trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,top_k_rate,top_k_max_cells,max_candidate_cells,condition_id,scenario_file,host_trial_runtime_ms,robot_id,allocator_calls,allocator_time_ms_total,allocator_time_ms_mean,allocator_time_ms_median,allocator_time_ms_p95,allocator_time_ms_max,allocator_solve_time_ms_total,allocator_solve_time_ms_mean,allocator_solve_time_ms_median,allocator_solve_time_ms_p95,allocator_solve_time_ms_max,allocator_time_pct,candidate_filter_calls,candidate_filter_time_ms_total,candidate_filter_time_ms_mean,candidate_filter_time_ms_median,candidate_filter_time_ms_p95,candidate_filter_time_ms_max,allocator_host_runtime_pct,trial_status
0,known_visit,CBAA,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_cbaa_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,192.766542,00,35,13.609472999999998,0.38884208571428563,0.444367,0.764515,0.835553,11.434738,0.32670679999999996,0.415313,0.548428,0.577546,7.060080478073835,22,2.1747349999999996,0.09885159090909089,0.07954900000000001,0.229112,0.287125,7.060080478073835,completed
0,known_visit,CBAA,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_cbaa_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,192.766542,01,48,20.355042,0.424063375,0.4560785,0.797218,0.824449,16.912513,0.3523440208333333,0.430832,0.553196,0.568779,10.55942685323473,33,3.4425290000000004,0.10431906060606062,0.114587,0.263478,0.275286,10.55942685323473,completed
0,known_visit,CBAA,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_cbaa_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,192.766542,02,37,12.905854,0.34880686486486484,0.157242,0.798082,0.842912,10.678803,0.2886162972972973,0.157242,0.547276,0.562667,6.695069520933773,18,2.227051,0.12372505555555555,0.1073085,0.280245,0.280245,6.695069520933773,completed
0,known_visit,CBAA,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_cbaa_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,192.766542,03,52,23.874690000000005,0.4591286538461539,0.529756,0.756548,0.923773,19.804028,0.3808466923076923,0.4562545,0.541484,0.611753,12.385287276668587,40,4.070662,0.10176654999999998,0.104124,0.225175,0.31202,12.385287276668587,completed
1,known_visit,CBAA,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_cbaa_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,212.391472,00,53,18.832927,0.3553382452830189,0.419568,0.685286,0.773475,16.283294,0.30723196226415095,0.398609,0.511053,0.517836,8.867082478716473,32,2.5496329999999996,0.07967603124999999,0.081981,0.203449,0.262422,8.867082478716473,completed
1,known_visit,CBAA,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_cbaa_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,212.391472,01,51,16.144809,0.31656488235294117,0.396786,0.697702,0.756868,14.023640999999998,0.2749733529411764,0.384466,0.507597,0.542988,7.6014393835925755,26,2.121168,0.08158338461538461,0.042782,0.218967,0.257591,7.6014393835925755,completed
1,known_visit,CBAA,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_cbaa_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,212.391472,02,48,20.093359000000003,0.4186116458333334,0.42747199999999996,0.751844,0.824289,17.174682999999995,0.3578058958333332,0.40964849999999997,0.538092,0.546124,9.460530034840572,36,2.9186760000000005,0.08107433333333335,0.043215,0.260918,0.283702,9.460530034840572,completed
1,known_visit,CBAA,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_cbaa_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,212.391472,03,62,22.941509999999994,0.3700243548387096,0.41568099999999997,0.690982,0.864288,20.584669000000005,0.33201079032258074,0.39684949999999997,0.510764,0.640136,10.801521258819655,44,2.3568409999999997,0.05356456818181818,0.022415499999999998,0.224152,0.25679,10.801521258819655,completed
2,known_visit,CBAA,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_cbaa_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,244.387298,00,61,23.947453000000003,0.39258119672131153,0.411057,0.682214,0.768835,21.396925000000003,0.35076926229508204,0.394354,0.510732,0.520971,9.798976131730056,48,2.550528,0.053135999999999996,0.025199,0.244247,0.260086,9.798976131730056,completed
2,known_visit,CBAA,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_cbaa_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,244.387298,01,48,16.125442000000003,0.3359467083333334,0.37745799999999996,0.722405,0.778051,13.930068,0.29020975,0.3737465,0.521644,0.529292,6.5983142871852545,26,2.1953739999999997,0.08443746153846153,0.0623015,0.248151,0.259222,6.5983142871852545,completed
