trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,blocked_task_quarantines,blocked_task_quarantine_time_s,maximum_quarantine_level,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,allocator_calls,allocator_time_ms_total,allocator_time_ms_mean,allocator_time_ms_median,allocator_time_ms_p95,allocator_time_ms_max,allocator_solve_time_ms_total,allocator_solve_time_ms_mean,allocator_solve_time_ms_median,allocator_solve_time_ms_p95,allocator_solve_time_ms_max,candidate_filter_calls,candidate_filter_time_ms_total,candidate_filter_time_ms_mean,candidate_filter_time_ms_median,candidate_filter_time_ms_p95,candidate_filter_time_ms_max,trial_status
0,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk075,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,00,32,12,0,33,0,1,0,0,0,0.0,0,0,109,66,43,354,0,48,477.9514,9.957320833333332,3.6327499999999997,35.5256,39.4227,450.1888,9.378933333333334,3.22315,34.2246,38.2788,48,27.7626,0.5783874999999999,0.4096,1.301,1.3797,completed
0,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk075,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,01,38,15,0,39,0,1,0,0,0,0.0,0,0,128,77,51,336,0,30,512.4813,17.082710000000002,17.4073,39.1713,41.2602,489.9465,16.33155,16.74545,37.8683,39.8968,30,22.5348,0.75116,0.7021999999999999,1.303,1.3634,completed
0,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk075,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,02,35,13,0,36,0,3,0,0,0,0.0,0,0,121,72,49,342,0,37,465.2613,12.57462972972973,9.4463,40.9966,49.4883,440.9485,11.917527027027027,8.8238,39.9207,48.2038,37,24.3128,0.6571027027027027,0.6225,1.3128,2.6371,completed
0,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk075,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,03,27,10,0,28,0,2,0,0,0,0.0,0,0,106,57,49,357,0,60,509.5419,8.492365,1.5621999999999998,32.3107,40.2166,478.1026,7.968376666666667,1.20885,31.2191,39.058,60,31.4393,0.5239883333333333,0.3585,1.1909,1.3404,completed
1,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk075,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,00,36,11,0,37,0,4,2,1,1,5.0,1,0,133,76,57,437,0,68,662.6063,9.744210294117648,1.99885,33.8697,39.2016,625.5061,9.198619117647057,1.61335,32.6124,38.0478,68,37.1002,0.5455911764705883,0.38415,1.2573,1.4145,completed
1,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk075,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,01,42,7,1,36,7,9,0,0,0,0.0,0,0,148,86,62,423,0,51,532.03,10.431960784313725,4.5279,31.3596,39.0755,500.05,9.804901960784314,2.8933,30.1024,37.6886,51,31.98,0.6270588235294118,0.5309,1.2717,1.6346,completed
1,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk075,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,02,45,19,0,46,0,1,0,0,0,0.0,0,0,161,91,70,409,0,39,501.3533,12.85521282051282,7.9501,35.6257,37.2585,474.4633,12.165725641025642,7.3909,34.3215,35.8473,39,26.89,0.6894871794871795,0.6479,1.4112,1.491,completed
1,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk075,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,03,32,13,0,33,0,1,0,0,0,0.0,0,0,129,66,63,441,0,80,619.042,7.738025,0.8334,31.5924,38.099,577.6248,7.2203100000000004,0.48735,30.3374,36.7365,80,41.4172,0.517715,0.38265,1.255,1.3966,completed
2,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk075,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,00,36,15,0,36,1,0,0,0,0,0.0,0,0,117,74,43,408,0,63,371.723,5.90036507936508,0.4974,31.9846,37.3481,342.2435,5.432436507936508,0.1847,30.8043,36.0033,63,29.4795,0.46792857142857147,0.2961,1.0306,1.3448,completed
2,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk075,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,01,46,11,0,46,1,2,0,0,0,0.0,0,0,153,93,60,373,0,35,367.5201,10.500574285714286,7.3372,32.4772,34.794,344.6443,9.84698,6.6813,31.151,33.6906,35,22.875799999999998,0.6535942857142857,0.594,1.2983,1.3262,completed
2,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk075,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,02,33,11,1,31,3,2,0,0,0,0.0,0,0,116,68,48,409,0,76,434.0913,5.711727631578947,0.535,28.4246,32.9952,399.6836,5.258994736842105,0.22089999999999999,27.477,31.8722,76,34.4077,0.4527328947368421,0.30925,1.1389,1.4393,completed
2,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk075,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,03,39,13,0,40,0,4,0,0,0,0.0,0,0,140,81,59,385,0,55,564.2454,10.259007272727272,3.5047,33.2908,35.1342,534.0822000000001,9.710585454545456,3.0553,31.7449,33.848,55,30.1632,0.5484218181818182,0.4494,1.2663,1.5459,completed
3,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk075,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,00,42,12,1,40,3,3,0,0,0,0.0,0,0,138,86,52,393,0,61,514.8851,8.440739344262294,1.749,30.9373,38.5459,484.0462,7.935183606557377,1.3074,29.7396,37.2728,61,30.8389,0.505555737704918,0.3682,1.2369,1.3461,completed
3,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk075,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,01,36,9,1,34,3,3,0,0,0,0.0,0,0,131,76,55,400,0,80,615.1584,7.6894800000000005,0.8073,32.8388,41.7146,575.3413,7.191766250000001,0.4696,31.1342,40.8723,80,39.817099999999996,0.49771374999999995,0.32535000000000003,1.183,1.7046,completed
3,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk075,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,02,34,13,0,32,3,3,0,0,0,0.0,0,0,119,71,48,412,0,84,513.9244,6.118147619047619,0.92825,30.4991,34.6632,472.4736,5.624685714285714,0.583,29.2232,33.2858,84,41.4508,0.49346190476190477,0.3287,1.2541,1.881,completed
3,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk075,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,03,49,16,0,50,0,0,0,0,0,0.0,0,0,144,99,45,388,0,36,526.4714,14.624205555555555,11.9266,38.3093,39.9146,501.7413,13.937258333333334,11.3281,36.9763,38.1539,36,24.7301,0.6869472222222223,0.6048,1.333,1.7607,completed
4,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk075,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,00,33,12,0,34,0,0,0,0,0,0.0,0,0,110,68,42,364,0,55,521.9222,9.489494545454544,2.8592,29.5757,31.9055,490.6349,8.920634545454545,2.4589,28.0759,30.6303,55,31.2873,0.5688599999999999,0.4581,1.305,2.1155,completed
