trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,blocked_task_quarantines,blocked_task_quarantine_time_s,maximum_quarantine_level,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,allocator_calls,allocator_time_ms_total,allocator_time_ms_mean,allocator_time_ms_median,allocator_time_ms_p95,allocator_time_ms_max,allocator_solve_time_ms_total,allocator_solve_time_ms_mean,allocator_solve_time_ms_median,allocator_solve_time_ms_p95,allocator_solve_time_ms_max,candidate_filter_calls,candidate_filter_time_ms_total,candidate_filter_time_ms_mean,candidate_filter_time_ms_median,candidate_filter_time_ms_p95,candidate_filter_time_ms_max,trial_status
0,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk005,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,00,65,19,0,63,3,0,0,0,0,0.0,0,0,185,131,54,357,0,38,48.5338,1.2772052631578947,1.15655,3.3354,3.6483,37.5771,0.988871052631579,0.9724999999999999,1.9292,2.6661,28,10.9567,0.3913107142857143,0.33675,0.8301,0.9822,completed
0,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk005,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,01,49,9,5,39,11,1,0,0,0,0.0,0,0,130,101,29,411,0,87,105.4308,1.211848275862069,1.2215,2.4746,3.5869,73.3154,0.8427057471264368,0.8445,1.87,2.393,87,32.1154,0.3691425287356322,0.3534,0.6046,0.9132,completed
0,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk005,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,02,23,7,0,24,0,1,0,0,0,0.0,0,0,69,48,21,472,0,166,130.2147,0.7844259036144577,0.6423,1.5903,7.0734,89.8037,0.5409861445783133,0.4308,1.2018,3.5777,163,40.411,0.24792024539877303,0.2065,0.4699,1.2307,completed
0,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk005,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,03,57,15,0,57,1,1,0,0,0,0.0,0,0,158,116,42,383,0,65,61.5638,0.9471353846153846,0.5729,3.0849,5.3002,46.8199,0.7203061538461538,0.5173,2.1552,2.9062,50,14.7439,0.294878,0.13535000000000003,0.9147,0.972,completed
1,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk005,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,00,57,11,0,56,2,2,0,0,0,0.0,0,0,147,115,32,389,0,38,67.7182,1.782057894736842,1.56665,3.6276,6.1379,57.7391,1.51945,1.4118,2.717,3.4805,18,9.9791,0.5543944444444445,0.4545,0.9312,0.9312,completed
1,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk005,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,01,14,5,0,15,0,2,0,0,0,0.0,0,0,53,30,23,483,0,164,252.1009,1.5372006097560975,1.3305,2.8036,6.8508,169.29070000000002,1.0322603658536587,0.8902,1.9955,3.7621,166,82.8102,0.4988566265060241,0.43605,0.8959,1.5244,completed
1,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk005,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,02,56,17,1,54,3,8,0,0,0,0.0,0,0,179,113,66,358,0,42,93.8903,2.2354833333333333,1.83765,4.5294,6.6884,71.409,1.700214285714286,1.5853,3.1126,4.7283,36,22.4813,0.6244805555555556,0.5725,1.0996,1.4168,completed
1,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk005,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,03,54,17,1,53,2,2,0,0,0,0.0,0,0,158,110,48,378,0,40,76.3871,1.9096775000000001,1.6228500000000001,4.0383,6.5128,61.3238,1.5330949999999999,1.40215,3.3509,4.0932,29,15.0633,0.5194241379310345,0.4767,0.9336,0.9623,completed
2,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk005,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,00,44,16,0,44,1,0,0,0,0,0.0,0,0,143,90,53,324,0,69,125.7192,1.8220173913043478,1.3548,4.5891,6.3418,91.7974,1.3303971014492753,0.9732,2.947,4.2747,63,33.9218,0.5384412698412698,0.3816,1.105,1.4607,completed
2,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk005,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,01,54,16,1,52,3,0,0,0,0,0.0,0,0,151,109,42,317,0,36,78.9055,2.1918194444444445,1.7438500000000001,5.0083,5.9426,63.5848,1.7662444444444445,1.67875,3.3012,3.7002,21,15.3207,0.7295571428571429,0.8534,1.0394,1.3081,completed
