suite,environment,pair_key,grid_size,robot_count,algorithm,top_k_rate,top_k_max_cells,top_k_basis,comm_model,comm_level,trial_id,max_steps_any_robot,total_step_degradation,total_step_degradation_pct
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.75,38,initial_targets,ideal,,87,42.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.75,38,initial_targets,ideal,,88,51.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.75,38,initial_targets,ideal,,89,61.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.75,38,initial_targets,ideal,,90,48.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.75,38,initial_targets,ideal,,91,42.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.75,38,initial_targets,ideal,,92,43.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.75,38,initial_targets,ideal,,93,50.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.75,38,initial_targets,ideal,,94,45.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.75,38,initial_targets,ideal,,95,56.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.75,38,initial_targets,ideal,,96,46.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.75,38,initial_targets,ideal,,97,40.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.75,38,initial_targets,ideal,,98,39.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.75,38,initial_targets,ideal,,99,48.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,0,47.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,1,52.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,2,40.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,3,47.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,4,49.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,5,41.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,6,41.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,7,50.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,8,53.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,9,38.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,10,49.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,11,52.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,12,53.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,13,43.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,14,47.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,15,42.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,16,46.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,17,42.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,18,43.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,19,45.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,20,38.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,21,38.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,22,56.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,23,40.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,24,56.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,25,53.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,26,42.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,27,44.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,28,42.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,29,42.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,30,42.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,31,49.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,32,38.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,33,39.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,34,48.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,35,40.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,36,49.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,37,43.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,38,42.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,39,44.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,40,43.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,41,44.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,42,37.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,43,45.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,44,40.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,45,46.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,46,40.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,47,53.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,48,46.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,49,52.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,50,47.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,51,43.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,52,43.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,53,34.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,54,44.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,55,46.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,56,42.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,57,40.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,58,40.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,59,45.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,60,43.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,61,41.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,62,47.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,63,43.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,64,42.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,65,63.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,66,49.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,67,50.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,68,41.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,69,48.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,70,43.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,71,43.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,72,44.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,73,47.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,74,44.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,75,49.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,76,54.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,77,46.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,78,46.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,79,41.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,80,45.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,81,52.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,82,43.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,83,44.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,84,37.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,85,48.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,86,58.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,87,42.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,88,51.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,89,61.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,90,48.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,91,42.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,92,43.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,93,50.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,94,45.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,95,56.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,96,46.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,97,40.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,98,39.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,99,48.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,0,48.0,-1.0,-0.6060606060606061
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,1,52.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,2,54.0,11.0,7.746478873239437
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,3,54.0,16.0,10.126582278481013
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,4,45.0,2.0,1.2345679012345678
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,5,41.0,1.0,0.6622516556291391
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,6,45.0,6.0,3.870967741935484
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,7,44.0,-15.0,-8.522727272727273
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,8,45.0,-29.0,-15.591397849462366
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,9,38.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,10,49.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,11,54.0,-4.0,-2.2099447513812156
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,12,49.0,-7.0,-4.3478260869565215
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,13,43.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,14,49.0,23.0,15.333333333333334
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,15,38.0,-8.0,-5.405405405405405
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,16,46.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,17,44.0,8.0,5.031446540880503
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,18,50.0,14.0,8.75
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,19,45.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,20,38.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,21,38.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,22,56.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,23,40.0,11.0,7.638888888888889
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,24,39.0,-17.0,-10.559006211180124
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,25,56.0,-16.0,-9.090909090909092
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,26,42.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,27,44.0,3.0,1.948051948051948
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,28,42.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,29,41.0,2.0,1.3071895424836601
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,30,42.0,2.0,1.2738853503184713
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,31,47.0,-6.0,-3.389830508474576
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,32,39.0,6.0,4.285714285714286
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,33,40.0,6.0,4.195804195804196
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,34,48.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,35,40.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,36,55.0,17.0,10.429447852760736
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,37,38.0,-3.0,-2.0134228187919465
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,38,42.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,39,44.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,40,49.0,14.0,8.974358974358974
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,41,44.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,42,34.0,-2.0,-1.5151515151515151
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,43,39.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,44,45.0,5.0,3.2467532467532467
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,45,46.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,46,40.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,47,53.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,48,46.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,49,52.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,50,47.0,2.0,1.2195121951219512
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,51,43.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,52,46.0,-12.0,-7.6923076923076925
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,53,34.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,54,45.0,2.0,1.2269938650306749
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,55,47.0,-3.0,-1.829268292682927
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,56,42.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,57,40.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,58,40.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,59,47.0,4.0,2.5316455696202533
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,60,45.0,5.0,3.1645569620253164
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,61,41.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,62,47.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,63,45.0,-3.0,-1.7543859649122806
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,64,42.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,65,61.0,-11.0,-5.641025641025641
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,66,49.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,67,50.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,68,43.0,10.0,6.369426751592357
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,69,48.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,70,43.0,5.0,3.125
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,71,43.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,72,44.0,1.0,0.6578947368421053
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,73,47.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,74,44.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,75,49.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,76,48.0,2.0,1.2048192771084338
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,77,54.0,13.0,7.428571428571429
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,78,46.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,79,41.0,0.0,0.0
