trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,trial_mode,grid_size,grid_cells,robot_count,top_k_rate,top_k_max_cells,max_candidate_cells,condition_id,scenario_file,host_trial_runtime_ms,robot_id,allocator_calls,allocator_calls_pre_clue,allocator_calls_post_clue,allocator_time_ms_total,allocator_time_ms_mean,allocator_time_ms_median,allocator_time_ms_p95,allocator_time_ms_max,allocator_solve_time_ms_total,allocator_solve_time_ms_mean,allocator_solve_time_ms_median,allocator_solve_time_ms_p95,allocator_solve_time_ms_max,allocator_time_pct,candidate_filter_calls,candidate_filter_time_ms_total,candidate_filter_time_ms_mean,candidate_filter_time_ms_max,allocator_time_ms_pre_clue_total,allocator_time_ms_post_clue_total,allocator_host_runtime_pct,trial_status,target_cells_per_robot,actual_cells_per_robot,failure_type,failure_message
0,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,clue_search,19,361,4,0.01,4,4,bayesian_hipc_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,1354.53449,00,99,23,76,141.23069599999997,1.4265726868686865,1.685827,2.086133,9.60538,57.85774499999999,0.5844216666666665,0.590186,0.88368,8.893118,10.426511620239362,76,83.372951,1.0970125131578947,1.429581,0.9058250000000002,140.32487099999997,10.426511620239362,completed,,,,
0,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,clue_search,19,361,4,0.01,4,4,bayesian_hipc_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,1354.53449,01,90,22,68,115.61418300000001,1.2846020333333334,1.5884705000000001,2.007959,2.189585,44.647944999999986,0.49608827777777764,0.520893,0.912863,1.014139,8.535344345495405,68,70.96623800000002,1.0436211470588237,1.535176,0.9616609999999999,114.652522,8.535344345495405,completed,,,,
0,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,clue_search,19,361,4,0.01,4,4,bayesian_hipc_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,1354.53449,02,93,23,70,123.72611199999997,1.3303883010752686,1.782624,1.939546,1.977272,41.485093000000006,0.44607626881720436,0.514061,0.83197,0.899551,9.134216434754642,70,82.24101900000002,1.1748717000000004,1.44638,1.0870009999999999,122.63911099999996,9.134216434754642,completed,,,,
0,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,clue_search,19,361,4,0.01,4,4,bayesian_hipc_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,1354.53449,03,178,20,158,304.66346199999987,1.7115924831460667,1.7379850000000001,1.968217,17.876473,94.947118,0.5334107752808989,0.543436,0.814722,1.065305,22.492115501614126,158,209.71634400000002,1.3273186329113926,17.420681,0.9554880000000001,303.7079739999999,22.492115501614126,completed,,,,
1,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,clue_search,19,361,4,0.01,4,4,bayesian_hipc_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,209.221035,00,19,14,5,11.614877,0.6113093157894737,0.036319,2.266478,2.266478,3.882582,0.2043464210526316,0.036319,0.702599,0.702599,5.551486254716214,5,7.732295000000001,1.546459,1.565831,0.5205259999999999,11.094351,5.551486254716214,completed,,,,
1,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,clue_search,19,361,4,0.01,4,4,bayesian_hipc_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,209.221035,01,16,13,3,6.797193999999999,0.42482462499999996,0.0397585,2.156818,2.156818,2.257646,0.141102875,0.0397585,0.623337,0.623337,3.248810044362891,3,4.539548,1.5131826666666666,1.534152,0.5253879999999999,6.271806,3.248810044362891,completed,,,,
1,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,clue_search,19,361,4,0.01,4,4,bayesian_hipc_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,209.221035,02,42,13,29,56.381834000000005,1.3424246190476192,1.960201,2.060853,2.087989,14.105794000000003,0.3358522380952382,0.453968,0.534285,0.565324,26.94845382062086,28,42.276039999999995,1.5098585714285713,1.565768,0.598348,55.783486,26.94845382062086,completed,,,,
1,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,clue_search,19,361,4,0.01,4,4,bayesian_hipc_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,209.221035,03,41,11,30,60.77156500000001,1.4822332926829271,1.986905,2.075509,2.166674,15.399508999999998,0.37559778048780484,0.463151,0.551116,0.606379,29.046584632372173,30,45.372056,1.5124018666666668,1.560295,0.42286699999999994,60.348698,29.046584632372173,completed,,,,
2,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,clue_search,19,361,4,0.01,4,4,bayesian_hipc_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,789.900597,00,164,25,139,274.8024320000001,1.6756245853658545,1.7494245,1.961785,17.00076,61.76451199999997,0.3766128780487803,0.423825,0.546412,0.619465,34.7894954179912,139,213.03792000000013,1.5326469064748212,16.381295,0.920031,273.88240100000013,34.7894954179912,completed,,,,
2,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,clue_search,19,361,4,0.01,4,4,bayesian_hipc_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,789.900597,01,139,24,115,233.12762600000008,1.6771771654676264,1.928154,2.06047,10.097842,68.886274,0.49558470503597124,0.557131,0.707334,0.765636,29.513539663776214,115,164.2413520000001,1.4281856695652182,9.511976,1.0354199999999998,232.0922060000001,29.513539663776214,completed,,,,
