trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,trial_mode,grid_size,grid_cells,robot_count,top_k_rate,top_k_max_cells,max_candidate_cells,condition_id,scenario_file,host_trial_runtime_ms,robot_id,allocator_calls,allocator_calls_pre_clue,allocator_calls_post_clue,allocator_time_ms_total,allocator_time_ms_mean,allocator_time_ms_median,allocator_time_ms_p95,allocator_time_ms_max,allocator_solve_time_ms_total,allocator_solve_time_ms_mean,allocator_solve_time_ms_median,allocator_solve_time_ms_p95,allocator_solve_time_ms_max,allocator_time_pct,candidate_filter_calls,candidate_filter_time_ms_total,candidate_filter_time_ms_mean,candidate_filter_time_ms_max,allocator_time_ms_pre_clue_total,allocator_time_ms_post_clue_total,allocator_host_runtime_pct,trial_status,target_cells_per_robot,actual_cells_per_robot,failure_type,failure_message
0,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,clue_search,19,361,4,0.002770083102493075,1,1,bayesian_cbaa_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,3222.929403,00,298,23,275,392.6392980000003,1.3175815369127526,1.368748,1.496014,9.454645,160.53884100000005,0.5387209429530203,0.5870765,0.836135,8.602573,12.182683791786433,275,232.10045700000003,0.8440016618181819,2.808377,0.341187,392.2981110000003,12.182683791786433,completed,,,,
0,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,clue_search,19,361,4,0.002770083102493075,1,1,bayesian_cbaa_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,3222.929403,01,431,22,409,599.199831,1.3902548283062646,1.347532,1.47771,25.565988,243.02462800000006,0.5638622459396754,0.50218,0.821703,24.681372,18.591776488875205,409,356.1752030000004,0.8708440171149154,17.276733,0.4402269999999999,598.759604,18.591776488875205,completed,,,,
0,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,clue_search,19,361,4,0.002770083102493075,1,1,bayesian_cbaa_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,3222.929403,02,401,23,378,544.2187600000002,1.357154014962594,1.376461,1.501325,12.287086,172.187604,0.42939552119700747,0.44666,0.805864,1.107082,16.885841790187055,378,372.03115600000024,0.984209407407408,11.180004,0.40973200000000004,543.8090280000002,16.885841790187055,completed,,,,
0,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,clue_search,19,361,4,0.002770083102493075,1,1,bayesian_cbaa_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,3222.929403,03,419,20,399,583.9533449999999,1.3936834009546537,1.374349,1.492013,17.564447,183.731982,0.4385011503579952,0.45258,0.828519,0.925959,18.118713505062768,399,400.22136299999977,1.0030610601503753,17.273852,0.32883599999999996,583.624509,18.118713505062768,completed,,,,
1,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,clue_search,19,361,4,0.002770083102493075,1,1,bayesian_cbaa_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,217.646762,00,24,14,10,16.278511,0.6782712916666668,0.014112,1.647759,1.705519,1.8389589999999996,0.07662329166666665,0.014112,0.210786,0.217634,7.4793260650484665,10,14.439551999999999,1.4439552,1.487885,0.17721800000000001,16.101293000000002,7.4793260650484665,completed,,,,
1,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,clue_search,19,361,4,0.002770083102493075,1,1,bayesian_cbaa_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,217.646762,01,21,13,8,13.208309,0.6289670952380952,0.016033,1.675951,1.681007,1.440718,0.06860561904761904,0.016033,0.194882,0.195778,6.0686907898956015,8,11.767591,1.470948875,1.489165,0.19849699999999998,13.009812,6.0686907898956015,completed,,,,
1,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,clue_search,19,361,4,0.002770083102493075,1,1,bayesian_cbaa_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,217.646762,02,44,13,31,48.05700000000001,1.0922045454545457,1.5716935,1.637455,1.682126,4.598215,0.10450488636363636,0.1262405,0.182305,0.187745,22.080273355961992,30,43.458785,1.4486261666666667,1.494381,0.22291300000000003,47.83408700000001,22.080273355961992,completed,,,,
1,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,clue_search,19,361,4,0.002770083102493075,1,1,bayesian_cbaa_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,217.646762,03,35,11,24,38.649398999999995,1.1042685428571428,1.565774,1.723439,1.80712,3.828226,0.10937788571428571,0.124545,0.21757,0.275075,17.757856190849278,24,34.821173,1.4508822083333335,1.535021,0.14016199999999998,38.50923699999999,17.757856190849278,completed,,,,
2,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,clue_search,19,361,4,0.002770083102493075,1,1,bayesian_cbaa_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,715.114746,00,129,25,104,149.74593400000003,1.1608211937984498,1.420013,1.504973,1.547886,26.685519999999997,0.206864496124031,0.224898,0.353411,0.409732,20.94012671918809,104,123.06041400000001,1.1832732115384617,1.351595,0.310245,149.43568900000002,20.94012671918809,completed,,,,
2,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,clue_search,19,361,4,0.002770083102493075,1,1,bayesian_cbaa_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,715.114746,01,92,24,68,98.120515,1.0665273369565218,1.40558,1.507789,1.641999,18.75315299999999,0.2038386195652173,0.2487225,0.371843,0.403235,13.72094695974847,68,79.36736199999997,1.1671670882352938,1.363884,0.39072200000000007,97.729793,13.72094695974847,completed,,,,
