trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,top_k_rate,top_k_max_cells,max_candidate_cells,condition_id,scenario_file,host_trial_runtime_ms,robot_id,allocator_calls,allocator_time_ms_total,allocator_time_ms_mean,allocator_time_ms_median,allocator_time_ms_p95,allocator_time_ms_max,allocator_solve_time_ms_total,allocator_solve_time_ms_mean,allocator_solve_time_ms_median,allocator_solve_time_ms_p95,allocator_solve_time_ms_max,allocator_time_pct,candidate_filter_calls,candidate_filter_time_ms_total,candidate_filter_time_ms_mean,candidate_filter_time_ms_median,candidate_filter_time_ms_p95,candidate_filter_time_ms_max,allocator_host_runtime_pct,trial_status
0,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,269.718797,00,61,64.977856,1.0652107540983606,0.767779,1.165108,17.699977,58.233627000000006,0.9546496229508198,0.665863,0.928189,17.406228,24.0909631522641,61,6.744229000000001,0.110561131147541,0.106876,0.231351,0.293749,24.0909631522641,completed
0,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,269.718797,01,55,38.918668,0.7076121454545454,0.622185,1.191251,1.291888,34.631854999999995,0.6296700909090908,0.578314,0.972508,1.02937,14.429349542145555,55,4.286813,0.07794205454545455,0.043871,0.236023,0.262518,14.429349542145555,completed
0,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,269.718797,02,67,54.50058199999999,0.8134415223880596,0.862592,1.198099,1.354157,46.883205000000004,0.699749328358209,0.738565,0.99305,1.086487,20.206445604160095,67,7.617377000000001,0.11369219402985076,0.123835,0.238551,0.26767,20.206445604160095,completed
0,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,269.718797,03,51,37.78099,0.7408037254901961,0.711397,1.222322,1.528071,33.314339000000004,0.6532223333333335,0.645767,0.986299,1.221715,14.0075480167591,51,4.466651000000001,0.08758139215686275,0.068798,0.233687,0.306356,14.0075480167591,completed
1,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,248.349199,00,83,56.73550799999998,0.6835603373493974,0.608905,1.162453,2.537153,50.682367000000006,0.6106309277108435,0.560235,0.928126,2.450021,22.845053750304217,83,6.053141000000002,0.07292940963855424,0.050142,0.194105,0.25199,22.845053750304217,completed
1,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,248.349199,01,69,43.576036000000016,0.6315367536231886,0.52654,1.164532,1.222194,39.165383000000006,0.5676142463768117,0.50411,0.930365,1.022202,17.546276040133318,69,4.410652999999999,0.0639225072463768,0.023295,0.224407,0.249879,17.546276040133318,completed
1,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,248.349199,02,47,36.533193,0.7773019787234042,0.761124,1.217683,2.153391,32.046164999999995,0.6818332978723404,0.661606,0.961916,2.13336,14.710413058348538,47,4.487028,0.09546868085106382,0.081437,0.238711,0.257719,14.710413058348538,completed
1,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,248.349199,03,79,47.07859300000001,0.5959315569620255,0.491886,1.140757,1.23461,42.809636999999995,0.5418941392405062,0.468399,0.930397,0.997147,18.956611573367713,79,4.268956,0.05403741772151899,0.023199,0.22316,0.271222,18.956611573367713,completed
2,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,217.635532,00,55,35.996126000000004,0.6544750181818183,0.504109,1.211763,2.16971,32.858555,0.5974282727272727,0.485359,0.97958,2.160783,16.53963655162706,55,3.137571,0.05704674545454545,0.018367,0.228663,0.272662,16.53963655162706,completed
2,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,217.635532,01,61,41.53636200000001,0.680923967213115,0.579946,1.202899,1.627203,36.90114300000001,0.6049367704918035,0.540907,0.932893,1.378604,19.085285209769886,61,4.635218999999999,0.07598719672131146,0.035135,0.248599,0.428496,19.085285209769886,completed
2,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,217.635532,02,46,38.017137000000005,0.8264595000000001,0.8457600000000001,1.181652,1.269457,32.60213699999999,0.708742108695652,0.721589,0.961467,1.006811,17.468258354063252,46,5.415000000000001,0.11771739130434784,0.12719550000000002,0.2278,0.262646,17.468258354063252,completed
2,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,217.635532,03,61,42.110487,0.6903358524590164,0.548843,1.144437,3.15089,38.059854,0.6239320327868852,0.517484,0.91699,3.071309,19.349086343125258,61,4.0506329999999995,0.06640381967213115,0.031359,0.219768,0.268726,19.349086343125258,completed
3,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,208.09477,00,37,28.00330199999999,0.7568459999999998,0.730181,1.137525,1.205715,24.548361999999994,0.6634692432432431,0.644584,0.922813,0.958589,13.456994618365464,37,3.45494,0.09337675675675676,0.071005,0.231448,0.247126,13.456994618365464,completed
3,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,208.09477,01,66,42.28158000000001,0.6406300000000001,0.5175965,1.127381,1.567813,38.01895400000001,0.5760447575757577,0.486701,0.901277,1.332334,20.318425109867015,66,4.262626,0.06458524242424242,0.031038999999999997,0.211064,0.247575,20.318425109867015,completed
