trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,top_k_rate,top_k_max_cells,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,target_x,target_y,clue_locations,first_clue_robot,first_clue_x,first_clue_y,robot_start_locations,robot_end_locations,clues_detected_by_robot,target_found_by_robot,trial_status
0,dcta_parity_v1,custom,d9da52d694264b0e61eacce63be8c39aec13a5d875ee1a04def1cc4de76c9066,ff3ae3e0de6c3e3e7eb1071deaf59fde03942073a583d40c1cb3fff598a15b89,ACBBA,ideal,1.0,14,196,4,0.1,20,49.0,49.0,scale_g14_r4_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g14_n50.csv,clue_search,11,7,"(9,1);(12,7);(6,6);(13,0)",00,13,0,"00:(0,0);01:(0,4);02:(0,9);03:(0,13)","00:(13,2);01:(12,2);02:(11,7);03:(13,11)",00:1;01:0;02:0;03:0,02,completed
1,dcta_parity_v1,custom,d9da52d694264b0e61eacce63be8c39aec13a5d875ee1a04def1cc4de76c9066,ff3ae3e0de6c3e3e7eb1071deaf59fde03942073a583d40c1cb3fff598a15b89,ACBBA,ideal,1.0,14,196,4,0.1,20,49.0,49.0,scale_g14_r4_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g14_n50.csv,clue_search,8,0,"(6,4);(1,4);(4,3);(2,9)",01,1,4,"00:(0,0);01:(0,4);02:(0,9);03:(0,13)","00:(7,10);01:(0,12);02:(8,0);03:(5,11)",00:3;01:1;02:0;03:1,02,completed
2,dcta_parity_v1,custom,d9da52d694264b0e61eacce63be8c39aec13a5d875ee1a04def1cc4de76c9066,ff3ae3e0de6c3e3e7eb1071deaf59fde03942073a583d40c1cb3fff598a15b89,ACBBA,ideal,1.0,14,196,4,0.1,20,49.0,49.0,scale_g14_r4_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g14_n50.csv,clue_search,1,3,"(6,3);(1,4);(4,0);(8,5)",01,1,4,"00:(0,0);01:(0,4);02:(0,9);03:(0,13)","00:(1,3);01:(2,5);02:(1,9);03:(1,11)",00:0;01:1;02:0;03:0,00,completed
3,dcta_parity_v1,custom,d9da52d694264b0e61eacce63be8c39aec13a5d875ee1a04def1cc4de76c9066,ff3ae3e0de6c3e3e7eb1071deaf59fde03942073a583d40c1cb3fff598a15b89,ACBBA,ideal,1.0,14,196,4,0.1,20,49.0,49.0,scale_g14_r4_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g14_n50.csv,clue_search,7,5,"(4,13);(5,0);(4,3);(1,9)",03,4,13,"00:(0,0);01:(0,4);02:(0,9);03:(0,13)","00:(3,8);01:(0,0);02:(1,5);03:(7,5)",00:1;01:1;02:0;03:1,03,completed
4,dcta_parity_v1,custom,d9da52d694264b0e61eacce63be8c39aec13a5d875ee1a04def1cc4de76c9066,ff3ae3e0de6c3e3e7eb1071deaf59fde03942073a583d40c1cb3fff598a15b89,ACBBA,ideal,1.0,14,196,4,0.1,20,49.0,49.0,scale_g14_r4_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g14_n50.csv,clue_search,10,6,"(12,13);(11,3);(9,6);(1,8)",03,12,13,"00:(0,0);01:(0,4);02:(0,9);03:(0,13)","00:(9,8);01:(6,11);02:(3,12);03:(10,6)",00:0;01:0;02:0;03:1,03,completed
5,dcta_parity_v1,custom,d9da52d694264b0e61eacce63be8c39aec13a5d875ee1a04def1cc4de76c9066,ff3ae3e0de6c3e3e7eb1071deaf59fde03942073a583d40c1cb3fff598a15b89,ACBBA,ideal,1.0,14,196,4,0.1,20,49.0,49.0,scale_g14_r4_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g14_n50.csv,clue_search,12,10,"(5,2);(4,13);(8,1);(3,9)",03,4,13,"00:(0,0);01:(0,4);02:(0,9);03:(0,13)","00:(12,6);01:(12,10);02:(7,6);03:(13,7)",00:2;01:1;02:1;03:2,01,completed
6,dcta_parity_v1,custom,d9da52d694264b0e61eacce63be8c39aec13a5d875ee1a04def1cc4de76c9066,ff3ae3e0de6c3e3e7eb1071deaf59fde03942073a583d40c1cb3fff598a15b89,ACBBA,ideal,1.0,14,196,4,0.1,20,49.0,49.0,scale_g14_r4_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g14_n50.csv,clue_search,8,9,"(9,7);(5,10);(11,10);(5,4)",01,5,4,"00:(0,0);01:(0,4);02:(0,9);03:(0,13)","00:(4,11);01:(6,1);02:(6,13);03:(8,9)",00:0;01:1;02:0;03:1,03,completed
7,dcta_parity_v1,custom,d9da52d694264b0e61eacce63be8c39aec13a5d875ee1a04def1cc4de76c9066,ff3ae3e0de6c3e3e7eb1071deaf59fde03942073a583d40c1cb3fff598a15b89,ACBBA,ideal,1.0,14,196,4,0.1,20,49.0,49.0,scale_g14_r4_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g14_n50.csv,clue_search,8,1,"(5,3);(9,8);(13,3);(1,4)",01,1,4,"00:(0,0);01:(0,4);02:(0,9);03:(0,13)","00:(8,1);01:(7,4);02:(5,4);03:(7,2)",00:0;01:1;02:0;03:1,00,completed
8,dcta_parity_v1,custom,d9da52d694264b0e61eacce63be8c39aec13a5d875ee1a04def1cc4de76c9066,ff3ae3e0de6c3e3e7eb1071deaf59fde03942073a583d40c1cb3fff598a15b89,ACBBA,ideal,1.0,14,196,4,0.1,20,49.0,49.0,scale_g14_r4_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g14_n50.csv,clue_search,9,9,"(9,11);(5,4);(9,10);(8,11)",01,5,4,"00:(0,0);01:(0,4);02:(0,9);03:(0,13)","00:(9,9);01:(12,4);02:(12,5);03:(11,11)",00:0;01:1;02:0;03:3,00,completed
9,dcta_parity_v1,custom,d9da52d694264b0e61eacce63be8c39aec13a5d875ee1a04def1cc4de76c9066,ff3ae3e0de6c3e3e7eb1071deaf59fde03942073a583d40c1cb3fff598a15b89,ACBBA,ideal,1.0,14,196,4,0.1,20,49.0,49.0,scale_g14_r4_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g14_n50.csv,clue_search,0,7,"(11,3);(0,5);(0,11);(4,5)",01,4,5,"00:(0,0);01:(0,4);02:(0,9);03:(0,13)","00:(1,6);01:(0,7);02:(6,8);03:(1,9)",00:1;01:1;02:0;03:0,01,completed
