trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,top_k_rate,top_k_max_cells,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,target_x,target_y,clue_locations,first_clue_robot,first_clue_x,first_clue_y,robot_start_locations,robot_end_locations,clues_detected_by_robot,target_found_by_robot,trial_status
0,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,HIPC,gilbert_elliot,pGG_0.95_pBB_0.85,19,361,4,1.0,361,90.25,90.25,comm_g19_r4_ge_drop025_hipc_topk100,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,12,8,"(14,9);(12,9);(10,12);(10,10)",02,10,12,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(13,7);01:(10,11);02:(12,8);03:(8,17)",00:1;01:2;02:1;03:0,02,completed
1,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,HIPC,gilbert_elliot,pGG_0.95_pBB_0.85,19,361,4,1.0,361,90.25,90.25,comm_g19_r4_ge_drop025_hipc_topk100,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,9,11,"(3,6);(13,8);(13,11);(15,11)",01,13,8,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(9,11);01:(14,14);02:(10,8);03:(17,6)",00:0;01:3;02:0;03:0,00,completed
2,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,HIPC,gilbert_elliot,pGG_0.95_pBB_0.85,19,361,4,1.0,361,90.25,90.25,comm_g19_r4_ge_drop025_hipc_topk100,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,2,7,"(17,7);(2,9);(1,17);(10,10)",,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(3,0);01:(2,7);02:(3,12);03:(0,15)",00:0;01:0;02:0;03:0,01,completed
3,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,HIPC,gilbert_elliot,pGG_0.95_pBB_0.85,19,361,4,1.0,361,90.25,90.25,comm_g19_r4_ge_drop025_hipc_topk100,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,14,10,"(6,2);(12,17);(18,7);(15,2)",01,18,7,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(16,6);01:(18,11);02:(14,10);03:(14,13)",00:0;01:1;02:0;03:0,02,completed
4,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,HIPC,gilbert_elliot,pGG_0.95_pBB_0.85,19,361,4,1.0,361,90.25,90.25,comm_g19_r4_ge_drop025_hipc_topk100,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,12,5,"(11,4);(9,7);(6,10);(18,1)",01,9,7,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(12,5);01:(12,8);02:(4,11);03:(5,11)",00:0;01:2;02:0;03:1,00,completed
5,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,HIPC,gilbert_elliot,pGG_0.95_pBB_0.85,19,361,4,1.0,361,90.25,90.25,comm_g19_r4_ge_drop025_hipc_topk100,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,17,12,"(8,14);(8,15);(11,13);(12,12)",03,8,15,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(16,11);01:(0,10);02:(17,12);03:(1,7)",00:3;01:4;02:2;03:2,02,completed
6,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,HIPC,gilbert_elliot,pGG_0.95_pBB_0.85,19,361,4,1.0,361,90.25,90.25,comm_g19_r4_ge_drop025_hipc_topk100,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,11,18,"(15,13);(15,0);(11,7);(2,12)",02,2,12,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(11,18);01:(11,16);02:(13,8);03:(13,5)",00:0;01:0;02:2;03:0,00,completed
7,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,HIPC,gilbert_elliot,pGG_0.95_pBB_0.85,19,361,4,1.0,361,90.25,90.25,comm_g19_r4_ge_drop025_hipc_topk100,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,12,14,"(1,18);(7,9);(8,14);(13,12)",02,13,12,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(13,5);01:(12,11);02:(13,13);03:(12,14)",00:0;01:0;02:1;03:0,03,completed
8,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,HIPC,gilbert_elliot,pGG_0.95_pBB_0.85,19,361,4,1.0,361,90.25,90.25,comm_g19_r4_ge_drop025_hipc_topk100,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,2,16,"(3,18);(8,16);(13,0);(4,14)",00,13,0,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(9,17);01:(2,16);02:(10,6);03:(14,18)",00:1;01:1;02:1;03:0,01,completed
9,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,HIPC,gilbert_elliot,pGG_0.95_pBB_0.85,19,361,4,1.0,361,90.25,90.25,comm_g19_r4_ge_drop025_hipc_topk100,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,17,0,"(6,7);(14,0);(7,4);(13,0)",01,6,7,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(14,4);01:(17,0);02:(13,4);03:(4,3)",00:3;01:1;02:1;03:0,01,completed
