trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,top_k_rate,top_k_max_cells,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,target_x,target_y,clue_locations,first_clue_robot,first_clue_x,first_clue_y,robot_start_locations,robot_end_locations,clues_detected_by_robot,target_found_by_robot,trial_status
29,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,19,361,4,0.5,181,,,cbaa_topk_50,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,17,12,"(13,1);(18,3);(14,8);(13,15)",03,13,15,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(1,5);01:(9,6);02:(5,5);03:(17,12)",00:0;01:1;02:0;03:1,03,completed
65,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,19,361,4,0.5,181,,,cbaa_topk_50,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,7,5,"(1,10);(13,8);(9,4);(2,6)",01,13,8,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(7,5);01:(5,4);02:(4,16);03:(0,14)",00:0;01:2;02:0;03:1,00,completed
101,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,19,361,4,0.5,181,,,cbaa_topk_50,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,1,4,"(15,5);(14,16);(17,5);(2,2)",03,14,16,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(0,7);01:(7,4);02:(3,8);03:(1,4)",00:2;01:1;02:0;03:1,03,completed
137,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,19,361,4,0.5,181,,,cbaa_topk_50,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,4,15,"(5,15);(18,17);(7,14);(2,12)",02,2,12,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(1,6);01:(3,6);02:(6,13);03:(4,15)",00:0;01:0;02:1;03:0,03,completed
173,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,19,361,4,0.5,181,,,cbaa_topk_50,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,1,8,"(0,9);(13,18);(5,5);(0,11)",,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(0,1);01:(1,8);02:(0,13);03:(3,16)",00:0;01:0;02:0;03:0,01,completed
209,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,19,361,4,0.5,181,,,cbaa_topk_50,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,14,7,"(5,4);(12,8);(17,7);(4,8)",,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(15,0);01:(14,7);02:(15,12);03:(11,15)",00:0;01:0;02:0;03:0,01,completed
245,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,19,361,4,0.5,181,,,cbaa_topk_50,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,3,17,"(5,18);(14,4);(1,0);(14,10)",00,1,0,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(5,10);01:(5,6);02:(4,9);03:(3,17)",00:1;01:1;02:0;03:0,03,completed
281,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,19,361,4,0.5,181,,,cbaa_topk_50,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,4,7,"(10,18);(1,7);(3,10);(6,8)",01,1,7,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(1,4);01:(4,7);02:(2,7);03:(1,15)",00:0;01:1;02:0;03:0,01,completed
317,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,19,361,4,0.5,181,,,cbaa_topk_50,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,16,4,"(15,0);(9,18);(13,5);(9,12)",02,9,12,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(15,3);01:(16,4);02:(2,13);03:(15,7)",00:0;01:0;02:1;03:2,01,completed
353,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,19,361,4,0.5,181,,,cbaa_topk_50,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,12,8,"(17,11);(5,7);(5,15);(14,11)",01,5,7,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(9,2);01:(8,2);02:(11,4);03:(12,8)",00:0;01:1;02:1;03:0,03,completed
