trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,top_k_rate,top_k_max_cells,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,target_x,target_y,clue_locations,first_clue_robot,first_clue_x,first_clue_y,robot_start_locations,robot_end_locations,clues_detected_by_robot,target_found_by_robot,trial_status
29,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.25,90,,,acbba_topk_25,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,17,12,"(13,1);(18,3);(14,8);(13,15)",03,13,15,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(9,9);01:(11,5);02:(6,16);03:(17,12)",00:0;01:1;02:0;03:1,03,completed
65,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.25,90,,,acbba_topk_25,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,7,5,"(1,10);(13,8);(9,4);(2,6)",01,13,8,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(7,5);01:(3,17);02:(1,18);03:(5,18)",00:1;01:2;02:1;03:0,00,completed
101,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.25,90,,,acbba_topk_25,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,1,4,"(15,5);(14,16);(17,5);(2,2)",03,14,16,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(16,2);01:(7,2);02:(3,3);03:(1,4)",00:2;01:0;02:0;03:1,03,completed
137,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.25,90,,,acbba_topk_25,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,4,15,"(5,15);(18,17);(7,14);(2,12)",02,2,12,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(0,5);01:(3,7);02:(4,15);03:(1,17)",00:0;01:0;02:1;03:0,02,completed
173,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.25,90,,,acbba_topk_25,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,1,8,"(0,9);(13,18);(5,5);(0,11)",,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(0,1);01:(1,8);02:(0,13);03:(3,16)",00:0;01:0;02:0;03:0,01,completed
209,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.25,90,,,acbba_topk_25,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,14,7,"(5,4);(12,8);(17,7);(4,8)",,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(15,0);01:(14,7);02:(15,12);03:(11,15)",00:0;01:0;02:0;03:0,01,completed
245,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.25,90,,,acbba_topk_25,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,3,17,"(5,18);(14,4);(1,0);(14,10)",00,1,0,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(6,16);01:(5,16);02:(1,18);03:(3,17)",00:1;01:1;02:0;03:0,03,completed
281,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.25,90,,,acbba_topk_25,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,4,7,"(10,18);(1,7);(3,10);(6,8)",01,1,7,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(4,7);01:(2,2);02:(0,8);03:(0,9)",00:0;01:1;02:0;03:0,00,completed
317,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.25,90,,,acbba_topk_25,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,16,4,"(15,0);(9,18);(13,5);(9,12)",02,9,12,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(16,4);01:(3,1);02:(16,1);03:(17,0)",00:1;01:0;02:2;03:1,00,completed
353,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.25,90,,,acbba_topk_25,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,12,8,"(17,11);(5,7);(5,15);(14,11)",01,5,7,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(9,14);01:(9,18);02:(12,8);03:(9,17)",00:1;01:1;02:0;03:1,02,completed
