suite,environment,pair_key,grid_size,robot_count,algorithm,top_k_rate,top_k_max_cells,top_k_basis,comm_model,comm_level,paired_trials,max_steps_mean,max_steps_median,max_steps_mean_ci95_low,max_steps_mean_ci95_high,total_step_degradation_mean,total_step_degradation_median,total_step_degradation_mean_ci95_low,total_step_degradation_mean_ci95_high,total_step_degradation_pct_mean,total_step_degradation_pct_median,total_step_degradation_pct_mean_ci95_low,total_step_degradation_pct_mean_ci95_high
communication,comm_g19_r4_rayleigh_drop025,clue_g19,19,4,PI,0.25,90,grid_cells,rayleigh_style,-50.63,50,59.88,56.5,49.6795,69.6205,-4.44,0.0,-28.321,18.9205,2.8728406264311315,0.0,-6.557870664918479,13.723441673405803
communication,comm_g19_r4_rayleigh_drop025,clue_g19,19,4,PI,0.5,181,grid_cells,rayleigh_style,-50.63,50,58.1,57.5,49.3,66.6205,-11.32,0.0,-24.887999999999998,1.3639999999999783,-2.2562599033632065,0.0,-6.301469251185275,1.9344806547373732
communication,comm_g19_r4_rayleigh_drop025,clue_g19,19,4,PI,0.75,271,grid_cells,rayleigh_style,-50.63,50,60.88,54.5,50.7795,70.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
communication,comm_g19_r4_rayleigh_drop025,clue_g19,19,4,PI,1,361,grid_cells,rayleigh_style,-50.63,50,60.88,54.5,51.079,71.02099999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.05,3,initial_targets,ideal,,100,46.84,46.0,45.67,48.08,3.73,2.0,0.19,7.300249999999998,2.9334960634296667,1.2740921079326435,0.814427380861415,5.192086565667539
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.1,5,initial_targets,ideal,,100,45.41,44.0,44.35975,46.46025,1.16,-1.0,-2.0005,4.33,1.2251850262609778,-0.662716699583059,-0.7674175585482607,3.208013188257075
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.25,13,initial_targets,ideal,,100,45.33,45.0,44.31,46.380250000000004,0.3,0.0,-1.19025,1.6802499999999985,0.31348049584790855,0.0,-0.5988368648322591,1.179986106561674
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.5,25,initial_targets,ideal,,100,45.37,44.0,44.29,46.380250000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,0.75,38,initial_targets,ideal,,100,45.37,44.0,44.31975,46.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,ACBBA,1,50,initial_targets,ideal,,100,45.37,44.0,44.34,46.450250000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,CBAA,0.05,3,initial_targets,ideal,,100,44.28,44.0,43.30975,45.33025,-0.32,0.0,-0.66,0.07,-0.17634482669775772,0.0,-0.3963219988049627,0.06496693987856741
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,CBAA,0.1,5,initial_targets,ideal,,100,44.24,44.0,43.3,45.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,CBAA,0.25,13,initial_targets,ideal,,100,44.24,44.0,43.28,45.25025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,CBAA,0.5,25,initial_targets,ideal,,100,44.24,44.0,43.25975,45.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,CBAA,0.75,38,initial_targets,ideal,,100,44.24,44.0,43.26975,45.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,CBAA,1,50,initial_targets,ideal,,100,44.24,44.0,43.27975,45.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,DGA,0.05,3,initial_targets,ideal,,100,50.41,49.5,49.18975,51.69025,-6.82,-5.0,-13.84025,0.11,-2.0123143124093485,-2.6538908246225317,-5.422657088533551,1.4569429584306102
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,DGA,0.1,5,initial_targets,ideal,,100,50.12,49.0,48.8,51.42025,0.44,2.5,-6.4605,7.07,1.6114867755713105,1.3093243997766613,-2.0234048588095295,5.108986798174966
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,DGA,0.25,13,initial_targets,ideal,,100,51.65,50.5,50.18975,53.270250000000004,7.7,5.5,0.2790000000000001,15.51,5.384984717801005,3.149801587301587,1.5400712465337725,9.434102953009893
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,DGA,0.5,25,initial_targets,ideal,,100,52.55,52.0,51.11925,54.090250000000005,11.61,8.5,4.68975,18.8205,7.218858539220397,4.148629148629149,3.595561691242693,10.79701340632022
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,DGA,0.75,38,initial_targets,ideal,,100,53.2,52.0,51.619749999999996,54.900499999999994,13.7,12.5,5.58875,21.94025,8.538674423201588,6.591339576975692,4.412643286122344,12.553048702822622
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,DGA,1,50,initial_targets,ideal,,100,49.74,49.0,48.57,50.91025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,DMCHBA,0.05,3,initial_targets,ideal,,100,46.08,46.0,45.23975,46.96025,6.67,7.5,3.15925,10.18,4.887324316296153,4.568480649607032,2.7107679095265294,7.189418233498434
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,DMCHBA,0.1,5,initial_targets,ideal,,100,47.53,47.0,46.63975,48.51025,13.16,13.0,9.60975,16.720249999999997,8.832364016686713,8.387445887445889,6.624747054524539,11.307199968932414
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,DMCHBA,0.25,13,initial_targets,ideal,,100,47.0,47.0,45.98975,48.07,11.55,11.5,7.8,15.450249999999999,7.782581299834938,7.287644787644788,5.499516160054992,10.337274773152329
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,DMCHBA,0.5,25,initial_targets,ideal,,100,45.86,44.5,44.84975,46.99,6.03,6.0,2.12975,10.01025,4.432904078108781,3.721160184574819,2.000633212521468,6.968947219088138
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,DMCHBA,0.75,38,initial_targets,ideal,,100,45.19,44.0,44.11,46.21,2.8,0.5,-0.5605,6.060249999999998,2.2256428240227746,0.27472527472527475,0.25972401091375913,4.177735630237627
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,DMCHBA,1,50,initial_targets,ideal,,100,44.33,43.5,43.32,45.340250000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,HIPC,0.05,3,initial_targets,ideal,,100,50.13,50.0,48.68975,51.49025,-6.25,-5.5,-8.14,-4.499250000000004,-4.051393189605575,-3.9072039072039075,-5.232561247031627,-2.942505738689398
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,HIPC,0.1,5,initial_targets,ideal,,100,46.1,45.0,44.91,47.321,1.99,1.0,0.15975,3.7902499999999986,1.4967035734283478,0.6810600444773907,0.2542099935242219,2.7040788175635218
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,HIPC,0.25,13,initial_targets,ideal,,100,44.82,44.0,43.74,45.92,5.2,3.5,3.39,7.19,3.6873671010198183,2.479170900223532,2.384445405673645,4.997569325927785
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,HIPC,0.5,25,initial_targets,ideal,,100,43.43,43.0,42.41,44.57,0.95,0.0,0.27,1.88,0.6518579249919765,0.0,0.23001605498360783,1.195182698314962
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,HIPC,0.75,38,initial_targets,ideal,,100,42.84,42.0,41.94975,43.87025,-0.02,0.0,-0.06,0.0,-0.012738853503184712,0.0,-0.03821656050955414,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,HIPC,1,50,initial_targets,ideal,,100,42.84,42.0,41.89,43.7705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,PI,0.05,3,initial_targets,ideal,,100,52.75,53.0,51.38,54.06025,-2.06,-2.0,-5.020499999999999,0.8409999999999945,-0.8290056707005955,-1.2822620417557127,-2.697434189555127,0.9731094040461661
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,PI,0.1,5,initial_targets,ideal,,100,51.97,51.5,50.62975,53.34,1.48,0.5,-1.8102500000000001,4.9009999999999945,1.2568681458237052,0.3246753246753247,-0.7829076554940023,3.256727838403066
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,PI,0.25,13,initial_targets,ideal,,100,52.02,51.5,50.69975,53.44025,1.22,0.0,-0.77025,3.1002499999999986,0.8382568738338526,0.0,-0.3057663447987592,1.9387680321078269
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,PI,0.5,25,initial_targets,ideal,,100,50.7,50.0,49.51,51.840250000000005,-0.02,0.0,-0.18,0.09,-0.01104503060931016,0.0,-0.09240827478532397,0.047368421052631574
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,PI,0.75,38,initial_targets,ideal,,100,50.82,50.0,49.62975,52.08025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
multitarget,multitarget_g19_r4_t50,known_targets_g19_t50,19,4,PI,1,50,initial_targets,ideal,,100,50.82,50.0,49.67,52.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g14_r4,clue_g14,14,4,ACBBA,0.05,10,grid_cells,ideal,,50,24.52,24.5,20.62,28.56,-3.2,0.0,-12.5205,5.460499999999997,-0.5097192950709963,0.0,-7.5117899378519635,6.4497963685603965
scale,scale_g14_r4,clue_g14,14,4,ACBBA,0.1,20,grid_cells,ideal,,50,24.4,24.0,20.5785,28.580499999999997,-3.38,0.0,-9.9025,3.1009999999999946,-1.6402308970654011,0.0,-7.478832247032197,4.600430243331058
scale,scale_g14_r4,clue_g14,14,4,ACBBA,0.25,49,grid_cells,ideal,,50,24.2,23.5,20.378999999999998,27.88,-4.32,0.0,-9.782,0.6,-3.9676602680306403,0.0,-8.73361532935844,0.6814589920125108
scale,scale_g14_r4,clue_g14,14,4,ACBBA,0.5,98,grid_cells,ideal,,50,25.0,26.0,21.26,29.0005,-0.66,0.0,-3.381,2.04,-0.22098154761003858,0.0,-2.578169240172349,2.2231378982632477
scale,scale_g14_r4,clue_g14,14,4,ACBBA,0.75,147,grid_cells,ideal,,50,25.22,26.0,21.26,29.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g14_r4,clue_g14,14,4,ACBBA,1,196,grid_cells,ideal,,50,25.22,26.0,21.4795,28.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g14_r4,clue_g14,14,4,CBAA,0.05,10,grid_cells,ideal,,50,24.98,24.5,20.92,29.1405,-6.14,0.0,-12.32,-0.31900000000000545,-2.8322330753819442,0.0,-7.801991255914753,2.068545644759156
scale,scale_g14_r4,clue_g14,14,4,CBAA,0.1,20,grid_cells,ideal,,50,25.08,24.0,20.919500000000003,29.621499999999994,-5.64,0.0,-14.081,2.860499999999997,-2.676647542003685,0.0,-9.318521156443724,4.4873695832777045
scale,scale_g14_r4,clue_g14,14,4,CBAA,0.25,49,grid_cells,ideal,,50,26.42,24.0,21.6995,31.3005,-0.52,0.0,-9.3615,9.360499999999996,0.5269089106299435,0.0,-5.429808664621154,6.970753815052991
scale,scale_g14_r4,clue_g14,14,4,CBAA,0.5,98,grid_cells,ideal,,50,26.74,24.0,22.02,31.48,0.76,0.0,-1.6804999999999999,4.12,0.34934816365188676,0.0,-1.4165966308371563,2.778806985400237
scale,scale_g14_r4,clue_g14,14,4,CBAA,0.75,147,grid_cells,ideal,,50,26.56,25.0,22.2195,31.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g14_r4,clue_g14,14,4,CBAA,1,196,grid_cells,ideal,,50,26.56,25.0,22.2,31.3205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g14_r4,clue_g14,14,4,DGA,0.05,10,grid_cells,ideal,,50,26.48,29.0,22.119,30.6605,-11.0,-12.0,-26.6405,5.460999999999994,3.585890802171058,-10.515925243485128,-13.237100227919548,24.540410473895736
scale,scale_g14_r4,clue_g14,14,4,DGA,0.1,20,grid_cells,ideal,,50,25.52,26.0,21.439500000000002,29.78,-15.28,-6.5,-31.063,-0.5170000000000163,-1.9727181615146023,-8.071895424836601,-16.904653543762223,19.707474382990164
scale,scale_g14_r4,clue_g14,14,4,DGA,0.25,49,grid_cells,ideal,,50,27.88,27.0,22.857499999999998,32.9205,-5.18,0.0,-20.361,8.560499999999998,0.8586728368009149,0.0,-10.625787416863725,13.876308651469914
scale,scale_g14_r4,clue_g14,14,4,DGA,0.5,98,grid_cells,ideal,,50,24.48,25.0,20.88,28.200499999999998,-18.72,-1.0,-33.4615,-5.199000000000006,-4.304852806459772,-1.2794348508634223,-14.883013970049342,7.176200561217796
scale,scale_g14_r4,clue_g14,14,4,DGA,0.75,147,grid_cells,ideal,,50,25.92,28.0,21.64,30.4605,-13.18,0.0,-28.4435,0.7004999999999972,-0.8792579165822929,0.0,-13.171688901310436,12.310793951701894
scale,scale_g14_r4,clue_g14,14,4,DGA,1,196,grid_cells,ideal,,50,29.28,29.0,24.5395,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g14_r4,clue_g14,14,4,DMCHBA,0.05,10,grid_cells,ideal,,50,25.92,25.0,21.619500000000002,30.4,1.7,0.0,-6.7005,10.880499999999998,2.8359990747648034,0.0,-3.816015806617178,10.451252344052776
scale,scale_g14_r4,clue_g14,14,4,DMCHBA,0.1,20,grid_cells,ideal,,50,23.76,24.0,20.0195,27.440999999999995,-6.78,0.0,-17.740499999999997,3.96,-0.7656272556088649,0.0,-9.997483090318465,9.226101085369386
scale,scale_g14_r4,clue_g14,14,4,DMCHBA,0.25,49,grid_cells,ideal,,50,24.58,25.5,20.9795,28.3405,-3.5,0.0,-13.881,7.624499999999975,3.6841220351088992,0.0,-6.151868952933517,15.057317298262767
scale,scale_g14_r4,clue_g14,14,4,DMCHBA,0.5,98,grid_cells,ideal,,50,24.76,25.0,20.8195,28.860999999999994,-3.08,0.0,-13.76,7.200999999999994,5.070978892976602,0.0,-7.1772288517378255,19.67587235407271
scale,scale_g14_r4,clue_g14,14,4,DMCHBA,0.75,147,grid_cells,ideal,,50,24.44,25.0,20.7395,28.12,-3.56,0.0,-11.34,4.281999999999989,1.9640586352655525,0.0,-6.92146919129351,13.35733355031942
scale,scale_g14_r4,clue_g14,14,4,DMCHBA,1,196,grid_cells,ideal,,50,25.34,25.0,21.3,29.342499999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g14_r4,clue_g14,14,4,HIPC,0.05,10,grid_cells,ideal,,50,26.12,27.0,21.5395,30.560499999999998,1.52,0.0,-8.461,12.240999999999994,5.178510538615948,0.0,-5.157854692495932,18.92298045790212
scale,scale_g14_r4,clue_g14,14,4,HIPC,0.1,20,grid_cells,ideal,,50,24.96,24.5,20.959,29.34,-3.3,0.0,-9.78,3.300499999999997,-1.5129954502658238,0.0,-6.923103267597963,4.09920216249758
scale,scale_g14_r4,clue_g14,14,4,HIPC,0.25,49,grid_cells,ideal,,50,24.96,26.0,20.6985,29.0005,-3.28,0.0,-9.221,3.0609999999999946,-2.39366154062742,0.0,-6.643594171335379,2.485857043162461
scale,scale_g14_r4,clue_g14,14,4,HIPC,0.5,98,grid_cells,ideal,,50,26.0,27.5,21.82,30.0005,1.26,0.0,-4.381,7.880999999999994,2.635842371263904,0.0,-2.5049345770546627,9.646232290493662
scale,scale_g14_r4,clue_g14,14,4,HIPC,0.75,147,grid_cells,ideal,,50,25.72,27.5,21.8,29.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g14_r4,clue_g14,14,4,HIPC,1,196,grid_cells,ideal,,50,25.72,27.5,21.878999999999998,29.56149999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g14_r4,clue_g14,14,4,PI,0.05,10,grid_cells,ideal,,50,27.2,26.0,22.48,32.16,-0.66,0.0,-11.6615,11.360999999999994,4.851454225595486,0.0,-6.099909667302658,19.100731235371143
scale,scale_g14_r4,clue_g14,14,4,PI,0.1,20,grid_cells,ideal,,50,25.4,25.5,21.1795,29.42,-8.16,0.0,-18.6605,1.901999999999989,-1.9876308747381444,0.0,-10.004404440955005,5.845806588825731
scale,scale_g14_r4,clue_g14,14,4,PI,0.25,49,grid_cells,ideal,,50,27.68,27.5,22.578999999999997,32.48,0.68,0.0,-9.88,11.680999999999994,3.0782640480157726,0.0,-5.212051388834411,11.682897182941648
scale,scale_g14_r4,clue_g14,14,4,PI,0.5,98,grid_cells,ideal,,50,25.74,25.5,21.599500000000003,29.9805,-6.64,0.0,-14.141,-0.7595000000000027,-4.125748018865698,0.0,-8.633573443568165,-0.3253202078805662
scale,scale_g14_r4,clue_g14,14,4,PI,0.75,147,grid_cells,ideal,,50,27.48,28.0,22.8195,31.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g14_r4,clue_g14,14,4,PI,1,196,grid_cells,ideal,,50,27.48,28.0,23.1,32.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g19_r2,clue_g19,19,2,ACBBA,0.05,18,grid_cells,ideal,,50,85.46,72.0,70.25800000000001,100.3,10.38,0.0,-5.301,26.824499999999976,9.761278301212945,0.0,-0.7220170050283651,21.564444477945756
scale,scale_g19_r2,clue_g19,19,2,ACBBA,0.1,36,grid_cells,ideal,,49,83.87755102040816,77.0,69.77499999999999,98.71989795918364,11.183673469387756,0.0,-1.3066326530612244,23.513775510204063,5.689058004117226,0.0,0.051679839722907364,12.32413856741244
scale,scale_g19_r2,clue_g19,19,2,ACBBA,0.25,90,grid_cells,ideal,,50,82.04,78.0,68.33800000000001,95.58399999999997,3.64,0.0,-5.681,12.540999999999993,2.1005731464951007,0.0,-2.0301789041807776,6.182112715174468
scale,scale_g19_r2,clue_g19,19,2,ACBBA,0.5,181,grid_cells,ideal,,50,80.32,80.5,67.12,93.28249999999998,0.26,0.0,-4.4605,4.800499999999997,0.5132851060661094,0.0,-1.3999026520874203,2.7366023319896975
scale,scale_g19_r2,clue_g19,19,2,ACBBA,0.75,271,grid_cells,ideal,,50,80.22,79.5,67.276,93.6215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g19_r2,clue_g19,19,2,ACBBA,1,361,grid_cells,ideal,,50,80.22,79.5,67.2195,94.06249999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g19_r2,clue_g19,19,2,CBAA,0.05,18,grid_cells,ideal,,49,87.87755102040816,68.0,71.12244897959184,105.10255102040817,6.979591836734694,0.0,-14.84234693877551,29.88010204081631,5.518069688462637,0.0,-4.692581103702052,17.01318999938235
scale,scale_g19_r2,clue_g19,19,2,CBAA,0.1,36,grid_cells,ideal,,50,86.04,74.0,70.69500000000001,100.88149999999999,0.5,0.0,-17.1415,17.522499999999987,1.0602531379168187,0.0,-5.44109739069818,8.057328802597555
scale,scale_g19_r2,clue_g19,19,2,CBAA,0.25,90,grid_cells,ideal,,50,82.34,83.0,69.279,97.00099999999999,-7.0,0.0,-19.2605,3.6809999999999947,-2.7482089846148234,0.0,-6.68057769121895,1.3539221671535349
scale,scale_g19_r2,clue_g19,19,2,CBAA,0.5,181,grid_cells,ideal,,50,85.02,86.5,72.02,99.16,-1.6,0.0,-4.541,0.5004999999999973,-0.572667741032121,0.0,-1.6091249928520737,0.21646344372800178
scale,scale_g19_r2,clue_g19,19,2,CBAA,0.75,271,grid_cells,ideal,,50,85.92,86.5,72.4765,100.08099999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g19_r2,clue_g19,19,2,CBAA,1,361,grid_cells,ideal,,50,85.92,86.5,72.7195,100.60349999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g19_r2,clue_g19,19,2,DGA,0.05,18,grid_cells,ideal,,48,81.1875,65.0,66.08333333333333,96.52135416666665,-16.520833333333332,0.0,-43.98385416666667,9.83854166666664,16.032884869673275,0.0,-4.909494204705198,45.12807445768956
scale,scale_g19_r2,clue_g19,19,2,DGA,0.1,36,grid_cells,ideal,,49,85.18367346938776,83.0,70.77397959183673,99.95918367346938,-10.020408163265307,0.0,-36.839285714285715,14.491326530612238,15.886290293848472,0.0,-4.020284130429124,42.491070302244125
scale,scale_g19_r2,clue_g19,19,2,DGA,0.25,90,grid_cells,ideal,,49,80.28571428571429,72.0,65.69336734693877,94.9204081632653,-19.510204081632654,0.0,-48.003571428571426,7.1025510204081606,6.186917627551011,0.0,-8.752002864661264,24.62382754914229
scale,scale_g19_r2,clue_g19,19,2,DGA,0.5,181,grid_cells,ideal,,48,90.08333333333333,87.5,74.24739583333333,106.35572916666666,3.0416666666666665,0.0,-19.93958333333333,26.813541666666662,20.652086179499214,0.0,1.7211800984344525,42.00552375704485
scale,scale_g19_r2,clue_g19,19,2,DGA,0.75,271,grid_cells,ideal,,49,86.89795918367346,75.0,71.65306122448979,103.10510204081632,-6.612244897959184,0.0,-32.10357142857143,16.694897959183667,13.875013951356904,0.0,-3.263076432633226,33.99200390884628
scale,scale_g19_r2,clue_g19,19,2,DGA,1,361,grid_cells,ideal,,49,90.22448979591837,72.0,73.79438775510205,108.1234693877551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g19_r2,clue_g19,19,2,DMCHBA,0.05,18,grid_cells,ideal,,50,85.26,72.5,70.039,101.32,-10.58,0.0,-31.9415,10.86349999999998,-1.4324111878620307,0.0,-10.990426365804327,10.146299011392768
scale,scale_g19_r2,clue_g19,19,2,DMCHBA,0.1,36,grid_cells,ideal,,50,82.6,81.0,68.859,96.70449999999998,-15.8,-1.0,-33.201,1.6244999999999756,-3.7204355981660204,-0.5494505494505495,-12.728352491290265,9.759836068853899
scale,scale_g19_r2,clue_g19,19,2,DMCHBA,0.25,90,grid_cells,ideal,,50,89.84,88.5,75.03800000000001,104.38149999999999,-1.56,0.0,-16.3815,14.180499999999997,1.492443502545024,0.0,-6.118336836595864,10.25855301716103
scale,scale_g19_r2,clue_g19,19,2,DMCHBA,0.5,181,grid_cells,ideal,,50,90.52,75.0,74.66,106.12,-0.32,0.0,-15.9835,16.341999999999988,0.3053572202503387,0.0,-6.653963464366192,7.983750488727068
scale,scale_g19_r2,clue_g19,19,2,DMCHBA,0.75,271,grid_cells,ideal,,50,91.34,99.0,77.14,105.481,1.42,0.0,-8.061,9.480499999999997,1.1280280851446842,0.0,-2.3673752901114598,4.614982517353137
scale,scale_g19_r2,clue_g19,19,2,DMCHBA,1,361,grid_cells,ideal,,50,90.56,98.0,75.897,104.90050000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g19_r2,clue_g19,19,2,HIPC,0.05,18,grid_cells,ideal,,49,85.63265306122449,69.0,70.3061224489796,100.98163265306121,5.979591836734694,0.0,-10.572448979591837,24.142857142857142,3.9384978201837764,0.0,-3.7797286635566114,12.948847995679104
scale,scale_g19_r2,clue_g19,19,2,HIPC,0.1,36,grid_cells,ideal,,48,81.27083333333333,70.5,66.6171875,95.45989583333332,-1.375,0.0,-17.208854166666665,14.458854166666665,0.24869264077894124,0.0,-6.695215962055144,7.490144299026126
scale,scale_g19_r2,clue_g19,19,2,HIPC,0.25,90,grid_cells,ideal,,49,82.44897959183673,88.0,68.89489795918367,95.53163265306121,-0.5102040816326531,0.0,-10.226020408163265,10.002551020408148,0.5089855006246389,0.0,-3.8275052151631517,5.313382206933536
scale,scale_g19_r2,clue_g19,19,2,HIPC,0.5,181,grid_cells,ideal,,49,81.3061224489796,89.0,68.36479591836735,94.55204081632652,-3.2244897959183674,0.0,-7.164285714285715,0.2872448979591753,-1.0227000900419125,0.0,-2.641791574722189,0.6419679488240266
scale,scale_g19_r2,clue_g19,19,2,HIPC,0.75,271,grid_cells,ideal,,49,82.9795918367347,83.0,69.36581632653062,96.36938775510203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g19_r2,clue_g19,19,2,HIPC,1,361,grid_cells,ideal,,49,82.9795918367347,83.0,69.08163265306122,96.34897959183672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g19_r2,clue_g19,19,2,PI,0.05,18,grid_cells,ideal,,48,85.95833333333333,72.0,68.95572916666666,103.41874999999999,4.208333333333333,0.0,-15.522395833333334,25.104687499999997,2.906660652327597,0.0,-6.005101068129449,12.53540436119909
scale,scale_g19_r2,clue_g19,19,2,PI,0.1,36,grid_cells,ideal,,49,84.36734693877551,79.0,68.81581632653061,100.24846938775508,1.183673469387755,0.0,-16.410714285714285,19.46938775510204,3.130378097636413,0.0,-4.856486806467175,11.94569354712336
scale,scale_g19_r2,clue_g19,19,2,PI,0.25,90,grid_cells,ideal,,50,89.46,86.0,73.73949999999999,104.782,9.96,0.0,-4.2815,27.521999999999988,8.648224848301048,0.0,-0.08681573381223855,22.064726245185792
scale,scale_g19_r2,clue_g19,19,2,PI,0.5,181,grid_cells,ideal,,49,82.71428571428571,85.0,68.2015306122449,96.4908163265306,-1.9183673469387754,0.0,-11.552040816326532,6.653571428571426,1.0789479127745432,0.0,-3.526336871745239,6.261048508220162
scale,scale_g19_r2,clue_g19,19,2,PI,0.75,271,grid_cells,ideal,,50,84.54,81.5,70.5395,98.72149999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g19_r2,clue_g19,19,2,PI,1,361,grid_cells,ideal,,50,84.54,81.5,70.499,98.94299999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,ACBBA,0.05,18,grid_cells,ideal,,50,51.98,45.0,43.46,59.94049999999999,-13.76,0.0,-35.942,6.96549999999997,-1.3329269809381512,0.0,-8.751549120226045,7.018120713406289
scale,scale_g19_r4,clue_g19,19,4,ACBBA,0.1,36,grid_cells,ideal,,50,49.7,48.5,42.399499999999996,57.180499999999995,-23.24,0.0,-43.262499999999996,-5.0590000000000055,-5.411908913769034,0.0,-10.766802959004973,0.5636042282696732
scale,scale_g19_r4,clue_g19,19,4,ACBBA,0.25,90,grid_cells,ideal,,50,54.78,59.5,46.24,62.820499999999996,-2.84,0.0,-21.3825,17.18349999999998,3.296496812957723,0.0,-4.940422874634494,13.18414158221743
scale,scale_g19_r4,clue_g19,19,4,ACBBA,0.5,181,grid_cells,ideal,,50,55.5,59.0,47.0385,63.62149999999999,-0.34,0.0,-12.320500000000001,12.28349999999998,1.381152403327348,0.0,-3.3216703361053943,7.387253124237334
scale,scale_g19_r4,clue_g19,19,4,ACBBA,0.75,271,grid_cells,ideal,,50,55.58,59.0,47.0585,64.1205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
