trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,top_k_rate,top_k_max_cells,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status
0,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.5,181,,,acbba_topk_50,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,410,90,320,341,73,4,3,2,3465,10391,0,414,3051,840,2625,3285,2625,0.0,10.161290322580646,10.265625,6.402439024390244,8.203125,7.697947214076247,acbba_entry:2625;clue:16;collision_intent:413;state:410;target:1,104,895,0.04912023460410553,completed
1,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.5,181,,,acbba_topk_50,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,88,53,35,92,0,0,0,0,491,1469,0,89,402,181,310,385,310,0.0,5.336956521739131,11.0,3.522727272727273,8.857142857142858,3.369565217391304,acbba_entry:310;clue:4;collision_intent:88;state:88;target:1,22,131,0.0,completed
2,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.5,181,,,acbba_topk_50,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,155,98,57,152,7,0,1,1,796,2385,0,157,639,316,480,600,480,0.0,5.2368421052631575,10.526315789473685,3.096774193548387,8.421052631578947,3.1578947368421053,acbba_entry:480;clue:4;collision_intent:156;state:155;target:1,39,206,0.026315789473684292,completed
3,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.5,181,,,acbba_topk_50,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,236,67,169,226,14,2,0,0,2087,6257,0,237,1850,489,1598,1952,1598,0.0,9.234513274336283,11.550295857988166,6.771186440677966,9.455621301775148,7.070796460176991,acbba_entry:1598;clue:16;collision_intent:236;state:236;target:1,60,535,0.02433628318584069,completed
4,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.5,181,,,acbba_topk_50,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,38,24,14,42,0,0,0,0,182,542,0,39,143,81,101,134,101,0.0,4.333333333333333,9.571428571428571,2.6578947368421053,7.214285714285714,2.4047619047619047,acbba_entry:101;clue:4;collision_intent:38;state:38;target:1,10,51,0.023809523809523725,completed
5,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.5,181,,,acbba_topk_50,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,398,122,276,353,49,1,0,0,3135,9401,0,399,2736,813,2322,2891,2322,0.0,8.881019830028329,10.47463768115942,5.834170854271357,8.41304347826087,6.577903682719547,acbba_entry:2322;clue:16;collision_intent:398;state:398;target:1,101,797,0.04603399433427757,completed
6,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.5,181,,,acbba_topk_50,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,65,21,44,67,2,4,0,0,527,1577,0,67,460,136,391,485,391,0.0,7.865671641791045,11.022727272727273,6.015384615384615,8.886363636363637,5.835820895522388,acbba_entry:391;clue:4;collision_intent:66;state:65;target:1,17,145,0.026119402985074647,completed
7,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.5,181,,,acbba_topk_50,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,40,5,35,44,0,4,0,0,376,1125,0,41,335,89,287,365,287,0.0,8.545454545454545,10.428571428571429,7.175,8.2,6.5227272727272725,acbba_entry:287;clue:8;collision_intent:40;state:40;target:1,10,99,0.0,completed
8,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.5,181,,,acbba_topk_50,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,371,34,337,314,61,2,0,0,3662,10984,0,372,3290,759,2903,3594,2903,0.0,11.662420382165605,10.664688427299703,7.824797843665769,8.614243323442137,9.245222929936306,acbba_entry:2903;clue:16;collision_intent:371;state:371;target:1,94,938,0.04617834394904463,completed
9,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.5,181,,,acbba_topk_50,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,1,0,1,5,0,0,0,0,22,64,0,5,17,10,12,22,12,0.0,4.4,22.0,12.0,12.0,2.4,acbba_entry:12;clue:4;collision_intent:4;state:1;target:1,1,7,0.1499999999999999,completed
