trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,top_k_rate,top_k_max_cells,max_candidate_cells,condition_id,scenario_file,host_trial_runtime_ms,robot_id,allocator_calls,allocator_time_ms_total,allocator_time_ms_mean,allocator_time_ms_median,allocator_time_ms_p95,allocator_time_ms_max,allocator_solve_time_ms_total,allocator_solve_time_ms_mean,allocator_solve_time_ms_median,allocator_solve_time_ms_p95,allocator_solve_time_ms_max,allocator_time_pct,candidate_filter_calls,candidate_filter_time_ms_total,candidate_filter_time_ms_mean,candidate_filter_time_ms_median,candidate_filter_time_ms_p95,candidate_filter_time_ms_max,allocator_host_runtime_pct,trial_status
0,known_visit,CBAA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_cbaa_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,171.488651,00,39,14.263844,0.3657395897435898,0.386737,0.825953,0.855936,12.377066000000001,0.3173606666666667,0.382609,0.592745,0.622633,8.317660624667226,23,1.886778,0.08203382608695653,0.05091,0.233208,0.278134,8.317660624667226,completed
0,known_visit,CBAA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_cbaa_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,171.488651,01,38,11.34268,0.2984915789473684,0.1496745,0.849473,0.860576,9.724373,0.25590455263157896,0.1496745,0.576492,0.592458,6.61424527737407,15,1.6183070000000002,0.10788713333333334,0.075709,0.272981,0.272981,6.61424527737407,completed
0,known_visit,CBAA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_cbaa_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,171.488651,02,37,11.305595,0.3055566216216216,0.137275,0.856768,0.887486,9.519582999999999,0.257286027027027,0.137275,0.583466,0.60212,6.59261993961338,14,1.786012,0.12757228571428572,0.1167955,0.285366,0.285366,6.59261993961338,completed
0,known_visit,CBAA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_cbaa_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,171.488651,03,36,12.002590999999999,0.33340530555555553,0.37229,0.825026,0.962844,10.482427000000001,0.2911785277777778,0.3688985,0.574475,0.654984,6.999058497462902,19,1.520164,0.08000863157894737,0.042302,0.30786,0.30786,6.999058497462902,completed
1,known_visit,CBAA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_cbaa_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,307.597444,00,38,18.908059,0.49758050000000004,0.26746200000000003,0.804418,7.128629,17.339381000000003,0.4562995000000001,0.265542,0.562666,7.128629,6.147014342550909,18,1.5686779999999998,0.08714877777777777,0.05275,0.263734,0.263734,6.147014342550909,completed
1,known_visit,CBAA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_cbaa_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,307.597444,01,64,54.37857500000001,0.8496652343750002,0.4047845,0.765764,16.549397,52.281850999999996,0.8169039218749999,0.3993765,0.545997,16.50703,17.67848727637672,41,2.096724,0.05113960975609756,0.025983,0.187673,0.26815,17.67848727637672,completed
1,known_visit,CBAA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_cbaa_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,307.597444,02,52,35.338839,0.6795930576923077,0.39569699999999997,0.827553,16.701423,32.939887,0.6334593653846153,0.39088100000000003,0.571146,16.587028,11.488664710750976,32,2.398952,0.07496725,0.025743000000000002,0.262134,0.300213,11.488664710750976,completed
1,known_visit,CBAA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_cbaa_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,307.597444,03,37,11.510737,0.311101,0.139579,0.79581,0.816353,9.838353,0.2659014324324324,0.139579,0.545131,0.556075,3.742143253960199,17,1.672384,0.09837552941176471,0.053982,0.263126,0.263126,3.742143253960199,completed
2,known_visit,CBAA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_cbaa_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,192.681651,00,48,17.253722000000003,0.35945254166666674,0.4041925,0.768003,0.812514,15.221700000000004,0.31711875000000006,0.3993445,0.550347,0.558731,8.954522607863685,29,2.032022,0.07006972413793103,0.025151,0.259638,0.263926,8.954522607863685,completed
2,known_visit,CBAA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_cbaa_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,192.681651,01,42,12.162359999999998,0.28957999999999995,0.14996199999999998,0.749572,0.831073,10.667633,0.2539912619047619,0.14996199999999998,0.541771,0.582698,6.312152681315773,17,1.4947270000000001,0.08792511764705883,0.051006,0.273141,0.273141,6.312152681315773,completed
2,known_visit,CBAA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_cbaa_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,192.681651,02,40,14.371463000000002,0.35928657500000005,0.205864,0.746052,0.880255,11.937155,0.29842887500000004,0.205864,0.54062,0.591179,7.458656766440102,19,2.434308,0.12812147368421054,0.136571,0.291605,0.291605,7.458656766440102,completed
