trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,top_k_rate,top_k_max_cells,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status,failure_type,failure_message,debug_max_events
10,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,ACBBA,ideal,1.0,19,361,2,0.1,36,180.5,180.5,scale_g19_r2_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,141,33,108,141,2,1,0,0,815,813,0,142,673,287,528,749,528,0.0,5.780141843971631,6.935185185185185,3.74468085106383,4.888888888888889,3.74468085106383,acbba_entry:528;clue:4;collision_intent:141;state:141;target:1,71,410,0.0035460992907800915,completed,,,
11,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,ACBBA,ideal,1.0,19,361,2,0.1,36,180.5,180.5,scale_g19_r2_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,133,133,0,135,0,0,0,0,267,265,0,134,133,267,0,0,0,0.0,1.9777777777777779,0.0,0.0,0.0,0.0,collision_intent:133;state:133;target:1,67,135,0.0037037037037037646,completed,,,
12,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,ACBBA,ideal,1.0,19,361,2,0.1,36,180.5,180.5,scale_g19_r2_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,57,57,0,59,0,0,0,0,115,113,0,58,57,115,0,0,0,0.0,1.9491525423728813,0.0,0.0,0.0,0.0,collision_intent:57;state:57;target:1,29,59,0.008474576271186418,completed,,,
13,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,ACBBA,ideal,1.0,19,361,2,0.1,36,180.5,180.5,scale_g19_r2_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,338,51,287,322,18,3,0,0,2014,2012,0,339,1675,681,1333,1912,1333,0.0,6.254658385093168,6.662020905923345,3.9437869822485205,4.644599303135888,4.1397515527950315,acbba_entry:1333;clue:4;collision_intent:338;state:338;target:1,169,1021,0.01863354037267073,completed,,,
14,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,ACBBA,ideal,1.0,19,361,2,0.1,36,180.5,180.5,scale_g19_r2_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,240,11,229,232,10,0,0,0,1520,1519,0,241,1279,487,1033,1497,1033,0.0,6.551724137931035,6.537117903930131,4.304166666666666,4.510917030567685,4.452586206896552,acbba_entry:1033;clue:6;collision_intent:240;state:240;target:1,120,781,0.02155172413793105,completed,,,
15,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,ACBBA,ideal,1.0,19,361,2,0.1,36,180.5,180.5,scale_g19_r2_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,95,50,45,96,1,1,0,0,393,393,0,96,297,193,200,293,200,0.0,4.09375,6.511111111111111,2.1052631578947367,4.444444444444445,2.0833333333333335,acbba_entry:200;clue:2;collision_intent:95;state:95;target:1,48,198,0.01041666666666674,completed,,,
16,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,ACBBA,ideal,1.0,19,361,2,0.1,36,180.5,180.5,scale_g19_r2_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,74,74,0,76,0,0,0,0,149,148,0,75,74,149,0,0,0,0.0,1.9605263157894737,0.0,0.0,0.0,0.0,collision_intent:74;state:74;target:1,37,75,0.0,completed,,,
17,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,ACBBA,ideal,1.0,19,361,2,0.1,36,180.5,180.5,scale_g19_r2_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,240,60,180,227,15,2,0,0,1312,1310,0,241,1071,489,823,1192,823,0.0,5.779735682819383,6.622222222222222,3.4291666666666667,4.572222222222222,3.6255506607929515,acbba_entry:823;clue:8;collision_intent:240;state:240;target:1,121,659,0.0066079295154184425,completed,,,
18,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,ACBBA,ideal,1.0,19,361,2,0.1,36,180.5,180.5,scale_g19_r2_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,199,19,180,195,6,2,0,0,1305,1304,0,200,1105,403,902,1267,902,0.0,6.6923076923076925,7.038888888888889,4.532663316582915,5.011111111111111,4.625641025641026,acbba_entry:902;clue:4;collision_intent:199;state:199;target:1,100,669,0.002564102564102555,completed,,,
19,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,ACBBA,ideal,1.0,19,361,2,0.1,36,180.5,180.5,scale_g19_r2_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,50,50,0,52,0,0,0,0,101,99,0,51,50,101,0,0,0,0.0,1.9423076923076923,0.0,0.0,0.0,0.0,collision_intent:50;state:50;target:1,25,51,0.0,completed,,,
20,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,ACBBA,ideal,1.0,19,361,2,0.1,36,180.5,180.5,scale_g19_r2_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,216,110,106,211,7,1,0,0,886,885,0,217,669,435,451,666,451,0.0,4.199052132701421,6.283018867924528,2.087962962962963,4.254716981132075,2.137440758293839,acbba_entry:451;clue:2;collision_intent:216;state:216;target:1,109,444,0.007109004739336511,completed,,,
21,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,ACBBA,ideal,1.0,19,361,2,0.1,36,180.5,180.5,scale_g19_r2_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,14,4,10,16,0,1,0,0,70,70,0,15,55,33,37,62,37,0.0,4.375,6.2,2.642857142857143,3.7,2.3125,acbba_entry:37;clue:4;collision_intent:14;state:14;target:1,7,39,0.0,completed,,,
22,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,ACBBA,ideal,1.0,19,361,2,0.1,36,180.5,180.5,scale_g19_r2_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,218,78,140,212,8,5,0,0,1188,1187,0,219,969,441,747,1032,747,0.0,5.60377358490566,7.371428571428571,3.426605504587156,5.335714285714285,3.5235849056603774,acbba_entry:747;clue:4;collision_intent:218;state:218;target:1,109,604,0.0,completed,,,
23,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,ACBBA,ideal,1.0,19,361,2,0.1,36,180.5,180.5,scale_g19_r2_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,343,173,170,321,24,2,1,1,1573,1573,0,345,1228,696,877,1226,877,0.0,4.900311526479751,7.211764705882353,2.556851311953353,5.158823529411765,2.7320872274143304,acbba_entry:877;clue:8;collision_intent:344;state:343;target:1,172,800,0.010903426791277315,completed,,,
24,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,ACBBA,ideal,1.0,19,361,2,0.1,36,180.5,180.5,scale_g19_r2_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,260,184,76,253,9,1,0,0,926,924,0,262,664,528,398,558,398,0.0,3.6600790513833994,7.342105263157895,1.5307692307692307,5.2368421052631575,1.5731225296442688,acbba_entry:398;clue:6;collision_intent:261;state:260;target:1,131,471,0.005928853754940677,completed,,,
25,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,ACBBA,ideal,1.0,19,361,2,0.1,36,180.5,180.5,scale_g19_r2_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,39,39,0,41,0,0,0,0,79,77,0,40,39,79,0,0,0,0.0,1.9268292682926829,0.0,0.0,0.0,0.0,collision_intent:39;state:39;target:1,20,41,0.012195121951219523,completed,,,
26,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,ACBBA,ideal,1.0,19,361,2,0.1,36,180.5,180.5,scale_g19_r2_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,207,52,155,186,23,3,0,0,1069,1067,0,208,861,419,650,965,650,0.0,5.747311827956989,6.225806451612903,3.140096618357488,4.193548387096774,3.4946236559139785,acbba_entry:650;clue:4;collision_intent:207;state:207;target:1,105,537,0.043010752688172005,completed,,,
27,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,ACBBA,ideal,1.0,19,361,2,0.1,36,180.5,180.5,scale_g19_r2_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,116,83,33,117,1,2,0,0,391,389,0,117,274,235,156,225,156,0.0,3.341880341880342,6.818181818181818,1.3448275862068966,4.7272727272727275,1.3333333333333333,acbba_entry:156;clue:2;collision_intent:116;state:116;target:1,59,196,0.012820512820512775,completed,,,
28,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,ACBBA,ideal,1.0,19,361,2,0.1,36,180.5,180.5,scale_g19_r2_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,102,47,55,97,7,1,3,3,367,367,0,106,261,212,155,273,155,0.0,3.783505154639175,4.963636363636364,1.5196078431372548,2.8181818181818183,1.597938144329897,acbba_entry:155;clue:4;collision_intent:105;state:102;target:1,52,186,0.015463917525773141,completed,,,
29,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,ACBBA,ideal,1.0,19,361,2,0.1,36,180.5,180.5,scale_g19_r2_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,276,18,258,269,9,2,0,0,1754,1754,0,277,1477,557,1197,1718,1197,0.0,6.520446096654275,6.658914728682171,4.336956521739131,4.6395348837209305,4.449814126394052,acbba_entry:1197;clue:4;collision_intent:276;state:276;target:1,139,885,0.0018587360594795044,completed,,,
30,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,ACBBA,ideal,1.0,19,361,2,0.1,36,180.5,180.5,scale_g19_r2_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,175,58,117,166,11,1,0,0,894,894,0,176,718,357,537,778,537,0.0,5.385542168674699,6.64957264957265,3.0685714285714285,4.589743589743589,3.2349397590361444,acbba_entry:537;clue:6;collision_intent:175;state:175;target:1,88,451,0.006024096385542244,completed,,,
31,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,ACBBA,ideal,1.0,19,361,2,0.1,36,180.5,180.5,scale_g19_r2_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,225,29,196,209,18,4,3,2,1352,1352,0,229,1123,460,892,1294,892,0.0,6.4688995215311005,6.6020408163265305,3.9644444444444447,4.551020408163265,4.267942583732057,acbba_entry:892;clue:6;collision_intent:228;state:225;target:1,113,678,0.021531100478468845,completed,,,
32,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,ACBBA,ideal,1.0,19,361,2,0.1,36,180.5,180.5,scale_g19_r2_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,371,174,197,347,26,1,0,0,1707,1706,0,372,1335,751,956,1359,956,0.0,4.9193083573487035,6.898477157360406,2.5768194070080863,4.852791878172589,2.755043227665706,acbba_entry:956;clue:8;collision_intent:371;state:371;target:1,186,855,0.007204610951008661,completed,,,
33,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,ACBBA,ideal,1.0,19,361,2,0.1,36,180.5,180.5,scale_g19_r2_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,113,9,104,105,10,2,0,0,719,718,0,114,605,231,488,700,488,0.0,6.847619047619047,6.730769230769231,4.31858407079646,4.6923076923076925,4.647619047619048,acbba_entry:488;clue:4;collision_intent:113;state:113;target:1,57,369,0.04285714285714293,completed,,,
34,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,ACBBA,ideal,1.0,19,361,2,0.1,36,180.5,180.5,scale_g19_r2_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,359,178,181,327,34,2,1,1,1536,1534,0,361,1175,726,810,1180,810,0.0,4.697247706422019,6.519337016574585,2.256267409470752,4.475138121546961,2.477064220183486,acbba_entry:810;clue:6;collision_intent:360;state:359;target:1,180,770,0.007645259938837912,completed,,,
35,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,ACBBA,ideal,1.0,19,361,2,0.1,36,180.5,180.5,scale_g19_r2_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,196,12,184,188,10,1,0,0,1273,1273,0,197,1076,401,872,1249,872,0.0,6.7712765957446805,6.788043478260869,4.448979591836735,4.739130434782608,4.638297872340425,acbba_entry:872;clue:8;collision_intent:196;state:196;target:1,98,647,0.02659574468085113,completed,,,
36,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,ACBBA,ideal,1.0,19,361,2,0.1,36,180.5,180.5,scale_g19_r2_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,174,168,6,176,0,1,0,0,376,375,0,175,201,351,25,40,25,0.0,2.1363636363636362,6.666666666666667,0.14367816091954022,4.166666666666667,0.14204545454545456,acbba_entry:25;clue:2;collision_intent:174;state:174;target:1,87,190,0.0,completed,,,
37,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,ACBBA,ideal,1.0,19,361,2,0.1,36,180.5,180.5,scale_g19_r2_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,383,2,381,347,38,5,1,1,2576,2575,0,386,2190,775,1801,2572,1801,0.0,7.423631123919308,6.7506561679790025,4.702349869451697,4.727034120734908,5.1902017291066285,acbba_entry:1801;clue:6;collision_intent:385;state:383;target:1,192,1304,0.021613832853025983,completed,,,
38,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,ACBBA,ideal,1.0,19,361,2,0.1,36,180.5,180.5,scale_g19_r2_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,12,12,0,14,0,0,0,0,25,24,0,13,12,25,0,0,0,0.0,1.7857142857142858,0.0,0.0,0.0,0.0,collision_intent:12;state:12;target:1,6,13,0.0,completed,,,
