trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,top_k_rate,top_k_max_cells,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status,failure_type,failure_message,debug_max_events,allocator_calls_total,allocator_time_ms_team_total,allocator_time_ms_team_max,allocator_solve_time_ms_team_total,allocator_solve_time_ms_team_max,candidate_filter_calls_total,candidate_filter_time_ms_team_total,candidate_filter_time_ms_team_max
121,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,37,37,0,41,0,0,0,0,75,222,0,38,37,75,0,0,0,0.0,1.829268292682927,0.0,0.0,0.0,0.0,collision_intent:37;state:37;target:1,10,21,0.018292682926829285,completed,,,,35,1.247325,0.108616,1.247325,0.108616,0,0.0,0.0
122,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,309,128,181,269,44,11,2,2,902,2704,0,337,565,658,244,645,244,0.0,3.353159851301115,3.56353591160221,0.7896440129449838,1.3480662983425415,0.9070631970260223,clue:12;collision_intent:336;pi_clear_path:27;pi_entry:217;state:309;target:1,83,241,0.0492565055762082,completed,,,,312,360.08362,2.438197,175.354048,1.499183,185,184.72957199999996,1.296704
123,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,260,117,143,217,47,4,1,1,688,2062,0,269,419,537,151,454,151,0.0,3.1705069124423964,3.174825174825175,0.5807692307692308,1.055944055944056,0.695852534562212,clue:8;collision_intent:268;pi_clear_path:7;pi_entry:144;state:260;target:1,66,179,0.06105990783410142,completed,,,,190,162.771258,2.600897,70.028986,1.491375,75,92.742272,1.418825
124,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,191,16,175,153,42,10,1,1,608,1822,0,208,400,411,197,576,197,0.0,3.973856209150327,3.2914285714285714,1.031413612565445,1.1257142857142857,1.2875816993464053,clue:12;collision_intent:207;pi_clear_path:18;pi_entry:179;state:191;target:1,51,164,0.05065359477124187,completed,,,,173,378.631513,2.921208,141.929346,1.534961,159,236.70216699999997,1.813414
125,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,30,1,29,31,3,4,0,0,105,311,0,31,74,65,40,100,40,0.0,3.3870967741935485,3.4482758620689653,1.3333333333333333,1.3793103448275863,1.2903225806451613,clue:4;collision_intent:30;pi_entry:40;state:30;target:1,8,32,0.07258064516129026,completed,,,,15,30.716248,2.973947,11.317635,1.132403,11,19.398612999999997,1.841544
126,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,384,127,257,290,98,10,3,3,1047,3139,0,410,637,806,241,793,241,0.0,3.610344827586207,3.085603112840467,0.6276041666666666,0.9377431906614786,0.8310344827586207,clue:12;collision_intent:409;pi_clear_path:25;pi_entry:216;state:384;target:1,105,281,0.08793103448275863,completed,,,,398,553.9864399999999,18.362117,290.785516,17.495846,273,263.200924,1.404903
127,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,148,144,4,152,0,0,0,0,317,947,0,149,168,301,16,29,16,0.0,2.085526315789474,7.25,0.10810810810810811,4.0,0.10526315789473684,clue:4;collision_intent:148;pi_entry:16;state:148;target:1,37,80,0.0,completed,,,,146,13.836853999999999,2.393552,8.800837,1.126291,4,5.036016999999999,1.270141
128,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,17,17,0,21,0,0,0,0,35,102,0,18,17,35,0,0,0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,collision_intent:17;state:17;target:1,5,11,0.03571428571428581,completed,,,,15,0.685524,0.150411,0.685524,0.150411,0,0.0,0.0
129,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,157,134,23,159,2,3,0,0,364,1089,0,163,201,328,36,95,36,0.0,2.289308176100629,4.130434782608695,0.22929936305732485,1.565217391304348,0.22641509433962265,clue:8;collision_intent:162;pi_clear_path:5;pi_entry:31;state:157;target:1,40,94,0.011006289308176154,completed,,,,152,43.684644999999996,2.458933,20.082689,1.162164,19,23.601956,1.324961
130,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,124,35,89,113,15,4,4,2,386,1152,0,138,248,278,108,316,108,0.0,3.415929203539823,3.550561797752809,0.8709677419354839,1.2134831460674158,0.9557522123893806,clue:16;collision_intent:137;pi_clear_path:10;pi_entry:98;state:124;target:1,33,98,0.04646017699115035,completed,,,,109,186.30722400000002,4.451911,66.945712,1.621591,76,119.361512,3.499713
131,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,85,75,10,89,0,0,0,0,195,582,0,86,109,175,20,45,20,0.0,2.191011235955056,4.5,0.23529411764705882,2.0,0.2247191011235955,clue:4;collision_intent:85;pi_entry:20;state:85;target:1,22,52,0.008426966292134797,completed,,,,80,20.616006,2.822191,9.552797,1.170902,7,11.063208999999999,1.651289
132,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,195,120,75,185,14,5,0,0,493,1475,0,198,295,401,92,253,92,0.0,2.6648648648648647,3.3733333333333335,0.4717948717948718,1.2266666666666666,0.4972972972972973,clue:8;collision_intent:197;pi_clear_path:4;pi_entry:88;state:195;target:1,50,129,0.014864864864864824,completed,,,,157,92.367718,2.594974,42.488550000000004,1.325441,39,49.87916799999999,1.423304
133,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,232,38,194,201,35,9,1,1,676,2024,0,250,426,494,182,600,182,0.0,3.36318407960199,3.0927835051546393,0.7844827586206896,0.9381443298969072,0.9054726368159204,clue:12;collision_intent:249;pi_clear_path:21;pi_entry:161;state:232;target:1,60,172,0.031094527363184188,completed,,,,159,285.535613,4.077514,117.702807,2.738024,123,167.832806,1.708988
134,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,15,15,0,19,0,0,0,0,32,94,0,17,15,32,0,0,0,0.0,1.6842105263157894,0.0,0.0,0.0,0.0,collision_intent:16;state:15;target:1,4,9,0.03947368421052633,completed,,,,14,0.575466,0.107272,0.575466,0.107272,0,0.0,0.0
135,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,202,143,59,191,15,2,0,0,501,1501,0,209,292,415,86,215,86,0.0,2.6230366492146597,3.6440677966101696,0.42574257425742573,1.4576271186440677,0.450261780104712,clue:4;collision_intent:208;pi_clear_path:8;pi_entry:78;state:202;target:1,53,129,0.022251308900523625,completed,,,,186,93.43376599999999,2.38939,41.675463,1.177814,45,51.758303,1.267101
136,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,174,74,100,157,21,2,5,5,510,1530,0,192,318,370,140,361,140,0.0,3.248407643312102,3.61,0.8045977011494253,1.4,0.89171974522293,clue:4;collision_intent:191;pi_clear_path:10;pi_entry:130;state:174;target:1,47,131,0.02070063694267521,completed,,,,173,229.36695800000004,2.865649,88.40874000000001,1.443177,100,140.958218,1.770913
137,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,58,6,52,55,7,4,0,0,179,532,0,60,119,122,57,167,57,0.0,3.2545454545454544,3.2115384615384617,0.9827586206896551,1.0961538461538463,1.0363636363636364,clue:4;collision_intent:59;pi_clear_path:2;pi_entry:55;state:58;target:1,15,49,0.06818181818181812,completed,,,,30,64.827276,3.045694,23.435369,1.180662,24,41.391907,1.888073
138,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,42,25,17,46,0,2,0,0,113,336,0,44,69,90,23,62,23,0.0,2.4565217391304346,3.6470588235294117,0.5476190476190477,1.3529411764705883,0.5,clue:4;collision_intent:43;pi_entry:23;state:42;target:1,11,30,0.021739130434782705,completed,,,,31,20.290405,2.867153,8.245401,1.142452,7,12.045003999999999,1.738494
139,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,88,46,42,91,1,5,0,0,246,736,0,96,150,188,58,153,58,0.0,2.7032967032967035,3.642857142857143,0.6590909090909091,1.380952380952381,0.6373626373626373,clue:4;collision_intent:95;pi_clear_path:7;pi_entry:51;state:88;target:1,25,70,0.07417582417582413,completed,,,,111,144.12104499999998,3.035133,45.764545,1.325345,66,98.35650000000001,1.709788
140,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,171,171,0,175,0,0,0,0,343,1027,0,172,171,343,0,0,0,0.0,1.96,0.0,0.0,0.0,0.0,collision_intent:171;state:171;target:1,43,87,0.004285714285714226,completed,,,,169,5.45813,0.113609,5.45813,0.113609,0,0.0,0.0
141,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,87,87,0,91,0,0,0,0,175,522,0,88,87,175,0,0,0,0.0,1.9230769230769231,0.0,0.0,0.0,0.0,collision_intent:87;state:87;target:1,22,45,0.008241758241758212,completed,,,,85,2.7046430000000004,0.10676,2.7046430000000004,0.10676,0,0.0,0.0
142,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,345,113,232,284,65,14,1,1,925,2773,0,363,562,716,209,699,209,0.0,3.257042253521127,3.0129310344827585,0.6057971014492753,0.9008620689655172,0.7359154929577465,clue:8;collision_intent:362;pi_clear_path:22;pi_entry:187;state:345;target:1,94,246,0.0369718309859155,completed,,,,356,616.789632,38.094316,296.632592,37.018013,245,320.15704,19.657939
143,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,551,31,520,355,200,25,6,6,1594,4780,0,621,973,1188,406,1531,406,0.0,4.490140845070423,2.9442307692307694,0.7368421052631579,0.7807692307692308,1.143661971830986,clue:16;collision_intent:620;pi_clear_path:70;pi_entry:336;state:551;target:1,169,447,0.1330985915492957,completed,,,,954,2069.1100069999998,30.281514,1153.5645840000002,29.187931,924,915.5454230000003,28.694514
144,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,105,97,8,109,0,0,0,0,238,711,0,108,130,217,21,44,21,0.0,2.18348623853211,5.5,0.2,2.625,0.1926605504587156,clue:4;collision_intent:107;pi_clear_path:1;pi_entry:20;state:105;target:1,27,62,0.016055045871559592,completed,,,,103,21.699002,2.629597,9.970128,1.138962,8,11.728874,1.490635
145,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,47,47,0,51,0,0,0,0,95,281,0,48,47,95,0,0,0,0.0,1.8627450980392157,0.0,0.0,0.0,0.0,collision_intent:47;state:47;target:1,12,25,0.014705882352941124,completed,,,,45,1.5084879999999998,0.10964,1.5084879999999998,0.10964,0,0.0,0.0
146,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,131,82,49,124,11,4,0,0,348,1041,0,138,210,281,67,183,67,0.0,2.806451612903226,3.7346938775510203,0.5114503816793893,1.3673469387755102,0.5403225806451613,clue:12;collision_intent:137;pi_clear_path:8;pi_entry:59;state:131;target:1,35,94,0.05241935483870974,completed,,,,129,186.35503999999997,66.809727,39.405934,1.16754,48,146.949106,65.642187
147,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,100,63,37,100,4,0,0,0,267,798,0,107,160,211,56,141,56,0.0,2.67,3.810810810810811,0.56,1.5135135135135136,0.56,clue:4;collision_intent:106;pi_clear_path:6;pi_entry:50;state:100;target:1,27,71,0.03499999999999992,completed,,,,109,112.479898,2.770662,37.190601,1.131921,48,75.289297,2.005264
148,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,50,48,2,54,0,0,0,0,115,343,0,52,63,106,9,19,9,0.0,2.1296296296296298,9.5,0.18,4.5,0.16666666666666666,clue:4;collision_intent:51;pi_entry:9;state:50;target:1,13,31,0.0185185185185186,completed,,,,49,9.764121000000001,2.792584,4.763345,1.125232,3,5.000776,1.68905
149,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,186,0,186,160,30,15,0,0,608,1823,0,210,398,404,204,608,204,0.0,3.8,3.2688172043010755,1.096774193548387,1.096774193548387,1.275,clue:8;collision_intent:209;pi_clear_path:27;pi_entry:177;state:186;target:1,49,167,0.09062499999999996,completed,,,,228,520.814835,2.984342,198.094421,1.429958,227,322.720414,1.960172
150,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,1,1,0,5,0,0,0,0,5,11,0,4,1,5,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,collision_intent:3;state:1;target:1,1,3,0.1499999999999999,completed,,,,3,0.212879,0.106055,0.212879,0.106055,0,0.0,0.0
151,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,100,40,60,93,11,7,2,1,301,900,0,109,192,221,80,221,80,0.0,3.236559139784946,3.683333333333333,0.8,1.3333333333333333,0.8602150537634409,clue:12;collision_intent:108;pi_clear_path:9;pi_entry:71;state:100;target:1,27,86,0.07258064516129026,completed,,,,89,160.87379900000002,18.473704,63.926169,13.662864,51,96.94763,17.739572
152,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,99,99,0,103,0,0,0,0,199,595,0,100,99,199,0,0,0,0.0,1.9320388349514563,0.0,0.0,0.0,0.0,collision_intent:99;state:99;target:1,25,51,0.00728155339805836,completed,,,,97,3.10745,0.118408,3.10745,0.118408,0,0.0,0.0
153,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,357,138,219,264,97,12,8,7,959,2876,0,387,572,756,203,682,203,0.0,3.632575757575758,3.1141552511415527,0.5686274509803921,0.9269406392694064,0.7689393939393939,clue:12;collision_intent:386;pi_clear_path:23;pi_entry:180;state:357;target:1,91,256,0.07954545454545459,completed,,,,299,328.830329,14.421956,167.77680600000002,13.41382,162,161.05352299999998,1.329183
154,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,128,120,8,131,1,1,0,0,282,843,0,129,153,261,21,42,21,0.0,2.1526717557251906,5.25,0.1640625,2.625,0.16030534351145037,clue:4;collision_intent:128;pi_clear_path:1;pi_entry:20;state:128;target:1,32,71,0.005725190839694694,completed,,,,123,15.760983999999999,2.552854,8.940625999999998,1.171156,5,6.820358,1.395236
155,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,7,7,0,11,0,0,0,0,16,45,0,9,7,16,0,0,0,0.0,1.4545454545454546,0.0,0.0,0.0,0.0,collision_intent:8;state:7;target:1,2,5,0.06818181818181812,completed,,,,7,0.391612,0.109416,0.391612,0.109416,0,0.0,0.0
156,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,283,69,214,240,47,3,1,1,741,2220,0,296,445,587,154,602,154,0.0,3.0875,2.8130841121495327,0.5441696113074205,0.719626168224299,0.6416666666666667,clue:8;collision_intent:295;pi_clear_path:12;pi_entry:142;state:283;target:1,76,197,0.07708333333333339,completed,,,,203,311.10404300000005,14.208914,130.16672899999998,1.57224,135,180.93731400000001,13.563877
157,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,32,0,32,34,2,3,0,0,120,356,0,35,85,75,45,120,45,0.0,3.5294117647058822,3.75,1.40625,1.40625,1.3235294117647058,clue:8;collision_intent:34;pi_clear_path:3;pi_entry:42;state:32;target:1,9,33,0.07352941176470584,completed,,,,23,58.58617199999999,2.978515,18.689805,1.129135,23,39.896367,1.85322
158,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,64,3,61,57,11,7,6,4,217,645,0,81,136,149,68,210,68,0.0,3.807017543859649,3.442622950819672,1.0625,1.1147540983606556,1.1929824561403508,clue:4;collision_intent:80;pi_clear_path:9;pi_entry:59;state:64;target:1,18,62,0.13596491228070184,completed,,,,80,179.82187299999995,2.975571,52.761596000000004,1.147441,76,127.06027699999999,1.833218
159,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,36,36,0,40,0,0,0,0,73,216,0,37,36,73,0,0,0,0.0,1.825,0.0,0.0,0.0,0.0,collision_intent:36;state:36;target:1,9,19,0.0,completed,,,,34,1.187894,0.106823,1.187894,0.106823,0,0.0,0.0
160,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,490,108,382,352,142,20,4,4,1375,4124,0,534,841,1040,335,1159,335,0.0,3.90625,3.0340314136125652,0.6836734693877551,0.8769633507853403,0.9517045454545454,clue:16;collision_intent:533;pi_clear_path:40;pi_entry:295;state:490;target:1,130,364,0.06534090909090917,completed,,,,572,997.0002110000001,18.046781,574.0885230000001,17.249253,466,422.91168799999986,16.949519
