trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,top_k_rate,top_k_max_cells,max_candidate_cells,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,allocator_calls_total,allocator_time_ms_team_total,allocator_time_ms_team_max,allocator_solve_time_ms_team_total,allocator_solve_time_ms_team_max,candidate_filter_calls_total,candidate_filter_time_ms_team_total,candidate_filter_time_ms_team_max,trial_status
0,known_visit,PI,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_pi_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,84.73610325873884,84.73610325873884,2,2,2,159,45,159,4,0,1,1,0,0.0,0,440,0,424,1269,0,176,248,339,85,0.0,8.48,1.7,collision_intent:176;pi_clear_path:15;pi_entry:70;state:163,0.08000000000000007,0.061320754716981174,183,304.574733,3.433727,278.45497199999994,2.856116,253,26.119761000000004,0.300885,completed
1,known_visit,PI,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_pi_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,101.0327730465941,101.0327730465941,5,5,5,178,57,175,7,0,0,0,0,0.0,0,511,0,467,1398,0,191,276,373,94,0.0,9.34,1.88,collision_intent:191;pi_clear_path:15;pi_entry:79;state:182,0.22999999999999998,0.13571428571428568,232,333.25155800000005,3.345827,307.341169,2.819926,311,25.910389,0.279286,completed
2,known_visit,PI,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_pi_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,87.19386425301357,87.19386425301357,4,4,4,153,48,145,12,1,2,2,0,0.0,0,444,0,384,1149,0,160,224,317,67,0.0,7.68,1.34,collision_intent:160;pi_clear_path:5;pi_entry:62;state:157,0.1200000000000001,0.07413793103448274,205,295.92643499999997,3.185705,272.55032800000004,2.657149,263,23.376107,0.269526,completed
3,known_visit,PI,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_pi_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,93.57402307590813,93.57402307590813,1,1,1,159,52,158,5,2,4,2,1,5.0,1,472,0,439,1314,0,180,259,343,96,0.0,8.78,1.92,collision_intent:180;pi_clear_path:18;pi_entry:78;state:163,0.17999999999999994,0.11392405063291133,215,319.600223,3.149259,294.671394,2.768119,286,24.928829,0.333779,completed
4,known_visit,PI,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_pi_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,80.5263048043525,80.5263048043525,3,3,3,156,45,151,9,1,3,3,0,0.0,0,431,0,418,1251,0,169,249,329,89,0.0,8.36,1.78,collision_intent:169;pi_clear_path:12;pi_entry:77;state:160,0.08000000000000007,0.09768211920529812,169,411.21636,21.626423,375.07855,21.516859,243,36.137809999999995,8.915923,completed
5,known_visit,PI,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_pi_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,88.51749942098063,88.51749942098063,3,3,3,156,47,153,7,0,2,2,0,0.0,0,461,0,430,1287,0,175,255,335,95,0.0,8.6,1.9,collision_intent:175;pi_clear_path:21;pi_entry:74;state:160,0.1299999999999999,0.10620915032679745,214,316.141255,3.193673,291.59520599999996,2.712795,288,24.546048999999996,0.266582,completed
6,known_visit,PI,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_pi_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,77.72348725327089,77.72348725327089,0,0,0,149,40,153,0,2,2,2,0,0.0,0,411,0,398,1191,0,163,235,316,82,0.0,7.96,1.64,collision_intent:163;pi_clear_path:11;pi_entry:71;state:153,0.08000000000000007,0.031045751633986818,183,296.773883,3.3121,270.662316,2.751321,252,26.111567,0.386418,completed
7,known_visit,PI,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_pi_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,98.25895008918552,98.25895008918552,9,9,9,173,47,154,23,2,0,0,0,0.0,0,497,0,458,1371,0,191,267,368,90,0.0,9.16,1.8,collision_intent:191;pi_clear_path:18;pi_entry:72;state:177,0.17999999999999994,0.10064935064935066,223,369.11953100000005,3.320131,337.99875,2.741209,291,31.120781,0.371698,completed
8,known_visit,PI,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_pi_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,88.19477419839713,88.19477419839713,1,1,1,167,48,168,3,0,2,2,0,0.0,0,462,0,432,1293,0,178,254,349,83,0.0,8.64,1.66,collision_intent:178;pi_clear_path:14;pi_entry:69;state:171,0.18999999999999995,0.08630952380952372,187,354.69196900000003,21.022317,330.612143,20.984302,256,24.079825999999997,0.316852,completed
9,known_visit,PI,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_pi_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,76.38150897484103,76.38150897484103,1,1,1,147,41,145,6,0,1,1,0,0.0,0,396,0,392,1173,0,159,233,310,82,0.0,7.84,1.64,collision_intent:159;pi_clear_path:13;pi_entry:69;state:151,0.08000000000000007,0.05689655172413799,170,268.31204099999997,3.199816,245.60670500000003,2.632125,239,22.705336,0.309332,completed
