trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,trial_mode,grid_size,grid_cells,robot_count,top_k_rate,top_k_max_cells,max_candidate_cells,condition_id,scenario_file,host_trial_runtime_ms,robot_id,allocator_calls,allocator_calls_pre_clue,allocator_calls_post_clue,allocator_time_ms_total,allocator_time_ms_mean,allocator_time_ms_median,allocator_time_ms_p95,allocator_time_ms_max,allocator_solve_time_ms_total,allocator_solve_time_ms_mean,allocator_solve_time_ms_median,allocator_solve_time_ms_p95,allocator_solve_time_ms_max,allocator_time_pct,candidate_filter_calls,candidate_filter_time_ms_total,candidate_filter_time_ms_mean,candidate_filter_time_ms_max,allocator_time_ms_pre_clue_total,allocator_time_ms_post_clue_total,allocator_host_runtime_pct,trial_status
0,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.01,4,4,bayesian_dga_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,28264.277012,00,76,23,53,3203.8399360000003,42.15578863157895,0.143451,101.614015,139.268075,3158.039082,41.55314581578947,0.143451,100.248594,137.997434,11.335297678549376,36,45.800854,1.2722459444444445,1.788477,0.7354909999999999,3203.1044450000004,11.335297678549376,completed
0,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.01,4,4,bayesian_dga_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,28264.277012,01,79,22,57,3333.9391199999995,42.201761012658224,0.138843,99.462472,181.188502,3287.8200970000007,41.61797591139241,0.138843,97.593709,179.970787,11.79559313894542,38,46.119023,1.2136585,1.921241,0.7848330000000001,3333.1542869999994,11.79559313894542,completed
0,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.01,4,4,bayesian_dga_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,28264.277012,02,119,23,96,7884.004129999998,66.25213554621847,78.393283,115.133089,211.018579,7761.040737,65.21882972268908,76.962581,113.390338,209.253973,27.89388218440094,85,122.963393,1.4466281529411764,2.569952,0.825439,7883.178690999998,27.89388218440094,completed
0,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.01,4,4,bayesian_dga_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,28264.277012,03,168,20,148,13067.984887000002,77.78562432738097,90.216101,111.099932,174.95323,12841.075346999996,76.43497230357141,88.6545295,109.363796,173.200367,46.23498730022992,139,226.90954000000013,1.6324427338129506,17.92218,0.741762,13067.243125000003,46.23498730022992,completed
1,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.01,4,4,bayesian_dga_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,12078.702915,00,23,14,9,784.4996259999999,34.10867939130434,0.034047,96.688771,121.936885,768.6412039999999,33.419182782608694,0.034047,94.752171,119.940671,6.494899589141853,8,15.858422000000001,1.9823027500000001,2.043796,0.476111,784.023515,6.494899589141853,completed
1,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.01,4,4,bayesian_dga_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,12078.702915,01,23,13,10,856.639131,37.24517960869565,0.039039,106.598386,118.38518,839.033768,36.47972904347826,0.039039,104.611835,116.450564,7.092145050907563,9,17.605362999999997,1.956151444444444,2.036085,0.47851099999999996,856.16062,7.092145050907563,completed
1,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.01,4,4,bayesian_dga_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,12078.702915,02,58,13,45,4172.935654999999,71.94716646551723,93.2392625,98.212488,110.278121,4087.8195480000004,70.47964737931035,91.2973345,96.210386,108.298706,34.54787889366678,44,85.116107,1.9344569772727274,2.003093,0.577323,4172.358332,34.54787889366678,completed
1,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.01,4,4,bayesian_dga_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,12078.702915,03,72,11,61,6091.141850000003,84.59919236111115,90.9112875,155.656889,193.89925,5944.237789000001,82.55885818055556,89.0232445,150.659829,191.988568,50.428774454214675,61,146.90406099999998,2.408263295081967,18.568465,0.385906,6090.755944000002,50.428774454214675,completed
2,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.01,4,4,bayesian_dga_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,13942.593175,00,102,25,77,7739.8799530000015,75.88117600980394,95.9289645,116.22239,209.159395,7610.911568999996,74.61678008823526,94.2302895,114.649456,207.389125,55.51248505821803,77,128.968384,1.6749140779220777,1.855291,0.7736350000000001,7739.106318000001,55.51248505821803,completed
2,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.01,4,4,bayesian_dga_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,13942.593175,01,57,24,33,2894.6683899999994,50.78365596491227,83.876612,131.025748,147.010754,2845.309448,49.91770961403509,82.432729,129.262965,145.385822,20.761334377813824,29,49.358942000000006,1.7020324827586208,1.823836,0.9047319999999999,2893.7636579999994,20.761334377813824,completed
