trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,allocator_calls_total,allocator_time_ms_team_total,allocator_solve_time_ms_team_total,candidate_filter_calls_total,candidate_filter_time_ms_team_total,trial_status,allocator_time_ms_team_max,allocator_solve_time_ms_team_max,candidate_filter_time_ms_team_max
0,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk100,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,70.05702554182612,70.05702554182612,4,4,4,154,40,153,5,0,0,0,0,0.0,0,380,0,315,942,0,157,158,315,0,0.0,6.3,0.0,collision_intent:157;state:158,0.09000000000000008,0.0212418300653594,143,1171.8224,1117.8984,93,53.924,completed,103.5795,101.675,1.9774
1,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk100,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,81.42488624847083,81.42488624847083,4,4,4,176,45,171,9,1,1,1,0,0.0,0,444,0,359,1074,0,179,180,359,0,0.0,7.18,0.0,collision_intent:179;state:180,0.1299999999999999,0.024853801169590684,156,1211.7711,1152.438,106,59.3331,completed,126.8786,125.1896,1.4462
2,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk100,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,91.9374749610065,91.9374749610065,3,3,3,177,51,170,11,1,2,2,0,0.0,0,530,0,362,1083,0,181,181,362,0,0.0,7.24,0.0,collision_intent:181;state:181,0.1100000000000001,0.06470588235294117,231,1218.5558,1114.8762,255,103.6796,completed,116.4287,114.7261,0.9794
3,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk100,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,79.41694484197264,79.41694484197264,1,1,1,167,44,164,7,1,0,0,0,0.0,0,441,0,341,1020,0,170,171,341,0,0.0,6.82,0.0,collision_intent:170;state:171,0.08000000000000007,0.03658536585365857,160,1380.2105,1303.6777,147,76.5328,completed,122.5681,121.1063,2.3454
4,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk100,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,73.32341073433939,73.32341073433939,1,1,1,156,41,158,2,0,0,0,0,0.0,0,405,0,318,951,0,158,160,318,0,0.0,6.36,0.0,collision_intent:158;state:160,0.08000000000000007,0.028481012658227778,156,1157.2096,1092.6387,126,64.5709,completed,104.0297,102.0714,1.9313
5,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk100,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,80.44059059028402,80.44059059028402,2,2,2,164,45,162,6,1,0,0,0,0.0,0,450,0,336,1005,0,168,168,336,0,0.0,6.72,0.0,collision_intent:168;state:168,0.10000000000000009,0.05246913580246915,188,930.4192,869.2275,161,61.1917,completed,87.4766,85.9882,0.8737
6,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk100,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,86.7321647210674,86.7321647210674,3,3,3,161,43,153,12,0,1,1,0,0.0,0,502,0,331,990,0,166,165,331,0,0.0,6.62,0.0,collision_intent:166;state:165,0.09000000000000008,0.031045751633986818,237,1421.8729,1312.8894,274,108.9835,completed,136.4546,134.5323,1.3878
7,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk100,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,77.1906005959609,77.1906005959609,0,0,0,167,43,162,9,2,2,2,0,0.0,0,425,0,346,1035,0,175,171,346,0,0.0,6.92,0.0,collision_intent:175;state:171,0.050000000000000044,0.024691358024691468,160,1133.3448,1079.0665,90,54.2783,completed,130.0652,128.3341,2.6638
8,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk100,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,89.0903842572261,89.0903842572261,2,2,2,183,50,180,7,0,1,1,0,0.0,0,496,0,376,1125,0,189,187,376,0,0.0,7.52,0.0,collision_intent:189;state:187,0.1399999999999999,0.05277777777777781,190,1148.823,1081.9155,171,66.9075,completed,122.9719,121.0789,0.955
9,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk100,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,71.84662870223822,71.84662870223822,1,1,1,158,41,159,3,0,0,0,0,0.0,0,392,0,322,963,0,160,162,322,0,0.0,6.44,0.0,collision_intent:160;state:162,0.030000000000000027,0.011006289308176154,147,1266.4313,1206.1755,92,60.2558,completed,104.1056,101.9859,1.7969
