"condition_id","mission","algorithm","top_k_level","top_k_rate","top_k_cells","status","stopped_reason","representative","completed_trial_count","failed_trial_count","planned_trial_count","historical_system_csv","historical_system_sha256","device_ids","mixed_device_condition","build_ids","campaign_id","campaign_manifest_schema","campaign_manifest_sha256","implementation_id","campaign_build_id","build_manifest_sha256","allocator_source_bundle_sha256","deployed_module_set_sha256","host_source_sha256","simulator_source_sha256","scenario_sha256","analysis_valid","invalidation_reason","allocator_call_count","timed_allocator_call_count","calls_with_filter","candidate_filter_invocation_count","call_class_counts","allocator_time_total_us","allocator_time_mean_us","allocator_time_median_us","allocator_time_p95_us","allocator_time_max_us","candidate_filter_time_total_us","candidate_filter_time_mean_us","candidate_filter_time_median_us","candidate_filter_time_p95_us","candidate_filter_time_max_us","allocator_exclusive_time_total_us","allocator_exclusive_time_mean_us","allocator_exclusive_time_median_us","allocator_exclusive_time_p95_us","allocator_exclusive_time_max_us"
"bayesian_dga_topk_025_k90","bayesian","DGA","25%","0.25","90","stopped","timing_unusable_30s","False","0","0","25","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\dga_topk_25\system_performance.csv","8cdcdcecb49cd5b8ecee42df3d4b7426e805ed4520cc744ddd71023427bb71d8","","False","","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","06b038d971594a62ed6d5dbecb8e5f5f35a74a7d1afa91eb9fb64ed3f586c081","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","","","","","","","","","","","","","","","","","","","",""
"bayesian_dga_topk_050_k181","bayesian","DGA","50%","0.5","181","stopped","timing_unusable_30s","False","0","0","25","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\dga_topk_50\system_performance.csv","9ebae51b4da57d1949e61c66d93919cf9ee688fe70595ae58e358e2b1ab8e41a","","False","","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","06b038d971594a62ed6d5dbecb8e5f5f35a74a7d1afa91eb9fb64ed3f586c081","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","","","","","","","","","","","","","","","","","","","",""
"bayesian_dga_topk_075_k271","bayesian","DGA","75%","0.75","271","stopped","timing_unusable_30s","False","0","0","25","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\dga_topk_75\system_performance.csv","c87317101b7fade9b29f038d38e00bbb2768198671585379a419bcb07d51d5b5","","False","","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","06b038d971594a62ed6d5dbecb8e5f5f35a74a7d1afa91eb9fb64ed3f586c081","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","","","","","","","","","","","","","","","","","","","",""
"bayesian_dga_topk_100_k361","bayesian","DGA","100%","1.0","361","stopped","timing_unusable_30s","False","0","0","25","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\dga_topk_100\system_performance.csv","15b99d61e7dc1fac203b0b014d05d0356a94c46f88c556763d794327d8454a29","","False","","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","06b038d971594a62ed6d5dbecb8e5f5f35a74a7d1afa91eb9fb64ed3f586c081","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","","","","","","","","","","","","","","","","","","","",""
"bayesian_dmchba_topk_001_k4","bayesian","DMCHBA","1%","0.01","4","complete","","True","25","0","25","","","e4621cb30b0b342f","False","micropython_1_24_o0_2539f0c4fe4d","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","06b038d971594a62ed6d5dbecb8e5f5f35a74a7d1afa91eb9fb64ed3f586c081","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","2982","2982","1138","1138","cached_or_maintenance:1844;full_allocation_solve:1138","95663806.0","32080.417840375587","4139.0","112945.0","184335.0","66878059.0","22427.249832327296","0.0","93844.0","160040.0","28785747.0","9653.16800804829","4139.0","21157.0","37381.0"
"bayesian_dmchba_topk_003_k11","bayesian","DMCHBA","3%","0.03","11","complete","","True","25","0","25","","","e4621cb30b16392f","False","micropython_1_24_o0_2539f0c4fe4d","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","06b038d971594a62ed6d5dbecb8e5f5f35a74a7d1afa91eb9fb64ed3f586c081","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","3173","3173","570","570","cached_or_maintenance:2603;full_allocation_solve:570","218751821.0","68941.6391427671","4125.0","397213.0","697226.0","71781554.0","22622.613930034666","0.0","148944.0","398655.0","146970267.0","46319.02521273243","4125.0","256104.0","304172.0"
"bayesian_dmchba_topk_005_k18","bayesian","DMCHBA","5%","0.05","18","complete","","True","25","0","25","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\dmchba_topk_5\system_performance.csv","3cdaa827fe5f5008dc2e4e21d279b660654329dc80aea98b12bd46d660f2ed17","e4621cb30b43372f","False","micropython_1_24_o0_2539f0c4fe4d","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","06b038d971594a62ed6d5dbecb8e5f5f35a74a7d1afa91eb9fb64ed3f586c081","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","3387","3387","621","621","cached_or_maintenance:2766;full_allocation_solve:621","745442598.0","220089.34100974313","4278.0","1278973.0","1883827.0","128696260.0","37997.12429878949","0.0","267398.0","689104.0","616746338.0","182092.21671095365","4278.0","1049923.0","1271344.0"
"bayesian_dmchba_topk_010_k36","bayesian","DMCHBA","10%","0.1","36","complete","","True","25","0","25","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\dmchba_topk_10\system_performance.csv","a75857e20e884f2e3de967aadb00804391ee914f7777e7e21233a01cc2c6816d","e4621cb30b2b352f","False","micropython_1_24_o0_2539f0c4fe4d","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","06b038d971594a62ed6d5dbecb8e5f5f35a74a7d1afa91eb9fb64ed3f586c081","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","3631","3631","698","698","cached_or_maintenance:2933;full_allocation_solve:698","4036150480.0","1111580.9639217847","4813.0","6318658.0","8878351.0","436051448.0","120091.28284219223","0.0","914004.0","2347400.0","3600099032.0","991489.6810795924","4813.0","5641817.0","7401686.0"
"bayesian_dmchba_topk_025_k90","bayesian","DMCHBA","25%","0.25","90","stopped","timing_unusable_30s","False","0","0","25","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\dmchba_topk_25\system_performance.csv","d2dfb95d234bbe38b6a06aee0521c15c0b502d3749c3537eca96ff1c91d14201","","False","","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","06b038d971594a62ed6d5dbecb8e5f5f35a74a7d1afa91eb9fb64ed3f586c081","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","","","","","","","","","","","","","","","","","","","",""
"bayesian_dmchba_topk_050_k181","bayesian","DMCHBA","50%","0.5","181","stopped","timing_unusable_30s","False","0","0","25","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\dmchba_topk_50\system_performance.csv","676bba09ed867ec38f294251a6162b9db1b0fb1d1b0281eb6bb2ee2430247450","","False","","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","06b038d971594a62ed6d5dbecb8e5f5f35a74a7d1afa91eb9fb64ed3f586c081","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","","","","","","","","","","","","","","","","","","","",""
"bayesian_dmchba_topk_075_k271","bayesian","DMCHBA","75%","0.75","271","stopped","timing_unusable_30s","False","0","0","25","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\dmchba_topk_75\system_performance.csv","6024588adf35c379c223c432c55590d9c180f5fea9ddda29920739ed944091db","","False","","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","06b038d971594a62ed6d5dbecb8e5f5f35a74a7d1afa91eb9fb64ed3f586c081","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","","","","","","","","","","","","","","","","","","","",""
"bayesian_dmchba_topk_100_k361","bayesian","DMCHBA","100%","1.0","361","stopped","timing_unusable_30s","False","0","0","25","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\dmchba_topk_100\system_performance.csv","5ae9ed907b38bcf48f450623470741cf8dee518dd409aaca2f6bee7b52781f12","","False","","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","06b038d971594a62ed6d5dbecb8e5f5f35a74a7d1afa91eb9fb64ed3f586c081","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","","","","","","","","","","","","","","","","","","","",""
"bayesian_hipc_topk_001_k4","bayesian","HIPC","1%","0.01","4","completed_with_trial_failures","","False","24","1","25","","","e4621cb30b0b342f;e4621cb30b16392f;e4621cb30b2b352f;e4621cb30b43372f","True","micropython_1_24_o0_2539f0c4fe4d","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","06b038d971594a62ed6d5dbecb8e5f5f35a74a7d1afa91eb9fb64ed3f586c081","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","","","","","","","","","","","","","","","","","","","",""
"bayesian_hipc_topk_003_k11","bayesian","HIPC","3%","0.03","11","complete","","True","25","0","25","","","e4621cb30b0b342f","False","micropython_1_24_o0_2539f0c4fe4d","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","06b038d971594a62ed6d5dbecb8e5f5f35a74a7d1afa91eb9fb64ed3f586c081","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","3131","3131","1290","1290","cached_or_maintenance:1841;full_allocation_solve:1290","1280776507.0","409063.08112424146","19719.0","1234308.0","1527320.0","649573052.0","207465.0437559885","0.0","558568.0","832215.0","631203455.0","201598.03736825296","19719.0","691415.0","925586.0"
"bayesian_hipc_topk_005_k18","bayesian","HIPC","5%","0.05","18","complete","","True","25","0","25","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\hipc_topk_5\system_performance.csv","352f0e62f9546abd6b61bc44a1d5e68f01641ccf95aa9461962ff9f105bb7963","e4621cb30b0b342f","False","micropython_1_24_o0_2539f0c4fe4d","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","06b038d971594a62ed6d5dbecb8e5f5f35a74a7d1afa91eb9fb64ed3f586c081","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","3447","3447","1606","1606","cached_or_maintenance:1841;full_allocation_solve:1606","2021492754.0","586449.8851174935","19863.0","1863178.0","2523560.0","892261633.0","258851.6486800116","0.0","736494.0","1310319.0","1129231121.0","327598.2364374819","19863.0","1215017.0","1510608.0"
"bayesian_hipc_topk_010_k36","bayesian","HIPC","10%","0.1","36","complete","","True","25","0","25","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\hipc_topk_10\system_performance.csv","0cd7eee6a8715c2636d9bc732192dd12bb0ca52a97845b64da486d4c54834d6c","e4621cb30b43372f","False","micropython_1_24_o0_2539f0c4fe4d","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","06b038d971594a62ed6d5dbecb8e5f5f35a74a7d1afa91eb9fb64ed3f586c081","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","3737","3737","1896","1896","cached_or_maintenance:1841;full_allocation_solve:1896","4032288333.0","1079017.482740166","1043817.0","3736388.0","5641616.0","1871297766.0","500748.6663098742","327588.0","1888820.0","3048608.0","2160990567.0","578268.8164302916","381572.0","2485074.0","3348798.0"
"bayesian_hipc_topk_025_k90","bayesian","HIPC","25%","0.25","90","complete","","True","25","0","25","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\hipc_topk_25\system_performance.csv","b9d4026ec094062884f3f790d9783b66b293e88f82cafd31f1db439bfef829fb","e4621cb30b2b352f","False","micropython_1_24_o0_2539f0c4fe4d","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","06b038d971594a62ed6d5dbecb8e5f5f35a74a7d1afa91eb9fb64ed3f586c081","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","3723","3723","1882","1882","cached_or_maintenance:1841;full_allocation_solve:1882","10707879733.0","2876142.8237980125","1408278.0","10902500.0","16008908.0","6050840739.0","1625259.3980660758","485631.0","6329089.0","9650008.0","4657038994.0","1250883.4257319367","769691.0","6491091.0","8165183.0"
"bayesian_hipc_topk_050_k181","bayesian","HIPC","50%","0.5","181","stopped","timing_unusable_30s","False","7","0","25","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\hipc_topk_50\system_performance.csv","aa3ff0eeef0b2a41a7f783625393e8aa2fbc406c4c7e1bc2518036031457dc70","e4621cb30b0b342f","False","micropython_1_24_o0_2539f0c4fe4d","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","06b038d971594a62ed6d5dbecb8e5f5f35a74a7d1afa91eb9fb64ed3f586c081","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","","","","","","","","","","","","","","","","","","","",""
"bayesian_hipc_topk_075_k271","bayesian","HIPC","75%","0.75","271","stopped","timing_unusable_30s","False","0","0","25","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\hipc_topk_75\system_performance.csv","683c5c74066e812972c441aa9f15cfb9f9135120555d765caad55f33f92d9ff3","","False","","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","06b038d971594a62ed6d5dbecb8e5f5f35a74a7d1afa91eb9fb64ed3f586c081","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","","","","","","","","","","","","","","","","","","","",""
"bayesian_hipc_topk_100_k361","bayesian","HIPC","100%","1.0","361","stopped","timing_unusable_30s","False","0","0","25","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\hipc_topk_100\system_performance.csv","0e483eb9bad37454763f2a017680d74fd5172def38985d8e9798b589858e61dc","","False","","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","06b038d971594a62ed6d5dbecb8e5f5f35a74a7d1afa91eb9fb64ed3f586c081","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","","","","","","","","","","","","","","","","","","","",""
"bayesian_pi_topk_001_k4","bayesian","PI","1%","0.01","4","complete","","True","25","0","25","","","e4621cb30b2b352f","False","micropython_1_24_o0_2539f0c4fe4d","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","06b038d971594a62ed6d5dbecb8e5f5f35a74a7d1afa91eb9fb64ed3f586c081","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","4672","4672","2831","2831","cached_or_maintenance:1745;candidate_filter_only:1606;partial_bundle_refill:1321","2777879881.0","594580.4539811644","880040.5","1096329.0","1348699.0","1321774421.0","282914.04559075343","412670.5","555163.0","707762.0","1456105460.0","311666.40839041094","410014.0","643829.0","1047744.0"
"bayesian_pi_topk_003_k11","bayesian","PI","3%","0.03","11","completed_with_trial_failures","","False","24","1","25","","","e4621cb30b0b342f;e4621cb30b16392f;e4621cb30b2b352f;e4621cb30b43372f;e4621cb30b4b372f","True","micropython_1_24_o0_2539f0c4fe4d","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","06b038d971594a62ed6d5dbecb8e5f5f35a74a7d1afa91eb9fb64ed3f586c081","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","","","","","","","","","","","","","","","","","","","",""
"bayesian_pi_topk_005_k18","bayesian","PI","5%","0.05","18","complete","","True","25","0","25","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\pi_topk_5\system_performance.csv","9d2f97c6720af09b6db1fa903a1682fc90917276eafca4f8d9a5b7e81d905383","e4621cb30b43372f","False","micropython_1_24_o0_2539f0c4fe4d","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","06b038d971594a62ed6d5dbecb8e5f5f35a74a7d1afa91eb9fb64ed3f586c081","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","3462","3462","1621","1621","cached_or_maintenance:1745;candidate_filter_only:117;partial_bundle_refill:1600","2642427308.0","763266.1201617562","17951.5","1955202.0","2723979.0","1036314091.0","299339.7143269786","0.0","927597.0","1540993.0","1606113217.0","463926.4058347776","17951.5","1213566.0","2020266.0"
