trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,top_k_rate,top_k_max_cells,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status,failure_type,failure_message,debug_max_events
3,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,284,67,217,249,39,1,4,4,999,2994,0,291,708,591,408,864,408,0.0,4.0120481927710845,3.9815668202764978,1.4366197183098592,1.880184331797235,1.6385542168674698,clue:16;collision_intent:290;hipc_clear_bundle:1;hipc_entry:407;state:284;target:1,73,265,0.011044176706827225,completed,,,
39,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,118,68,50,120,2,0,0,0,317,947,0,119,198,241,76,181,76,0.0,2.6416666666666666,3.62,0.6440677966101694,1.52,0.6333333333333333,clue:4;collision_intent:118;hipc_entry:76;state:118;target:1,30,89,0.012499999999999956,completed,,,
75,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,87,43,44,89,2,1,3,2,259,774,0,91,168,182,77,173,77,0.0,2.9101123595505616,3.9318181818181817,0.8850574712643678,1.75,0.8651685393258427,clue:4;collision_intent:90;hipc_entry:77;state:87;target:1,22,66,0.0196629213483146,completed,,,
111,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,41,5,36,43,2,1,0,0,144,426,0,43,101,88,56,132,56,0.0,3.3488372093023258,3.6666666666666665,1.3658536585365855,1.5555555555555556,1.302325581395349,clue:4;collision_intent:42;hipc_entry:56;state:41;target:1,11,40,0.01744186046511631,completed,,,
147,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,101,63,38,103,2,0,0,0,268,801,0,102,166,211,57,142,57,0.0,2.6019417475728157,3.736842105263158,0.5643564356435643,1.5,0.5533980582524272,clue:8;collision_intent:101;hipc_entry:57;state:101;target:1,26,71,0.016990291262136026,completed,,,
183,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,201,126,75,189,16,3,1,1,518,1550,0,204,314,409,109,266,109,0.0,2.740740740740741,3.546666666666667,0.5422885572139303,1.4533333333333334,0.5767195767195767,clue:4;collision_intent:203;hipc_entry:109;state:201;target:1,51,134,0.01719576719576721,completed,,,
219,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,226,99,127,204,26,0,1,1,692,2073,0,228,464,466,226,493,226,0.0,3.392156862745098,3.8818897637795278,1.0,1.779527559055118,1.107843137254902,clue:12;collision_intent:227;hipc_entry:226;state:226;target:1,57,180,0.044117647058823595,completed,,,
255,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,132,120,12,135,1,0,0,0,297,887,0,133,164,273,24,57,24,0.0,2.2,4.75,0.18181818181818182,2.0,0.17777777777777778,clue:8;collision_intent:132;hipc_entry:24;state:132;target:1,33,75,0.005555555555555536,completed,,,
291,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,188,81,107,181,11,0,2,2,594,1778,0,191,403,387,207,432,207,0.0,3.281767955801105,4.037383177570093,1.101063829787234,1.9345794392523366,1.143646408839779,clue:8;collision_intent:190;hipc_entry:207;state:188;target:1,48,153,0.012430939226519389,completed,,,
327,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,118,49,69,116,6,2,0,0,373,1118,0,120,253,250,123,275,123,0.0,3.2155172413793105,3.9855072463768115,1.0423728813559323,1.7826086956521738,1.0603448275862069,clue:12;collision_intent:119;hipc_entry:123;state:118;target:1,30,102,0.012931034482758674,completed,,,
