trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,top_k_rate,top_k_max_cells,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,target_x,target_y,clue_locations,first_clue_robot,first_clue_x,first_clue_y,robot_start_locations,robot_end_locations,clues_detected_by_robot,target_found_by_robot,trial_status
32,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.05,18,,,pi_topk_5,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,4,11,"(9,11);(5,3);(3,1);(13,11)",00,3,1,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(12,3);01:(13,5);02:(4,11);03:(0,6)",00:1;01:1;02:0;03:0,02,completed
68,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.05,18,,,pi_topk_5,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,17,12,"(3,11);(0,0);(13,0);(3,15)",00,0,0,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(16,7);01:(18,5);02:(17,12);03:(18,11)",00:1;01:1;02:1;03:1,02,completed
104,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.05,18,,,pi_topk_5,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,5,1,"(15,5);(7,8);(4,6);(5,2)",01,7,8,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(8,3);01:(11,2);02:(5,1);03:(3,11)",00:1;01:1;02:1;03:0,02,completed
140,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.05,18,,,pi_topk_5,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,4,9,"(4,10);(18,6);(0,5);(1,3)",,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(5,2);01:(4,9);02:(5,14);03:(3,17)",00:0;01:0;02:0;03:0,01,completed
176,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.05,18,,,pi_topk_5,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,8,1,"(11,9);(7,9);(6,11);(17,18)",,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(8,1);01:(10,8);02:(9,13);03:(12,16)",00:0;01:0;02:0;03:0,00,completed
212,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.05,18,,,pi_topk_5,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,2,13,"(13,17);(6,5);(14,0);(15,10)",00,14,0,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(0,4);01:(0,8);02:(1,1);03:(2,13)",00:3;01:1;02:0;03:1,03,completed
248,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.05,18,,,pi_topk_5,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,16,12,"(2,8);(11,3);(17,9);(17,14)",,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(15,0);01:(14,7);02:(16,12);03:(12,15)",00:0;01:0;02:0;03:0,02,completed
284,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.05,18,,,pi_topk_5,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,9,18,"(14,17);(8,16);(16,1);(12,2)",00,16,1,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(0,5);01:(9,18);02:(16,17);03:(9,17)",00:1;01:0;02:1;03:0,01,completed
320,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.05,18,,,pi_topk_5,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,0,7,"(16,15);(8,15);(8,2);(1,16)",,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(1,0);01:(0,7);02:(1,12);03:(0,17)",00:0;01:0;02:0;03:0,01,completed
356,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.05,18,,,pi_topk_5,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,3,13,"(0,8);(8,9);(7,15);(2,16)",03,7,15,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(13,15);01:(12,12);02:(11,12);03:(3,13)",00:0;01:1;02:1;03:1,03,completed
