suite,environment,pair_key,grid_size,robot_count,algorithm,top_k_rate,top_k_max_cells,top_k_basis,comm_model,comm_level,trial_id,max_steps_any_robot,total_step_degradation,total_step_degradation_pct
scale,scale_g19_r4,clue_g19,19,4,PI,0.05,18,grid_cells,ideal,,18,91.0,-30.0,-7.633587786259542
scale,scale_g19_r4,clue_g19,19,4,PI,0.05,18,grid_cells,ideal,,19,55.0,-95.0,-30.44871794871795
scale,scale_g19_r4,clue_g19,19,4,PI,0.05,18,grid_cells,ideal,,20,25.0,-57.0,-36.774193548387096
scale,scale_g19_r4,clue_g19,19,4,PI,0.05,18,grid_cells,ideal,,21,39.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,PI,0.05,18,grid_cells,ideal,,22,51.0,-31.0,-13.304721030042918
scale,scale_g19_r4,clue_g19,19,4,PI,0.05,18,grid_cells,ideal,,23,36.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,PI,0.05,18,grid_cells,ideal,,24,95.0,-3.0,-0.7957559681697612
scale,scale_g19_r4,clue_g19,19,4,PI,0.05,18,grid_cells,ideal,,25,109.0,-9.0,-2.0408163265306123
scale,scale_g19_r4,clue_g19,19,4,PI,0.05,18,grid_cells,ideal,,26,59.0,-24.0,-9.266409266409266
scale,scale_g19_r4,clue_g19,19,4,PI,0.05,18,grid_cells,ideal,,27,73.0,19.0,7.063197026022305
scale,scale_g19_r4,clue_g19,19,4,PI,0.05,18,grid_cells,ideal,,28,54.0,-7.0,-3.225806451612903
scale,scale_g19_r4,clue_g19,19,4,PI,0.05,18,grid_cells,ideal,,29,55.0,-16.0,-6.896551724137931
scale,scale_g19_r4,clue_g19,19,4,PI,0.05,18,grid_cells,ideal,,30,18.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,PI,0.05,18,grid_cells,ideal,,31,49.0,-162.0,-45.50561797752809
scale,scale_g19_r4,clue_g19,19,4,PI,0.05,18,grid_cells,ideal,,32,22.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,PI,0.05,18,grid_cells,ideal,,33,3.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,PI,0.05,18,grid_cells,ideal,,34,73.0,-23.0,-7.467532467532467
scale,scale_g19_r4,clue_g19,19,4,PI,0.05,18,grid_cells,ideal,,35,67.0,-7.0,-2.5925925925925926
scale,scale_g19_r4,clue_g19,19,4,PI,0.05,18,grid_cells,ideal,,36,7.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,PI,0.05,18,grid_cells,ideal,,37,41.0,-216.0,-57.4468085106383
scale,scale_g19_r4,clue_g19,19,4,PI,0.05,18,grid_cells,ideal,,38,47.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,PI,0.05,18,grid_cells,ideal,,39,97.0,-99.0,-20.625
scale,scale_g19_r4,clue_g19,19,4,PI,0.05,18,grid_cells,ideal,,40,83.0,-97.0,-23.15035799522673
scale,scale_g19_r4,clue_g19,19,4,PI,0.05,18,grid_cells,ideal,,41,77.0,31.0,11.231884057971014
scale,scale_g19_r4,clue_g19,19,4,PI,0.05,18,grid_cells,ideal,,42,54.0,123.0,132.25806451612902
scale,scale_g19_r4,clue_g19,19,4,PI,0.05,18,grid_cells,ideal,,43,26.0,2.0,2.0833333333333335
scale,scale_g19_r4,clue_g19,19,4,PI,0.05,18,grid_cells,ideal,,44,112.0,201.0,81.70731707317073
scale,scale_g19_r4,clue_g19,19,4,PI,0.05,18,grid_cells,ideal,,45,42.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,PI,0.05,18,grid_cells,ideal,,46,85.0,52.0,18.24561403508772
scale,scale_g19_r4,clue_g19,19,4,PI,0.05,18,grid_cells,ideal,,47,31.0,-42.0,-25.766871165644172
scale,scale_g19_r4,clue_g19,19,4,PI,0.05,18,grid_cells,ideal,,48,50.0,-137.0,-41.01796407185629
scale,scale_g19_r4,clue_g19,19,4,PI,0.05,18,grid_cells,ideal,,49,36.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,0,25.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,1,39.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,2,3.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,3,30.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,4,29.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,5,75.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,6,103.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,7,20.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,8,84.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,9,84.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,10,66.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,11,94.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,12,29.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,13,7.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,14,76.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,15,56.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,16,43.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,17,1.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,18,87.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,19,107.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,20,32.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,21,41.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,22,51.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,23,38.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,24,94.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,25,104.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,26,63.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,27,127.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,28,86.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,29,59.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,30,18.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,31,87.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,32,22.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,33,3.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,34,70.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,35,63.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,36,7.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,37,76.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,38,47.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,39,85.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,40,88.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,41,79.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,42,92.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,43,16.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,44,85.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,45,42.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,46,81.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,47,49.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,48,76.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,49,39.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,0,25.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,1,39.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,2,3.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,3,30.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,4,29.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,5,75.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,6,103.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,7,20.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,8,84.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,9,84.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,10,66.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,11,94.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,12,29.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,13,7.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,14,76.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,15,56.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,16,43.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,17,1.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,18,87.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,19,107.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,20,32.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,21,41.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,22,51.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,23,38.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,24,94.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,25,104.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,26,63.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,27,127.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,28,86.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,29,59.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,30,18.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,31,87.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,32,22.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,33,3.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,34,70.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,35,63.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,36,7.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,37,76.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,38,47.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,39,85.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,40,88.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,41,79.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,42,92.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,43,16.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,44,85.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,45,42.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,46,81.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,47,49.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,48,76.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,49,39.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,0,25.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,1,39.0,1.0,0.6578947368421053
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,2,3.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,3,30.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,4,29.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,5,97.0,94.0,32.19178082191781
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,6,103.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,7,20.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,8,66.0,-74.0,-22.15568862275449
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,9,84.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,10,58.0,-29.0,-11.328125
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,11,94.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,12,29.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,13,7.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,14,76.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,15,70.0,53.0,24.200913242009133
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,16,59.0,62.0,36.04651162790697
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,17,1.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,18,87.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,19,81.0,-103.0,-24.34988179669031
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,20,32.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,21,41.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,22,45.0,-25.0,-12.5
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,23,38.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,24,86.0,-31.0,-8.378378378378379
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,25,104.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,26,63.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,27,98.0,-78.0,-16.738197424892704
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,28,86.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,29,59.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,30,18.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,31,87.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,32,22.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,33,3.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,34,70.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,35,66.0,16.0,6.530612244897959
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,36,7.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,37,76.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,38,47.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,39,85.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,40,88.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,41,79.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,42,49.0,-168.0,-46.28099173553719
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,43,16.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,44,85.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,45,42.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,46,82.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,47,39.0,-39.0,-20.3125
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,48,79.0,7.0,2.3255813953488373
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,49,39.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,0,26.0,5.0,5.208333333333333
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,1,38.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,2,3.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,3,30.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,4,61.0,126.0,110.52631578947368
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,5,77.0,12.0,4.109589041095891
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,6,56.0,-188.0,-45.965770171149146
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,7,18.0,-6.0,-7.6923076923076925
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,8,82.0,-9.0,-2.694610778443114
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,9,108.0,92.0,27.46268656716418
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,10,16.0,-195.0,-76.171875
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,11,94.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,12,29.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,13,7.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,14,72.0,-21.0,-7.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,15,80.0,97.0,44.29223744292238
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,16,49.0,19.0,11.046511627906977
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,17,1.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,18,87.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,19,118.0,42.0,9.929078014184396
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,20,61.0,97.0,78.2258064516129
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,21,41.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,22,71.0,79.0,39.5
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,23,38.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,24,109.0,61.0,16.486486486486488
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,25,102.0,-9.0,-2.2004889975550124
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,26,63.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,27,81.0,-144.0,-30.901287553648068
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,28,90.0,19.0,5.6047197640118
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,29,59.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,30,18.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,31,101.0,51.0,14.697406340057636
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,32,22.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,33,3.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,34,70.0,-1.0,-0.36101083032490977
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,35,68.0,20.0,8.16326530612245
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,36,7.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,37,80.0,18.0,6.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,38,47.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,39,109.0,87.0,26.204819277108435
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,40,88.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,41,59.0,-79.0,-25.32051282051282
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,42,50.0,-165.0,-45.45454545454545
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,43,18.0,10.0,16.39344262295082
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,44,75.0,-38.0,-11.343283582089553
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,45,42.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,46,94.0,50.0,15.479876160990711
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,47,35.0,-56.0,-29.166666666666668
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,48,97.0,83.0,27.574750830564785
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,49,39.0,1.0,0.6535947712418301
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.1,36,grid_cells,ideal,,0,29.0,15.0,15.625
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.1,36,grid_cells,ideal,,1,40.0,6.0,3.9473684210526314
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.1,36,grid_cells,ideal,,2,3.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.1,36,grid_cells,ideal,,3,28.0,-11.0,-9.166666666666666
