trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,trial_mode,grid_size,grid_cells,robot_count,top_k_rate,top_k_max_cells,max_candidate_cells,condition_id,scenario_file,host_trial_runtime_ms,robot_id,allocator_calls,allocator_calls_pre_clue,allocator_calls_post_clue,allocator_time_ms_total,allocator_time_ms_mean,allocator_time_ms_median,allocator_time_ms_p95,allocator_time_ms_max,allocator_solve_time_ms_total,allocator_solve_time_ms_mean,allocator_solve_time_ms_median,allocator_solve_time_ms_p95,allocator_solve_time_ms_max,allocator_time_pct,candidate_filter_calls,candidate_filter_time_ms_total,candidate_filter_time_ms_mean,candidate_filter_time_ms_max,allocator_time_ms_pre_clue_total,allocator_time_ms_post_clue_total,allocator_host_runtime_pct,trial_status
0,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,clue_search,19,361,4,0.03,11,11,bayesian_cbaa_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,1292.963405,00,67,23,44,80.63984800000001,1.2035798208955226,1.772638,1.887994,2.25086,33.552027,0.5007765223880597,0.431344,1.132118,1.210258,6.236823694170989,44,47.08782100000001,1.0701777500000003,1.539463,0.299825,80.34002300000002,6.236823694170989,completed
0,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,clue_search,19,361,4,0.03,11,11,bayesian_cbaa_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,1292.963405,01,64,22,42,76.316429,1.192444203125,1.778078,1.872282,1.943256,29.475891999999995,0.4605608124999999,0.5013415,1.069401,1.154293,5.902443078039011,42,46.840537,1.115250880952381,1.627844,0.372755,75.943674,5.902443078039011,completed
0,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,clue_search,19,361,4,0.03,11,11,bayesian_cbaa_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,1292.963405,02,74,23,51,93.17139399999996,1.2590728918918914,1.785262,1.927353,2.005365,36.832938,0.4977424054054054,0.517373,1.097047,1.159605,7.206034883872059,51,56.338455999999994,1.1046756078431372,1.60554,0.394194,92.77719999999995,7.206034883872059,completed
0,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,clue_search,19,361,4,0.03,11,11,bayesian_cbaa_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,1292.963405,03,70,20,50,91.76575199999999,1.3109393142857142,1.785982,1.987286,2.169296,36.07745,0.5153921428571429,0.5345725,1.090168,1.140727,7.097320128716249,50,55.688302,1.11376604,1.73328,0.29022999999999993,91.475522,7.097320128716249,completed
1,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,clue_search,19,361,4,0.03,11,11,bayesian_cbaa_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,174.818793,00,20,14,6,11.502067,0.57510335,0.0137755,1.905657,1.928153,2.132109,0.10660544999999999,0.0137755,0.343858,0.364787,6.5794224995020985,6,9.369958,1.5616596666666667,1.630916,0.18658300000000003,11.315484,6.5794224995020985,completed
1,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,clue_search,19,361,4,0.03,11,11,bayesian_cbaa_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,174.818793,01,18,13,5,9.524641,0.5291467222222223,0.017023499999999997,1.904762,1.904762,1.8076780000000001,0.10042655555555556,0.017023499999999997,0.35861,0.35861,5.448293536725196,5,7.716962999999999,1.5433925999999998,1.618244,0.21455299999999997,9.310088,5.448293536725196,completed
1,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,clue_search,19,361,4,0.03,11,11,bayesian_cbaa_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,174.818793,02,18,13,5,7.745533,0.43030738888888886,0.0174075,1.906745,1.906745,1.5213160000000001,0.08451755555555557,0.0174075,0.35845,0.35845,4.430606611040954,4,6.224217,1.55605425,1.620356,0.23451700000000003,7.511016,4.430606611040954,completed
1,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,clue_search,19,361,4,0.03,11,11,bayesian_cbaa_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,174.818793,03,15,11,4,7.817919,0.5211946,0.014399,2.0405,2.0405,1.443308,0.09622053333333333,0.014399,0.377298,0.377298,4.472012914538312,4,6.374611,1.59365275,1.663202,0.155259,7.662660000000001,4.472012914538312,completed
2,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,clue_search,19,361,4,0.03,11,11,bayesian_cbaa_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,458.159831,00,36,25,11,22.680951999999998,0.6300264444444443,0.014479,2.079603,2.097426,4.889103,0.13580841666666668,0.014479,0.560395,0.566859,4.950445339237956,11,17.791849,1.617440818181818,1.764094,0.337813,22.343138999999997,4.950445339237956,completed
2,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,clue_search,19,361,4,0.03,11,11,bayesian_cbaa_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,458.159831,01,34,24,10,21.104463000000003,0.6207195000000001,0.018335,2.179887,2.181135,4.754861,0.13984885294117647,0.018335,0.53022,0.571019,4.606353846852191,10,16.349602,1.6349602,1.78371,0.43134399999999995,20.673119000000003,4.606353846852191,completed
