trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,trial_mode,grid_size,grid_cells,robot_count,top_k_rate,top_k_max_cells,max_candidate_cells,condition_id,scenario_file,host_trial_runtime_ms,robot_id,allocator_calls,allocator_calls_pre_clue,allocator_calls_post_clue,allocator_time_ms_total,allocator_time_ms_mean,allocator_time_ms_median,allocator_time_ms_p95,allocator_time_ms_max,allocator_solve_time_ms_total,allocator_solve_time_ms_mean,allocator_solve_time_ms_median,allocator_solve_time_ms_p95,allocator_solve_time_ms_max,allocator_time_pct,candidate_filter_calls,candidate_filter_time_ms_total,candidate_filter_time_ms_mean,candidate_filter_time_ms_max,allocator_time_ms_pre_clue_total,allocator_time_ms_post_clue_total,allocator_host_runtime_pct,trial_status
0,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.03,11,11,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,17853.898725,00,71,23,48,3688.4894380000005,51.95055546478874,0.164474,178.885532,282.648425,3646.5477370000003,51.359827281690144,0.164474,177.663338,281.574961,20.65929405567411,24,41.941700999999995,1.7475708749999999,13.248531,0.7436829999999999,3687.745755,20.65929405567411,completed
0,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.03,11,11,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,17853.898725,01,64,22,42,4530.010413999999,70.78141271874999,0.170729,177.892551,223.043194,4493.161708000001,70.20565168750002,0.170729,176.889932,222.17449,25.372667806482134,30,36.848706,1.2282902,1.88505,0.7758099999999999,4529.234603999999,25.372667806482134,completed
0,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.03,11,11,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,17853.898725,02,71,23,48,4886.230306000001,68.82014515492959,0.169402,182.353791,225.421016,4845.433170000001,68.24553760563381,0.169402,181.344484,224.15588,27.367861671344848,32,40.79713600000001,1.2749105000000003,1.70192,0.8289629999999999,4885.401343000001,27.367861671344848,completed
0,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.03,11,11,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,17853.898725,03,66,20,46,4108.073463000001,62.24353731818183,0.16337,209.913243,221.007585,4075.1402300000004,61.744548939393944,0.16337,208.780102,220.040645,23.00939154117444,26,32.93323300000001,1.266662807692308,1.80758,0.7299879999999999,4107.343475000001,23.00939154117444,completed
1,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.03,11,11,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,3071.893232,00,20,14,6,658.397998,32.919899900000004,0.029375,167.530414,169.339018,651.02624,32.551312,0.029375,165.686162,167.492751,21.43297140478221,4,7.371758000000001,1.8429395000000002,1.881018,0.467761,657.930237,21.43297140478221,completed
1,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.03,11,11,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,3071.893232,01,17,13,4,650.481329,38.26360758823529,0.032703,166.076484,166.076484,643.0180849999999,37.82459323529412,0.032703,164.237544,164.237544,21.175258378901887,4,7.4632439999999995,1.8658109999999999,1.951832,0.473485,650.007844,21.175258378901887,completed
1,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.03,11,11,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,3071.893232,02,19,13,6,665.972082,35.051162210526314,0.034015,172.61416,172.61416,658.6511720000001,34.66585115789474,0.034015,170.729304,170.729304,21.679532187595246,4,7.32091,1.8302275,1.928184,0.560138,665.411944,21.679532187595246,completed
1,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.03,11,11,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,3071.893232,03,17,11,6,959.1308869999999,56.41946394117647,0.030751,166.584882,166.584882,947.701871,55.74716888235294,0.030751,164.688985,164.688985,31.22279371589826,6,11.429015999999999,1.9048359999999998,2.052308,0.389171,958.7417159999999,31.22279371589826,completed
2,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.03,11,11,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,8369.077852,00,43,25,18,3287.83519,76.46128348837209,0.030975,246.172426,288.296433,3242.153237,75.39891248837209,0.030975,244.485321,286.700428,39.28551326851726,18,45.68195300000001,2.537886277777778,17.799787,0.7762570000000001,3287.058933,39.28551326851726,completed
2,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.03,11,11,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,8369.077852,01,37,24,13,1338.565598,36.177448594594594,0.034942,183.871255,199.6314,1325.900981,35.83516164864865,0.034942,182.23682,197.839915,15.994182652753269,8,12.664617000000002,1.5830771250000002,1.791485,0.904827,1337.6607709999998,15.994182652753269,completed
