trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,trial_mode,grid_size,grid_cells,robot_count,top_k_rate,top_k_max_cells,max_candidate_cells,condition_id,scenario_file,host_trial_runtime_ms,robot_id,allocator_calls,allocator_calls_pre_clue,allocator_calls_post_clue,allocator_time_ms_total,allocator_time_ms_mean,allocator_time_ms_median,allocator_time_ms_p95,allocator_time_ms_max,allocator_solve_time_ms_total,allocator_solve_time_ms_mean,allocator_solve_time_ms_median,allocator_solve_time_ms_p95,allocator_solve_time_ms_max,allocator_time_pct,candidate_filter_calls,candidate_filter_time_ms_total,candidate_filter_time_ms_mean,candidate_filter_time_ms_max,allocator_time_ms_pre_clue_total,allocator_time_ms_post_clue_total,allocator_host_runtime_pct,trial_status
0,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,clue_search,19,361,4,0.03,11,11,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,1046.507936,00,41,23,18,74.427373,1.8153017804878049,0.088445,3.366371,19.009756,37.889182,0.9241263902439024,0.088445,2.480836,2.61075,7.1119740653357075,18,36.538191,2.0298995,17.283517,0.9797719999999999,73.447601,7.1119740653357075,completed
0,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,clue_search,19,361,4,0.03,11,11,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,1046.507936,01,37,22,15,51.495202,1.3917622162162162,0.048958,3.74962,3.800434,35.503350000000005,0.9595500000000001,0.048958,2.805496,2.976176,4.920669994804512,15,15.991851999999998,1.0661234666666666,1.603492,0.928989,50.566213,4.920669994804512,completed
0,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,clue_search,19,361,4,0.03,11,11,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,1046.507936,02,39,23,16,53.643191,1.375466435897436,0.084701,3.649593,3.775539,36.470487999999996,0.9351407179487179,0.084701,2.745819,2.856629,5.125923001122851,16,17.172703,1.0732939375,1.558406,1.1180719999999997,52.525119000000004,5.125923001122851,completed
0,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,clue_search,19,361,4,0.03,11,11,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,1046.507936,03,31,20,11,52.547067,1.6950666774193548,0.040767,3.917614,19.548776,24.086047999999995,0.7769692903225804,0.040767,2.460485,2.599552,5.021181893837067,11,28.461019,2.587365363636364,17.238303,0.9477089999999999,51.599357999999995,5.021181893837067,completed
1,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,clue_search,19,361,4,0.03,11,11,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,158.195361,00,19,14,5,17.956324,0.9450696842105263,0.030975,3.913134,3.913134,9.701976,0.5106303157894737,0.030975,2.19035,2.19035,11.35072728207245,5,8.254348,1.6508696,1.972502,0.44481599999999993,17.511508,11.35072728207245,completed
1,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,clue_search,19,361,4,0.03,11,11,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,158.195361,01,15,13,2,7.429195,0.4952796666666667,0.034175,3.510014,3.510014,4.279073,0.2852715333333334,0.034175,1.92652,1.92652,4.696215459819963,2,3.150122,1.575061,1.622691,0.46523,6.963965,4.696215459819963,completed
1,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,clue_search,19,361,4,0.03,11,11,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,158.195361,02,16,13,3,7.553444000000001,0.47209025000000004,0.0364785,3.501853,3.501853,4.387418,0.274213625,0.0364785,1.965238,1.965238,4.774756953840132,2,3.166026,1.583013,1.654722,0.5424420000000001,7.0110019999999995,4.774756953840132,completed
1,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,clue_search,19,361,4,0.03,11,11,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,158.195361,03,13,11,2,7.480553,0.5754271538461538,0.030879,3.612538,3.612538,4.236322,0.3258709230769231,0.030879,1.970263,1.970263,4.728680381468329,2,3.244231,1.6221155,1.642275,0.365394,7.115159,4.728680381468329,completed
2,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,clue_search,19,361,4,0.03,11,11,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,358.434632,00,31,25,6,21.942192000000002,0.7078126451612904,0.030078,3.656344,3.954093,12.286681000000002,0.3963445483870968,0.030078,2.008501,2.264748,6.121671858984876,6,9.655511,1.6092518333333334,1.72272,0.7699569999999999,21.172235,6.121671858984876,completed
2,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,clue_search,19,361,4,0.03,11,11,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,358.434632,01,29,24,5,19.304948,0.6656878620689655,0.034815,3.738101,3.782387,11.012679,0.37974755172413793,0.034815,2.132592,2.146608,5.385904786120109,5,8.292269,1.6584537999999998,1.764191,0.905537,18.399411,5.385904786120109,completed
