trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,top_k_rate,top_k_max_cells,max_candidate_cells,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,blocked_task_quarantines,blocked_task_quarantine_time_s,maximum_quarantine_level,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,allocator_calls,allocator_time_ms_total,allocator_time_ms_mean,allocator_time_ms_median,allocator_time_ms_p95,allocator_time_ms_max,allocator_solve_time_ms_total,allocator_solve_time_ms_mean,allocator_solve_time_ms_median,allocator_solve_time_ms_p95,allocator_solve_time_ms_max,candidate_filter_calls,candidate_filter_time_ms_total,candidate_filter_time_ms_mean,candidate_filter_time_ms_median,candidate_filter_time_ms_p95,candidate_filter_time_ms_max,trial_status
2,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,02,42,9,1,38,5,0,1,1,0,0.0,0,0,99,87,12,277,0,46,38.017137000000005,0.8264595000000001,0.8457600000000001,1.181652,1.269457,32.60213699999999,0.708742108695652,0.721589,0.961467,1.006811,46,5.415000000000001,0.11771739130434784,0.12719550000000002,0.2278,0.262646,completed
2,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,03,37,11,0,38,0,0,0,0,0,0.0,0,0,92,77,15,283,0,61,42.110487,0.6903358524590164,0.548843,1.144437,3.15089,38.059854,0.6239320327868852,0.517484,0.91699,3.071309,61,4.0506329999999995,0.06640381967213115,0.031359,0.219768,0.268726,completed
3,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,00,52,18,0,53,0,1,0,0,0,0.0,0,0,124,105,19,225,0,37,28.00330199999999,0.7568459999999998,0.730181,1.137525,1.205715,24.548361999999994,0.6634692432432431,0.644584,0.922813,0.958589,37,3.45494,0.09337675675675676,0.071005,0.231448,0.247126,completed
3,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,01,29,10,0,30,0,0,0,0,0,0.0,0,0,75,62,13,273,0,66,42.28158000000001,0.6406300000000001,0.5175965,1.127381,1.567813,38.01895400000001,0.5760447575757577,0.486701,0.901277,1.332334,66,4.262626,0.06458524242424242,0.031038999999999997,0.211064,0.247575,completed
3,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,02,21,9,0,22,0,0,0,0,0,0.0,0,0,60,47,13,288,0,71,45.268803,0.6375887746478873,0.520556,1.087192,1.24069,40.39250400000001,0.5689085070422537,0.480718,0.889119,0.962236,71,4.876299,0.06868026760563381,0.036735,0.225271,0.278454,completed
3,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,03,36,13,0,37,0,0,0,0,0,0.0,0,0,90,75,15,258,0,52,38.710192,0.7444267692307692,0.721125,1.221395,2.35092,32.773488,0.6302593846153847,0.6585829999999999,0.897151,0.988091,52,5.9367040000000015,0.11416738461538464,0.0706055,0.237751,1.465289,completed
4,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,00,55,20,0,56,0,0,0,0,0,0.0,0,0,131,111,20,198,0,42,34.26582500000001,0.8158529761904764,0.8147215,1.17186,1.22101,29.466131999999998,0.7015745714285714,0.7064695000000001,0.92803,0.963035,42,4.7996929999999995,0.11427840476190475,0.098444,0.256567,0.261526,completed
4,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,01,50,22,0,51,0,1,0,0,0,0.0,0,0,128,103,25,200,0,45,49.778490000000005,1.1061886666666667,0.709861,1.247506,15.376192,43.715071,0.9714460222222223,0.644392,0.994907,15.331905,45,6.063419,0.13474264444444445,0.065469,0.240183,2.345576,completed
4,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,02,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,327,0,103,91.97130500000003,0.8929252912621362,0.725829,1.152533,16.584212,81.670509,0.7929175631067961,0.629929,0.91203,16.553365,103,10.300796,0.1000077281553398,0.091837,0.236408,0.344211,completed
4,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,03,28,8,1,26,3,0,0,0,0,0.0,0,0,69,59,10,259,0,72,53.757602999999996,0.7466333749999999,0.7307565,1.1717,1.21141,46.675312,0.6482682222222222,0.6298005,0.934461,0.979068,72,7.082291,0.09836515277777777,0.094284,0.227511,0.254679,completed
5,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,00,57,24,1,57,1,0,0,0,0,0.0,0,0,139,115,24,195,0,44,34.658447,0.7876919772727273,0.7502595000000001,1.180308,1.216882,30.228755,0.6870171590909091,0.6664064999999999,0.950333,0.975292,44,4.429691999999999,0.10067481818181817,0.080525,0.232791,0.252887,completed
5,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,01,37,12,1,36,2,0,0,0,0,0.0,0,0,93,78,15,240,0,67,44.647386,0.666378895522388,0.617289,1.183444,1.263792,39.495579000000006,0.5894862537313433,0.57009,0.961725,1.022713,67,5.151806999999998,0.07689264179104474,0.041278,0.241079,0.276853,completed
5,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,02,19,8,0,20,0,0,0,0,0,0.0,0,0,49,40,9,284,0,84,52.760771999999996,0.6281044285714286,0.5403640000000001,1.122198,1.50084,47.704984999999986,0.567916488095238,0.503133,0.919038,1.272081,84,5.055787,0.06018794047619047,0.036799,0.203097,0.26239,completed
5,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,03,22,6,0,23,0,0,0,0,0,0.0,0,0,53,46,7,280,0,82,97.56483000000001,1.1898150000000003,0.54566,1.168341,23.320823,90.99864099999999,1.1097395243902437,0.505949,0.962012,23.087648,82,6.566188999999999,0.08007547560975609,0.037519,0.233559,0.433808,completed
6,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,00,53,16,3,49,5,0,0,0,0,0.0,0,0,126,109,17,251,0,68,48.22805799999999,0.7092361470588234,0.6618470000000001,1.178548,1.275376,42.62295100000001,0.6268081029411766,0.6030329999999999,0.939165,1.068983,68,5.605107000000002,0.08242804411764709,0.062222,0.239383,0.254711,completed
6,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,01,4,1,0,4,1,0,0,0,0,0.0,0,1,15,11,4,361,0,133,85.214068,0.6407072781954887,0.541772,1.083735,1.251857,75.856635,0.5703506390977443,0.500302,0.907551,0.992507,133,9.357433,0.07035663909774437,0.039583,0.206905,0.331379,completed
6,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,02,56,18,0,56,1,0,0,0,0,0.0,0,0,138,116,22,238,0,65,41.004005,0.6308308461538461,0.503693,1.142005,1.332175,37.087322,0.5705741846153847,0.481294,0.933469,1.144981,65,3.916683,0.060256661538461535,0.024927,0.184025,0.276693,completed
6,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,03,40,15,0,41,0,0,0,0,0,0.0,0,0,98,82,16,278,0,94,58.064259999999976,0.617704893617021,0.500462,1.169652,1.276304,52.33932399999998,0.556801319148936,0.473759,0.955835,1.062361,94,5.724936,0.0609035744680851,0.0271025,0.21612,0.27935,completed
7,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,00,55,21,2,54,2,1,0,0,0,0.0,0,0,133,111,22,223,0,40,32.542493,0.813562325,0.773171,1.250161,1.254385,28.215519,0.7053879750000001,0.683254,0.952028,1.014522,40,4.326974,0.10817435,0.089581,0.246583,0.336595,completed
7,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,01,9,2,0,9,1,0,0,0,0,0.0,0,0,30,23,7,325,0,93,67.24177399999999,0.7230298279569891,0.694374,1.182836,1.268593,58.657004,0.6307204731182796,0.614505,0.947324,1.011099,93,8.584770000000002,0.09230935483870971,0.069821,0.228887,0.264278,completed
7,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,02,31,11,0,32,0,0,0,0,0,0.0,0,0,80,66,14,275,0,69,50.26294899999999,0.728448536231884,0.664295,1.184691,1.264368,44.0101,0.637827536231884,0.600874,0.938684,1.00553,69,6.252848999999999,0.090621,0.060926,0.226807,0.258838,completed
7,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,03,45,16,0,46,0,0,0,0,0,0.0,0,0,113,94,19,242,0,53,43.741111,0.8253039811320754,0.820194,1.273328,1.67277,37.702173,0.7113617547169812,0.719333,1.060984,1.430315,53,6.038938,0.11394222641509434,0.123515,0.250839,0.274806,completed
8,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,00,50,16,1,50,1,1,2,2,0,0.0,0,0,127,105,22,248,0,48,33.284389000000004,0.6934247708333334,0.6381205,1.24229,1.278385,29.815911000000003,0.6211648125000001,0.5990340000000001,0.996411,1.065625,48,3.468478,0.07225995833333333,0.044671,0.21276,0.274134,completed
8,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,01,8,3,1,6,3,0,0,0,0,0.0,0,0,24,19,5,351,0,95,63.67778400000002,0.6702924631578949,0.608105,1.087,1.413323,56.58531699999998,0.5956349157894735,0.554763,0.87616,1.146997,95,7.092467,0.07465754736842105,0.049374,0.212088,0.266326,completed
8,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,02,42,12,0,42,1,0,0,0,0,0.0,0,0,99,86,13,277,0,56,39.133093999999986,0.6988052499999997,0.591306,1.165589,1.406955,34.676912,0.6192305714285714,0.541356,0.949564,1.316302,56,4.456182,0.07957467857142857,0.04803,0.232279,0.384177,completed
8,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,03,51,19,0,52,0,0,0,0,0,0.0,0,0,126,104,22,249,0,48,34.689008,0.7226876666666667,0.6317200000000001,1.194227,1.917464,30.957373000000004,0.6449452708333334,0.584522,0.970749,1.818684,48,3.7316350000000003,0.07774239583333334,0.054653999999999994,0.228247,0.24879,completed
9,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,00,46,16,0,45,2,1,1,1,0,0.0,0,0,120,97,23,227,0,41,31.002582000000004,0.756160536585366,0.732453,1.186036,1.282224,27.096332999999998,0.6608861707317073,0.661192,0.939005,1.026842,41,3.9062490000000003,0.09527436585365855,0.079773,0.240119,0.256247,completed
9,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,01,33,12,2,29,5,0,0,0,0,0.0,0,0,89,71,18,258,0,60,41.98847799999999,0.6998079666666666,0.6817025000000001,1.17954,1.259921,37.258412,0.6209735333333334,0.6027135,0.936605,1.174836,60,4.730066000000001,0.07883443333333334,0.072446,0.225879,0.249751,completed
9,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,02,8,3,0,9,0,0,0,0,0,0.0,0,0,25,19,6,322,0,87,60.721022,0.6979427816091954,0.670119,1.235634,1.313711,53.203509,0.6115345862068965,0.601961,0.990491,1.229458,87,7.517512999999998,0.08640819540229883,0.06627,0.223063,0.550635,completed
9,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,03,45,19,0,46,0,0,0,0,0,0.0,0,0,114,93,21,234,0,45,33.835854,0.7519078666666666,0.70071,1.183892,1.255281,29.706602000000004,0.6601467111111112,0.623177,0.96518,1.016922,45,4.129251999999999,0.09176115555555554,0.084892,0.225208,0.255862,completed
10,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,00,27,12,0,28,0,0,0,0,0,0.0,0,0,69,56,13,249,0,74,48.256235,0.6521112837837837,0.5702345,1.154005,1.288271,43.332419000000016,0.5855732297297299,0.5255164999999999,0.922972,1.054487,74,4.923815999999999,0.06653805405405404,0.0426545,0.214968,0.251382,completed
10,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,01,45,15,1,45,1,0,0,0,0,0.0,0,0,112,94,18,206,0,49,36.756067,0.7501238163265307,0.720741,1.165332,1.346958,32.24334299999999,0.6580274081632651,0.631721,0.938172,1.113942,49,4.5127239999999995,0.0920964081632653,0.083869,0.22716,0.246999,completed
10,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,02,52,21,1,51,2,0,0,0,0,0.0,0,0,129,107,22,190,0,40,30.152058000000004,0.7538014500000001,0.7208855,1.144917,1.224146,26.470309,0.661757725,0.6438805000000001,0.926749,0.965884,40,3.681749,0.09204372499999999,0.06711800000000001,0.218168,0.258262,completed
10,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,03,2,2,0,3,0,0,0,0,0,0.0,0,0,9,6,3,309,0,96,66.56409599999998,0.6933759999999998,0.6280885,1.090551,1.230002,58.294552000000024,0.607234916666667,0.5688905,0.874527,0.977083,96,8.269544,0.08614108333333333,0.0603495,0.218648,0.266646,completed
11,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,00,57,18,0,58,0,1,0,0,0,0.0,0,0,134,115,19,230,0,35,48.10831,1.374523142857143,0.781219,1.254833,20.919633,44.654807,1.2758516285714285,0.692006,1.019577,20.843123,35,3.453502999999999,0.09867151428571426,0.084957,0.233688,0.25343,completed
11,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,01,34,12,0,35,0,0,0,0,0,0.0,0,0,88,72,16,275,0,68,39.198629000000004,0.5764504264705883,0.4657105,1.108214,1.205459,35.643974,0.5241760882352942,0.44526350000000003,0.891838,0.973307,68,3.5546550000000003,0.05227433823529412,0.0187195,0.216376,0.256822,completed
11,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,02,30,12,0,31,0,2,0,0,0,0.0,0,0,80,63,17,283,0,75,59.30357500000001,0.7907143333333334,0.461007,1.220467,15.212007,55.07068599999999,0.7342758133333331,0.441936,0.968477,14.982864,75,4.232889,0.05643852,0.018943,0.226488,0.266198,completed
11,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,03,22,8,1,21,2,0,0,0,0,0.0,0,0,62,49,13,301,0,84,55.660541,0.6626254880952381,0.477278,1.1781,4.688816,50.34409599999999,0.5993344761904761,0.4561265,0.921757,4.594068,84,5.316445,0.0632910119047619,0.020639499999999998,0.227576,0.357683,completed
12,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,00,19,7,0,20,0,0,0,0,0,0.0,0,0,48,40,8,277,0,69,45.00945000000001,0.6523108695652176,0.566155,1.147989,1.390892,40.16163200000001,0.5820526376811596,0.523212,0.913918,1.123062,69,4.847818000000001,0.07025823188405798,0.042943,0.231128,0.26783,completed
12,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,01,48,20,0,49,0,3,0,0,0,0.0,0,0,120,97,23,206,0,36,28.777544000000002,0.7993762222222223,0.74722,1.22661,1.292624,25.182826999999996,0.6995229722222222,0.660679,0.977531,1.067384,36,3.5947170000000006,0.09985325000000002,0.08215700000000001,0.238103,0.249079,completed
12,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,02,42,17,0,43,0,1,0,0,0,0.0,0,0,105,86,19,220,0,42,31.207762000000002,0.7430419523809524,0.678663,1.254961,1.628547,27.583417000000004,0.6567480238095239,0.621977,1.013082,1.460937,42,3.6243449999999995,0.08629392857142856,0.062142,0.231639,0.247191,completed
12,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,03,19,6,0,20,0,0,0,0,0,0.0,0,0,53,43,10,272,0,70,49.822489000000004,0.7117498428571429,0.667959,1.14223,2.280491,43.883446999999975,0.6269063857142854,0.6101209999999999,0.927454,2.036244,70,5.939041999999999,0.08484345714285713,0.0556615,0.241335,0.256567,completed
13,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,00,32,13,0,33,0,0,0,0,0,0.0,0,0,82,67,15,259,0,58,38.532734000000005,0.6643574827586207,0.580666,1.247378,1.333838,34.453847999999994,0.5940318620689654,0.5422515,0.995739,1.109654,58,4.078886000000001,0.07032562068965519,0.041166,0.224184,0.251639,completed
