trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,top_k_rate,top_k_max_cells,max_candidate_cells,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,allocator_calls_total,allocator_time_ms_team_total,allocator_time_ms_team_max,allocator_solve_time_ms_team_total,allocator_solve_time_ms_team_max,candidate_filter_calls_total,candidate_filter_time_ms_team_total,candidate_filter_time_ms_team_max,trial_status
0,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,96.18018624567291,96.18018624567291,3,3,3,153,48,152,5,1,1,1,0,0.0,0,474,0,378,1131,0,160,218,317,61,0.0,7.56,1.22,collision_intent:160;hipc_clear_bundle:6;hipc_entry:55;state:157,0.19999999999999996,0.09539473684210531,234,196.17809599999998,17.699977,173.06302600000004,17.406228,234,23.115070000000003,0.306356,completed
1,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,110.75390994738247,110.75390994738247,1,1,1,149,50,148,5,0,1,1,0,0.0,0,538,0,379,1134,0,162,217,315,64,0.0,7.58,1.28,collision_intent:162;hipc_clear_bundle:11;hipc_entry:53;state:153,0.1100000000000001,0.10472972972972983,278,183.92333000000002,2.537153,164.703552,2.450021,278,19.219777999999998,0.271222,completed
2,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,93.02384057777128,93.02384057777128,1,1,1,153,42,151,6,1,1,1,0,0.0,0,466,0,376,1125,0,159,217,316,60,0.0,7.52,1.2,collision_intent:159;hipc_clear_bundle:5;hipc_entry:55;state:157,0.1100000000000001,0.01490066225165565,223,157.66011200000003,3.15089,140.42168900000001,3.071309,223,17.238422999999997,0.428496,completed
3,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,92.21313649061506,92.21313649061506,0,0,0,138,52,142,0,1,0,0,0,0.0,0,454,0,349,1044,0,147,202,289,60,0.0,6.98,1.2,collision_intent:147;hipc_clear_bundle:8;hipc_entry:52;state:142,0.1499999999999999,0.176056338028169,226,154.263877,2.35092,135.73330800000002,1.332334,226,18.530569000000003,1.465289,completed
4,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,102.24957175729338,102.24957175729338,1,1,1,133,55,134,3,1,0,0,0,0.0,0,491,0,329,984,0,137,192,274,55,0.0,6.58,1.1,collision_intent:137;hipc_clear_bundle:4;hipc_entry:51;state:137,0.3899999999999999,0.3544776119402986,262,229.77322300000003,16.584212,201.52702399999998,16.553365,262,28.246198999999997,2.345576,completed
5,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,102.39665371320127,102.39665371320127,2,2,2,135,57,136,3,0,0,0,0,0.0,0,490,0,334,999,0,140,194,279,55,0.0,6.68,1.1,collision_intent:140;hipc_clear_bundle:5;hipc_entry:50;state:139,0.29000000000000004,0.2279411764705883,277,229.631435,23.320823,208.42795999999998,23.087648,277,21.203474999999994,0.433808,completed
6,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,133.92014632665655,133.92014632665655,3,3,3,153,56,150,7,0,0,0,0,0.0,0,632,1,377,1128,0,161,216,318,59,0.0,7.54,1.18,collision_intent:161;hipc_clear_bundle:8;hipc_entry:51;state:157,0.26,0.27333333333333343,360,232.51039099999997,1.332175,207.906232,1.144981,360,24.604159000000003,0.331379,completed
7,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,99.38063621174177,99.38063621174177,2,2,2,140,55,141,3,1,0,0,0,0.0,0,486,0,356,1065,0,150,206,294,62,0.0,7.12,1.24,collision_intent:150;hipc_clear_bundle:8;hipc_entry:54;state:144,0.31000000000000005,0.2641843971631206,255,193.78832699999998,1.67277,168.58479599999998,1.430315,255,25.203531000000005,0.336595,completed
8,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,102.70411801169594,102.70411801169594,2,2,2,151,51,150,5,1,2,2,0,0.0,0,506,0,376,1125,0,159,217,314,62,0.0,7.52,1.24,collision_intent:159;hipc_clear_bundle:6;hipc_entry:56;state:155,0.26,0.2433333333333334,247,170.784275,1.917464,152.03551299999998,1.818684,247,18.748762,0.384177,completed
9,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,90.59593767738146,90.59593767738146,2,2,2,132,46,129,7,1,1,1,0,0.0,0,447,0,348,1041,0,144,204,280,68,0.0,6.96,1.36,collision_intent:144;hipc_clear_bundle:10;hipc_entry:58;state:136,0.26,0.24612403100775193,233,167.547936,1.313711,147.264856,1.229458,233,20.283079999999998,0.550635,completed
10,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,96.57717830873453,96.57717830873453,2,2,2,126,52,127,3,0,0,0,0,0.0,0,462,0,319,954,0,133,186,263,56,0.0,6.38,1.12,collision_intent:133;hipc_clear_bundle:6;hipc_entry:50;state:130,0.30000000000000004,0.3169291338582678,259,181.728456,1.346958,160.34062300000002,1.113942,259,21.387832999999997,0.266646,completed
11,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,102.14128724513972,102.14128724513972,1,1,1,143,57,145,2,3,0,0,0,0.0,0,498,0,364,1089,0,152,212,299,65,0.0,7.28,1.3,collision_intent:152;hipc_clear_bundle:8;hipc_entry:57;state:147,0.1499999999999999,0.19827586206896552,262,202.27105500000002,20.919633,185.71356299999997,20.843123,262,16.557492,0.357683,completed
12,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,86.80029264666904,86.80029264666904,0,0,0,128,48,132,0,4,0,0,0,0.0,0,433,0,326,975,0,134,192,266,60,0.0,6.52,1.2,collision_intent:134;hipc_clear_bundle:5;hipc_entry:55;state:132,0.26,0.20833333333333326,217,154.817245,2.280491,136.81132299999996,2.036244,217,18.005921999999998,0.26783,completed
13,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,84.33496459695382,84.33496459695382,2,2,2,134,47,136,2,0,2,2,0,0.0,0,418,0,342,1023,0,142,200,280,62,0.0,6.84,1.24,collision_intent:142;hipc_clear_bundle:6;hipc_entry:56;state:138,0.15999999999999992,0.125,211,147.87524200000001,1.437866,130.85930499999998,1.109654,211,17.015937000000005,0.412465,completed
14,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,108.75896778373922,108.75896778373922,0,0,0,139,54,142,1,1,0,0,0,0.0,0,523,0,355,1062,0,150,205,293,62,0.0,7.1,1.24,collision_intent:150;hipc_clear_bundle:10;hipc_entry:52;state:143,0.26,0.232394366197183,285,176.754626,1.448906,159.04934300000002,1.183156,285,17.705283,0.347955,completed
15,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,85.84598577190215,85.84598577190215,2,2,2,122,42,123,3,1,0,0,0,0.0,0,419,0,307,918,0,126,181,252,55,0.0,6.14,1.1,collision_intent:126;hipc_clear_bundle:4;hipc_entry:51;state:126,0.26,0.22560975609756095,223,154.48839199999998,1.394956,136.94282299999998,1.099831,223,17.545569,0.40232,completed
16,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,91.47731229864114,91.47731229864114,0,0,0,125,47,128,1,0,0,0,0,0.0,0,443,0,314,939,0,130,184,259,55,0.0,6.28,1.1,collision_intent:130;hipc_clear_bundle:5;hipc_entry:50;state:129,0.26,0.27734375,236,167.397898,1.435595,147.40006200000002,1.176244,236,19.997835999999996,0.271958,completed
17,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,96.13340051181702,96.13340051181702,1,1,1,146,40,146,4,0,0,0,0,0.0,0,475,0,368,1101,0,156,212,306,62,0.0,7.36,1.24,collision_intent:156;hipc_clear_bundle:10;hipc_entry:52;state:150,0.08000000000000007,0.03424657534246567,229,159.73265499999997,3.155434,141.810886,2.792376,229,17.921768999999998,0.363058,completed
18,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,124.26318181191672,124.26318181191672,0,0,0,141,64,143,2,0,0,0,0,0.0,0,584,0,350,1047,0,148,202,293,57,0.0,7.0,1.14,collision_intent:148;hipc_clear_bundle:7;hipc_entry:50;state:145,0.3600000000000001,0.36888111888111896,336,461.99951100000004,29.234394,352.1961800000001,29.053185,336,109.80333099999999,24.319795,completed
19,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,104.8132095885438,104.8132095885438,3,3,3,136,54,132,8,1,1,1,0,0.0,0,510,0,364,1089,0,153,211,293,71,0.0,7.28,1.42,collision_intent:153;hipc_clear_bundle:14;hipc_entry:57;state:140,0.25,0.18939393939393945,278,232.74284300000002,17.2175,211.7716,16.992869,278,20.971243,0.262102,completed
20,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,92.82538142117103,92.82538142117103,2,2,2,145,52,144,5,1,0,0,0,0.0,0,470,0,365,1092,0,154,211,303,62,0.0,7.3,1.24,collision_intent:154;hipc_clear_bundle:9;hipc_entry:53;state:149,0.16999999999999993,0.15625,228,206.447408,21.39168,166.43149599999998,16.971973,228,40.015912,20.335655,completed
21,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,88.34602838930783,88.34602838930783,0,0,0,126,48,129,1,1,0,0,0,0.0,0,438,0,317,948,0,131,186,261,56,0.0,6.34,1.12,collision_intent:131;hipc_clear_bundle:5;hipc_entry:51;state:130,0.30000000000000004,0.24612403100775193,222,159.90511899999998,1.278128,140.54587600000002,1.014938,222,19.359243,0.26319,completed
22,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,92.57552935352305,92.57552935352305,0,0,0,131,49,135,0,1,2,2,0,0.0,0,458,0,344,1029,0,144,200,279,65,0.0,6.88,1.3,collision_intent:144;hipc_clear_bundle:11;hipc_entry:54;state:135,0.25,0.22777777777777786,240,169.59346300000004,1.280336,149.206839,1.01321,240,20.386624,0.267126,completed
23,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,104.08306605588503,104.08306605588503,0,0,0,143,54,147,0,0,0,0,0,0.0,0,511,0,355,1062,0,150,205,297,58,0.0,7.1,1.16,collision_intent:150;hipc_clear_bundle:7;hipc_entry:51;state:147,0.17999999999999994,0.2091836734693877,265,171.916871,1.400236,153.162108,1.103576,265,18.754762999999997,0.29666,completed
24,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,83.72174159049833,83.72174159049833,0,0,0,130,47,133,1,0,1,1,0,0.0,0,423,0,331,990,0,137,194,271,60,0.0,6.62,1.2,collision_intent:137;hipc_clear_bundle:6;hipc_entry:54;state:134,0.21999999999999997,0.2086466165413534,211,147.195479,1.371277,130.10386799999998,1.100568,211,17.091611,0.270709,completed
25,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,123.6496731522643,123.6496731522643,4,4,4,150,43,147,7,1,0,0,0,0.0,0,583,0,374,1119,0,159,215,313,61,0.0,7.48,1.22,collision_intent:159;hipc_clear_bundle:9;hipc_entry:52;state:154,0.1499999999999999,0.04251700680272119,326,231.30721699999998,11.268635,196.78076599999997,6.029502,326,34.526450999999994,10.313887,completed
26,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,80.10887885133072,80.10887885133072,0,0,0,134,43,138,0,1,0,0,0,0.0,0,414,0,333,996,0,139,194,277,56,0.0,6.66,1.12,collision_intent:139;hipc_clear_bundle:5;hipc_entry:51;state:138,0.22999999999999998,0.1594202898550725,190,247.20372199999997,17.248507,185.214078,17.052354,190,61.989644,16.165635,completed
27,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,133.14794403013397,133.14794403013397,3,3,3,147,61,143,8,1,0,0,0,0.0,0,623,0,372,1113,0,157,215,308,64,0.0,7.44,1.28,collision_intent:157;hipc_clear_bundle:10;hipc_entry:54;state:151,0.3500000000000001,0.25349650349650354,365,289.28902300000004,26.10216,218.02858100000003,1.023835,365,71.260442,25.430793,completed
28,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,95.05317685353187,95.05317685353187,3,3,3,148,47,141,11,3,0,0,0,0.0,0,472,0,367,1098,0,155,212,307,60,0.0,7.34,1.2,collision_intent:155;hipc_clear_bundle:7;hipc_entry:53;state:152,0.30000000000000004,0.23226950354609932,229,174.64173799999998,1.369517,151.99366200000003,1.101367,229,22.648076000000003,0.272886,completed
29,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,104.66747428065955,104.66747428065955,2,2,2,146,52,144,6,2,0,0,0,0.0,0,510,0,368,1101,0,156,212,306,62,0.0,7.36,1.24,collision_intent:156;hipc_clear_bundle:9;hipc_entry:53;state:150,0.25,0.21180555555555558,258,188.99444200000002,1.39982,165.35091,1.131126,258,23.643532,0.268694,completed
30,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,123.36978942061937,123.36978942061937,3,3,3,146,64,138,12,0,0,0,0,0.0,0,582,0,358,1071,0,152,206,302,56,0.0,7.16,1.12,collision_intent:152;hipc_clear_bundle:5;hipc_entry:51;state:150,0.28,0.33333333333333326,328,208.530476,1.304015,187.12167,1.037657,328,21.408806000000006,0.298773,completed
31,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,100.8136205292407,100.8136205292407,4,4,4,138,56,135,7,1,0,0,0,0.0,0,486,0,348,1041,0,146,202,288,60,0.0,6.96,1.2,collision_intent:146;hipc_clear_bundle:7;hipc_entry:53;state:142,0.3700000000000001,0.3203703703703704,255,189.337023,1.275152,164.12123,1.03689,255,25.215792999999998,0.26639,completed
32,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,104.07883396609033,104.07883396609033,1,1,1,136,51,139,1,1,0,0,0,0.0,0,497,0,350,1047,0,148,202,288,62,0.0,7.0,1.24,collision_intent:148;hipc_clear_bundle:10;hipc_entry:52;state:140,0.26,0.26079136690647475,269,184.51589499999997,1.277713,163.290477,1.024698,269,21.225418,0.265143,completed
33,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,106.23081547240277,106.23081547240277,2,2,2,139,52,140,3,1,0,0,0,0.0,0,510,0,359,1074,0,150,209,293,66,0.0,7.18,1.32,collision_intent:150;hipc_clear_bundle:11;hipc_entry:55;state:143,0.26,0.23928571428571432,279,183.68874599999998,1.273936,162.970769,1.01625,279,20.717977,0.284085,completed
34,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,132.60984096857942,132.60984096857942,4,4,4,149,51,144,9,0,1,1,0,0.0,0,623,0,375,1122,0,158,217,311,64,0.0,7.5,1.28,collision_intent:158;hipc_clear_bundle:7;hipc_entry:57;state:153,0.33000000000000007,0.23263888888888884,351,220.22201099999998,1.321935,197.94303599999995,1.052185,351,22.278975000000003,0.26975,completed
35,known_visit,HIPC,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,87.31076617926541,87.31076617926541,2,2,2,136,48,135,5,1,1,1,0,0.0,0,438,0,351,1050,0,146,205,286,65,0.0,7.02,1.3,collision_intent:146;hipc_clear_bundle:9;hipc_entry:56;state:140,0.20999999999999996,0.14629629629629637,216,163.270667,3.442975,142.86522300000001,3.234919,216,20.405444000000003,0.279605,completed
