trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,top_k_rate,top_k_max_cells,max_candidate_cells,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,allocator_calls_total,allocator_time_ms_team_total,allocator_time_ms_team_max,allocator_solve_time_ms_team_total,allocator_solve_time_ms_team_max,candidate_filter_calls_total,candidate_filter_time_ms_team_total,candidate_filter_time_ms_team_max,trial_status
0,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_acbba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,77.45557433684895,77.45557433684895,1,1,1,145,44,145,4,6,0,0,0,0.0,0,402,0,821,2460,0,152,669,301,520,0.0,16.42,10.4,acbba_entry:520;collision_intent:152;state:149,0.08000000000000007,0.06379310344827593,172,157.583156,16.91847,141.34546699999999,16.746989,172,16.237689000000003,0.326388,completed
1,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_acbba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,90.14016934071557,90.14016934071557,2,2,2,166,51,161,9,13,0,0,0,0.0,0,464,0,929,2784,0,174,755,344,585,0.0,18.58,11.7,acbba_entry:585;collision_intent:174;state:170,0.1100000000000001,0.10403726708074523,194,141.299407,1.007546,123.146902,0.773315,194,18.152505,0.269973,completed
2,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_acbba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,82.14251439172982,82.14251439172982,3,3,3,155,46,149,10,7,1,1,0,0.0,0,429,0,855,2562,0,164,691,323,532,0.0,17.1,10.64,acbba_entry:532;collision_intent:164;state:159,0.1100000000000001,0.07885906040268464,181,129.619499,1.05596,113.753046,0.778179,181,15.866453,0.297941,completed
3,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_acbba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,77.02024996694533,77.02024996694533,4,4,4,153,42,147,10,13,3,3,0,0.0,0,399,0,913,2736,0,159,754,316,597,0.0,18.26,11.94,acbba_entry:597;collision_intent:159;state:157,0.050000000000000044,0.04591836734693877,169,122.46946700000001,1.01865,107.12062799999998,0.761603,169,15.348838999999998,0.291125,completed
4,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_acbba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,83.35728511338064,83.35728511338064,2,2,2,163,47,162,5,10,0,0,0,0.0,0,436,0,876,2625,0,173,703,340,536,0.0,17.52,10.72,acbba_entry:536;collision_intent:173;state:167,0.08000000000000007,0.04629629629629628,175,128.38597199999998,1.006746,110.58955599999999,0.82397,175,17.796416,0.272982,completed
5,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_acbba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,85.93688809839391,85.93688809839391,4,4,4,172,47,163,13,9,3,2,0,0.0,0,450,0,966,2895,0,184,782,360,606,0.0,19.32,12.12,acbba_entry:606;collision_intent:184;state:176,0.16999999999999993,0.0690184049079754,181,179.838032,16.820427,160.318374,16.776813,181,19.519658,0.720101,completed
6,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_acbba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,76.58531019468592,76.58531019468592,2,2,2,160,43,161,3,7,1,1,0,0.0,0,416,0,869,2598,0,166,703,330,539,0.0,17.38,10.78,acbba_entry:539;collision_intent:166;state:164,0.050000000000000044,0.032608695652173836,149,112.85762999999999,1.181683,96.98814899999999,1.159188,149,15.869481,0.295285,completed
7,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_acbba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,78.60660577081813,78.60660577081813,1,1,1,149,43,151,2,7,0,0,0,0.0,0,405,0,837,2508,0,156,681,309,528,0.0,16.74,10.56,acbba_entry:528;collision_intent:156;state:153,0.1100000000000001,0.0612582781456954,176,151.329885,16.900327,134.44328600000003,16.746573,176,16.886599,0.473038,completed
8,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_acbba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,77.85567862855252,77.85567862855252,2,2,2,156,43,153,7,4,0,0,0,0.0,0,414,0,860,2577,0,163,697,323,537,0.0,17.2,10.74,acbba_entry:537;collision_intent:163;state:160,0.07000000000000006,0.05718954248366015,160,117.827529,1.07212,102.21772100000001,0.935453,160,15.609808,0.280406,completed
9,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_acbba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,76.4710244777972,76.4710244777972,3,3,3,145,43,141,8,7,0,0,0,0.0,0,398,0,822,2463,0,151,671,300,522,0.0,16.44,10.44,acbba_entry:522;collision_intent:151;state:149,0.1399999999999999,0.07624113475177308,182,132.91195,1.039737,114.69189200000002,0.783171,182,18.220058,0.280373,completed
10,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_acbba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,73.65314948057213,73.65314948057213,2,2,2,151,41,150,5,3,0,0,0,0.0,0,392,0,880,2631,0,156,724,311,569,0.0,17.6,11.38,acbba_entry:569;collision_intent:156;state:155,0.07000000000000006,0.040000000000000036,145,109.61251200000001,1.029337,93.28134800000001,0.774947,145,16.331164,0.281109,completed
11,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_acbba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,76.51733986672016,76.51733986672016,3,3,3,154,40,151,7,5,0,0,0,0.0,0,401,0,876,2625,0,159,717,317,559,0.0,17.52,11.18,acbba_entry:559;collision_intent:159;state:158,0.15999999999999992,0.051324503311258374,160,116.34952500000003,1.062168,101.42719600000001,0.79821,160,14.922329,0.281653,completed
12,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_acbba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,93.90259052683513,93.90259052683513,5,5,5,179,48,164,19,14,1,1,0,0.0,0,477,0,960,2877,0,187,773,370,590,0.0,19.2,11.8,acbba_entry:590;collision_intent:187;state:183,0.1200000000000001,0.05792682926829262,201,142.01836600000001,1.044697,125.87289499999997,0.776579,201,16.145471,0.287669,completed
