trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,allocator_calls_total,allocator_time_ms_team_total,allocator_solve_time_ms_team_total,candidate_filter_calls_total,candidate_filter_time_ms_team_total,trial_status,allocator_time_ms_team_max,allocator_solve_time_ms_team_max,candidate_filter_time_ms_team_max
0,known_visit,DGA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dga_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,93.66161432938573,93.66161432938573,4,4,4,206,52,195,15,7,4,4,0,0.0,0,509,0,603,1806,0,210,393,420,183,0.0,12.06,3.66,collision_intent:210;dga_entry:183;state:210,0.1200000000000001,0.03717948717948727,165,13906.025,13863.7677,60,42.2573,completed,351.0593,349.9246,1.3544
1,known_visit,DGA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dga_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,104.10923076372556,104.10923076372556,4,4,4,231,58,210,25,10,2,2,0,0.0,0,556,0,670,2007,0,234,436,469,201,0.0,13.4,4.02,collision_intent:234;dga_entry:201;state:235,0.1100000000000001,0.04285714285714293,170,14387.8875,14342.163,65,45.7245,completed,416.6066,415.2791,1.5361
2,known_visit,DGA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dga_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,82.67407848150233,82.67407848150233,3,3,3,184,47,177,11,4,2,2,0,0.0,0,445,0,565,1692,0,188,377,376,189,0.0,11.3,3.78,collision_intent:188;dga_entry:189;state:188,0.1100000000000001,0.03813559322033888,166,16385.1863,16335.3798,69,49.8065,completed,368.8497,367.641,1.5475
3,known_visit,DGA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dga_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,91.91415497092675,91.91415497092675,3,3,3,205,52,195,14,12,1,1,0,0.0,0,492,0,606,1815,0,207,399,416,190,0.0,12.12,3.8,collision_intent:207;dga_entry:190;state:209,0.050000000000000044,0.034615384615384714,163,12774.4154,12735.1347,55,39.2807,completed,388.6662,387.4934,1.3794
4,known_visit,DGA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dga_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,105.08167164314466,105.08167164314466,3,3,3,229,58,211,22,14,15,10,2,10.0,1,585,0,728,2181,0,246,482,479,249,0.0,14.56,4.98,collision_intent:246;dga_entry:249;state:233,0.09000000000000008,0.02251184834123232,189,19307.0237,19249.4447,84,57.579,completed,392.1658,390.8135,1.4031
5,known_visit,DGA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dga_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,97.85332006117173,97.85332006117173,10,10,10,218,55,197,25,7,6,6,0,0.0,0,525,0,637,1908,0,224,413,446,191,0.0,12.74,3.82,collision_intent:224;dga_entry:191;state:222,0.09000000000000008,0.019035532994923887,162,14682.4478,14638.2505,61,44.1973,completed,379.9647,378.9104,1.3401
6,known_visit,DGA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dga_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,117.91563178521791,117.91563178521791,12,12,12,264,67,218,50,10,1,1,0,0.0,0,618,0,741,2220,0,266,475,534,207,0.0,14.82,4.14,collision_intent:266;dga_entry:207;state:268,0.030000000000000027,0.03669724770642202,159,15436.9833,15389.8208,66,47.1625,completed,395.5839,394.2159,1.368
7,known_visit,DGA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dga_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,76.26906161658395,76.26906161658395,3,3,3,171,44,165,10,5,1,1,0,0.0,0,411,0,562,1683,0,174,388,349,213,0.0,11.24,4.26,collision_intent:174;dga_entry:213;state:175,0.09000000000000008,0.031818181818181746,167,16605.6402,16555.4317,66,50.2085,completed,407.3336,406.0831,1.3136
8,known_visit,DGA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dga_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,82.86746206399457,82.86746206399457,2,2,2,183,46,178,9,1,0,0,0,0.0,0,454,0,522,1563,0,184,338,371,151,0.0,10.44,3.02,collision_intent:184;dga_entry:151;state:187,0.06000000000000005,0.028089887640449396,144,10248.9361,10214.7165,41,34.2196,completed,372.0181,370.7024,1.4881
9,known_visit,DGA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dga_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,88.54528181898367,88.54528181898367,4,4,4,198,50,194,8,1,3,2,1,5.0,1,473,0,603,1806,0,203,400,405,198,0.0,12.06,3.96,collision_intent:203;dga_entry:198;state:202,0.1100000000000001,0.02319587628865971,154,15066.8228,15019.993,64,46.8298,completed,398.1625,396.8596,1.4166
