trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,trial_mode,grid_size,grid_cells,robot_count,top_k_rate,top_k_max_cells,max_candidate_cells,condition_id,scenario_file,host_trial_runtime_ms,robot_id,allocator_calls,allocator_calls_pre_clue,allocator_calls_post_clue,allocator_time_ms_total,allocator_time_ms_mean,allocator_time_ms_median,allocator_time_ms_p95,allocator_time_ms_max,allocator_solve_time_ms_total,allocator_solve_time_ms_mean,allocator_solve_time_ms_median,allocator_solve_time_ms_p95,allocator_solve_time_ms_max,allocator_time_pct,candidate_filter_calls,candidate_filter_time_ms_total,candidate_filter_time_ms_mean,candidate_filter_time_ms_max,allocator_time_ms_pre_clue_total,allocator_time_ms_post_clue_total,allocator_host_runtime_pct,trial_status,target_cells_per_robot,actual_cells_per_robot,failure_type,failure_message
5,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.002770083102493075,1,1,bayesian_dga_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,76267.836542,00,266,31,235,15911.765971000003,59.81866906390978,63.578535,95.22898,139.347911,15608.982035000005,58.68038359022558,62.3834815,93.886488,128.231475,20.863009484001214,235,302.783936,1.2884422808510638,16.91181,1.016173,15910.749798000003,20.863009484001214,completed,,,,
5,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.002770083102493075,1,1,bayesian_dga_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,76267.836542,01,326,30,296,20358.748252,62.45014801226994,63.5998415,102.803387,148.81388,19935.661738999992,61.15233662269936,62.32329,97.919292,147.283371,26.693753455021138,296,423.08651299999997,1.4293463277027025,17.803433,0.950539,20357.797713000004,26.693753455021138,completed,,,,
5,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.002770083102493075,1,1,bayesian_dga_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,76267.836542,02,345,31,314,20472.829761999998,59.34153554202898,60.516809,100.046099,143.900374,20018.238637999984,58.02388011014488,59.351748,94.250364,133.217617,26.84333356004637,314,454.5911240000002,1.4477424331210198,17.881671,0.9938969999999998,20471.835864999997,26.84333356004637,completed,,,,
5,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.002770083102493075,1,1,bayesian_dga_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,76267.836542,03,325,28,297,18766.497575000016,57.74306946153851,59.071113,93.748132,126.638121,18353.371204,56.471911396923076,57.667046,92.296926,125.031986,24.606044206676135,297,413.1263710000002,1.3909978821548827,2.639989,0.819522,18765.678053000014,24.606044206676135,completed,,,,
6,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.002770083102493075,1,1,bayesian_dga_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,36816.414043,00,210,5,205,14099.428558999998,67.14013599523808,64.32510049999999,90.678497,159.759167,13635.596324,64.93141106666667,62.2825115,88.0837,157.843794,38.29658299293481,205,463.8322350000001,2.2625962682926835,18.429332,0.210222,14099.218337,38.29658299293481,completed,,,,
6,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.002770083102493075,1,1,bayesian_dga_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,36816.414043,01,160,5,155,11042.751706,69.0171981625,64.1763265,121.126155,149.045026,10689.594673000005,66.80996670625004,62.155178,119.031857,147.138485,29.99409908065065,155,353.157033,2.278432470967742,18.336081,0.22279700000000002,11042.528908999999,29.99409908065065,completed,,,,
6,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.002770083102493075,1,1,bayesian_dga_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,36816.414043,02,108,6,102,7018.047068000001,64.9819172962963,64.29146700000001,110.130369,140.660446,6784.033679000002,62.815126657407426,62.1782535,100.981435,138.645512,19.062277656382346,102,234.01338899999993,2.294248911764705,18.269907,0.255087,7017.791981,19.062277656382346,completed,,,,
6,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.002770083102493075,1,1,bayesian_dga_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,36816.414043,03,68,3,65,4381.194726,64.42933420588236,63.6853945,80.740316,141.918855,4240.752771,62.3640113382353,61.5342025,78.844076,139.586136,11.900112598915667,65,140.44195499999995,2.160645461538461,2.332719,0.201965,4380.9927609999995,11.900112598915667,completed,,,,
7,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.002770083102493075,1,1,bayesian_dga_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,9559.634669,00,53,2,51,3280.9475399999997,61.90467056603773,63.134587,68.416392,110.5653,3164.236674,59.70257875471699,60.893499,65.85017,108.530499,34.320846492591,51,116.71086600000001,2.2884483529411765,2.623953,0.110151,3280.837389,34.320846492591,completed,,,,
7,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.002770083102493075,1,1,bayesian_dga_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,9559.634669,01,55,1,54,3512.9643549999996,63.87207918181817,63.461834,71.489203,105.601889,3389.591348,61.628933599999996,61.048222,69.36595,103.33498,36.74789337286965,54,123.37300699999999,2.2846853148148147,2.824382,0.152233,3512.812122,36.74789337286965,completed,,,,
