trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,trial_mode,grid_size,grid_cells,robot_count,top_k_rate,top_k_max_cells,max_candidate_cells,condition_id,scenario_file,host_trial_runtime_ms,robot_id,allocator_calls,allocator_calls_pre_clue,allocator_calls_post_clue,allocator_time_ms_total,allocator_time_ms_mean,allocator_time_ms_median,allocator_time_ms_p95,allocator_time_ms_max,allocator_solve_time_ms_total,allocator_solve_time_ms_mean,allocator_solve_time_ms_median,allocator_solve_time_ms_p95,allocator_solve_time_ms_max,allocator_time_pct,candidate_filter_calls,candidate_filter_time_ms_total,candidate_filter_time_ms_mean,candidate_filter_time_ms_max,allocator_time_ms_pre_clue_total,allocator_time_ms_post_clue_total,allocator_host_runtime_pct,trial_status,target_cells_per_robot,actual_cells_per_robot,failure_type,failure_message
0,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DMCHBA,ideal,1.0,clue_search,19,361,4,0.002770083102493075,1,1,bayesian_dmchba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,8020.679676,00,298,23,275,678.0455509999997,2.2753206409395963,1.744815,6.163643,21.166573,34.105101,0.1144466476510067,0.042782,0.256311,0.324181,8.453716871762024,541,643.9404499999998,1.190278096118299,18.486449,0.553869,677.4916819999997,8.453716871762024,completed,,,,
0,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DMCHBA,ideal,1.0,clue_search,19,361,4,0.002770083102493075,1,1,bayesian_dmchba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,8020.679676,01,870,22,848,2155.9405940000006,2.47809263678161,1.9304565,6.485615,29.832715,81.50112099999997,0.09367944942528732,0.039583,0.245175,0.314805,26.879774297072935,1416,2074.439472999999,1.464999627824858,24.836773,0.5825060000000002,2155.3580880000004,26.879774297072935,completed,,,,
0,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DMCHBA,ideal,1.0,clue_search,19,361,4,0.002770083102493075,1,1,bayesian_dmchba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,8020.679676,02,836,23,813,2012.7229770000013,2.4075633696172263,1.9488720000000002,6.496142,17.876969,74.41149899999999,0.08900897009569377,0.0375665,0.241143,0.316981,25.0941697998812,1324,1938.3114779999994,1.4639814788519634,17.800715,0.6232709999999999,2012.0997060000013,25.0941697998812,completed,,,,
0,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DMCHBA,ideal,1.0,clue_search,19,361,4,0.002770083102493075,1,1,bayesian_dmchba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,8020.679676,03,1086,20,1066,2538.3803020000005,2.337366760589319,1.8446995,6.196826,7.412941,102.7275939999999,0.09459262799263342,0.0409745,0.242646,0.438384,31.647945118610174,1765,2435.652707999997,1.3799732056657206,3.532861,0.515917,2537.8643850000008,31.647945118610174,completed,,,,
1,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DMCHBA,ideal,1.0,clue_search,19,361,4,0.002770083102493075,1,1,bayesian_dmchba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,842.509919,00,21,14,7,53.124174999999994,2.529722619047619,0.02144,8.029846,8.228911,2.104946,0.1002355238095238,0.02144,0.264597,0.305333,6.305465823245696,20,51.019229,2.55096145,2.70886,0.296503,52.82767199999999,6.305465823245696,completed,,,,
1,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DMCHBA,ideal,1.0,clue_search,19,361,4,0.002770083102493075,1,1,bayesian_dmchba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,842.509919,01,73,13,60,243.879396,3.3408136438356166,2.599295,7.942745,8.207599,5.747399000000001,0.07873149315068494,0.036319,0.238424,0.265781,28.946768518698,93,238.13199700000013,2.560559107526883,2.775673,0.29525100000000004,243.58414500000006,28.946768518698,completed,,,,
1,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DMCHBA,ideal,1.0,clue_search,19,361,4,0.002770083102493075,1,1,bayesian_dmchba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,842.509919,02,71,13,58,229.92826999999997,3.2384263380281686,2.586208,7.93849,7.995703,5.800461,0.0816966338028169,0.041375,0.243191,0.260374,27.290868014101086,88,224.12780899999996,2.546906920454545,2.690684,0.370388,229.55788199999998,27.290868014101086,completed,,,,
1,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DMCHBA,ideal,1.0,clue_search,19,361,4,0.002770083102493075,1,1,bayesian_dmchba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,842.509919,03,71,11,60,244.137338,3.4385540563380284,2.5864,7.933913,8.002231,5.936282000000001,0.08360960563380283,0.039679,0.247926,0.269431,28.977384419375603,93,238.20105599999994,2.561301677419354,4.788718,0.224597,243.91274099999998,28.977384419375603,completed,,,,
2,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DMCHBA,ideal,1.0,clue_search,19,361,4,0.002770083102493075,1,1,bayesian_dmchba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,2741.17245,00,248,25,223,862.8651490000001,3.4792949556451616,2.2338855,6.973629,19.720133,25.53104699999999,0.10294777016129028,0.045118000000000005,0.259159,0.322934,31.47795933086954,382,837.3341020000003,2.191974089005236,19.635591,0.508048,862.3571010000001,31.47795933086954,completed,,,,
2,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DMCHBA,ideal,1.0,clue_search,19,361,4,0.002770083102493075,1,1,bayesian_dmchba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,2741.17245,01,191,24,167,663.3874579999997,3.473232764397904,2.259916,7.076729,22.615001,20.603234,0.10787033507853404,0.041502,0.274964,0.707364,24.20086550920938,288,642.7842240000001,2.231889666666667,18.248891,0.5984719999999999,662.7889859999998,24.20086550920938,completed,,,,
