trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,top_k_rate,top_k_max_cells,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status,failure_type,failure_message,debug_max_events,allocator_calls_total,allocator_time_ms_team_total,allocator_time_ms_team_max,allocator_solve_time_ms_team_total,allocator_solve_time_ms_team_max,candidate_filter_calls_total,candidate_filter_time_ms_team_total,candidate_filter_time_ms_team_max
10,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DMCHBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dmchba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,322,29,293,279,47,0,0,0,694,2077,0,356,338,694,0,636,0,0.0,2.4874551971326166,2.1706484641638224,0.0,0.0,0.0,clue:16;collision_intent:355;state:322;target:1,93,199,0.09408602150537626,completed,,,,2462,8642.226416999998,67.862932,280.275331,16.396226,4123,8361.951086000005,38.376021
11,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DMCHBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dmchba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,242,82,160,217,29,0,0,0,521,1558,0,275,246,521,0,356,0,0.0,2.4009216589861753,2.225,0.0,0.0,0.0,clue:4;collision_intent:274;state:242;target:1,79,167,0.08179723502304137,completed,,,,784,2835.3390690000006,21.896888,104.31165899999999,16.274919,1353,2731.02741,13.97462
12,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DMCHBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dmchba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 12. This usually means the allocator is stuck or returning no reachable goals.,20000,0,0.0,0.0,0.0,0.0,0,0.0,0.0
13,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DMCHBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dmchba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,50,7,43,45,9,0,0,0,117,350,0,59,58,117,0,102,0,0.0,2.6,2.372093023255814,0.0,0.0,0.0,clue:8;collision_intent:58;state:50;target:1,29,63,0.4722222222222223,completed,,,,307,1658.1287169999996,29.115379,53.62268100000001,16.335111,538,1604.506036,23.062897
14,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DMCHBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dmchba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,138,94,44,136,6,0,0,0,294,881,0,144,150,294,0,106,0,0.0,2.161764705882353,2.409090909090909,0.0,0.0,0.0,clue:12;collision_intent:143;state:138;target:1,55,114,0.1691176470588236,completed,,,,452,1638.9122699999998,27.23948,57.887077000000005,15.496839,616,1581.025193,22.351915
15,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DMCHBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dmchba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,31,29,2,35,0,0,0,0,70,208,0,35,35,70,0,12,0,0.0,2.0,6.0,0.0,0.0,0.0,clue:4;collision_intent:34;state:31;target:1,10,22,0.06428571428571428,completed,,,,51,141.32806,18.990247,3.7747079999999995,0.263319,42,137.55335200000002,18.90705
16,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DMCHBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dmchba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,384,41,343,328,60,0,0,0,816,2443,0,416,400,816,0,734,0,0.0,2.4878048780487805,2.139941690962099,0.0,0.0,0.0,clue:16;collision_intent:415;state:384;target:1,114,239,0.09603658536585358,completed,,,,2773,8349.79644,54.050529,303.217073,16.263851,4642,8046.5793669999985,42.237362
17,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DMCHBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dmchba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,47,11,36,44,7,0,0,0,112,334,0,57,55,112,0,90,0,0.0,2.5454545454545454,2.5,0.0,0.0,0.0,clue:8;collision_intent:56;state:47;target:1,18,41,0.2727272727272727,completed,,,,220,1173.02668,9.09637,27.961686999999998,0.310516,405,1145.0649929999997,3.031633
18,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DMCHBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dmchba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,165,49,116,158,11,0,0,0,347,1038,0,174,173,347,0,249,0,0.0,2.1962025316455698,2.146551724137931,0.0,0.0,0.0,clue:8;collision_intent:173;state:165;target:1,54,111,0.18670886075949378,completed,,,,904,4092.3453999999997,31.771124,114.718165,16.343624,1475,3977.6272350000004,30.936434
19,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DMCHBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dmchba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,93,22,71,91,6,0,0,0,211,629,0,102,109,211,0,167,0,0.0,2.318681318681319,2.352112676056338,0.0,0.0,0.0,clue:16;collision_intent:101;state:93;target:1,54,115,0.4203296703296704,completed,,,,486,2340.694384000001,24.57094,54.365372,0.36565,830,2286.329012000001,18.889453
20,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DMCHBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dmchba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,40,40,0,44,0,0,0,0,81,239,0,41,40,81,0,0,0,0.0,1.8409090909090908,0.0,0.0,0.0,0.0,collision_intent:40;state:40;target:1,10,21,0.0,completed,,,,38,0.951739,0.04595,0.951739,0.04595,0,0.0,0.0
21,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DMCHBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dmchba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,49,4,45,46,7,0,0,0,116,347,0,59,57,116,0,108,0,0.0,2.5217391304347827,2.4,0.0,0.0,0.0,clue:8;collision_intent:58;state:49;target:1,27,58,0.38043478260869557,completed,,,,295,1904.224914,37.385191,51.809999999999995,13.958528,531,1852.414914,23.072659
22,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DMCHBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dmchba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 22. This usually means the allocator is stuck or returning no reachable goals.,20000,0,0.0,0.0,0.0,0.0,0,0.0,0.0
23,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DMCHBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dmchba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,32,20,12,35,1,0,0,0,73,213,0,37,36,73,0,33,0,0.0,2.085714285714286,2.75,0.0,0.0,0.0,clue:4;collision_intent:36;state:32;target:1,13,28,0.1785714285714286,completed,,,,111,491.04108399999996,9.10898,11.932905,0.320565,169,479.10817899999995,3.251433
24,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DMCHBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dmchba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,94,31,63,95,3,0,0,0,207,618,0,105,102,207,0,144,0,0.0,2.1789473684210527,2.2857142857142856,0.0,0.0,0.0,clue:8;collision_intent:104;state:94;target:1,37,81,0.2605263157894737,completed,,,,402,1948.1386140000006,24.463365,46.888794,0.310005,690,1901.2498199999995,18.855281
25,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DMCHBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dmchba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,55,55,0,59,0,0,0,0,111,330,0,56,55,111,0,0,0,0.0,1.88135593220339,0.0,0.0,0.0,0.0,collision_intent:55;state:55;target:1,14,29,0.012711864406779627,completed,,,,53,1.222841,0.061406,1.222841,0.061406,0,0.0,0.0
26,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DMCHBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dmchba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,57,57,0,61,0,0,0,0,115,343,0,58,57,115,0,0,0,0.0,1.8852459016393444,0.0,0.0,0.0,0.0,collision_intent:57;state:57;target:1,15,31,0.012295081967213184,completed,,,,55,1.217051,0.06867,1.217051,0.06867,0,0.0,0.0
27,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DMCHBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dmchba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,96,96,0,100,0,0,0,0,193,577,0,97,96,193,0,0,0,0.0,1.93,0.0,0.0,0.0,0.0,collision_intent:96;state:96;target:1,24,49,0.0,completed,,,,94,1.948889,0.045343,1.948889,0.045343,0,0.0,0.0
28,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DMCHBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dmchba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,16,16,0,20,0,0,0,0,33,95,0,17,16,33,0,0,0,0.0,1.65,0.0,0.0,0.0,0.0,collision_intent:16;state:16;target:1,4,9,0.0,completed,,,,14,0.352369,0.058782,0.352369,0.058782,0,0.0,0.0
29,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DMCHBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dmchba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,140,62,78,135,9,0,0,0,298,892,0,150,148,298,0,173,0,0.0,2.2074074074074073,2.217948717948718,0.0,0.0,0.0,clue:8;collision_intent:149;state:140;target:1,50,104,0.17592592592592582,completed,,,,668,2603.9998699999996,23.384109,67.994071,0.330773,1051,2536.0057990000005,18.418338
30,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DMCHBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dmchba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,343,252,91,319,28,0,0,0,711,2131,0,356,355,711,0,207,0,0.0,2.2288401253918497,2.2747252747252746,0.0,0.0,0.0,clue:12;collision_intent:355;state:343;target:1,104,215,0.0650470219435737,completed,,,,710,857.2452499999999,18.846355,67.907634,16.320685,837,789.3376159999999,17.351817
31,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DMCHBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dmchba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,302,28,274,273,33,0,0,0,648,1943,0,334,314,648,0,592,0,0.0,2.3736263736263736,2.1605839416058394,0.0,0.0,0.0,clue:12;collision_intent:333;state:302;target:1,112,236,0.13095238095238093,completed,,,,1675,6617.140424000001,39.212525,225.82891900000004,16.355662,3003,6391.311504999998,38.232977
32,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DMCHBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dmchba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 32. This usually means the allocator is stuck or returning no reachable goals.,20000,0,0.0,0.0,0.0,0.0,0,0.0,0.0
33,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DMCHBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dmchba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,16,0,16,20,0,0,0,0,45,132,0,21,24,45,0,45,0,0.0,2.25,2.8125,0.0,0.0,0.0,clue:8;collision_intent:20;state:16;target:1,7,17,0.25,completed,,,,55,395.548966,25.07154,8.579656,0.290357,115,386.96931,23.13305
34,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DMCHBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dmchba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,152,97,55,148,8,0,0,0,319,953,0,159,160,319,0,125,0,0.0,2.1554054054054053,2.272727272727273,0.0,0.0,0.0,clue:8;collision_intent:158;state:152;target:1,67,138,0.20945945945945943,completed,,,,643,1973.040133,7.18534,54.382227000000015,0.264247,893,1918.6579060000006,3.127663
35,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DMCHBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dmchba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,134,39,95,124,14,0,0,0,286,855,0,144,142,286,0,207,0,0.0,2.306451612903226,2.1789473684210527,0.0,0.0,0.0,clue:8;collision_intent:143;state:134;target:1,74,153,0.3266129032258065,completed,,,,698,2930.042623,27.924045,69.940473,0.301909,1126,2860.102150000001,22.8649
36,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DMCHBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dmchba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,6,6,0,10,0,0,0,0,13,35,0,7,6,13,0,0,0,0.0,1.3,0.0,0.0,0.0,0.0,collision_intent:6;state:6;target:1,2,5,0.10000000000000009,completed,,,,6,0.16729,0.049982,0.16729,0.049982,0,0.0,0.0
37,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DMCHBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dmchba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,254,78,176,220,38,0,2,2,547,1638,0,281,266,547,0,390,0,0.0,2.4863636363636363,2.215909090909091,0.0,0.0,0.0,clue:12;collision_intent:280;state:254;target:1,82,175,0.11590909090909096,completed,,,,1277,4814.401109999999,26.769271,142.405766,0.444944,2130,4671.995344000001,26.678394
38,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DMCHBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dmchba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,288,6,282,263,29,0,0,0,636,1905,0,336,300,636,0,624,0,0.0,2.418250950570342,2.2127659574468086,0.0,0.0,0.0,clue:12;collision_intent:335;state:288;target:1,126,271,0.2994296577946769,completed,,,,1750,7254.470147999999,28.420667,270.58178499999997,16.324977,3156,6983.888362999996,22.856997
39,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DMCHBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dmchba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,199,68,131,178,25,0,0,0,418,1252,0,211,207,418,0,282,0,0.0,2.348314606741573,2.1526717557251906,0.0,0.0,0.0,clue:8;collision_intent:210;state:199;target:1,68,139,0.2078651685393258,completed,,,,719,3034.6090380000005,36.108358,84.49226900000001,2.02844,1229,2950.116769,30.720426
