trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,top_k_rate,top_k_max_cells,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status,allocator_calls_total,allocator_time_ms_team_total,allocator_time_ms_team_max,allocator_solve_time_ms_team_total,allocator_solve_time_ms_team_max,candidate_filter_calls_total,candidate_filter_time_ms_team_total,candidate_filter_time_ms_team_max
0,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_pi_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,448,90,358,322,130,2,5,5,1277,3828,0,540,737,1000,277,1097,277,0.0,3.9658385093167703,3.064245810055866,0.6183035714285714,0.7737430167597765,0.860248447204969,clue:12;collision_intent:539;pi_clear_path:94;pi_entry:183;state:448;target:1,147,398,0.17701863354037273,completed,1676,2836.903836999999,44.269502,1226.3690750000003,43.443624,1588,1610.5347620000002,16.896302
1,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_pi_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,75,53,22,79,0,0,1,1,181,540,0,83,98,162,19,75,19,0.0,2.2911392405063293,3.409090909090909,0.25333333333333335,0.8636363636363636,0.24050632911392406,clue:4;collision_intent:82;pi_clear_path:6;pi_entry:13;state:75;target:1,22,51,0.06645569620253156,completed,108,116.67300399999999,2.741425,31.155784,1.08071,56,85.51722,2.032259
2,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_pi_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,211,98,113,189,26,0,0,0,560,1677,0,244,316,463,97,364,97,0.0,2.962962962962963,3.2212389380530975,0.4597156398104265,0.8584070796460177,0.5132275132275133,clue:8;collision_intent:243;pi_clear_path:32;pi_entry:65;state:211;target:1,59,151,0.04894179894179884,completed,391,549.371175,9.993448,190.734826,8.64696,294,358.636349,1.771091
3,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_pi_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,300,67,233,241,63,1,4,4,869,2605,0,366,503,682,187,734,187,0.0,3.6058091286307055,3.1502145922746783,0.6233333333333333,0.8025751072961373,0.7759336099585062,clue:16;collision_intent:365;pi_clear_path:67;pi_entry:120;state:300;target:1,86,232,0.07157676348547715,completed,1091,2175.375066999999,23.03505,794.9254270000001,22.069036,1025,1380.4496400000003,21.288733
4,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_pi_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,42,24,18,46,0,0,0,0,107,318,0,47,60,93,14,59,14,0.0,2.3260869565217392,3.2777777777777777,0.3333333333333333,0.7777777777777778,0.30434782608695654,clue:4;collision_intent:46;pi_clear_path:4;pi_entry:10;state:42;target:1,12,28,0.05434782608695654,completed,61,82.283394,2.238736,19.79596,0.599815,39,62.48743400000001,1.662026
5,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_pi_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,329,122,207,278,55,3,5,5,958,2872,0,407,551,752,206,714,206,0.0,3.446043165467626,3.449275362318841,0.6261398176291794,0.9951690821256038,0.7410071942446043,clue:16;collision_intent:406;pi_clear_path:75;pi_entry:131;state:329;target:1,98,255,0.09532374100719432,completed,959,1409.513325,18.751923,585.707631,3.158665,839,823.8056940000001,18.16059
6,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_pi_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,59,21,38,61,2,0,1,1,167,498,0,68,99,131,36,125,36,0.0,2.737704918032787,3.289473684210526,0.6101694915254238,0.9473684210526315,0.5901639344262295,clue:4;collision_intent:67;pi_clear_path:9;pi_entry:27;state:59;target:1,18,48,0.10245901639344268,completed,129,341.122321,18.383478,70.95995499999998,12.704715,110,270.162366,17.725547
7,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_pi_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,44,5,39,42,6,1,1,1,141,419,0,55,86,107,34,130,34,0.0,3.357142857142857,3.3333333333333335,0.7727272727272727,0.8717948717948718,0.8095238095238095,clue:8;collision_intent:54;pi_clear_path:9;pi_entry:25;state:44;target:1,14,40,0.11904761904761907,completed,94,189.97970600000002,2.333877,43.913655,0.627881,88,146.06605100000002,1.794195
8,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_pi_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,190,34,156,180,14,0,1,1,558,1670,0,230,328,432,126,490,126,0.0,3.1,3.141025641025641,0.6631578947368421,0.8076923076923077,0.7,clue:12;collision_intent:229;pi_clear_path:41;pi_entry:85;state:190;target:1,59,162,0.09444444444444455,completed,676,1249.8943110000002,18.071036,422.1703890000001,16.950133,644,827.723922,3.454619
9,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_pi_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,9,0,9,13,0,0,0,0,40,117,0,13,27,26,14,40,14,0.0,3.076923076923077,4.444444444444445,1.5555555555555556,1.5555555555555556,1.0769230769230769,clue:4;collision_intent:12;pi_clear_path:6;pi_entry:8;state:9;target:1,3,10,0.05769230769230771,completed,14,31.419179,2.442587,7.442997999999999,0.698892,14,23.976181,1.767856
