trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,trial_mode,grid_size,grid_cells,robot_count,top_k_rate,top_k_max_cells,max_candidate_cells,condition_id,scenario_file,host_trial_runtime_ms,robot_id,allocator_calls,allocator_calls_pre_clue,allocator_calls_post_clue,allocator_time_ms_total,allocator_time_ms_mean,allocator_time_ms_median,allocator_time_ms_p95,allocator_time_ms_max,allocator_time_pct,candidate_filter_calls,candidate_filter_time_ms_total,candidate_filter_time_ms_mean,candidate_filter_time_ms_max,allocator_time_ms_pre_clue_total,allocator_time_ms_post_clue_total,allocator_host_runtime_pct,trial_status,target_cells_per_robot,actual_cells_per_robot,failure_type,failure_message
3,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,clue_search,19,361,4,0.1,36,36,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,1236.368115,00,55,17,38,140.96927899999997,2.5630777999999994,3.152801,6.454337,8.164417,11.401885675448689,38,70.729873,1.861312447368421,2.454432,0.7356159999999999,140.23366299999998,11.401885675448689,completed,,,,
3,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,clue_search,19,361,4,0.1,36,36,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,1236.368115,01,54,17,37,170.705861,3.161219648148148,4.3324169999999995,5.992833,8.312194,13.807041683536138,37,75.56593400000003,2.042322540540541,2.523841,0.7001919999999999,170.00566899999998,13.807041683536138,completed,,,,
3,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,clue_search,19,361,4,0.1,36,36,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,1236.368115,02,49,17,32,152.74863899999994,3.117319163265305,3.213985,8.24733,9.265153,12.354624577163246,32,68.460047,2.13937646875,2.687296,0.705952,152.04268699999994,12.354624577163246,completed,,,,
3,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,clue_search,19,361,4,0.1,36,36,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,1236.368115,03,42,15,27,102.14241899999999,2.431962357142857,3.223457,4.765792,8.254401,8.261489257186158,27,54.990379000000004,2.036680703703704,2.571873,0.707648,101.43477099999998,8.261489257186158,completed,,,,
39,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,clue_search,19,361,4,0.1,36,36,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,337.506411,00,18,17,1,9.733155,0.5407308333333334,0.0328,9.128547,9.128547,2.883842997577904,1,3.273953,3.273953,3.273953,0.604608,9.128547,2.883842997577904,completed,,,,
39,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,clue_search,19,361,4,0.1,36,36,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,337.506411,01,24,17,7,42.922414,1.7884339166666667,0.03944,6.971329,9.193538,12.717510720114886,7,22.009127,3.144161,3.301281,0.664961,42.257453,12.717510720114886,completed,,,,
39,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,clue_search,19,361,4,0.1,36,36,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,337.506411,02,26,17,9,72.76805499999999,2.798771346153846,0.04328,9.320131,9.414722,21.560495631592605,9,28.806252000000004,3.200694666666667,3.425633,0.72208,72.045975,21.560495631592605,completed,,,,
39,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,clue_search,19,361,4,0.1,36,36,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,337.506411,03,22,15,7,62.559989,2.8436358636363637,0.037071999999999994,9.369123,9.411396,18.535940936541202,7,22.740072,3.2485817142857143,3.422145,0.53792,62.022069,18.535940936541202,completed,,,,
75,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,clue_search,19,361,4,0.1,36,36,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,282.615851,00,16,11,5,29.061326,1.816332875,0.0352485,8.176484,8.176484,10.282978076838301,5,11.798085000000002,2.3596170000000005,2.465825,0.41808100000000004,28.643245,10.282978076838301,completed,,,,
75,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,clue_search,19,361,4,0.1,36,36,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,282.615851,01,17,11,6,41.344817,2.432048058823529,0.038208,8.498404,8.498404,14.629334077938891,6,14.865925,2.477654166666667,2.614721,0.42684900000000003,40.917967999999995,14.629334077938891,completed,,,,
