trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,trial_status
0,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,79.56386150884026,79.56386150884026,1,1,1,173,44,173,4,0,1,1,0,0.0,0,431,0,353,1056,0,176,177,353,0,0.0,7.06,0.0,collision_intent:176;state:177,0.050000000000000044,0.01878612716762995,completed
1,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,85.7140238091139,85.7140238091139,4,4,4,184,49,178,10,0,0,0,0,0.0,0,465,0,375,1122,0,187,188,375,0,0.0,7.5,0.0,collision_intent:187;state:188,0.1299999999999999,0.030898876404494402,completed
2,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,76.2276039225835,76.2276039225835,0,0,0,166,44,167,3,0,0,0,0,0.0,0,419,0,337,1008,0,167,170,337,0,0.0,6.74,0.0,collision_intent:167;state:170,0.10000000000000009,0.02844311377245501,completed
3,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,78.40950966744028,78.40950966744028,2,2,2,165,44,158,11,0,0,0,0,0.0,0,435,0,337,1008,0,168,169,337,0,0.0,6.74,0.0,collision_intent:168;state:169,0.020000000000000018,0.03797468354430378,completed
4,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,82.60336878474455,82.60336878474455,3,3,3,179,46,173,10,0,0,0,0,0.0,0,446,0,365,1092,0,182,183,365,0,0.0,7.3,0.0,collision_intent:182;state:183,0.1100000000000001,0.039017341040462394,completed
5,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,75.07247292859783,75.07247292859783,1,1,1,165,42,165,4,1,0,0,0,0.0,0,408,0,336,1005,0,167,169,336,0,0.0,6.72,0.0,collision_intent:167;state:169,0.07000000000000006,0.013636363636363669,completed
6,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,82.94377960556147,82.94377960556147,2,2,2,161,47,159,6,0,0,0,0,0.0,0,475,0,329,984,0,164,165,329,0,0.0,6.58,0.0,collision_intent:164;state:165,0.030000000000000027,0.02672955974842761,completed
7,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,87.20828413911937,87.20828413911937,2,2,2,170,50,163,11,0,0,0,0,0.0,0,494,0,347,1038,0,173,174,347,0,0.0,6.94,0.0,collision_intent:173;state:174,0.08000000000000007,0.04754601226993871,completed
8,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,80.66336945726468,80.66336945726468,1,1,1,168,46,169,3,1,0,0,0,0.0,0,454,0,344,1029,0,172,172,344,0,0.0,6.88,0.0,collision_intent:172;state:172,0.09000000000000008,0.022189349112426093,completed
9,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,78.98674991257279,78.98674991257279,2,2,2,169,44,167,6,0,0,0,0,0.0,0,426,0,346,1035,0,173,173,346,0,0.0,6.92,0.0,collision_intent:173;state:173,0.07000000000000006,0.019461077844311392,completed
10,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,74.26644772331838,74.26644772331838,1,1,1,155,42,156,3,0,2,2,0,0.0,0,412,0,320,957,0,161,159,320,0,0.0,6.4,0.0,collision_intent:161;state:159,0.1399999999999999,0.044871794871794934,completed
11,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,73.984020629136,73.984020629136,0,0,0,161,42,163,2,0,0,0,0,0.0,0,402,0,328,981,0,163,165,328,0,0.0,6.56,0.0,collision_intent:163;state:165,0.030000000000000027,0.019938650306748462,completed
12,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,74.17124817419587,74.17124817419587,2,2,2,143,40,144,3,0,4,2,2,10.0,1,427,0,297,888,0,150,147,297,0,0.0,5.94,0.0,collision_intent:150;state:147,0.08000000000000007,0.03819444444444442,completed
13,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,85.5064953775874,85.5064953775874,4,4,4,168,49,164,8,1,2,2,0,0.0,0,483,0,346,1035,0,174,172,346,0,0.0,6.92,0.0,collision_intent:174;state:172,0.06000000000000005,0.0457317073170731,completed
14,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,86.82545621003977,86.82545621003977,1,1,1,170,50,163,11,0,0,0,0,0.0,0,487,0,348,1041,0,174,174,348,0,0.0,6.96,0.0,collision_intent:174;state:174,0.1200000000000001,0.07515337423312873,completed
15,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,88.79812729276173,88.79812729276173,4,4,4,196,50,189,11,1,2,2,0,0.0,0,476,0,399,1194,0,199,200,399,0,0.0,7.98,0.0,collision_intent:199;state:200,0.08000000000000007,0.01984126984126977,completed
16,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,79.15728402031898,79.15728402031898,1,1,1,170,45,168,6,0,0,0,0,0.0,0,432,0,346,1035,0,172,174,346,0,0.0,6.92,0.0,collision_intent:172;state:174,0.050000000000000044,0.0,completed
17,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,67.83353251340282,67.83353251340282,1,1,1,137,39,138,3,0,0,0,0,0.0,0,377,0,281,840,0,140,141,281,0,0.0,5.62,0.0,collision_intent:140;state:141,0.030000000000000027,0.04347826086956519,completed
18,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,105.58773276870221,105.58773276870221,9,9,9,192,60,174,22,0,0,0,0,0.0,0,611,0,393,1176,0,197,196,393,0,0.0,7.86,0.0,collision_intent:197;state:196,0.020000000000000018,0.031609195402298784,completed
19,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,75.28392069200098,75.28392069200098,3,3,3,154,43,154,4,0,0,0,0,0.0,0,419,0,315,942,0,157,158,315,0,0.0,6.3,0.0,collision_intent:157;state:158,0.16999999999999993,0.06818181818181812,completed
20,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,76.46514222960197,76.46514222960197,1,1,1,158,43,155,7,0,0,0,0,0.0,0,423,0,324,969,0,162,162,324,0,0.0,6.48,0.0,collision_intent:162;state:162,0.06000000000000005,0.040322580645161255,completed
21,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,79.46047180163323,79.46047180163323,0,0,0,152,45,151,5,1,0,0,0,0.0,0,456,0,312,933,0,156,156,312,0,0.0,6.24,0.0,collision_intent:156;state:156,0.18999999999999995,0.064569536423841,completed
22,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,83.25357961694154,83.25357961694154,5,5,5,169,47,159,14,0,0,0,0,0.0,0,469,0,346,1035,0,173,173,346,0,0.0,6.92,0.0,collision_intent:173;state:173,0.08000000000000007,0.045597484276729494,completed
23,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,79.4426994958873,79.4426994958873,4,4,4,168,44,162,10,0,1,1,0,0.0,0,446,0,345,1032,0,173,172,345,0,0.0,6.9,0.0,collision_intent:173;state:172,0.08000000000000007,0.02777777777777768,completed
24,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,73.5422409578294,73.5422409578294,1,1,1,156,41,155,5,1,0,0,0,0.0,0,406,0,318,951,0,158,160,318,0,0.0,6.36,0.0,collision_intent:158;state:160,0.1299999999999999,0.050000000000000044,completed
25,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,69.33575295682063,69.33575295682063,1,1,1,151,39,150,5,0,0,0,0,0.0,0,378,0,309,924,0,154,155,309,0,0.0,6.18,0.0,collision_intent:154;state:155,0.06000000000000005,0.026666666666666616,completed
26,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,96.53378747245209,96.53378747245209,2,2,2,180,55,178,6,0,4,3,1,5.0,1,568,0,370,1107,0,186,184,370,0,0.0,7.4,0.0,collision_intent:186;state:184,0.06000000000000005,0.098314606741573,completed
27,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,75.58943340701038,75.58943340701038,4,4,4,155,42,147,12,0,0,0,0,0.0,0,424,0,317,948,0,158,159,317,0,0.0,6.34,0.0,collision_intent:158;state:159,0.07000000000000006,0.03231292517006801,completed
28,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,97.77739171713941,97.77739171713941,3,3,3,198,55,185,17,1,0,0,0,0.0,0,536,0,403,1206,0,201,202,403,0,0.0,8.06,0.0,collision_intent:201;state:202,0.06000000000000005,0.05270270270270272,completed
29,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,80.0118387560758,80.0118387560758,4,4,4,176,45,162,18,0,0,0,0,0.0,0,426,0,358,1071,0,178,180,358,0,0.0,7.16,0.0,collision_intent:178;state:180,0.09000000000000008,0.058641975308642014,completed
30,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,89.2556074100484,89.2556074100484,4,4,4,190,51,175,19,0,0,0,0,0.0,0,482,0,387,1158,0,193,194,387,0,0.0,7.74,0.0,collision_intent:193;state:194,0.1299999999999999,0.06714285714285717,completed
31,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,86.02610210181908,86.02610210181908,1,1,1,169,49,168,5,0,0,0,0,0.0,0,487,0,345,1032,0,172,173,345,0,0.0,6.9,0.0,collision_intent:172;state:173,0.08000000000000007,0.05654761904761907,completed
32,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,82.68559810260409,82.68559810260409,2,2,2,168,46,161,11,0,2,2,0,0.0,0,460,0,345,1032,0,173,172,345,0,0.0,6.9,0.0,collision_intent:173;state:172,0.08000000000000007,0.03571428571428581,completed
33,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,76.32929966063585,76.32929966063585,0,0,0,152,42,156,0,0,1,1,0,0.0,0,429,0,313,936,0,157,156,313,0,0.0,6.26,0.0,collision_intent:157;state:156,0.08000000000000007,0.028846153846153744,completed
34,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,72.31573209962166,72.31573209962166,1,1,1,147,40,141,10,0,0,0,0,0.0,0,403,0,301,900,0,150,151,301,0,0.0,6.02,0.0,collision_intent:150;state:151,0.050000000000000044,0.012411347517730542,completed
35,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,93.70741325956831,93.70741325956831,5,5,5,186,53,178,12,0,5,4,1,5.0,1,532,0,384,1149,0,194,190,384,0,0.0,7.68,0.0,collision_intent:194;state:190,0.08000000000000007,0.05337078651685401,completed
36,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,78.15112815243174,78.15112815243174,6,6,6,160,45,151,13,0,0,0,0,0.0,0,438,0,327,978,0,163,164,327,0,0.0,6.54,0.0,collision_intent:163;state:164,0.09000000000000008,0.0612582781456954,completed
37,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,74.54258904358741,74.54258904358741,3,3,3,152,42,148,8,0,1,1,0,0.0,0,421,0,312,933,0,156,156,312,0,0.0,6.24,0.0,collision_intent:156;state:156,0.1100000000000001,0.06418918918918926,completed
38,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,89.69183981283281,89.69183981283281,0,0,0,172,51,174,2,1,0,0,0,0.0,0,511,0,352,1053,0,176,176,352,0,0.0,7.04,0.0,collision_intent:176;state:176,0.09000000000000008,0.06609195402298851,completed
39,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,80.1686139627902,80.1686139627902,3,3,3,174,45,164,14,0,0,0,0,0.0,0,434,0,354,1059,0,176,178,354,0,0.0,7.08,0.0,collision_intent:176;state:178,0.10000000000000009,0.06402439024390238,completed
