trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,trial_mode,grid_size,grid_cells,robot_count,top_k_rate,top_k_max_cells,max_candidate_cells,condition_id,scenario_file,host_trial_runtime_ms,robot_id,allocator_calls,allocator_calls_pre_clue,allocator_calls_post_clue,allocator_time_ms_total,allocator_time_ms_mean,allocator_time_ms_median,allocator_time_ms_p95,allocator_time_ms_max,allocator_solve_time_ms_total,allocator_solve_time_ms_mean,allocator_solve_time_ms_median,allocator_solve_time_ms_p95,allocator_solve_time_ms_max,allocator_time_pct,candidate_filter_calls,candidate_filter_time_ms_total,candidate_filter_time_ms_mean,candidate_filter_time_ms_max,allocator_time_ms_pre_clue_total,allocator_time_ms_post_clue_total,allocator_host_runtime_pct,trial_status
0,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,clue_search,19,361,4,0.002770083102493075,1,1,bayesian_pi_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,3533.941882,00,303,23,280,489.35744700000004,1.6150410792079208,1.592392,2.006274,17.803493,223.75199299999997,0.7384554224422442,0.79954,1.028419,1.930236,13.847354125785818,280,265.60545399999995,0.948590907142857,16.856935,0.7668349999999999,488.590612,13.847354125785818,completed
0,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,clue_search,19,361,4,0.002770083102493075,1,1,bayesian_pi_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,3533.941882,01,378,22,356,621.6588939999999,1.6446002486772484,1.702591,2.093192,8.780538,266.143162,0.7040824391534392,0.659788,1.013378,7.97591,17.591089914817108,356,355.5157320000001,0.9986396966292138,1.720081,0.829298,620.8295959999998,17.591089914817108,completed
0,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,clue_search,19,361,4,0.002770083102493075,1,1,bayesian_pi_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,3533.941882,02,420,23,397,753.5028670000004,1.7940544452380962,1.6799175,2.131979,44.269502,332.9537890000002,0.7927471166666672,0.724607,0.979008,43.443624,21.3218805560425,397,420.5490780000001,1.0593175768261969,15.640985,0.9023,752.6005670000004,21.3218805560425,completed
0,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,clue_search,19,361,4,0.002770083102493075,1,1,bayesian_pi_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,3533.941882,03,575,20,555,972.3846289999985,1.691103702608693,1.683277,2.066823,17.906796,403.5201310000001,0.7017741408695654,0.734736,0.966207,1.375706,27.51558065945575,555,568.864498,1.0249810774774775,16.896302,0.8116070000000001,971.5730219999986,27.51558065945575,completed
1,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,clue_search,19,361,4,0.002770083102493075,1,1,bayesian_pi_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,201.342207,00,18,14,4,10.520872,0.584492888888889,0.0283055,2.741425,2.741425,3.964384,0.22024355555555555,0.0283055,1.08071,1.08071,5.225368369981164,4,6.556488,1.639122,1.868345,0.42117800000000005,10.099694,5.225368369981164,completed
1,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,clue_search,19,361,4,0.002770083102493075,1,1,bayesian_pi_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,201.342207,01,22,13,9,18.434794,0.8379451818181818,0.034946,2.068998,2.080647,4.960414999999999,0.22547340909090907,0.034946,0.547747,0.635497,9.155951091764877,9,13.474378999999999,1.4971532222222221,1.521251,0.432859,18.001935,9.155951091764877,completed
1,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,clue_search,19,361,4,0.002770083102493075,1,1,bayesian_pi_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,201.342207,02,37,13,24,46.788635,1.2645577027027026,1.933885,2.338199,2.358969,12.051888000000002,0.32572670270270276,0.463582,0.532802,0.897659,23.238364025680912,23,34.736746999999994,1.5102933478260867,1.85452,0.483234,46.305401,23.238364025680912,completed
1,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,clue_search,19,361,4,0.002770083102493075,1,1,bayesian_pi_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,201.342207,03,31,11,20,40.92870299999999,1.3202807419354836,1.951807,2.365817,2.523812,10.179096999999999,0.32835796774193543,0.474302,0.534818,0.63361,20.327930049957182,20,30.749606000000004,1.5374803000000001,2.032259,0.35916000000000003,40.569542999999996,20.327930049957182,completed
2,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,clue_search,19,361,4,0.002770083102493075,1,1,bayesian_pi_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,861.260339,00,94,25,69,136.01732300000003,1.4469927978723407,1.7837955,2.201711,9.993448,50.17335799999999,0.5337591276595745,0.5149775000000001,0.764466,8.64696,15.792823242961386,69,85.84396499999998,1.2441154347826084,1.767507,0.7184809999999999,135.29884200000004,15.792823242961386,completed
2,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,clue_search,19,361,4,0.002770083102493075,1,1,bayesian_pi_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,861.260339,01,97,24,73,133.976187,1.3811978041237114,1.779923,1.91846,2.246386,44.55033199999999,0.4592817731958762,0.562308,0.733391,0.809717,15.555829164914094,73,89.425855,1.2250117123287672,1.771091,0.8602479999999999,133.115939,15.555829164914094,completed
