trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,top_k_rate,top_k_max_cells,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,target_x,target_y,clue_locations,first_clue_robot,first_clue_x,first_clue_y,robot_start_locations,robot_end_locations,clues_detected_by_robot,target_found_by_robot,trial_status
0,dcta_parity_v1,custom,ae14bee1828d1c0dcb7b43653aba724543f73a298e3ecda5443cfe335ed0f6b2,6bdd9a364b88f43408248d2c3ec330144acbe295f246a95740198128e5f5dcfc,PI,ideal,1.0,28,784,4,0.25,196,196.0,196.0,scale_g28_r4_pi_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g28_n50.csv,clue_search,2,20,"(23,15);(21,22);(1,21);(0,2)",00,0,2,"00:(0,0);01:(0,9);02:(0,18);03:(0,27)","00:(0,8);01:(1,18);02:(2,26);03:(2,20)",00:1;01:0;02:0;03:1,03,completed
1,dcta_parity_v1,custom,ae14bee1828d1c0dcb7b43653aba724543f73a298e3ecda5443cfe335ed0f6b2,6bdd9a364b88f43408248d2c3ec330144acbe295f246a95740198128e5f5dcfc,PI,ideal,1.0,28,784,4,0.25,196,196.0,196.0,scale_g28_r4_pi_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g28_n50.csv,clue_search,13,15,"(11,21);(17,17);(6,23);(20,18)",02,20,18,"00:(0,0);01:(0,9);02:(0,18);03:(0,27)","00:(13,15);01:(20,26);02:(16,18);03:(14,17)",00:0;01:0;02:2;03:1,00,completed
2,dcta_parity_v1,custom,ae14bee1828d1c0dcb7b43653aba724543f73a298e3ecda5443cfe335ed0f6b2,6bdd9a364b88f43408248d2c3ec330144acbe295f246a95740198128e5f5dcfc,PI,ideal,1.0,28,784,4,0.25,196,196.0,196.0,scale_g28_r4_pi_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g28_n50.csv,clue_search,10,19,"(4,23);(8,7);(11,3);(8,23)",,,,"00:(0,0);01:(0,9);02:(0,18);03:(0,27)","00:(11,1);01:(11,10);02:(10,19);03:(16,21)",00:0;01:0;02:0;03:0,02,completed
3,dcta_parity_v1,custom,ae14bee1828d1c0dcb7b43653aba724543f73a298e3ecda5443cfe335ed0f6b2,6bdd9a364b88f43408248d2c3ec330144acbe295f246a95740198128e5f5dcfc,PI,ideal,1.0,28,784,4,0.25,196,196.0,196.0,scale_g28_r4_pi_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g28_n50.csv,clue_search,13,25,"(12,21);(7,25);(20,15);(16,26)",03,12,21,"00:(0,0);01:(0,9);02:(0,18);03:(0,27)","00:(0,24);01:(9,11);02:(13,25);03:(6,24)",00:0;01:0;02:1;03:1,02,completed
4,dcta_parity_v1,custom,ae14bee1828d1c0dcb7b43653aba724543f73a298e3ecda5443cfe335ed0f6b2,6bdd9a364b88f43408248d2c3ec330144acbe295f246a95740198128e5f5dcfc,PI,ideal,1.0,28,784,4,0.25,196,196.0,196.0,scale_g28_r4_pi_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g28_n50.csv,clue_search,8,12,"(1,11);(13,10);(8,10);(12,24)",01,13,10,"00:(0,0);01:(0,9);02:(0,18);03:(0,27)","00:(14,2);01:(8,12);02:(15,13);03:(8,18)",00:0;01:2;02:0;03:0,01,completed
5,dcta_parity_v1,custom,ae14bee1828d1c0dcb7b43653aba724543f73a298e3ecda5443cfe335ed0f6b2,6bdd9a364b88f43408248d2c3ec330144acbe295f246a95740198128e5f5dcfc,PI,ideal,1.0,28,784,4,0.25,196,196.0,196.0,scale_g28_r4_pi_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g28_n50.csv,clue_search,24,18,"(25,1);(1,18);(16,11);(25,21)",02,1,18,"00:(0,0);01:(0,9);02:(0,18);03:(0,27)","00:(26,6);01:(26,8);02:(24,18);03:(26,4)",00:0;01:0;02:1;03:2,02,completed
6,dcta_parity_v1,custom,ae14bee1828d1c0dcb7b43653aba724543f73a298e3ecda5443cfe335ed0f6b2,6bdd9a364b88f43408248d2c3ec330144acbe295f246a95740198128e5f5dcfc,PI,ideal,1.0,28,784,4,0.25,196,196.0,196.0,scale_g28_r4_pi_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g28_n50.csv,clue_search,21,1,"(20,1);(10,23);(24,21);(24,5)",,,,"00:(0,0);01:(0,9);02:(0,18);03:(0,27)","00:(21,1);01:(21,10);02:(21,19);03:(26,21)",00:0;01:0;02:0;03:0,00,completed
7,dcta_parity_v1,custom,ae14bee1828d1c0dcb7b43653aba724543f73a298e3ecda5443cfe335ed0f6b2,6bdd9a364b88f43408248d2c3ec330144acbe295f246a95740198128e5f5dcfc,PI,ideal,1.0,28,784,4,0.25,196,196.0,196.0,scale_g28_r4_pi_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g28_n50.csv,clue_search,22,2,"(19,15);(5,7);(19,1);(27,27)",03,27,27,"00:(0,0);01:(0,9);02:(0,18);03:(0,27)","00:(9,4);01:(4,4);02:(22,2);03:(4,5)",00:1;01:0;02:0;03:2,02,completed
8,dcta_parity_v1,custom,ae14bee1828d1c0dcb7b43653aba724543f73a298e3ecda5443cfe335ed0f6b2,6bdd9a364b88f43408248d2c3ec330144acbe295f246a95740198128e5f5dcfc,PI,ideal,1.0,28,784,4,0.25,196,196.0,196.0,scale_g28_r4_pi_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g28_n50.csv,clue_search,10,9,"(4,10);(4,13);(21,10);(15,5)",,,,"00:(0,0);01:(0,9);02:(0,18);03:(0,27)","00:(9,0);01:(10,9);02:(9,18);03:(10,27)",00:0;01:0;02:0;03:0,01,completed
9,dcta_parity_v1,custom,ae14bee1828d1c0dcb7b43653aba724543f73a298e3ecda5443cfe335ed0f6b2,6bdd9a364b88f43408248d2c3ec330144acbe295f246a95740198128e5f5dcfc,PI,ideal,1.0,28,784,4,0.25,196,196.0,196.0,scale_g28_r4_pi_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g28_n50.csv,clue_search,24,25,"(24,21);(17,6);(6,1);(27,23)",03,27,23,"00:(0,0);01:(0,9);02:(0,18);03:(0,27)","00:(21,8);01:(27,17);02:(24,25);03:(21,20)",00:0;01:0;02:1;03:2,02,completed
10,dcta_parity_v1,custom,ae14bee1828d1c0dcb7b43653aba724543f73a298e3ecda5443cfe335ed0f6b2,6bdd9a364b88f43408248d2c3ec330144acbe295f246a95740198128e5f5dcfc,PI,ideal,1.0,28,784,4,0.25,196,196.0,196.0,scale_g28_r4_pi_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g28_n50.csv,clue_search,25,26,"(14,17);(15,27);(27,2);(21,17)",03,15,27,"00:(0,0);01:(0,9);02:(0,18);03:(0,27)","00:(27,16);01:(27,21);02:(27,12);03:(25,26)",00:0;01:2;02:1;03:1,03,completed
11,dcta_parity_v1,custom,ae14bee1828d1c0dcb7b43653aba724543f73a298e3ecda5443cfe335ed0f6b2,6bdd9a364b88f43408248d2c3ec330144acbe295f246a95740198128e5f5dcfc,PI,ideal,1.0,28,784,4,0.25,196,196.0,196.0,scale_g28_r4_pi_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g28_n50.csv,clue_search,23,23,"(10,17);(1,0);(24,10);(17,21)",00,1,0,"00:(0,0);01:(0,9);02:(0,18);03:(0,27)","00:(19,26);01:(23,23);02:(6,27);03:(18,5)",00:1;01:2;02:0;03:1,01,completed
12,dcta_parity_v1,custom,ae14bee1828d1c0dcb7b43653aba724543f73a298e3ecda5443cfe335ed0f6b2,6bdd9a364b88f43408248d2c3ec330144acbe295f246a95740198128e5f5dcfc,PI,ideal,1.0,28,784,4,0.25,196,196.0,196.0,scale_g28_r4_pi_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g28_n50.csv,clue_search,3,1,"(0,16);(3,3);(20,7);(25,12)",,,,"00:(0,0);01:(0,9);02:(0,18);03:(0,27)","00:(3,1);01:(3,10);02:(3,19);03:(8,21)",00:0;01:0;02:0;03:0,00,completed
13,dcta_parity_v1,custom,ae14bee1828d1c0dcb7b43653aba724543f73a298e3ecda5443cfe335ed0f6b2,6bdd9a364b88f43408248d2c3ec330144acbe295f246a95740198128e5f5dcfc,PI,ideal,1.0,28,784,4,0.25,196,196.0,196.0,scale_g28_r4_pi_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g28_n50.csv,clue_search,2,5,"(5,23);(0,6);(6,3);(14,20)",02,14,20,"00:(0,0);01:(0,9);02:(0,18);03:(0,27)","00:(3,4);01:(2,1);02:(8,4);03:(2,5)",00:1;01:1;02:1;03:1,03,completed
14,dcta_parity_v1,custom,ae14bee1828d1c0dcb7b43653aba724543f73a298e3ecda5443cfe335ed0f6b2,6bdd9a364b88f43408248d2c3ec330144acbe295f246a95740198128e5f5dcfc,PI,ideal,1.0,28,784,4,0.25,196,196.0,196.0,scale_g28_r4_pi_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g28_n50.csv,clue_search,23,27,"(21,27);(24,26);(7,22);(13,24)",03,21,27,"00:(0,0);01:(0,9);02:(0,18);03:(0,27)","00:(22,3);01:(20,12);02:(21,22);03:(23,27)",00:0;01:0;02:0;03:1,03,completed
15,dcta_parity_v1,custom,ae14bee1828d1c0dcb7b43653aba724543f73a298e3ecda5443cfe335ed0f6b2,6bdd9a364b88f43408248d2c3ec330144acbe295f246a95740198128e5f5dcfc,PI,ideal,1.0,28,784,4,0.25,196,196.0,196.0,scale_g28_r4_pi_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g28_n50.csv,clue_search,13,22,"(14,19);(9,22);(13,25);(17,4)",02,14,19,"00:(0,0);01:(0,9);02:(0,18);03:(0,27)","00:(14,7);01:(14,16);02:(12,20);03:(13,22)",00:0;01:0;02:1;03:0,03,completed
16,dcta_parity_v1,custom,ae14bee1828d1c0dcb7b43653aba724543f73a298e3ecda5443cfe335ed0f6b2,6bdd9a364b88f43408248d2c3ec330144acbe295f246a95740198128e5f5dcfc,PI,ideal,1.0,28,784,4,0.25,196,196.0,196.0,scale_g28_r4_pi_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g28_n50.csv,clue_search,7,10,"(4,12);(6,7);(24,0);(7,8)",00,24,0,"00:(0,0);01:(0,9);02:(0,18);03:(0,27)","00:(4,7);01:(7,10);02:(6,6);03:(18,16)",00:2;01:0;02:2;03:0,01,completed
17,dcta_parity_v1,custom,ae14bee1828d1c0dcb7b43653aba724543f73a298e3ecda5443cfe335ed0f6b2,6bdd9a364b88f43408248d2c3ec330144acbe295f246a95740198128e5f5dcfc,PI,ideal,1.0,28,784,4,0.25,196,196.0,196.0,scale_g28_r4_pi_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g28_n50.csv,clue_search,14,24,"(24,25);(14,25);(13,20);(24,23)",02,13,20,"00:(0,0);01:(0,9);02:(0,18);03:(0,27)","00:(10,14);01:(15,12);02:(14,24);03:(6,24)",00:0;01:0;02:1;03:0,02,completed
18,dcta_parity_v1,custom,ae14bee1828d1c0dcb7b43653aba724543f73a298e3ecda5443cfe335ed0f6b2,6bdd9a364b88f43408248d2c3ec330144acbe295f246a95740198128e5f5dcfc,PI,ideal,1.0,28,784,4,0.25,196,196.0,196.0,scale_g28_r4_pi_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g28_n50.csv,clue_search,26,20,"(26,27);(24,25);(9,19);(1,16)",03,26,27,"00:(0,0);01:(0,9);02:(0,18);03:(0,27)","00:(26,2);01:(26,11);02:(26,20);03:(27,27)",00:0;01:0;02:0;03:1,02,completed
19,dcta_parity_v1,custom,ae14bee1828d1c0dcb7b43653aba724543f73a298e3ecda5443cfe335ed0f6b2,6bdd9a364b88f43408248d2c3ec330144acbe295f246a95740198128e5f5dcfc,PI,ideal,1.0,28,784,4,0.25,196,196.0,196.0,scale_g28_r4_pi_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g28_n50.csv,clue_search,7,4,"(14,10);(13,26);(0,3);(5,14)",01,14,10,"00:(0,0);01:(0,9);02:(0,18);03:(0,27)","00:(7,4);01:(4,23);02:(26,17);03:(12,21)",00:0;01:2;02:0;03:0,00,completed
20,dcta_parity_v1,custom,ae14bee1828d1c0dcb7b43653aba724543f73a298e3ecda5443cfe335ed0f6b2,6bdd9a364b88f43408248d2c3ec330144acbe295f246a95740198128e5f5dcfc,PI,ideal,1.0,28,784,4,0.25,196,196.0,196.0,scale_g28_r4_pi_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g28_n50.csv,clue_search,11,17,"(11,12);(11,19);(13,22);(12,17)",02,11,19,"00:(0,0);01:(0,9);02:(0,18);03:(0,27)","00:(11,17);01:(13,14);02:(3,17);03:(19,17)",00:0;01:1;02:1;03:0,00,completed
21,dcta_parity_v1,custom,ae14bee1828d1c0dcb7b43653aba724543f73a298e3ecda5443cfe335ed0f6b2,6bdd9a364b88f43408248d2c3ec330144acbe295f246a95740198128e5f5dcfc,PI,ideal,1.0,28,784,4,0.25,196,196.0,196.0,scale_g28_r4_pi_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g28_n50.csv,clue_search,18,13,"(23,17);(9,8);(2,0);(19,14)",00,2,0,"00:(0,0);01:(0,9);02:(0,18);03:(0,27)","00:(18,21);01:(18,13);02:(15,23);03:(16,23)",00:2;01:0;02:0;03:0,01,completed
