trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,trial_mode,grid_size,grid_cells,robot_count,top_k_rate,top_k_max_cells,max_candidate_cells,condition_id,scenario_file,host_trial_runtime_ms,robot_id,allocator_calls,allocator_calls_pre_clue,allocator_calls_post_clue,allocator_time_ms_total,allocator_time_ms_mean,allocator_time_ms_median,allocator_time_ms_p95,allocator_time_ms_max,allocator_time_pct,candidate_filter_calls,candidate_filter_time_ms_total,candidate_filter_time_ms_mean,candidate_filter_time_ms_max,allocator_time_ms_pre_clue_total,allocator_time_ms_post_clue_total,allocator_host_runtime_pct,trial_status,target_cells_per_robot,actual_cells_per_robot,failure_type,failure_message
0,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.5,181,181,dga_topk_50,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,187266.559519,00,88,23,65,47928.204907,544.638692125,517.9948469999999,1457.112304,2275.19614,25.59357368988093,50,42.121703999999994,0.8424340799999999,1.65974,0.6978630000000001,47927.507044,25.59357368988093,completed,,,,
0,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.5,181,181,dga_topk_50,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,187266.559519,01,83,22,61,49396.880866,595.1431429638554,527.182677,1705.384519,2212.724975,26.377843963640615,46,42.528532000000006,0.9245333043478262,1.815407,0.7414140000000001,49396.139452,26.377843963640615,completed,,,,
0,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.5,181,181,dga_topk_50,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,187266.559519,02,94,23,71,48748.110235999986,518.5969174042551,362.6872095,1520.140443,2273.485319,26.031401634766524,49,42.257161,0.8623910408163266,1.691416,0.8076479999999999,48747.302587999984,26.031401634766524,completed,,,,
0,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.5,181,181,dga_topk_50,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,187266.559519,03,82,20,62,40430.715216000004,493.0575026341464,1.3646935,1497.887349,2293.427923,21.589927918709865,38,35.366923,0.9307085,1.764754,0.6903429999999999,40430.02487300001,21.589927918709865,completed,,,,
1,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.5,181,181,dga_topk_50,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,32770.915111,00,22,14,8,9941.097834,451.86808336363634,0.029966,1975.389756,2252.628263,30.33512430253477,5,8.875268,1.7750536000000001,1.889577,0.45782,9940.640014,30.33512430253477,completed,,,,
1,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.5,181,181,dga_topk_50,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,32770.915111,01,20,13,7,8273.715557,413.68577784999997,0.033165,2110.546213,2242.074845,25.247130051070236,4,7.277245999999999,1.8193114999999997,1.954083,0.45852499999999996,8273.257032000001,25.247130051070236,completed,,,,
1,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.5,181,181,dga_topk_50,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,32770.915111,02,21,13,8,6290.416513,299.5436434761905,0.033885,2083.014185,2295.979731,19.195120098701597,3,5.4428,1.8142666666666667,1.893129,0.532051,6289.884462,19.195120098701597,completed,,,,
1,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.5,181,181,dga_topk_50,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,32770.915111,03,19,11,8,8112.916922,426.99562747368424,0.031133,2236.455722,2236.455722,24.756455211947348,4,7.387094,1.8467735,2.092632,0.365699,8112.551223,24.756455211947348,completed,,,,
2,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.5,181,181,dga_topk_50,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,58529.135978,00,42,25,17,16373.004866,389.8334491904762,0.029374,2075.419537,2277.381456,27.97410997516571,10,12.115625,1.2115624999999999,1.618147,0.784931,16372.219934999997,27.97410997516571,completed,,,,
2,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.5,181,181,dga_topk_50,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,58529.135978,01,40,24,16,15330.357702,383.25894255,0.032621,1920.604938,2233.875059,26.19269436637915,10,11.856572,1.1856572,1.88059,0.866968,15329.490733999999,26.19269436637915,completed,,,,
