trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,blocked_task_quarantines,blocked_task_quarantine_time_s,maximum_quarantine_level,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,allocator_calls,allocator_time_ms_total,allocator_time_ms_mean,allocator_time_ms_median,allocator_time_ms_p95,allocator_time_ms_max,allocator_solve_time_ms_total,allocator_solve_time_ms_mean,allocator_solve_time_ms_median,allocator_solve_time_ms_p95,allocator_solve_time_ms_max,candidate_filter_calls,candidate_filter_time_ms_total,candidate_filter_time_ms_mean,candidate_filter_time_ms_median,candidate_filter_time_ms_p95,candidate_filter_time_ms_max,trial_status
0,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk005,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,00,34,14,0,35,0,0,0,0,0,0.0,0,0,70,70,0,230,0,52,19.9351,0.38336730769230765,0.12895,1.8326,2.1741,3.9789,0.07651730769230769,0.039,0.3395,0.3943,56,15.9562,0.28493214285714286,0.13285,0.8498,0.89,completed
0,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk005,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,01,36,12,0,35,2,0,0,0,0,0.0,0,0,74,74,0,226,0,44,18.3203,0.4163704545454545,0.1314,1.7844,2.3539,3.6036,0.0819,0.038849999999999996,0.3305,0.4278,46,14.7167,0.3199282608695652,0.1911,0.7844,0.9701,completed
0,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk005,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,02,40,11,1,36,5,0,0,0,0,0.0,0,0,81,81,0,220,0,30,15.4826,0.5160866666666667,0.03665,2.1664,2.2549,3.1989,0.10663,0.03665,0.3798,0.4255,22,12.2837,0.55835,0.6065,0.9045,0.9751,completed
0,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk005,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,03,37,13,0,38,0,0,0,0,0,0.0,0,0,76,76,0,224,0,38,18.691200000000002,0.49187368421052635,0.13115,2.2812,2.3106,3.9293,0.10340263157894737,0.0387,0.4143,0.4834,39,14.7619,0.37851025641025643,0.2333,0.9429,0.9534,completed
1,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk005,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,00,42,12,0,43,0,0,0,0,0,0.0,0,0,85,85,0,253,0,35,25.6835,0.7338142857142856,0.0539,2.7312,2.785,6.0645,0.17327142857142858,0.0539,0.516,0.5236,26,19.619,0.754576923076923,0.72605,1.1362,1.1363,completed
1,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk005,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,01,43,10,2,38,6,0,0,0,0,0.0,0,0,87,87,0,251,0,33,23.741,0.7194242424242424,0.0527,2.7894,2.9583,5.4284,0.1644969696969697,0.0527,0.5086,0.6686,20,18.3126,0.9156299999999999,0.95155,1.1961,1.3546,completed
1,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk005,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,02,42,14,0,42,1,0,0,0,0,0.0,0,0,85,85,0,254,0,35,26.8227,0.7663628571428571,0.0637,2.7381,2.7875,6.1967,0.17704857142857142,0.0637,0.5001,0.564,26,20.626,0.7933076923076924,0.8110999999999999,1.1081,1.2762,completed
1,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk005,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,03,40,14,0,41,0,0,0,0,0,0.0,0,0,82,82,0,256,0,37,31.0412,0.8389513513513513,0.0829,2.6832,2.6979,6.9425,0.18763513513513513,0.0657,0.509,0.5138,35,24.0987,0.6885342857142858,0.7384,1.1037,1.1602,completed
2,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk005,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,00,49,17,1,49,1,0,0,0,0,0.0,0,0,99,99,0,252,0,33,25.1816,0.7630787878787879,0.0539,2.8409,3.2204,5.7794,0.17513333333333334,0.0539,0.497,0.6301,26,19.4022,0.7462384615384615,0.75695,1.2138,1.3765,completed
2,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk005,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,01,42,14,0,43,0,0,0,0,0,0.0,0,0,86,86,0,264,0,57,38.871,0.6819473684210526,0.3437,2.3952,2.6626,7.7646,0.13622105263157894,0.0511,0.4243,0.5056,62,31.1064,0.501716129032258,0.3319,1.0622,1.1147,completed
