trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,top_k_rate,top_k_max_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,trial_status,failure_type,failure_message,robot_id,host_trial_runtime_ms,allocator_calls,allocator_calls_pre_clue,allocator_calls_post_clue,allocator_time_ms_total,allocator_time_ms_mean,allocator_time_ms_median,allocator_time_ms_p95,allocator_time_ms_max,allocator_solve_time_ms_total,allocator_solve_time_ms_mean,allocator_solve_time_ms_median,allocator_solve_time_ms_p95,allocator_solve_time_ms_max,allocator_time_pct,candidate_filter_calls,candidate_filter_time_ms_total,candidate_filter_time_ms_mean,candidate_filter_time_ms_max,allocator_time_ms_pre_clue_total,allocator_time_ms_post_clue_total,allocator_host_runtime_pct,max_candidate_cells
2,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,02,1108.128975,187,24,163,251.88790000000003,1.346994117647059,1.525911,1.633856,2.154695,56.06717600000004,0.2998244705882355,0.331994,0.420385,0.497447,22.730919025016924,162,195.82072400000004,1.208769901234568,1.657248,0.9828269999999999,250.90507300000004,22.730919025016924,1
2,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,03,1108.128975,84,23,61,98.27899899999997,1.169988083333333,1.558153,1.704901,1.753929,23.120003999999998,0.2752381428571428,0.329785,0.510248,0.54577,8.868913386187737,61,75.15899500000002,1.2321146721311478,1.388684,0.8089890000000001,97.47000999999997,8.868913386187737,1
3,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,00,3433.335001,506,17,489,752.3767460000007,1.4869105652173926,1.55708,1.686403,1.897652,196.42732800000027,0.38819630039525743,0.403439,0.564044,0.693334,21.913875161639105,489,555.9494180000003,1.1369108752556243,1.633759,0.6525310000000001,751.7242150000006,21.913875161639105,1
3,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,01,3433.335001,402,17,385,594.3008199999999,1.4783602487562186,1.5430955000000002,1.684483,1.862417,170.74262299999992,0.4247328930348257,0.4375375,0.583308,0.740473,17.30972421353881,385,423.5581969999999,1.1001511610389607,1.499444,0.6633780000000001,593.637442,17.30972421353881,1
3,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,02,3433.335001,455,17,438,667.3895980000007,1.4667903252747267,1.528694,1.717701,1.909045,185.41984000000025,0.4075161318681324,0.436257,0.5723,0.673652,19.43852253874485,438,481.9697579999997,1.100387575342465,1.503285,0.660367,666.7292310000007,19.43852253874485,1
3,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,03,3433.335001,559,15,544,852.1564619999997,1.524430164579606,1.526614,1.706213,17.760604,241.82101200000002,0.43259572808586766,0.480933,0.59243,0.993484,24.820079070402365,544,610.3354499999999,1.1219401654411763,17.146893,0.5564579999999999,851.6000039999997,24.820079070402365,1
4,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,00,286.859856,45,6,39,72.264597,1.6058799333333331,1.834317,1.928212,1.985721,10.016963,0.2225991777777778,0.230354,0.299062,0.352284,25.191603317265837,39,62.247634,1.5960931794871793,1.663072,0.322968,71.941629,25.191603317265837,1
4,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,01,286.859856,16,6,10,19.543518,1.221469875,1.835277,2.051646,2.051646,3.490221,0.2181388125,0.2522915,0.377853,0.377853,6.812914944780562,10,16.053297,1.6053297,1.673793,0.258548,19.284969999999994,6.812914944780562,1
4,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,02,286.859856,39,6,33,61.831379999999996,1.5854199999999998,1.846062,1.962135,1.991226,8.570261000000002,0.2197502820512821,0.230097,0.317272,0.361532,21.554560077587155,33,53.261119,1.613973303030303,1.690114,0.271829,61.559551,21.554560077587155,1
4,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,03,286.859856,48,4,44,81.784751,1.7038489791666667,1.8391975,1.928149,1.94943,11.480817,0.2391836875,0.244211,0.317944,0.330809,28.510350712858198,44,70.303934,1.5978166818181818,1.66336,0.182894,81.601857,28.510350712858198,1
5,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,00,3055.862855,246,31,215,306.546919,1.24612568699187,1.301459,1.576121,17.386898,90.52347,0.3679815853658537,0.3906855,0.523176,0.597165,10.03143575302891,215,216.0234489999999,1.0047602279069763,16.855849,1.2867539999999995,305.26016500000003,10.03143575302891,1
5,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,01,3055.862855,437,30,407,688.9522029999997,1.57654966361556,1.310469,1.606268,25.611404,183.32646199999996,0.4195113546910754,0.371165,0.50423,16.619511,22.545259250516978,407,505.62574099999983,1.2423236879606876,25.287732,2.3528499999999997,686.5993529999997,22.545259250516978,1
5,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,02,3055.862855,488,31,457,674.3882289999992,1.381943092213113,1.3512395,1.558967,17.475804,163.4519120000001,0.33494244262295103,0.3191925,0.467812,8.116048,22.068668032551457,457,510.93631699999986,1.118022575492341,17.08035,1.399946,672.9882829999992,22.068668032551457,1
5,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,03,3055.862855,536,28,508,809.323154,1.5099312574626866,1.352264,1.583258,17.546242,177.13281899999978,0.33047167723880555,0.341066,0.462948,0.613742,26.48427604255166,508,632.1903350000001,1.244469163385827,17.177765,1.0602399999999998,808.262914,26.48427604255166,1
6,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,00,637.175274,111,5,106,195.35593699999998,1.7599633963963963,1.835116,1.906481,2.014298,28.190922,0.25397227027027025,0.260436,0.322776,0.343385,30.659685799421023,106,167.16501500000004,1.5770284433962267,1.693121,0.204688,195.151249,30.659685799421023,1
6,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,01,637.175274,73,5,68,127.24535799999998,1.7430870958904108,1.85643,1.945909,1.961301,18.070080000000004,0.24753534246575348,0.244402,0.363292,0.41216,19.970228474371087,68,109.17527800000002,1.6055187941176474,1.690369,0.227217,127.01814099999999,19.970228474371087,1
6,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,02,637.175274,17,6,11,22.049170999999998,1.2970100588235294,1.949013,2.031259,2.031259,4.410705,0.2594532352941177,0.357307,0.410751,0.410751,3.4604561569977053,11,17.638466,1.6034969090909093,1.668799,0.25710700000000003,21.792064,3.4604561569977053,1
6,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,03,637.175274,108,3,105,195.3468320000001,1.808766962962964,1.850349,1.929139,2.127714,28.884078999999993,0.26744517592592587,0.2660845,0.342746,0.389309,30.65825683625007,105,166.46275299999994,1.5853595523809518,1.815466,0.18843,195.1584020000001,30.65825683625007,1
7,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,00,345.044963,54,2,52,98.309343,1.820543388888889,1.878399,1.95314,1.974071,13.042496999999997,0.24152772222222219,0.2413945,0.317784,0.323032,28.49174847974813,52,85.26684600000002,1.6397470384615387,1.695457,0.089831,98.219512,28.49174847974813,1
7,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,01,345.044963,56,1,55,104.88510900000001,1.8729483750000002,1.894064,1.976407,2.082879,14.386191999999998,0.2568962857142857,0.24717050000000002,0.327513,0.33593,30.39751923577566,55,90.49891699999999,1.6454348545454545,1.746949,0.105064,104.78004500000002,30.39751923577566,1
7,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,02,345.044963,10,2,8,16.388352,1.6388352000000002,2.0168095,2.087135,2.087135,3.067883,0.3067883,0.3582995,0.41248,0.41248,4.7496279492131,8,13.320469,1.665058625,1.725763,0.10708000000000001,16.281272,4.7496279492131,1
7,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,03,345.044963,36,1,35,66.544812,1.8484669999999999,1.889232,1.994391,1.996536,8.562472999999999,0.2378464722222222,0.223665,0.378461,0.384476,19.285837828619453,35,57.982338999999996,1.656638257142857,1.728516,0.059013,66.485799,19.285837828619453,1
8,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,00,2529.872599,429,9,420,711.6895180000001,1.6589499254079256,1.692769,1.826538,2.127298,139.61143000000007,0.32543456876456894,0.332985,0.436321,0.491941,28.131437064511253,420,572.0780880000002,1.3620906857142863,1.838155,0.32376900000000003,711.3657490000002,28.131437064511253,1
8,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,01,2529.872599,327,8,319,589.996034,1.8042692171253822,1.715266,1.858669,18.054814,103.14690000000004,0.3154339449541286,0.33084,0.414944,0.532167,23.321175707947184,319,486.8491339999999,1.526172833855799,17.648511,0.344379,589.651655,23.321175707947184,1
8,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,02,2529.872599,135,9,126,213.037277,1.5780539037037036,1.665375,1.945108,2.012057,46.87648700000002,0.3472332370370372,0.371132,0.475493,0.518599,8.420869773608707,126,166.16079,1.3187364285714285,1.615451,0.412768,212.62450900000002,8.420869773608707,1
8,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,03,2529.872599,375,6,369,659.9199829999999,1.759786621333333,1.707522,1.835147,17.820165,137.41647000000006,0.36644392000000015,0.326777,0.449603,16.604521,26.085107339430888,369,522.5035129999998,1.4159986802168016,17.26278,0.23093000000000002,659.6890529999998,26.085107339430888,1
9,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,00,55.20863,2,0,2,4.199645,2.0998225,2.0998225,2.130689,2.130689,0.712629,0.3563145,0.3563145,0.38022,0.38022,7.606863274817724,2,3.487016,1.743508,1.79828,0.0,4.199645,7.606863274817724,1
9,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,01,55.20863,6,0,6,11.749627,1.9582711666666668,1.9447234999999998,2.068956,2.068956,1.569496,0.2615826666666667,0.2619715,0.334521,0.334521,21.282228883419133,6,10.180131,1.6966884999999998,1.734435,0.0,11.749627,21.282228883419133,1
9,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,02,55.20863,6,0,6,11.947529,1.9912548333333333,1.974965,2.115265,2.115265,1.616955,0.26949249999999997,0.2599555,0.351707,0.351707,21.640690957192742,6,10.330574,1.7217623333333334,1.81985,0.0,11.947529,21.640690957192742,1
9,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,03,55.20863,4,0,4,8.217102,2.0542755,2.0306655,2.16682,2.16682,1.297218,0.3243045,0.32116,0.426336,0.426336,14.883727417253429,4,6.919884,1.729971,1.760389,0.0,8.217102,14.883727417253429,1
10,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,00,5083.507085,739,7,732,1288.5383590000017,1.7436243017591362,1.644091,1.907024,25.846491,347.03774500000003,0.4696045263870095,0.450241,0.638383,16.036534,25.347429195134122,732,941.5006140000004,1.2862030245901646,25.302258,0.322776,1288.2155830000017,25.347429195134122,1
10,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,01,5083.507085,699,7,692,1122.2460630000012,1.6055022360515039,1.548628,1.895951,17.759123,337.8512479999997,0.4833351187410582,0.504582,0.657105,0.964296,22.076217151569114,692,784.3948150000006,1.133518518786128,17.150054,0.31445599999999996,1121.9316070000013,22.076217151569114,1
