trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,top_k_rate,top_k_max_cells,max_candidate_cells,condition_id,scenario_file,host_trial_runtime_ms,robot_id,allocator_calls,allocator_time_ms_total,allocator_time_ms_mean,allocator_time_ms_median,allocator_time_ms_p95,allocator_time_ms_max,allocator_solve_time_ms_total,allocator_solve_time_ms_mean,allocator_solve_time_ms_median,allocator_solve_time_ms_p95,allocator_solve_time_ms_max,allocator_time_pct,candidate_filter_calls,candidate_filter_time_ms_total,candidate_filter_time_ms_mean,candidate_filter_time_ms_median,candidate_filter_time_ms_p95,candidate_filter_time_ms_max,allocator_host_runtime_pct,trial_status
0,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,203.660983,00,47,31.585439999999995,0.6720306382978722,0.657608,0.845601,0.873055,26.813778,0.570505914893617,0.559947,0.61636,0.66676,15.508832145821469,47,4.771662,0.10152472340425532,0.092316,0.255159,0.275318,15.508832145821469,completed
0,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,203.660983,01,42,29.721033000000002,0.7076436428571429,0.689046,0.909566,0.921181,24.396593999999997,0.5808712857142856,0.5724745,0.640776,0.757315,14.59338581312848,42,5.324439000000001,0.12677235714285717,0.11287549999999999,0.25887,0.365842,14.59338581312848,completed
0,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,203.660983,02,33,23.084927000000004,0.6995432424242426,0.677031,0.883551,0.929469,19.234833000000002,0.5828737272727273,0.582443,0.628073,0.64948,11.334977696734382,33,3.850094,0.11666951515151515,0.100284,0.260182,0.279989,11.334977696734382,completed
0,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,203.660983,03,52,35.359601999999995,0.6799923461538461,0.669143,0.863936,1.033689,30.026619,0.5774349807692307,0.563643,0.716613,0.729765,17.36199122637054,52,5.332983000000001,0.1025573653846154,0.103948,0.247447,0.303924,17.36199122637054,completed
1,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,226.200683,00,46,30.669959000000002,0.6667382391304348,0.648504,0.817985,0.937981,26.188878000000003,0.5693234347826087,0.555883,0.6322,0.690566,13.558738458804743,46,4.481081,0.09741480434782608,0.060413999999999995,0.247991,0.399057,13.558738458804743,completed
1,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,226.200683,01,52,35.499884,0.6826900769230769,0.645912,0.810786,1.725631,30.893590000000003,0.5941075,0.5653710000000001,0.724132,1.620803,15.693977369643928,52,4.606294,0.08858257692307693,0.0577575,0.243991,0.259351,15.693977369643928,completed
1,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,226.200683,02,40,27.674674000000007,0.6918668500000001,0.6750944999999999,0.846336,0.894782,23.451635000000003,0.5862908750000001,0.580315,0.631048,0.740165,12.234566948677164,40,4.223039,0.105575975,0.102268,0.255382,0.275542,12.234566948677164,completed
1,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,226.200683,03,59,38.72718500000001,0.6563929661016952,0.637864,0.807874,0.859744,33.757678,0.5721640338983051,0.561387,0.636296,0.69943,17.120719746014213,59,4.969506999999999,0.08422893220338981,0.048095,0.24399,0.259575,17.120719746014213,completed
2,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,214.49069,00,51,32.142889000000004,0.6302527254901962,0.608585,0.815873,0.846593,28.616558000000005,0.561108980392157,0.55326,0.606666,0.670822,14.985680264257626,51,3.526331,0.06914374509803921,0.038494,0.238391,0.26031,14.985680264257626,completed
2,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,214.49069,01,58,40.199673999999995,0.6930978275862067,0.6238325,0.816866,4.209699,35.862206,0.6183138965517242,0.550523,0.617258,4.202115,18.74192022040677,58,4.337468,0.07478393103448276,0.04587,0.234199,0.261078,18.74192022040677,completed
