trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,top_k_rate,top_k_max_cells,max_candidate_cells,condition_id,scenario_file,target_index,target_x,target_y,first_completion_time_s,first_completion_sim_time_s,first_found_by_robot,first_finder_robot_id,total_visits,duplicate_visits,completed,trial_status
0,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,1,13,6,57.39437383170317,57.39437383170317,01,01,1,0,True,completed
0,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,2,0,3,4.034270677173364,4.034270677173364,00,00,1,0,True,completed
0,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,3,10,10,44.862952806639996,44.862952806639996,01,01,1,0,True,completed
0,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,4,6,2,24.4613686002359,24.4613686002359,00,00,1,0,True,completed
0,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,5,12,2,49.24029273961321,49.24029273961321,00,00,1,0,True,completed
0,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,6,8,6,34.99949877883083,34.99949877883083,00,00,1,0,True,completed
0,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,7,11,5,42.08873338549624,42.08873338549624,00,00,1,0,True,completed
0,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,8,14,15,54.46048995449267,54.46048995449267,02,02,1,0,True,completed
0,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,9,0,7,0.5209286726651559,0.5209286726651559,01,01,1,0,True,completed
0,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,10,16,8,74.19757066663111,74.19757066663111,02,02,1,0,True,completed
0,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,11,2,4,9.52092874303943,9.52092874303943,00,00,1,0,True,completed
0,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,12,13,3,62.66787942934252,62.66787942934252,01,01,1,0,True,completed
0,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,13,11,14,41.56620801530173,41.56620801530173,02,02,1,0,True,completed
0,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,14,16,4,70.03265166834888,70.03265166834888,01,01,1,0,True,completed
0,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,15,14,17,54.961977315779734,54.961977315779734,03,03,1,0,True,completed
0,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,16,5,4,19.035804345937255,19.035804345937255,00,00,1,0,True,completed
0,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,17,11,3,45.39068336475003,45.39068336475003,00,00,1,0,True,completed
0,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,18,5,8,27.323841529324262,27.323841529324262,01,01,1,0,True,completed
0,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.02,1,1,collaborative_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,19,16,12,67.18886575523292,67.18886575523292,02,02,1,0,True,completed
