trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,top_k_rate,top_k_max_cells,max_candidate_cells,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,allocator_calls_total,allocator_time_ms_team_total,allocator_time_ms_team_max,allocator_solve_time_ms_team_total,allocator_solve_time_ms_team_max,candidate_filter_calls_total,candidate_filter_time_ms_team_total,candidate_filter_time_ms_team_max,trial_status
0,known_visit,CBAA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_cbaa_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,72.84442925583274,72.84442925583274,2,2,2,152,41,154,2,1,3,2,1,5.0,1,390,0,993,2973,0,158,835,314,679,0.0,19.86,13.58,cbaa_entry:679;collision_intent:158;state:156,0.07000000000000006,0.025974025974025983,150,48.91471,0.962844,42.103449,0.654984,71,6.811261000000001,0.30786,completed
1,known_visit,CBAA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_cbaa_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,94.83936167430919,94.83936167430919,3,3,3,190,53,180,14,12,2,2,0,0.0,0,497,0,1201,3597,0,199,1002,393,808,0.0,24.02,16.16,cbaa_entry:808;collision_intent:199;state:194,0.1200000000000001,0.05555555555555558,191,120.13621000000003,16.701423,112.39947199999999,16.587028,108,7.736738,0.300213,completed
2,known_visit,CBAA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_cbaa_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,83.39114932341728,83.39114932341728,3,3,3,172,46,165,11,6,0,0,0,0.0,0,439,0,1113,3333,0,179,934,355,758,0.0,22.26,15.16,cbaa_entry:758;collision_intent:179;state:176,0.10000000000000009,0.050000000000000044,165,55.41770400000001,0.880255,47.823841,0.591179,82,7.593863,0.291605,completed
3,known_visit,CBAA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_cbaa_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,89.74410170720041,89.74410170720041,2,2,2,181,49,182,3,10,0,0,0,0.0,0,474,0,1181,3537,0,187,994,372,809,0.0,23.62,16.18,cbaa_entry:809;collision_intent:187;state:185,0.10000000000000009,0.024725274725274637,177,60.143806000000005,0.846433,52.376518,0.569132,95,7.767288000000001,0.277301,completed
4,known_visit,CBAA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_cbaa_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,74.39654933142106,74.39654933142106,0,0,0,158,41,159,3,6,3,3,0,0.0,0,406,0,1030,3084,0,165,865,327,703,0.0,20.6,14.06,cbaa_entry:703;collision_intent:165;state:162,0.1100000000000001,0.02358490566037741,157,73.68207799999999,16.481271,66.583399,16.467895,69,7.098679000000001,0.276918,completed
5,known_visit,CBAA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_cbaa_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,73.29404935763776,73.29404935763776,4,4,4,156,41,154,6,6,4,4,0,0.0,0,393,0,1005,3009,0,164,841,324,681,0.0,20.1,13.62,cbaa_entry:681;collision_intent:164;state:160,0.06000000000000005,0.025974025974025983,152,96.74781,16.813227,89.52468400000001,16.644338,72,7.223126000000001,0.281077,completed
6,known_visit,CBAA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_cbaa_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,75.94459908445468,75.94459908445468,0,0,0,157,43,159,2,7,3,3,0,0.0,0,408,0,1012,3030,0,165,847,326,686,0.0,20.24,13.72,cbaa_entry:686;collision_intent:165;state:161,0.07000000000000006,0.02672955974842761,154,118.928093,17.020515,94.97804599999999,16.6724,79,23.950047,16.381243,completed
7,known_visit,CBAA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_cbaa_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,78.6641698457491,78.6641698457491,4,4,4,161,45,153,12,3,1,1,0,0.0,0,425,0,1060,3174,0,170,890,335,725,0.0,21.2,14.5,cbaa_entry:725;collision_intent:170;state:165,0.08000000000000007,0.05718954248366015,170,55.883306999999995,1.169588,48.41897999999999,0.948988,80,7.464327000000001,0.579115,completed
8,known_visit,CBAA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_cbaa_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,106.56221456772494,106.56221456772494,4,4,4,177,58,162,19,10,1,1,0,0.0,0,540,0,1137,3405,0,185,952,366,771,0.0,22.74,15.42,cbaa_entry:771;collision_intent:185;state:181,0.050000000000000044,0.03703703703703698,247,90.41617799999999,1.028762,82.057964,0.899103,171,8.358214,0.481454,completed
9,known_visit,CBAA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_cbaa_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,50,True,75.87450651196367,75.87450651196367,0,0,0,156,42,158,2,7,0,0,0,0.0,0,408,0,1018,3048,0,165,853,325,693,0.0,20.36,13.86,cbaa_entry:693;collision_intent:165;state:160,0.09000000000000008,0.03797468354430378,166,60.364554,0.960348,51.283806999999996,0.842145,87,9.080747,0.284822,completed
