trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,allocator_calls_total,allocator_time_ms_team_total,allocator_solve_time_ms_team_total,candidate_filter_calls_total,candidate_filter_time_ms_team_total,trial_status,allocator_time_ms_team_max,allocator_solve_time_ms_team_max,candidate_filter_time_ms_team_max
0,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,79.56386150884026,79.56386150884026,1,1,1,173,44,173,4,0,1,1,0,0.0,0,431,0,353,1056,0,176,177,353,0,0.0,7.06,0.0,collision_intent:176;state:177,0.050000000000000044,0.01878612716762995,159,506.8055,436.3014,115,70.5041,completed,29.7827,26.9517,2.0745
1,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,85.7140238091139,85.7140238091139,4,4,4,184,49,178,10,0,0,0,0,0.0,0,465,0,375,1122,0,187,188,375,0,0.0,7.5,0.0,collision_intent:187;state:188,0.1299999999999999,0.030898876404494402,167,503.5367,439.0808,107,64.4559,completed,32.4029,29.9002,1.4761
2,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,76.2276039225835,76.2276039225835,0,0,0,166,44,167,3,0,0,0,0,0.0,0,419,0,337,1008,0,167,170,337,0,0.0,6.74,0.0,collision_intent:167;state:170,0.10000000000000009,0.02844311377245501,153,571.3776,503.4668,109,67.9108,completed,32.821,30.4226,1.8431
3,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,78.40950966744028,78.40950966744028,2,2,2,165,44,158,11,0,0,0,0,0.0,0,435,0,337,1008,0,168,169,337,0,0.0,6.74,0.0,collision_intent:168;state:169,0.020000000000000018,0.03797468354430378,161,504.1485,438.9849,115,65.1636,completed,31.1968,28.9076,1.2684
4,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,82.60336878474455,82.60336878474455,3,3,3,179,46,173,10,0,0,0,0,0.0,0,446,0,365,1092,0,182,183,365,0,0.0,7.3,0.0,collision_intent:182;state:183,0.1100000000000001,0.039017341040462394,158,535.3577,463.6875,122,71.6702,completed,30.2505,27.6025,1.5521
5,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,75.07247292859783,75.07247292859783,1,1,1,165,42,165,4,1,0,0,0,0.0,0,408,0,336,1005,0,167,169,336,0,0.0,6.72,0.0,collision_intent:167;state:169,0.07000000000000006,0.013636363636363669,150,482.0872,422.1266,86,59.9606,completed,40.3613,33.2047,5.9823
6,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,82.94377960556147,82.94377960556147,2,2,2,161,47,159,6,0,0,0,0,0.0,0,475,0,329,984,0,164,165,329,0,0.0,6.58,0.0,collision_intent:164;state:165,0.030000000000000027,0.02672955974842761,209,590.7296,491.1663,203,99.5633,completed,36.1802,32.3435,1.9197
7,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,87.20828413911937,87.20828413911937,2,2,2,170,50,163,11,0,0,0,0,0.0,0,494,0,347,1038,0,173,174,347,0,0.0,6.94,0.0,collision_intent:173;state:174,0.08000000000000007,0.04754601226993871,224,647.2355,543.007,212,104.2285,completed,50.9139,48.1468,1.6534
8,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,80.66336945726468,80.66336945726468,1,1,1,168,46,169,3,1,0,0,0,0.0,0,454,0,344,1029,0,172,172,344,0,0.0,6.88,0.0,collision_intent:172;state:172,0.09000000000000008,0.022189349112426093,186,483.3994,415.6179,139,67.7815,completed,29.6351,27.2615,1.5176
9,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,78.98674991257279,78.98674991257279,2,2,2,169,44,167,6,0,0,0,0,0.0,0,426,0,346,1035,0,173,173,346,0,0.0,6.92,0.0,collision_intent:173;state:173,0.07000000000000006,0.019461077844311392,159,544.233,471.9317,112,72.3013,completed,25.5959,23.3889,2.372
