trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,blocked_task_quarantines,blocked_task_quarantine_time_s,maximum_quarantine_level,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,allocator_calls,allocator_time_ms_total,allocator_time_ms_mean,allocator_time_ms_median,allocator_time_ms_p95,allocator_time_ms_max,allocator_solve_time_ms_total,allocator_solve_time_ms_mean,allocator_solve_time_ms_median,allocator_solve_time_ms_p95,allocator_solve_time_ms_max,candidate_filter_calls,candidate_filter_time_ms_total,candidate_filter_time_ms_mean,candidate_filter_time_ms_median,candidate_filter_time_ms_p95,candidate_filter_time_ms_max,trial_status
0,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,00,34,10,3,31,4,1,3,3,0,0.0,0,0,131,73,58,424,0,87,129.6565,1.4903045977011493,1.0622,3.2482,7.3067,94.9516,1.0913977011494254,0.7057,2.3997,4.5159,84,34.7049,0.41315357142857145,0.3368,0.8058,1.0662,completed
0,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,01,37,9,2,33,5,1,1,1,0,0.0,0,0,130,78,52,425,0,80,144.8989,1.8112362499999999,1.0878,4.7989,8.5141,104.5113,1.3063912500000001,0.7649,3.5598,5.3807,83,40.3876,0.4865975903614458,0.355,1.0704,1.5571,completed
0,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,02,54,17,1,47,8,7,0,0,0,0.0,0,0,159,109,50,397,0,34,81.7991,2.4058558823529412,2.2108499999999998,6.5005,7.5606,68.9652,2.0283882352941176,1.86815,4.6297,5.5632,21,12.8339,0.6111380952380953,0.5626,0.9975,1.0187,completed
0,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,03,47,14,0,48,0,0,0,0,0,0.0,0,0,136,96,40,419,0,46,83.97370000000001,1.8255152173913045,1.3970500000000001,4.8692,8.3984,67.7554,1.4729434782608695,1.2974,3.6171,5.0399,32,16.2183,0.506821875,0.3499,1.2521,1.4096,completed
1,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,00,57,13,2,53,5,1,1,1,0,0.0,0,0,161,118,43,444,0,59,107.0731,1.8147983050847456,1.1918,4.7192,7.2721,87.0225,1.474957627118644,1.0796,3.8928,4.2737,39,20.0506,0.5141179487179487,0.3604,1.2154,1.2785,completed
1,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,01,63,12,1,59,5,2,4,3,1,5.0,1,0,186,131,55,420,0,38,92.8965,2.4446447368421054,2.1281,6.997,7.5201,75.7301,1.9928973684210525,1.9915500000000002,4.3584,4.5735,28,17.1664,0.6130857142857142,0.54585,0.9455,1.0857,completed
1,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,02,41,11,1,38,4,1,0,0,0,0.0,0,0,120,84,36,485,0,114,167.6534,1.470643859649123,1.01125,4.1751,7.1468,125.6848,1.102498245614035,0.6744,2.9385,5.8747,102,41.9686,0.4114568627450981,0.33065,0.8939,2.2399,completed
1,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,03,46,14,0,46,1,2,0,0,0,0.0,0,0,139,94,45,466,0,94,139.3721,1.482681914893617,0.94365,3.9393,6.7591,101.2399,1.0770202127659576,0.63415,2.7992,4.2198,89,38.1322,0.4284516853932584,0.3166,0.8901,1.657,completed
2,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,00,35,15,1,34,2,0,0,0,0,0.0,0,0,117,72,45,371,0,57,100.6984,1.7666385964912281,1.1657,4.5095,7.718,79.0918,1.3875754385964914,0.9481,3.5972,4.8952,44,21.6066,0.4910590909090909,0.36005,0.9454,1.0622,completed
2,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,01,40,10,0,40,1,1,0,0,0,0.0,0,0,115,82,33,373,0,42,86.6781,2.063764285714286,1.5765500000000001,4.7587,10.4872,67.7655,1.6134642857142858,1.2803499999999999,3.6984,6.1818,31,18.9126,0.610083870967742,0.4161,1.5767,1.7491,completed
2,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,02,44,14,1,41,4,3,0,0,0,0.0,0,0,140,89,51,349,0,34,89.1477,2.6219911764705883,2.11085,5.1903,7.7234,71.6534,2.107452941176471,2.0151000000000003,3.3595,4.7359,24,17.4943,0.7289291666666666,0.7414000000000001,1.0636,1.8685,completed
2,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,03,36,11,0,36,1,0,0,0,0,0.0,0,0,117,74,43,371,0,50,98.4516,1.969032,1.52495,4.912,7.7122,74.5604,1.491208,1.21115,3.3033,4.8088,45,23.8912,0.5309155555555556,0.4135,0.948,1.0253,completed
3,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,00,52,14,2,50,3,0,0,0,0,0.0,0,0,147,106,41,410,0,93,143.1573,1.5393258064516129,0.9773,3.8616,6.8756,110.1257,1.1841473118279568,0.6346,3.1625,4.8947,76,33.0316,0.43462631578947364,0.33325,0.9148,1.1371,completed
3,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,01,68,14,2,60,9,0,0,0,0,0.0,0,0,172,137,35,386,0,38,81.1815,2.1363552631578946,1.4800499999999999,5.643,8.9451,69.37349999999999,1.8256184210526314,1.454,4.2489,5.0513,14,11.808,0.8434285714285714,0.7834,2.1002,2.1002,completed
3,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,02,39,11,0,40,0,2,0,0,0,0.0,0,0,117,80,37,440,0,133,183.4173,1.3790774436090227,0.9947,3.5521,7.3292,133.6078,1.0045699248120301,0.649,3.0801,4.497,116,49.8095,0.42939224137931037,0.3291,0.9437,3.4129,completed
3,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,03,40,11,1,39,2,0,0,0,0,0.0,0,0,122,82,40,435,0,125,160.3226,1.2825807999999999,0.9694,2.5539,6.8941,119.6607,0.9572856000000001,0.6481,2.1183,4.6009,109,40.6619,0.3730449541284404,0.3281,0.6828,1.2219,completed
4,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,00,56,10,5,49,8,1,2,2,0,0.0,0,0,177,117,60,469,0,51,104.7775,2.0544607843137257,1.4907,4.2092,10.3527,82.8965,1.6254215686274511,1.2288,3.5814,9.1475,49,21.881,0.44655102040816325,0.388,0.8375,1.2052,completed
4,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,01,57,13,1,51,7,1,2,2,0,0.0,0,0,175,118,57,471,0,44,100.2058,2.2774045454545453,1.57745,5.6179,7.7218,79.4676,1.8060818181818183,1.39685,3.9114,5.1903,34,20.7382,0.6099470588235294,0.589,1.0219,1.8728,completed
4,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,02,55,14,1,53,3,1,0,0,0,0.0,0,0,153,112,41,493,0,52,98.9631,1.9031365384615384,1.3401,7.1294,8.7654,80.3768,1.5457076923076924,1.19055,4.5093,7.7213,40,18.5863,0.46465750000000006,0.35505,1.01,1.0973,completed
4,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,03,48,13,1,46,3,0,0,0,0,0.0,0,0,143,98,45,505,0,80,132.5215,1.65651875,1.2112,3.8726,7.0362,100.6242,1.2578025,0.8100499999999999,3.0603,4.2989,71,31.8973,0.44925774647887323,0.3817,0.9141,1.0902,completed
5,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,00,41,13,0,38,4,0,0,0,0,0.0,0,0,131,84,47,406,0,90,120.673,1.3408111111111112,0.79505,4.3406,7.0609,90.4253,1.0047255555555554,0.51465,3.2309,4.4136,76,30.247700000000002,0.39799605263157894,0.2822,0.9319,1.1202,completed
5,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,01,57,18,1,55,3,2,1,1,0,0.0,0,0,170,117,53,368,0,37,84.8951,2.294462162162162,1.8372,5.8495,8.1749,71.6051,1.9352729729729727,1.7117,4.499,5.3569,22,13.290000000000001,0.6040909090909091,0.5527,1.0983,1.3505,completed
5,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,02,38,9,0,38,1,1,1,1,0,0.0,0,0,120,80,40,417,0,96,131.4986,1.3697770833333334,0.79715,4.2888,7.3834,94.7235,0.986703125,0.5111,3.3808,4.5204,93,36.7751,0.39543118279569894,0.2875,0.9791,1.1907,completed
5,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,03,39,10,0,36,4,1,0,0,0,0.0,0,0,117,80,37,420,0,95,126.2602,1.3290547368421053,0.7979,3.6249,11.3515,93.8004,0.9873726315789473,0.5143,2.5458,7.6864,84,32.4598,0.3864261904761905,0.28354999999999997,1.0419,1.541,completed
6,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,00,55,16,2,51,5,2,0,0,0,0.0,0,0,162,111,51,407,0,39,91.2465,2.3396538461538463,1.5023,5.8218,7.3407,71.2625,1.82724358974359,1.4932,3.8098,4.4419,28,19.983999999999998,0.7137142857142856,0.7919499999999999,1.1154,1.171,completed
6,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,01,36,7,2,32,5,2,0,0,0,0.0,0,0,112,75,37,456,0,100,152.2956,1.522956,1.1850999999999998,3.3521,7.2601,115.199,1.15199,0.8562000000000001,2.5957,4.4437,84,37.0966,0.4416261904761905,0.3795,0.846,0.9568,completed
6,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,02,45,12,1,44,2,0,0,0,0,0.0,0,0,139,92,47,429,0,68,108.3022,1.5926794117647058,1.0632,4.0673,7.1896,82.2083,1.208945588235294,0.7798,3.0297,4.389,59,26.0939,0.4422694915254238,0.3512,0.9139,0.9892,completed
6,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,03,51,15,1,47,5,1,0,0,0,0.0,0,0,156,104,52,412,0,49,88.8691,1.8136551020408165,1.2997,4.3953,6.9021,70.0332,1.4292489795918366,1.1833,3.4628,4.2882,36,18.8359,0.5232194444444445,0.4159,0.9687,1.0756,completed
7,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,00,38,16,0,37,2,1,0,0,0,0.0,0,0,124,78,46,392,0,57,97.6784,1.7136561403508772,1.1423,4.1073,7.1186,75.6401,1.3270192982456142,0.9362,3.2468,4.3981,45,22.0383,0.48974,0.3834,0.9217,1.2147,completed
7,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,01,37,11,0,37,1,0,0,0,0,0.0,0,0,123,76,47,393,0,62,103.767,1.6736612903225805,1.149,3.4672,7.4767,81.6086,1.3162677419354838,0.89715,2.6614,4.5692,48,22.1584,0.46163333333333334,0.3684,0.9416,1.0053,completed
7,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,02,46,11,1,43,4,2,1,1,0,0.0,0,0,140,94,46,376,0,38,84.2198,2.2163105263157896,1.7763,4.4468,7.1961,68.3429,1.7984973684210526,1.6415,3.4063,4.4063,27,15.8769,0.5880333333333333,0.4982,0.9677,1.0405,completed
7,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,03,47,12,0,47,1,1,0,0,0,0.0,0,0,130,95,35,387,0,39,78.2928,2.0075076923076924,1.6509,5.1126,8.118,65.2115,1.6720897435897437,1.5056,3.5567,5.0971,21,13.0813,0.6229190476190476,0.4955,1.1307,1.6685,completed
8,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,00,50,11,1,47,4,5,0,0,0,0.0,0,0,144,102,42,417,0,51,85.742,1.6812156862745098,1.1575,4.8867,6.9101,68.3043,1.3393,1.0308,3.4656,4.5634,38,17.4377,0.45888684210526315,0.29725,1.095,1.4719,completed
8,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,01,34,12,0,35,0,1,0,0,0,0.0,0,0,117,70,47,444,0,104,150.3728,1.4458923076923078,1.0244499999999999,4.1397,7.1141,106.5634,1.024648076923077,0.6798500000000001,2.73,4.9707,104,43.8094,0.42124423076923073,0.34195,0.8633,1.0074,completed
8,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,02,56,16,0,56,1,0,0,0,0,0.0,0,0,157,113,44,405,0,40,85.0538,2.1263449999999997,1.61635,5.1331,6.6925,71.2671,1.7816775,1.41175,4.1214,4.3739,23,13.7867,0.5994217391304347,0.5189,1.0187,1.099,completed
8,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,03,49,11,0,49,1,1,2,2,0,0.0,0,0,144,103,41,417,0,51,84.0218,1.647486274509804,1.1667,3.9918,7.7403,65.9325,1.292794117647059,0.9775,3.1394,4.7334,41,18.0893,0.44120243902439027,0.314,0.995,1.1434,completed
9,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,00,58,12,2,52,7,1,1,1,0,0.0,0,0,164,118,46,425,0,42,92.1212,2.193361904761905,1.6813,5.0354,8.0366,77.0837,1.8353261904761904,1.59205,3.8369,4.9848,25,15.0375,0.6015,0.4318,1.0805,1.1985,completed
9,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,01,59,14,3,54,6,5,0,0,0,0.0,0,0,182,121,61,408,0,40,92.3702,2.309255,1.9371999999999998,4.7128,7.5261,76.0109,1.9002725000000003,1.8412000000000002,3.7222,4.528,27,16.3593,0.6059,0.5235,1.1994,1.5137,completed
9,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,02,38,7,3,31,8,2,0,0,0,0.0,0,0,115,78,37,474,0,107,157.2756,1.4698654205607475,1.0009,3.8317,7.7653,117.2426,1.0957252336448597,0.6651,2.9537,4.738,96,40.033,0.41701041666666666,0.33645,0.9246,1.0845,completed
9,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,03,39,17,0,40,0,0,0,0,0,0.0,0,0,129,80,49,460,0,102,147.0078,1.4412529411764705,1.0129000000000001,3.9965,7.0881,110.5122,1.0834529411764706,0.66235,3.138,4.4386,90,36.4956,0.4055066666666667,0.33555,0.8585,0.9564,completed
10,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,00,46,15,1,42,5,1,0,0,0,0.0,0,0,140,94,46,400,0,37,77.6672,2.0991135135135135,1.376,4.8987,7.247,61.8902,1.672708108108108,1.3517,3.8481,4.4024,28,15.777000000000001,0.5634642857142858,0.50705,1.0506,1.2094,completed
10,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,01,47,14,1,42,6,2,1,1,0,0.0,0,0,148,97,51,393,0,35,76.3728,2.18208,1.7903,4.1318,6.9088,62.0187,1.7719628571428572,1.4919,3.2361,4.3512,26,14.3541,0.5520807692307692,0.49595,0.8789,0.8812,completed
10,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,02,38,11,2,35,4,1,0,0,0,0.0,0,0,137,78,59,403,0,65,112.2006,1.726163076923077,1.1003,4.1819,7.9763,84.3699,1.2979984615384617,0.8461,3.2064,4.7912,56,27.8307,0.4969767857142857,0.3509,1.0836,1.6041,completed
