trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,top_k_rate,top_k_max_cells,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,target_x,target_y,clue_locations,first_clue_robot,first_clue_x,first_clue_y,robot_start_locations,robot_end_locations,clues_detected_by_robot,target_found_by_robot,trial_status
21,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,19,361,4,0.1,36,,,cbaa_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,5,6,"(0,7);(1,9);(9,0);(10,5)",01,0,7,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(2,3);01:(5,6);02:(2,15);03:(1,16)",00:0;01:1;02:1;03:0,01,completed
57,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,19,361,4,0.1,36,,,cbaa_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,10,3,"(15,0);(9,2);(9,11);(1,0)",00,1,0,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(11,5);01:(10,3);02:(9,1);03:(11,8)",00:1;01:1;02:1;03:0,01,completed
93,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,19,361,4,0.1,36,,,cbaa_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,0,1,"(8,5);(4,4);(1,10);(13,3)",,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(0,1);01:(2,8);02:(1,13);03:(4,16)",00:0;01:0;02:0;03:0,00,completed
129,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,19,361,4,0.1,36,,,cbaa_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,1,3,"(1,5);(3,1);(3,2);(11,3)",00,3,1,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(5,2);01:(1,3);02:(2,6);03:(1,13)",00:2;01:0;02:0;03:0,01,completed
165,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,19,361,4,0.1,36,,,cbaa_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,4,9,"(16,16);(7,10);(2,8);(14,5)",03,16,16,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(5,8);01:(5,4);02:(5,10);03:(4,9)",00:0;01:1;02:1;03:1,03,completed
201,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,19,361,4,0.1,36,,,cbaa_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,11,11,"(3,6);(15,8);(9,11);(8,10)",01,15,8,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(11,6);01:(11,11);02:(13,5);03:(12,9)",00:0;01:3;02:0;03:0,01,completed
237,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,19,361,4,0.1,36,,,cbaa_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,15,9,"(8,8);(16,12);(7,13);(10,7)",01,10,7,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(15,9);01:(15,8);02:(15,18);03:(17,10)",00:0;01:1;02:2;03:1,00,completed
273,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,19,361,4,0.1,36,,,cbaa_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,1,10,"(1,11);(1,17);(0,5);(3,9)",03,1,17,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(2,3);01:(1,10);02:(2,15);03:(1,18)",00:0;01:0;02:0;03:1,01,completed
309,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,19,361,4,0.1,36,,,cbaa_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,4,8,"(3,9);(6,14);(10,0);(4,9)",00,10,0,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(15,4);01:(4,8);02:(15,6);03:(0,4)",00:1;01:1;02:0;03:0,01,completed
345,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,19,361,4,0.1,36,,,cbaa_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,3,13,"(8,4);(4,14);(4,10);(3,6)",,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(3,1);01:(5,8);02:(3,13);03:(7,16)",00:0;01:0;02:0;03:0,02,completed
