condition_id,mission,algorithm,top_k_level,top_k_rate,top_k_cells,status,stopped_reason,representative,completed_trial_count,failed_trial_count,planned_trial_count,historical_system_csv,historical_system_sha256,device_ids,mixed_device_condition,build_ids,campaign_id,campaign_manifest_schema,campaign_manifest_sha256,implementation_id,campaign_build_id,build_manifest_sha256,allocator_source_bundle_sha256,deployed_module_set_sha256,host_source_sha256,simulator_source_sha256,scenario_sha256,analysis_valid,invalidation_reason,allocator_call_count,timed_allocator_call_count,calls_with_filter,candidate_filter_invocation_count,call_class_counts,allocator_time_total_us,allocator_time_mean_us,allocator_time_median_us,allocator_time_p95_us,allocator_time_max_us,candidate_filter_time_total_us,candidate_filter_time_mean_us,candidate_filter_time_median_us,candidate_filter_time_p95_us,candidate_filter_time_max_us,allocator_exclusive_time_total_us,allocator_exclusive_time_mean_us,allocator_exclusive_time_median_us,allocator_exclusive_time_p95_us,allocator_exclusive_time_max_us
collaborative_acbba_topk_005_k3,collaborative,ACBBA,5%,0.05,3,complete,,True,10,0,10,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\raw\collaborative_known_target_visit\topk_sensitivity\multitarget_g19_r4_t50\acbba\topk_005\system_performance.csv,066e93398871abbadf9d27bb79a743a91c73f3bafaf0af88adfefb484054b025,e4621cb30b0b342f;e4621cb30b16392f;e4621cb30b2b352f;e4621cb30b4b372f,True,micropython_1_24_o0_2539f0c4fe4d,pololu_native_persistent_v8,2,5707d91201b5ebdb81d3797ff2e476a37979b5b5468bf83771f97cc454e8a559,pololu_native_persistent_hil_v2,micropython_1_24_o0_2539f0c4fe4d,2d75ea6a4cbf57ea37401447dbdc478eb4275b877f2fe96b6bfba168ae120500,2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268,e97e688ba8d7f2f7717cc390e2e147639f2a2e7fdb50ad5287e8a97ceb17fda3,0f383620c19a7f3660df26338ed69497f2f4e5aede464a27143f5384dab5aca7,42be2063cd8d47f54e7bc35df5c1f2b5dad17700764e8d86f1d3c2c502349497,,True,,2596,2596,2596,2596,candidate_filter_only:1917;partial_bundle_refill:679,73651034.0,28370.968412942988,14862.5,88392.0,140815.0,57386532.0,22105.751926040062,7662.0,77587.0,120268.0,16264502.0,6265.2164869029275,5877.0,15483.0,21646.0
collaborative_acbba_topk_010_k5,collaborative,ACBBA,10%,0.1,5,complete,,True,10,0,10,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\raw\collaborative_known_target_visit\topk_sensitivity\multitarget_g19_r4_t50\acbba\topk_010\system_performance.csv,0f6404b4c294e8d00052830c726ba5ac56b696902482c1b97410df49a36c2fa6,e4621cb30b0b342f;e4621cb30b16392f;e4621cb30b2b352f;e4621cb30b43372f;e4621cb30b4b372f,True,micropython_1_24_o0_2539f0c4fe4d,pololu_native_persistent_v8,2,5707d91201b5ebdb81d3797ff2e476a37979b5b5468bf83771f97cc454e8a559,pololu_native_persistent_hil_v2,micropython_1_24_o0_2539f0c4fe4d,2d75ea6a4cbf57ea37401447dbdc478eb4275b877f2fe96b6bfba168ae120500,2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268,e97e688ba8d7f2f7717cc390e2e147639f2a2e7fdb50ad5287e8a97ceb17fda3,0f383620c19a7f3660df26338ed69497f2f4e5aede464a27143f5384dab5aca7,42be2063cd8d47f54e7bc35df5c1f2b5dad17700764e8d86f1d3c2c502349497,,True,,2377,2377,2377,2377,candidate_filter_only:1675;partial_bundle_refill:702,74765301.0,31453.6394615061,17205.0,96250.0,155101.0,52914763.0,22261.153975599496,6666.0,78309.0,117856.0,21850538.0,9192.485485906605,4844.0,33034.0,39134.0
collaborative_acbba_topk_025_k13,collaborative,ACBBA,25%,0.25,13,complete,,True,10,0,10,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\raw\collaborative_known_target_visit\topk_sensitivity\multitarget_g19_r4_t50\acbba\topk_025\system_performance.csv,c5291f3015858c99fad369d505ebf06898924d85acc5e9e043f7ba9bf673af69,e4621cb30b43372f,False,micropython_1_24_o0_2539f0c4fe4d,pololu_native_persistent_v8,2,5707d91201b5ebdb81d3797ff2e476a37979b5b5468bf83771f97cc454e8a559,pololu_native_persistent_hil_v2,micropython_1_24_o0_2539f0c4fe4d,2d75ea6a4cbf57ea37401447dbdc478eb4275b877f2fe96b6bfba168ae120500,2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268,e97e688ba8d7f2f7717cc390e2e147639f2a2e7fdb50ad5287e8a97ceb17fda3,0f383620c19a7f3660df26338ed69497f2f4e5aede464a27143f5384dab5aca7,42be2063cd8d47f54e7bc35df5c1f2b5dad17700764e8d86f1d3c2c502349497,,True,,2374,2374,2374,2374,candidate_filter_only:1691;partial_bundle_refill:683,97364640.0,41012.90648694187,12609.5,134661.0,246952.0,50127841.0,21115.350042123,806.5,77321.0,118190.0,47236799.0,19897.55644481887,4807.5,93768.0,129543.0
collaborative_acbba_topk_050_k25,collaborative,ACBBA,50%,0.5,25,complete,,True,10,0,10,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\raw\collaborative_known_target_visit\topk_sensitivity\multitarget_g19_r4_t50\acbba\topk_050\system_performance.csv,8397145adbccd2171a5a83934fc8883eabcae51dbce0c1ba6477fc01aeb73198,e4621cb30b16392f,False,micropython_1_24_o0_2539f0c4fe4d,pololu_native_persistent_v8,2,5707d91201b5ebdb81d3797ff2e476a37979b5b5468bf83771f97cc454e8a559,pololu_native_persistent_hil_v2,micropython_1_24_o0_2539f0c4fe4d,2d75ea6a4cbf57ea37401447dbdc478eb4275b877f2fe96b6bfba168ae120500,2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268,e97e688ba8d7f2f7717cc390e2e147639f2a2e7fdb50ad5287e8a97ceb17fda3,0f383620c19a7f3660df26338ed69497f2f4e5aede464a27143f5384dab5aca7,42be2063cd8d47f54e7bc35df5c1f2b5dad17700764e8d86f1d3c2c502349497,,True,,2329,2329,2329,2329,candidate_filter_only:1628;partial_bundle_refill:701,120680682.0,51816.52297123229,7496.0,236302.0,372172.0,42496289.0,18246.5817947617,803.0,77528.0,118190.0,78184393.0,33569.94117647059,4782.0,178581.0,277866.0
collaborative_acbba_topk_075_k38,collaborative,ACBBA,75%,0.75,38,complete,,True,10,0,10,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\raw\collaborative_known_target_visit\topk_sensitivity\multitarget_g19_r4_t50\acbba\topk_075\system_performance.csv,4b808ea71858231ab9511e266547e49c56d8da8d5f0dcb539b11e5c506c83e00,e4621cb30b2b352f,False,micropython_1_24_o0_2539f0c4fe4d,pololu_native_persistent_v8,2,5707d91201b5ebdb81d3797ff2e476a37979b5b5468bf83771f97cc454e8a559,pololu_native_persistent_hil_v2,micropython_1_24_o0_2539f0c4fe4d,2d75ea6a4cbf57ea37401447dbdc478eb4275b877f2fe96b6bfba168ae120500,2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268,e97e688ba8d7f2f7717cc390e2e147639f2a2e7fdb50ad5287e8a97ceb17fda3,0f383620c19a7f3660df26338ed69497f2f4e5aede464a27143f5384dab5aca7,42be2063cd8d47f54e7bc35df5c1f2b5dad17700764e8d86f1d3c2c502349497,,True,,2329,2329,2329,2329,candidate_filter_only:1628;partial_bundle_refill:701,127093532.0,54570.00085873766,5790.0,248625.0,506526.0,26326728.0,11303.876341777586,805.0,76635.0,118114.0,100766804.0,43266.124516960066,4769.0,232680.0,389147.0
collaborative_acbba_topk_100_k50,collaborative,ACBBA,100%,1.0,50,complete,,True,10,0,10,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\raw\collaborative_known_target_visit\topk_sensitivity\multitarget_g19_r4_t50\acbba\topk_100\system_performance.csv,bd2d1276a78e3854f24404eff80b3b031f4062ad127fdc8a13482ff2af2ec08e,e4621cb30b16392f,False,micropython_1_24_o0_2539f0c4fe4d,pololu_native_persistent_v8,2,5707d91201b5ebdb81d3797ff2e476a37979b5b5468bf83771f97cc454e8a559,pololu_native_persistent_hil_v2,micropython_1_24_o0_2539f0c4fe4d,2d75ea6a4cbf57ea37401447dbdc478eb4275b877f2fe96b6bfba168ae120500,2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268,e97e688ba8d7f2f7717cc390e2e147639f2a2e7fdb50ad5287e8a97ceb17fda3,0f383620c19a7f3660df26338ed69497f2f4e5aede464a27143f5384dab5aca7,42be2063cd8d47f54e7bc35df5c1f2b5dad17700764e8d86f1d3c2c502349497,,True,,2329,2329,2329,2329,candidate_filter_only:1628;partial_bundle_refill:701,111263667.0,47773.150279089736,5565.0,233753.0,492850.0,2208519.0,948.2692142550451,823.0,1369.0,1696.0,109055148.0,46824.88106483469,4796.0,232535.0,491590.0
collaborative_pi_topk_fixed_k1,collaborative,PI,K=1,0.02,1,complete,,True,10,0,10,,,e4621cb30b0b342f;e4621cb30b16392f;e4621cb30b2b352f;e4621cb30b43372f;e4621cb30b4b372f,True,micropython_1_24_o0_2539f0c4fe4d,pololu_native_persistent_v8,2,5707d91201b5ebdb81d3797ff2e476a37979b5b5468bf83771f97cc454e8a559,pololu_native_persistent_hil_v2,micropython_1_24_o0_2539f0c4fe4d,2d75ea6a4cbf57ea37401447dbdc478eb4275b877f2fe96b6bfba168ae120500,2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268,e97e688ba8d7f2f7717cc390e2e147639f2a2e7fdb50ad5287e8a97ceb17fda3,0f383620c19a7f3660df26338ed69497f2f4e5aede464a27143f5384dab5aca7,42be2063cd8d47f54e7bc35df5c1f2b5dad17700764e8d86f1d3c2c502349497,,True,,2131,2131,2131,2815,candidate_filter_only:1399;partial_bundle_refill:732,95415334.0,44774.910370717975,28843.0,148265.0,269447.0,86992701.0,40822.47817925856,25198.0,140106.0,260678.0,8422633.0,3952.432191459409,3090.0,8139.0,16864.0
collaborative_pi_topk_fixed_k2,collaborative,PI,K=2,0.04,2,completed_with_trial_failures,,False,9,1,10,,,e4621cb30b0b342f;e4621cb30b16392f;e4621cb30b2b352f;e4621cb30b43372f;e4621cb30b4b372f,True,micropython_1_24_o0_2539f0c4fe4d,pololu_native_persistent_v8,2,5707d91201b5ebdb81d3797ff2e476a37979b5b5468bf83771f97cc454e8a559,pololu_native_persistent_hil_v2,micropython_1_24_o0_2539f0c4fe4d,2d75ea6a4cbf57ea37401447dbdc478eb4275b877f2fe96b6bfba168ae120500,2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268,e97e688ba8d7f2f7717cc390e2e147639f2a2e7fdb50ad5287e8a97ceb17fda3,0f383620c19a7f3660df26338ed69497f2f4e5aede464a27143f5384dab5aca7,42be2063cd8d47f54e7bc35df5c1f2b5dad17700764e8d86f1d3c2c502349497,,True,,,,,,,,,,,,,,,,,,,,,
collaborative_pi_topk_005_k3,collaborative,PI,5%,0.05,3,complete,,True,10,0,10,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\raw\collaborative_known_target_visit\topk_sensitivity\multitarget_g19_r4_t50\pi\topk_005\system_performance.csv,a65f5a08b4c94f360d8f35c3e560444d2e337d72f8db057071e3d0cb425879c2,e4621cb30b0b342f;e4621cb30b16392f;e4621cb30b2b352f;e4621cb30b43372f;e4621cb30b4b372f,True,micropython_1_24_o0_2539f0c4fe4d,pololu_native_persistent_v8,2,5707d91201b5ebdb81d3797ff2e476a37979b5b5468bf83771f97cc454e8a559,pololu_native_persistent_hil_v2,micropython_1_24_o0_2539f0c4fe4d,2d75ea6a4cbf57ea37401447dbdc478eb4275b877f2fe96b6bfba168ae120500,2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268,e97e688ba8d7f2f7717cc390e2e147639f2a2e7fdb50ad5287e8a97ceb17fda3,0f383620c19a7f3660df26338ed69497f2f4e5aede464a27143f5384dab5aca7,42be2063cd8d47f54e7bc35df5c1f2b5dad17700764e8d86f1d3c2c502349497,,True,,2451,2451,1996,2214,cached_or_maintenance:455;candidate_filter_only:1455;partial_bundle_refill:541,89025082.0,36321.942880456954,9220.0,131812.0,466700.0,53640869.0,21885.299469604244,2893.0,92926.0,378913.0,35384213.0,14436.643410852714,6138.0,55895.0,111314.0
collaborative_pi_topk_010_k5,collaborative,PI,10%,0.1,5,complete,,True,10,0,10,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\raw\collaborative_known_target_visit\topk_sensitivity\multitarget_g19_r4_t50\pi\topk_010\system_performance.csv,4d80cb00c602a004c9957a6d264f1d4c3e8f3ca75a534dd125a216e2cc6e813f,e4621cb30b0b342f;e4621cb30b16392f;e4621cb30b2b352f;e4621cb30b43372f;e4621cb30b4b372f,True,micropython_1_24_o0_2539f0c4fe4d,pololu_native_persistent_v8,2,5707d91201b5ebdb81d3797ff2e476a37979b5b5468bf83771f97cc454e8a559,pololu_native_persistent_hil_v2,micropython_1_24_o0_2539f0c4fe4d,2d75ea6a4cbf57ea37401447dbdc478eb4275b877f2fe96b6bfba168ae120500,2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268,e97e688ba8d7f2f7717cc390e2e147639f2a2e7fdb50ad5287e8a97ceb17fda3,0f383620c19a7f3660df26338ed69497f2f4e5aede464a27143f5384dab5aca7,42be2063cd8d47f54e7bc35df5c1f2b5dad17700764e8d86f1d3c2c502349497,,True,,2452,2452,1811,1956,cached_or_maintenance:641;candidate_filter_only:1270;partial_bundle_refill:541,89016567.0,36303.65701468189,5444.0,160732.0,518112.0,36030275.0,14694.239396411092,768.0,71615.0,402319.0,52986292.0,21609.4176182708,4682.5,96527.0,165027.0
