trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,top_k_rate,top_k_max_cells,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status,failure_type,failure_message,debug_max_events,allocator_calls_total,allocator_time_ms_team_total,allocator_time_ms_team_max,allocator_solve_time_ms_team_total,allocator_solve_time_ms_team_max,candidate_filter_calls_total,candidate_filter_time_ms_team_total,candidate_filter_time_ms_team_max
10,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dga_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,283,29,254,246,41,0,0,0,925,2772,0,311,614,606,319,867,319,0.0,3.7601626016260163,3.4133858267716537,1.127208480565371,1.2559055118110236,1.2967479674796747,clue:12;collision_intent:310;dga_entry:319;state:283;target:1,97,284,0.2357723577235773,completed,,,,1966,131401.47296799993,192.295093,128003.32675899995,190.223969,1939,3398.1462090000005,30.11062
11,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dga_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,271,82,189,226,49,0,4,2,858,2570,0,306,552,581,277,693,277,0.0,3.7964601769911503,3.6666666666666665,1.022140221402214,1.4656084656084656,1.2256637168141593,clue:4;collision_intent:305;dga_entry:277;state:271;target:1,95,262,0.15486725663716805,completed,,,,986,61384.98135900002,163.909677,59879.759358,162.013464,905,1505.2220010000003,20.286405
12,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dga_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,303,137,166,265,42,1,0,0,906,2718,0,327,579,642,264,632,264,0.0,3.418867924528302,3.8072289156626504,0.8712871287128713,1.5903614457831325,0.9962264150943396,clue:12;collision_intent:326;dga_entry:264;state:303;target:1,94,258,0.13867924528301878,completed,,,,1404,83720.177043,158.799084,81974.368892,157.288172,1269,1745.808151,17.772768
13,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dga_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,52,7,45,45,11,1,0,0,236,704,0,62,174,122,114,221,114,0.0,5.2444444444444445,4.911111111111111,2.1923076923076925,2.533333333333333,2.533333333333333,clue:8;collision_intent:61;dga_entry:114;state:52;target:1,27,85,0.4277777777777778,completed,,,,363,24176.935448999997,206.842896,23335.997150000003,204.676463,356,840.9382990000004,18.776969
14,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dga_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,132,94,38,135,1,0,0,0,355,1061,0,138,217,282,73,167,73,0.0,2.6296296296296298,4.394736842105263,0.553030303030303,1.9210526315789473,0.5407407407407407,clue:12;collision_intent:137;dga_entry:73;state:132;target:1,48,120,0.1611111111111112,completed,,,,400,20824.407716000005,133.469639,20261.744023,131.692335,308,562.663693,17.807302
15,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dga_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,31,29,2,35,0,0,0,0,90,267,0,35,55,70,20,32,20,0.0,2.5714285714285716,16.0,0.6451612903225806,10.0,0.5714285714285714,clue:4;collision_intent:34;dga_entry:20;state:31;target:1,10,27,0.06428571428571428,completed,,,,51,1722.154779,121.673489,1642.99201,118.86228,24,79.162769,18.264584
16,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dga_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,370,41,329,312,62,4,2,2,1362,4082,0,421,941,807,555,1280,555,0.0,4.365384615384615,3.8905775075987843,1.5,1.6869300911854104,1.7788461538461537,clue:16;collision_intent:420;dga_entry:555;state:370;target:1,144,427,0.17307692307692313,completed,,,,2735,174570.951143,167.486602,170814.23458400002,166.282787,2696,3756.716559000001,29.324031
17,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dga_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,55,11,44,52,7,0,0,0,228,682,0,67,161,130,98,206,98,0.0,4.384615384615385,4.681818181818182,1.7818181818181817,2.227272727272727,1.8846153846153846,clue:8;collision_intent:66;dga_entry:98;state:55;target:1,26,85,0.34615384615384626,completed,,,,378,22653.621864999997,64.577752,21891.922554,62.56418,369,761.6993110000001,2.22679
18,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dga_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,234,49,185,219,19,1,0,0,719,2152,0,247,472,493,226,621,226,0.0,3.2831050228310503,3.3567567567567567,0.9658119658119658,1.2216216216216216,1.0319634703196348,clue:12;collision_intent:246;dga_entry:226;state:234;target:1,110,277,0.341324200913242,completed,,,,1686,100931.07110400003,64.418002,98327.5184090001,63.129844,1639,2603.5526949999994,2.056388
19,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dga_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,66,22,44,67,3,1,0,0,263,785,0,75,188,153,110,219,110,0.0,3.925373134328358,4.9772727272727275,1.6666666666666667,2.5,1.6417910447761195,clue:12;collision_intent:74;dga_entry:110;state:66;target:1,40,108,0.3917910447761195,completed,,,,420,24150.676143999997,64.594171,23353.104745000004,62.620737,400,797.5713989999999,3.671127
20,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dga_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,40,40,0,44,0,0,0,0,81,239,0,41,40,81,0,0,0,0.0,1.8409090909090908,0.0,0.0,0.0,0.0,collision_intent:40;state:40;target:1,10,21,0.0,completed,,,,38,1.3712540000000002,0.145312,1.3712540000000002,0.145312,0,0.0,0.0
21,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dga_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 21. This usually means the allocator is stuck or returning no reachable goals.,15000,0,0.0,0.0,0.0,0.0,0,0.0,0.0
22,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dga_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 22. This usually means the allocator is stuck or returning no reachable goals.,15000,0,0.0,0.0,0.0,0.0,0,0.0,0.0
23,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dga_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,33,20,13,36,1,0,0,0,109,326,0,37,72,74,35,69,35,0.0,3.0277777777777777,5.3076923076923075,1.0606060606060606,2.6923076923076925,0.9722222222222222,clue:4;collision_intent:36;dga_entry:35;state:33;target:1,15,40,0.20833333333333326,completed,,,,122,6268.561621999998,62.916546,6062.814038,60.927524,104,205.747584,2.159381
24,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dga_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,100,31,69,94,10,1,1,1,290,867,0,107,183,215,75,227,75,0.0,3.0851063829787235,3.289855072463768,0.75,1.0869565217391304,0.7978723404255319,clue:8;collision_intent:106;dga_entry:75;state:100;target:1,36,93,0.1914893617021276,completed,,,,287,15072.527970999996,63.88495,14596.608515999998,62.165225,257,475.919455,2.068251
25,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dga_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,55,55,0,59,0,0,0,0,111,330,0,56,55,111,0,0,0,0.0,1.88135593220339,0.0,0.0,0.0,0.0,collision_intent:55;state:55;target:1,14,29,0.012711864406779627,completed,,,,53,1.714896,0.124122,1.714896,0.124122,0,0.0,0.0
26,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dga_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,57,57,0,61,0,0,0,0,115,343,0,58,57,115,0,0,0,0.0,1.8852459016393444,0.0,0.0,0.0,0.0,collision_intent:57;state:57;target:1,15,31,0.012295081967213184,completed,,,,55,1.725385,0.125754,1.725385,0.125754,0,0.0,0.0
27,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dga_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,96,96,0,100,0,0,0,0,193,577,0,97,96,193,0,0,0,0.0,1.93,0.0,0.0,0.0,0.0,collision_intent:96;state:96;target:1,24,49,0.0,completed,,,,94,2.7709479999999997,0.12329,2.7709479999999997,0.12329,0,0.0,0.0
28,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dga_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,16,16,0,20,0,0,0,0,33,95,0,17,16,33,0,0,0,0.0,1.65,0.0,0.0,0.0,0.0,collision_intent:16;state:16;target:1,4,9,0.0,completed,,,,14,0.832247,0.213205,0.832247,0.213205,0,0.0,0.0
29,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dga_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,221,62,159,190,35,2,1,1,621,1860,0,236,385,465,156,496,156,0.0,3.268421052631579,3.119496855345912,0.7058823529411765,0.9811320754716981,0.8210526315789474,clue:8;collision_intent:235;dga_entry:156;state:221;target:1,80,210,0.22631578947368425,completed,,,,1029,56316.99102699998,65.220112,54817.34078800003,63.691001,968,1499.6502389999998,1.92941
30,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dga_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,382,252,130,342,44,2,2,1,1062,3184,0,414,648,812,250,558,250,0.0,3.1052631578947367,4.292307692307692,0.6544502617801047,1.9230769230769231,0.7309941520467836,clue:16;collision_intent:413;dga_entry:250;state:382;target:1,116,295,0.08625730994152048,completed,,,,1132,54433.78806800001,63.884083,53784.31189100001,63.238704,893,649.4761769999999,0.939763
31,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dga_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,317,28,289,257,64,6,13,5,1053,3158,0,366,687,699,354,997,354,0.0,4.097276264591439,3.449826989619377,1.1167192429022081,1.2249134948096885,1.377431906614786,clue:16;collision_intent:365;dga_entry:354;state:317;target:1,148,389,0.30447470817120625,completed,,,,1619,93525.75412799997,64.311206,91227.46978300004,63.097852,1591,2298.284345000002,2.180893
32,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dga_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 32. This usually means the allocator is stuck or returning no reachable goals.,15000,0,0.0,0.0,0.0,0.0,0,0.0,0.0
33,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dga_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,15,0,15,19,0,0,0,0,90,269,0,21,69,44,46,90,46,0.0,4.7368421052631575,6.0,3.066666666666667,3.066666666666667,2.4210526315789473,clue:8;collision_intent:20;dga_entry:46;state:15;target:1,7,29,0.2763157894736843,completed,,,,67,4230.466691,90.650454,4091.2013100000004,88.542889,67,139.265381,2.31941
34,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dga_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,153,97,56,149,8,2,0,0,441,1320,0,161,280,326,115,247,115,0.0,2.959731543624161,4.410714285714286,0.7516339869281046,2.0535714285714284,0.7718120805369127,clue:12;collision_intent:160;dga_entry:115;state:153;target:1,59,153,0.15939597315436238,completed,,,,675,37500.78754900001,130.0767,36558.709550000014,128.500925,579,942.0779990000003,11.241303
35,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dga_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,145,39,106,133,16,1,3,2,461,1381,0,162,299,319,142,382,142,0.0,3.4661654135338344,3.6037735849056602,0.9793103448275862,1.3396226415094339,1.0676691729323309,clue:12;collision_intent:161;dga_entry:142;state:145;target:1,42,124,0.07330827067669166,completed,,,,721,46524.225997,215.803903,45158.98767500001,204.377643,683,1365.2383220000002,18.105265
36,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dga_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,6,6,0,10,0,0,0,0,13,35,0,7,6,13,0,0,0,0.0,1.3,0.0,0.0,0.0,0.0,collision_intent:6;state:6;target:1,2,5,0.10000000000000009,completed,,,,6,0.542503,0.172355,0.542503,0.172355,0,0.0,0.0
37,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_dga_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,262,78,184,235,31,2,2,1,867,2597,0,294,573,568,299,710,299,0.0,3.6893617021276595,3.858695652173913,1.1412213740458015,1.625,1.2723404255319148,clue:12;collision_intent:293;dga_entry:299;state:262;target:1,98,287,0.2393617021276595,completed,,,,1404,90141.508341,186.959255,88209.29402900001,185.639971,1327,1932.214312,21.381854
