trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,top_k_rate,top_k_max_cells,max_candidate_cells,condition_id,scenario_file,host_trial_runtime_ms,robot_id,allocator_calls,allocator_time_ms_total,allocator_time_ms_mean,allocator_time_ms_median,allocator_time_ms_p95,allocator_time_ms_max,allocator_solve_time_ms_total,allocator_solve_time_ms_mean,allocator_solve_time_ms_median,allocator_solve_time_ms_p95,allocator_solve_time_ms_max,allocator_time_pct,candidate_filter_calls,candidate_filter_time_ms_total,candidate_filter_time_ms_mean,candidate_filter_time_ms_median,candidate_filter_time_ms_p95,candidate_filter_time_ms_max,allocator_host_runtime_pct,trial_status
0,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_acbba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,312.17612,00,30,23.827460000000006,0.7942486666666668,0.80357,1.003899,1.061048,20.387079,0.6795693,0.695222,0.772994,0.815842,7.632697850175088,30,3.4403810000000004,0.11467936666666668,0.106956,0.286038,0.288054,7.632697850175088,completed
0,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_acbba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,312.17612,01,48,50.960046999999996,1.0616676458333332,0.725093,0.994427,16.91847,46.347936,0.9655819999999999,0.6240565,0.729573,16.746989,16.32413363328367,48,4.612111,0.09608564583333333,0.06959699999999999,0.253974,0.298805,16.32413363328367,completed
0,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_acbba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,312.17612,02,44,31.516102,0.7162750454545455,0.6949339999999999,0.996507,1.106454,27.639482000000005,0.6281700454545456,0.602538,0.74762,0.837056,10.095615897846383,44,3.8766200000000004,0.088105,0.052414,0.250327,0.289845,10.095615897846383,completed
0,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_acbba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,312.17612,03,50,51.279546999999994,1.0255909399999998,0.6776225,0.983643,16.912231,46.970969999999994,0.9394193999999999,0.58977,0.746115,16.721614,16.426479706391376,50,4.3085770000000005,0.08617154,0.0558695,0.259351,0.326388,16.426479706391376,completed
1,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_acbba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,254.55399,00,58,41.088252000000004,0.7084181379310346,0.6716065,0.937404,0.968091,36.438283000000006,0.6282462586206897,0.6008255,0.740676,0.761186,16.141272034274536,58,4.649969000000001,0.08017187931034485,0.042142,0.259094,0.260214,16.141272034274536,completed
1,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_acbba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,254.55399,01,43,31.855476000000003,0.740825023255814,0.73178,0.918526,0.937917,27.341759,0.6358548604651163,0.638184,0.723397,0.773315,12.514231656710626,43,4.513717000000001,0.1049701627906977,0.092956,0.236823,0.258902,12.514231656710626,completed
1,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_acbba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,254.55399,02,56,40.49697899999999,0.7231603392857141,0.691718,0.970811,1.007546,35.50823199999999,0.6340755714285713,0.6260405,0.737573,0.758627,15.908994001626134,56,4.988747000000001,0.08908476785714288,0.062158000000000005,0.251639,0.269973,15.908994001626134,completed
1,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_acbba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,254.55399,03,37,27.858699999999992,0.7529378378378376,0.767459,0.949437,0.95894,23.858628,0.6448277837837838,0.650056,0.737797,0.743365,10.944122305841676,37,4.000071999999999,0.10811005405405404,0.083005,0.252854,0.259255,10.944122305841676,completed
2,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_acbba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,231.994259,00,35,26.343556,0.7526730285714286,0.737828,0.953276,1.030521,22.732715000000006,0.649506142857143,0.656455,0.734917,0.776482,11.355262028272863,35,3.6108410000000006,0.10316688571428573,0.096445,0.254039,0.26015,11.355262028272863,completed
2,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_acbba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,231.994259,01,48,33.317375999999996,0.694112,0.688646,0.94662,1.019258,29.511082,0.6148142083333333,0.601289,0.736643,0.778179,14.361293311141806,48,3.806294,0.07929779166666666,0.04859,0.236631,0.267446,14.361293311141806,completed
2,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_acbba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,231.994259,02,51,36.508812999999996,0.7158590784313725,0.713094,0.962204,1.05596,32.188013,0.6311375098039216,0.634697,0.749764,0.758019,15.73694674918658,51,4.320799999999999,0.08472156862745096,0.052926,0.236215,0.297941,15.73694674918658,completed
2,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_acbba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,231.994259,03,47,33.449754000000006,0.7116968936170214,0.709126,0.927389,0.954652,29.321236,0.6238560851063829,0.646728,0.721158,0.734436,14.418354205911625,47,4.128518,0.08784080851063829,0.063134,0.242807,0.266294,14.418354205911625,completed
3,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_acbba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,230.229109,00,46,32.274985,0.7016301086956522,0.6721025,0.959357,0.99161,28.512629999999994,0.6198397826086955,0.5978015,0.749285,0.759748,14.018637843053982,46,3.7623549999999994,0.08179032608695651,0.057966,0.229496,0.287349,14.018637843053982,completed
3,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_acbba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,230.229109,01,44,31.507046000000003,0.7160692272727274,0.692966,0.961788,0.973051,27.51698899999999,0.6253861136363634,0.619929,0.732421,0.754435,13.685083583414293,44,3.990057,0.09068311363636364,0.0695015,0.243255,0.256246,13.685083583414293,completed
3,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_acbba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,230.229109,02,37,27.761971000000003,0.7503235405405406,0.753955,1.002459,1.01865,23.943776000000003,0.6471290810810811,0.651112,0.74922,0.758147,12.058410476670005,37,3.8181950000000002,0.10319445945945946,0.092284,0.286837,0.291125,12.058410476670005,completed
3,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_acbba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,230.229109,03,42,30.925465,0.7363205952380952,0.7218125,0.979835,1.007323,27.147232999999996,0.6463626904761904,0.636952,0.757124,0.761603,13.432473910151822,42,3.778232,0.08995790476190477,0.0745575,0.233271,0.259126,13.432473910151822,completed
4,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_acbba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,233.618263,00,36,26.934060999999993,0.748168361111111,0.7407565,0.936765,0.985947,23.010431000000008,0.6391786388888892,0.6314165,0.726085,0.82397,11.529090514640112,36,3.92363,0.10898972222222222,0.095661,0.252183,0.260022,11.529090514640112,completed
4,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_acbba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,233.618263,01,43,31.744860000000003,0.7382525581395349,0.729541,0.944509,1.006746,27.37526399999999,0.6366340465116277,0.631848,0.742467,0.789922,13.588346900772908,43,4.369596,0.10161851162790697,0.094941,0.25471,0.268438,13.588346900772908,completed
4,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_acbba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,233.618263,02,52,38.33472499999999,0.7372062499999998,0.7414445000000001,0.932573,0.967803,33.083467999999996,0.6362205384615384,0.6321365,0.737764,0.742052,16.409130222837067,52,5.251257,0.10098571153846153,0.10100400000000001,0.253911,0.259031,16.409130222837067,completed
4,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_acbba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,233.618263,03,44,31.372326,0.7130074090909091,0.7023735,0.958044,1.00121,27.120393,0.6163725681818182,0.5946975000000001,0.728228,0.736133,13.428884196438016,44,4.251933,0.09663484090909091,0.089517,0.238135,0.272982,13.428884196438016,completed
5,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_acbba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,345.391775,00,51,56.942443,1.1165184901960783,0.749315,1.975574,15.932779,51.578034,1.011334,0.64084,1.909849,15.707284,16.486334395195136,51,5.364409,0.10518449019607844,0.101373,0.252055,0.256407,16.486334395195136,completed
5,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_acbba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,345.391775,01,44,35.828033000000005,0.8142734772727274,0.761907,1.009019,2.244844,31.217006,0.7094774090909092,0.6823425000000001,0.801281,2.199886,10.37315755420059,44,4.611027,0.10479606818181818,0.0743335,0.242615,0.277301,10.37315755420059,completed
5,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_acbba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,345.391775,02,39,33.777548,0.8660909743589744,0.774819,1.008218,3.883151,29.461549,0.7554243333333334,0.665704,0.827521,3.803506,9.779488234773396,39,4.315999000000001,0.11066664102564104,0.093948,0.261526,0.282166,9.779488234773396,completed
5,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_acbba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,345.391775,03,47,53.290008,1.1338299574468085,0.789186,1.473033,16.820427,48.061785,1.022591170212766,0.652519,0.96582,16.776813,15.428858431848877,47,5.228223,0.11123878723404255,0.075582,0.252566,0.720101,15.428858431848877,completed
6,known_visit,ACBBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_acbba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,216.317887,00,37,27.890701999999997,0.7538027567567567,0.750084,0.930398,0.939229,23.853190999999995,0.6446808378378377,0.642632,0.740868,0.743333,12.893386851545936,37,4.037510999999999,0.1091219189189189,0.09206,0.263254,0.269846,12.893386851545936,completed
