trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,top_k_rate,top_k_max_cells,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status,failure_type,failure_message,debug_max_events
9,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,12,0,12,16,0,2,0,0,57,168,0,13,44,29,28,57,28,0.0,3.5625,4.75,2.3333333333333335,2.3333333333333335,1.75,clue:4;collision_intent:12;hipc_clear_bundle:2;hipc_entry:26;state:12;target:1,3,16,0.0,completed,,,
45,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,190,139,51,192,2,0,0,0,507,1518,0,191,316,393,114,229,114,0.0,2.640625,4.490196078431373,0.6,2.235294117647059,0.59375,clue:12;collision_intent:190;hipc_entry:114;state:190;target:1,48,137,0.0078125,completed,,,
117,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,253,131,122,226,31,5,1,1,745,2231,0,255,490,512,233,483,233,0.0,3.2964601769911503,3.959016393442623,0.9209486166007905,1.9098360655737705,1.0309734513274336,clue:4;collision_intent:254;hipc_entry:233;state:253;target:1,64,204,0.05752212389380529,completed,,,
153,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,257,138,119,232,29,5,4,4,778,2332,0,263,515,532,246,501,246,0.0,3.353448275862069,4.2100840336134455,0.9571984435797666,2.0672268907563027,1.0603448275862069,clue:12;collision_intent:262;hipc_clear_bundle:1;hipc_entry:245;state:257;target:1,65,203,0.032327586206896575,completed,,,
189,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,181,141,40,175,10,1,3,2,435,1303,0,185,250,374,61,153,61,0.0,2.4857142857142858,3.825,0.3370165745856354,1.525,0.3485714285714286,clue:8;collision_intent:184;hipc_entry:61;state:181;target:1,46,121,0.027142857142857135,completed,,,
225,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,135,135,0,139,0,0,0,0,272,814,0,137,135,272,0,0,0,0.0,1.9568345323741008,0.0,0.0,0.0,0.0,collision_intent:136;state:135;target:1,35,71,0.012589928057553879,completed,,,
261,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,351,0,351,292,63,6,7,7,1337,4009,0,359,978,726,611,1337,611,0.0,4.578767123287672,3.809116809116809,1.7407407407407407,1.7407407407407407,2.0924657534246576,clue:16;collision_intent:358;hipc_clear_bundle:2;hipc_entry:609;state:351;target:1,91,366,0.051369863013698724,completed,,,
297,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,380,0,380,335,49,6,7,6,1569,4704,0,389,1180,781,788,1569,788,0.0,4.683582089552239,4.128947368421053,2.0736842105263156,2.0736842105263156,2.352238805970149,clue:12;collision_intent:388;hipc_clear_bundle:2;hipc_entry:786;state:380;target:1,98,401,0.033582089552238736,completed,,,
333,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,49,14,35,50,3,2,0,0,171,509,0,50,121,103,68,143,68,0.0,3.42,4.085714285714285,1.3877551020408163,1.9428571428571428,1.36,clue:4;collision_intent:49;hipc_entry:68;state:49;target:1,13,46,0.050000000000000044,completed,,,
369,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,70,70,0,74,0,0,0,0,141,423,0,71,70,141,0,0,0,0.0,1.9054054054054055,0.0,0.0,0.0,0.0,collision_intent:70;state:70;target:1,18,37,0.013513513513513598,completed,,,
