trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,blocked_task_quarantines,blocked_task_quarantine_time_s,maximum_quarantine_level,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,allocator_calls,allocator_time_ms_total,allocator_time_ms_mean,allocator_time_ms_median,allocator_time_ms_p95,allocator_time_ms_max,allocator_solve_time_ms_total,allocator_solve_time_ms_mean,allocator_solve_time_ms_median,allocator_solve_time_ms_p95,allocator_solve_time_ms_max,candidate_filter_calls,candidate_filter_time_ms_total,candidate_filter_time_ms_mean,candidate_filter_time_ms_median,candidate_filter_time_ms_p95,candidate_filter_time_ms_max,trial_status
0,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,00,42,12,0,42,1,0,0,0,0,0.0,0,0,86,86,0,259,0,42,51.3042,1.2215285714285715,0.0849,6.681,9.3654,37.4867,0.8925404761904762,0.0775,5.0877,7.1969,23,13.817499999999999,0.6007608695652173,0.6207,1.0814,1.0871,completed
0,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,01,42,11,0,43,0,0,0,0,0,0.0,0,0,86,86,0,259,0,36,53.4833,1.4856472222222221,0.08299999999999999,8.2949,9.0375,37.7525,1.0486805555555554,0.0802,5.9392,6.7323,24,15.7308,0.65545,0.56835,1.2477,1.2548,completed
0,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,02,44,18,0,45,0,0,0,0,0,0.0,0,0,89,89,0,257,0,37,54.4645,1.4720135135135135,0.078,8.0742,9.3332,40.6882,1.099681081081081,0.078,6.2979,6.9389,18,13.776299999999999,0.76535,0.6736500000000001,1.2444,1.2444,completed
0,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,03,41,9,1,40,2,0,0,0,0,0.0,0,0,85,85,0,260,0,45,57.4708,1.2771288888888888,0.1002,6.3731,9.0758,36.667,0.8148222222222222,0.1002,4.7805,6.5859,39,20.8038,0.5334307692307692,0.3632,1.2823,1.5525,completed
1,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,00,42,10,0,42,1,0,0,0,0,0.0,0,0,86,86,0,255,0,36,35.7087,0.9919083333333334,0.07974999999999999,6.4037,9.0641,23.3868,0.6496333333333334,0.07694999999999999,4.708,6.7171,24,12.3219,0.5134124999999999,0.35040000000000004,1.1487,1.1983,completed
1,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,01,44,13,1,44,1,0,0,0,0,0.0,0,0,89,89,0,253,0,34,54.0246,1.5889588235294116,0.08835,8.0303,11.5605,39.4328,1.1597882352941176,0.08835,5.9847,8.5907,20,14.5918,0.72959,0.65145,1.4561,1.5137,completed
1,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,02,43,14,1,43,1,0,0,0,0,0.0,0,0,87,87,0,254,0,36,62.6173,1.7393694444444445,0.08615,8.302,9.6399,46.731,1.2980833333333335,0.08615,6.1721,7.1642,20,15.8863,0.794315,0.7412,1.2247,1.251,completed
1,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,03,39,13,0,39,1,0,0,0,0,0.0,0,0,80,80,0,261,0,45,71.9556,1.5990133333333334,0.3103,7.9439,9.6061,45.792699999999996,1.0176155555555555,0.0804,5.9426,7.3078,49,26.1629,0.5339367346938776,0.4605,1.1418,1.1565,completed
2,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,00,43,14,3,39,5,0,0,0,0,0.0,0,0,88,88,0,267,0,46,66.9452,1.4553304347826086,0.1383,10.0779,12.1021,46.1138,1.002473913043478,0.0863,6.9154,10.764,40,20.8314,0.5207849999999999,0.30945,1.4271,2.4376,completed
2,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,01,40,10,2,32,9,0,0,0,0,0.0,0,0,83,83,0,272,0,60,79.2215,1.3203583333333335,0.3049,8.6033,13.0855,48.8625,0.814375,0.07895,6.3192,10.2419,67,30.359,0.45311940298507464,0.3081,1.201,1.6336,completed
