trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,top_k_rate,top_k_max_cells,max_candidate_cells,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,blocked_task_quarantines,blocked_task_quarantine_time_s,maximum_quarantine_level,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,allocator_calls,allocator_time_ms_total,allocator_time_ms_mean,allocator_time_ms_median,allocator_time_ms_p95,allocator_time_ms_max,allocator_solve_time_ms_total,allocator_solve_time_ms_mean,allocator_solve_time_ms_median,allocator_solve_time_ms_p95,allocator_solve_time_ms_max,candidate_filter_calls,candidate_filter_time_ms_total,candidate_filter_time_ms_mean,candidate_filter_time_ms_median,candidate_filter_time_ms_p95,candidate_filter_time_ms_max,trial_status
2,known_visit,DMCHBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_dmchba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,02,34,10,0,34,1,0,0,0,0,0.0,0,0,70,70,0,260,0,52,31.295023999999998,0.6018273846153845,0.612745,1.87993,2.166511,28.425150000000002,0.5466375,0.606617,1.501736,1.589188,69,2.8698740000000003,0.04159237681159421,0.015615,0.202873,0.315701,completed
2,known_visit,DMCHBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_dmchba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,03,46,15,0,47,0,0,0,0,0,0.0,0,0,93,93,0,238,0,34,18.553513000000002,0.5456915588235295,0.05811,1.944471,2.094322,16.039369,0.47174614705882356,0.05811,1.55623,1.568742,28,2.5141440000000004,0.08979085714285716,0.0620775,0.260502,0.265078,completed
3,known_visit,DMCHBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_dmchba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,00,49,11,1,45,5,0,1,1,0,0.0,0,0,102,102,0,273,0,46,30.178587,0.6560562391304348,0.7196535,1.888153,2.154351,27.281989999999997,0.5930867391304347,0.6912229999999999,1.511879,1.62989,64,2.896597,0.045259328125,0.0041600000000000005,0.227576,0.269078,completed
3,known_visit,DMCHBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_dmchba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,01,33,10,2,31,3,0,0,0,0,0.0,0,0,68,68,0,308,0,65,67.93265699999999,1.0451177999999999,1.126998,1.883353,2.143728,60.360589999999995,0.9286244615384615,1.019931,1.546502,1.653123,131,7.572067,0.05780203816793893,0.043647,0.193785,0.257399,completed
3,known_visit,DMCHBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_dmchba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,02,44,12,0,45,0,2,3,3,0,0.0,0,0,94,94,0,281,0,54,40.72938799999999,0.7542479259259258,0.890719,1.933719,2.146736,37.113972,0.6872957777777777,0.8817425000000001,1.545286,1.668706,91,3.6154160000000006,0.039729846153846164,0.011679,0.158682,0.280054,completed
3,known_visit,DMCHBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_dmchba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,03,54,17,1,49,6,0,0,0,0,0.0,0,0,112,112,0,263,0,41,26.049681,0.6353580731707317,0.589386,1.787869,2.146095,22.923074999999997,0.5590993902439023,0.583498,1.451497,1.632866,45,3.126606,0.06948013333333333,0.042494,0.228695,0.259734,completed
4,known_visit,DMCHBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_dmchba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,00,47,16,0,47,1,0,0,0,0,0.0,0,0,97,97,0,204,0,35,21.077420999999998,0.6022120285714285,0.054238,1.945175,2.118833,18.425902999999998,0.5264543714285713,0.054238,1.532902,1.610819,34,2.6515180000000003,0.07798582352941177,0.05675,0.252151,0.255863,completed
4,known_visit,DMCHBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_dmchba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,01,49,15,2,44,6,0,0,0,0,0.0,0,0,99,99,0,203,0,38,24.249140999999998,0.6381352894736841,0.051741999999999996,2.140304,2.161455,20.685914,0.5443661578947369,0.051741999999999996,1.623076,1.681057,34,3.5632269999999995,0.10480079411764705,0.089149,0.256182,0.261046,completed
4,known_visit,DMCHBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_dmchba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,02,9,4,0,10,0,0,0,0,0,0.0,0,0,20,20,0,281,0,81,99.20851400000001,1.2247964691358026,1.373549,2.08453,2.364296,86.08625200000002,1.0627932345679014,1.206226,1.644289,1.898554,173,13.122261999999997,0.075851225433526,0.063678,0.182361,0.311636,completed
4,known_visit,DMCHBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_dmchba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,03,42,15,0,43,0,0,0,0,0,0.0,0,0,86,86,0,215,0,43,26.402851,0.6140197906976744,0.302548,1.841147,2.177806,23.170842,0.5388567906976744,0.288085,1.490633,1.641922,45,3.2320089999999997,0.07182242222222221,0.049342,0.218168,0.274966,completed
5,known_visit,DMCHBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_dmchba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,00,45,14,2,42,4,0,0,0,0,0.0,0,0,92,92,0,239,0,42,25.844119999999997,0.6153361904761904,0.05179,1.94156,2.143952,22.225473,0.5291779285714286,0.05179,1.540615,1.655747,39,3.6186469999999997,0.0927858205128205,0.079613,0.251895,0.257558,completed
5,known_visit,DMCHBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_dmchba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,01,43,19,0,44,0,0,0,0,0,0.0,0,0,88,88,0,242,0,47,29.166651,0.6205670425531915,0.294133,1.753663,2.122737,25.562345000000004,0.5438796808510639,0.281813,1.425868,1.592357,50,3.6043060000000007,0.07208612000000002,0.0477265,0.199448,0.273654,completed
5,known_visit,DMCHBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_dmchba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,02,26,8,0,26,1,0,0,0,0,0.0,0,0,56,56,0,274,0,59,51.635086,0.8751709491525423,0.951645,1.960598,2.171246,45.902437,0.778007406779661,0.880031,1.576166,1.673569,102,5.732648999999999,0.05620244117647058,0.034750500000000004,0.199417,0.260982,completed
5,known_visit,DMCHBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_dmchba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,03,46,9,3,39,8,0,0,0,0,0.0,0,0,95,95,0,235,0,42,20.558174,0.48948033333333335,0.04971,1.872026,2.124561,18.052635,0.42982464285714284,0.04971,1.504839,1.613316,34,2.505539,0.07369232352941177,0.041278499999999996,0.253655,0.25759,completed
6,known_visit,DMCHBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_dmchba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,00,47,18,0,48,0,0,0,0,0,0.0,0,0,95,95,0,228,0,31,24.138389,0.7786577096774193,0.805441,2.01586,2.262795,20.739859,0.6690277096774193,0.767778,1.56778,1.745054,36,3.39853,0.09440361111111112,0.071613,0.255255,0.262486,completed
6,known_visit,DMCHBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_dmchba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,01,33,8,1,32,2,0,0,0,0,0.0,0,0,69,69,0,253,0,54,35.55025499999999,0.6583380555555555,0.6209370000000001,1.900889,2.187342,31.87795099999999,0.5903324259259257,0.6149215,1.498025,1.660418,71,3.672304,0.051722591549295774,0.041983,0.21628,0.265654,completed
6,known_visit,DMCHBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_dmchba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,02,42,13,0,42,1,0,0,0,0,0.0,0,0,87,87,0,235,0,40,26.748853,0.668721325,0.4374395,2.095729,2.169807,23.250169,0.581254225,0.4331675,1.609476,1.667363,45,3.498684,0.07774853333333333,0.043614,0.254742,0.287157,completed
6,known_visit,DMCHBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_dmchba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,03,35,11,0,36,0,0,0,0,0,0.0,0,0,72,72,0,250,0,51,34.008037,0.6668242549019608,0.708966,2.022388,2.190414,30.643142000000008,0.6008459215686276,0.678311,1.582564,1.665665,73,3.3648949999999997,0.04609445205479452,0.01008,0.248503,0.270773,completed
7,known_visit,DMCHBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_dmchba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,00,54,14,3,45,10,0,0,0,0,0.0,0,0,109,109,0,220,0,34,19.960691999999998,0.5870791764705882,0.0477745,2.123632,2.163791,16.773578999999998,0.49334055882352934,0.0477745,1.638178,1.642307,26,3.187113,0.12258126923076923,0.10671649999999999,0.25807,0.263414,completed
7,known_visit,DMCHBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_dmchba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,01,31,9,0,27,5,1,2,1,0,0.0,0,0,68,68,0,260,0,74,41.268178000000006,0.5576780810810812,0.2816695,1.675201,2.153136,38.206505,0.5163041216216216,0.27336550000000004,1.405932,1.636483,104,3.061673,0.02943916346153846,0.00336,0.175321,0.262774,completed
7,known_visit,DMCHBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_dmchba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,02,35,14,0,36,0,0,0,0,0,0.0,0,0,72,72,0,256,0,66,43.387694999999994,0.6573893181818181,0.8118735,1.759263,2.211918,39.793116999999995,0.6029260151515151,0.773347,1.436074,1.710433,105,3.594578,0.034234076190476186,0.00304,0.181082,0.25423,completed
7,known_visit,DMCHBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_dmchba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,03,39,13,0,40,0,0,0,0,0,0.0,0,0,80,80,0,248,0,60,31.448483000000003,0.5241413833333334,0.26267850000000004,1.802684,2.169294,28.921539000000003,0.48202565,0.25991050000000004,1.471657,1.629474,77,2.526944,0.032817454545454545,0.002784,0.22156,0.27839,completed
8,known_visit,DMCHBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_dmchba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,00,48,10,3,37,12,0,2,1,1,5.0,1,0,99,99,0,256,0,38,19.019255,0.5005067105263158,0.050350000000000006,2.139664,2.17611,16.100163999999996,0.42368852631578935,0.050350000000000006,1.635074,1.666721,24,2.9190910000000003,0.12162879166666668,0.09958049999999999,0.267702,0.273334,completed
8,known_visit,DMCHBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_dmchba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,01,45,17,0,46,0,0,0,0,0,0.0,0,0,92,92,0,262,0,40,24.328369000000002,0.6082092250000001,0.053678000000000003,2.0309,2.155792,21.042061000000004,0.5260515250000001,0.053678000000000003,1.576261,1.649699,38,3.286308,0.0864817894736842,0.0559335,0.250646,0.255447,completed
8,known_visit,DMCHBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_dmchba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,02,45,13,0,46,0,0,0,0,0,0.0,0,0,93,93,0,261,0,40,24.476909000000003,0.6119227250000001,0.054478,1.888921,2.094834,21.166312999999995,0.5291578249999999,0.054478,1.518631,1.588101,39,3.310596,0.08488707692307693,0.05283,0.250967,0.255766,completed
8,known_visit,DMCHBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_dmchba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,03,34,10,0,33,2,0,0,0,0,0.0,0,0,71,71,0,283,0,52,39.025485,0.7504900961538462,0.831345,1.845787,2.14136,34.920579999999994,0.6715496153846152,0.8058905000000001,1.485737,1.632227,79,4.1049050000000005,0.05196082278481013,0.024576,0.208408,0.258198,completed
9,known_visit,DMCHBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_dmchba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,00,45,13,0,44,2,0,0,0,0,0.0,0,0,92,92,0,237,0,50,26.425762000000006,0.5285152400000002,0.058942,1.837147,2.248204,23.533006999999998,0.47066013999999995,0.058942,1.484937,1.719999,49,2.8927549999999997,0.059035816326530606,0.015136,0.224343,0.270038,completed
9,known_visit,DMCHBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_dmchba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,01,52,15,2,48,5,0,0,0,0,0.0,0,0,105,105,0,225,0,37,24.865979,0.6720534864864864,0.049758,2.133776,4.503287,18.623585999999996,0.503340162162162,0.049758,1.625923,1.650017,30,6.242393,0.20807976666666667,0.10454,0.25759,3.172362,completed
9,known_visit,DMCHBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_dmchba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,02,36,11,0,35,2,0,0,0,0,0.0,0,0,76,76,0,253,0,61,41.268474000000005,0.6765323606557377,0.670087,1.762078,2.223692,37.215379,0.6100881803278688,0.633673,1.434346,1.675745,88,4.053095,0.04605789772727273,0.0033595,0.188345,0.287573,completed
9,known_visit,DMCHBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_dmchba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,03,27,11,0,28,0,0,0,0,0,0.0,0,0,57,57,0,272,0,69,80.04890499999999,1.1601290579710144,0.898399,2.212621,10.077415,73.34326700000001,1.0629458985507247,0.890527,1.700032,9.658582,127,6.705638,0.05280029921259843,0.017279,0.222583,0.316053,completed
10,known_visit,DMCHBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_dmchba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,00,48,19,0,48,1,0,0,0,0,0.0,0,0,97,97,0,234,0,36,133.995565,3.722099027777778,0.848448,21.078795,56.787923,130.006112,3.611280888888889,0.7999700000000001,21.078795,56.782995,38,3.9894529999999997,0.10498560526315788,0.08618899999999999,0.25759,0.261719,completed
10,known_visit,DMCHBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_dmchba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,01,38,9,0,37,2,0,0,0,0,0.0,0,0,79,79,0,251,0,47,33.170954,0.7057649787234043,0.274166,2.111729,7.607971,30.401328999999997,0.6468367872340425,0.270422,1.64253,7.554532,52,2.7696249999999996,0.053262019230769224,0.027791000000000003,0.239703,0.283829,completed
10,known_visit,DMCHBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_dmchba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,02,42,11,1,40,3,0,0,0,0,0.0,0,0,87,87,0,243,0,42,53.532140999999996,1.2745747857142855,0.3330115,2.179118,17.51384,50.028497,1.1911546904761905,0.330372,1.624803,17.358102,48,3.5036440000000004,0.07299258333333335,0.040846,0.225303,0.287605,completed
10,known_visit,DMCHBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_dmchba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,03,33,11,0,33,1,0,0,0,0,0.0,0,0,68,68,0,262,0,53,66.212016,1.2492833207547172,0.671207,2.200557,17.348535,61.99521300000001,1.1697210000000002,0.646344,1.695104,17.240283,74,4.216802999999999,0.056983824324324306,0.027007,0.247895,0.266998,completed
11,known_visit,DMCHBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_dmchba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,00,41,11,1,40,2,0,0,0,0,0.0,0,0,86,86,0,246,0,32,20.234695000000002,0.6323342187500001,0.16129,2.020757,2.127984,17.523342,0.5476044375,0.1598185,1.57767,1.617603,32,2.711353,0.08472978125,0.059022,0.253366,0.257015,completed
11,known_visit,DMCHBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_dmchba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,01,39,10,2,32,8,0,1,1,0,0.0,0,0,83,83,0,249,0,41,23.468818,0.5724101951219512,0.064509,1.86265,2.087282,20.474086,0.49936795121951216,0.064509,1.566598,1.607011,39,2.994732,0.076788,0.046462,0.256182,0.264502,completed
11,known_visit,DMCHBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_dmchba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,02,43,16,0,44,0,0,0,0,0,0.0,0,0,88,88,0,245,0,33,23.245148,0.7043984242424243,0.618377,2.08933,2.277547,19.911002000000003,0.603363696969697,0.61377,1.6249,1.683616,34,3.334146,0.09806311764705883,0.08778849999999999,0.284758,0.309173,completed
11,known_visit,DMCHBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_dmchba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,03,37,13,1,37,1,0,0,0,0,0.0,0,0,76,76,0,256,0,37,27.806862000000002,0.7515368108108109,0.80125,2.033172,2.038643,24.377418000000002,0.6588491351351352,0.766788,1.588291,1.594821,52,3.429444,0.06595084615384615,0.016304,0.227672,0.262102,completed
12,known_visit,DMCHBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_dmchba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,00,42,15,0,43,0,0,0,0,0,0.0,0,0,85,85,0,219,0,35,18.405934,0.5258838285714286,0.04691,2.088562,2.1332,15.549816999999997,0.44428048571428563,0.04691,1.605476,1.617444,24,2.8561170000000002,0.11900487500000001,0.1183795,0.254966,0.26079,completed
12,known_visit,DMCHBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_dmchba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,01,37,12,0,37,1,0,0,0,0,0.0,0,0,77,77,0,226,0,42,25.071827000000003,0.5969482619047619,0.053933999999999996,2.049971,2.159375,21.826796,0.5196856190476191,0.053933999999999996,1.59882,1.619651,42,3.245031,0.07726264285714286,0.0642215,0.233623,0.286101,completed
12,known_visit,DMCHBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_dmchba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,02,30,9,1,29,2,0,1,1,0,0.0,0,0,63,63,0,240,0,47,34.260667999999995,0.7289503829787233,0.700613,2.088369,2.140336,30.280144999999994,0.644258404255319,0.670054,1.578981,1.62714,67,3.980523,0.05941079104477612,0.020383,0.244791,0.286581,completed
12,known_visit,DMCHBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_dmchba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,03,38,14,0,38,1,0,0,0,0,0.0,0,0,79,79,0,224,0,35,26.088846,0.7453956,0.798242,2.153647,2.180366,22.457396,0.6416398857142857,0.754627,1.613347,1.665441,42,3.63145,0.08646309523809524,0.05587,0.258903,0.281397,completed
13,known_visit,DMCHBA,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_dmchba_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,00,32,13,0,32,1,0,0,0,0,0.0,0,0,66,66,0,209,0,35,23.117821,0.6605091714285715,0.261462,2.150895,2.154447,19.702840000000002,0.5629382857142857,0.258582,1.646626,1.659201,34,3.4149809999999996,0.1004406176470588,0.080605,0.250839,0.254998,completed
