trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,trial_mode,grid_size,grid_cells,robot_count,top_k_rate,top_k_max_cells,max_candidate_cells,condition_id,scenario_file,host_trial_runtime_ms,robot_id,allocator_calls,allocator_calls_pre_clue,allocator_calls_post_clue,allocator_time_ms_total,allocator_time_ms_mean,allocator_time_ms_median,allocator_time_ms_p95,allocator_time_ms_max,allocator_time_pct,candidate_filter_calls,candidate_filter_time_ms_total,candidate_filter_time_ms_mean,candidate_filter_time_ms_max,allocator_time_ms_pre_clue_total,allocator_time_ms_post_clue_total,allocator_host_runtime_pct,trial_status,target_cells_per_robot,actual_cells_per_robot,failure_type,failure_message
19,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.5,181,181,dga_topk_50,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,46498.56197,00,17,6,11,9875.304514,580.9002655294117,1.132158,2299.906586,2299.906586,21.237870797749316,5,8.982642,1.7965284000000001,2.007204,0.23179999999999998,9875.072714000002,21.237870797749316,completed,,,,
19,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.5,181,181,dga_topk_50,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,46498.56197,01,17,5,12,12098.205719,711.6591599411764,1.366295,2216.634203,2216.634203,26.018451337926393,7,12.477801000000001,1.7825430000000002,1.994949,0.26812,12097.937598999999,26.018451337926393,completed,,,,
19,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.5,181,181,dga_topk_50,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,46498.56197,02,18,6,12,14318.646227,795.4803459444444,1.358423,2286.665421,2286.665421,30.793739892941463,8,14.313779,1.789222375,1.986693,0.258169,14318.388057999999,30.793739892941463,completed,,,,
19,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.5,181,181,dga_topk_50,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,46498.56197,03,15,3,12,9938.040136,662.5360090666667,1.376822,2242.690872,2242.690872,21.37279028631431,6,10.934264999999998,1.8223774999999998,2.236894,0.23090500000000003,9937.809231,21.37279028631431,completed,,,,
55,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.5,181,181,dga_topk_50,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,92181.127578,00,41,12,29,27301.043525,665.8791103658536,1.40082,2075.382674,2306.531106,29.61673852589723,16,25.288116000000002,1.5805072500000001,1.897542,0.456786,27300.586739,29.61673852589723,completed,,,,
55,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.5,181,181,dga_topk_50,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,92181.127578,01,36,12,24,23257.380049,646.0383346944444,1.3774294999999999,1964.853459,2245.985578,25.23008847914182,14,21.944954,1.5674967142857141,1.947589,0.41803599999999996,23256.962012999997,25.23008847914182,completed,,,,
55,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.5,181,181,dga_topk_50,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,92181.127578,02,39,12,27,23230.143634999993,595.6447085897435,1.381237,2103.461969,2324.479643,25.20054185206573,14,22.010615,1.5721867857142857,1.97402,0.43016299999999996,23229.713471999996,25.20054185206573,completed,,,,
55,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.5,181,181,dga_topk_50,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,92181.127578,03,34,10,24,17910.707245,526.7855072058824,1.368309,2116.101703,2225.039816,19.42990687529253,11,17.153229,1.5593844545454545,1.895655,0.33586099999999997,17910.371384000002,19.42990687529253,completed,,,,
91,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.5,181,181,dga_topk_50,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,6.091072,00,2,2,0,0.11404399999999999,0.057021999999999996,0.057021999999999996,0.084893,0.084893,1.872314101688504,0,0.0,0.0,0.0,0.11404399999999999,0.0,1.872314101688504,completed,,,,
91,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,clue_search,19,361,4,0.5,181,181,dga_topk_50,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,6.091072,01,1,1,0,0.132124,0.132124,0.132124,0.132124,0.132124,2.1691419835457535,0,0.0,0.0,0.0,0.132124,0.0,2.1691419835457535,completed,,,,
