trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,blocked_task_quarantines,blocked_task_quarantine_time_s,maximum_quarantine_level,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,allocator_calls,allocator_time_ms_total,allocator_time_ms_mean,allocator_time_ms_median,allocator_time_ms_p95,allocator_time_ms_max,allocator_solve_time_ms_total,allocator_solve_time_ms_mean,allocator_solve_time_ms_median,allocator_solve_time_ms_p95,allocator_solve_time_ms_max,candidate_filter_calls,candidate_filter_time_ms_total,candidate_filter_time_ms_mean,candidate_filter_time_ms_median,candidate_filter_time_ms_p95,candidate_filter_time_ms_max,trial_status
0,known_visit,CBAA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_cbaa_topk100,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,00,37,10,1,37,1,0,0,0,0,0.0,0,0,258,76,182,839,0,74,36.9855,0.4998040540540541,0.42955,1.2981,2.0376,17.462699999999998,0.23598243243243242,0.1466,0.8292,1.4434,57,19.5228,0.34250526315789476,0.2874,0.6092,0.9445,completed
0,known_visit,CBAA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_cbaa_topk100,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,01,37,12,0,36,2,3,3,3,0,0.0,0,0,271,79,192,826,0,78,45.8673,0.5880423076923077,0.42969999999999997,1.8844,7.1288,25.1678,0.32266410256410255,0.1478,1.3512,6.2193,57,20.6995,0.36314912280701755,0.2872,0.7258,0.9095,completed
0,known_visit,CBAA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_cbaa_topk100,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,02,51,15,1,51,1,0,0,0,0,0.0,0,0,293,103,190,806,0,33,19.2532,0.583430303030303,0.157,1.9749,2.1337,12.0262,0.364430303030303,0.1561,1.3324,1.4662,16,7.227,0.4516875,0.44425000000000003,0.6818,0.6818,completed
0,known_visit,CBAA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_cbaa_topk100,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,03,44,13,0,44,1,0,0,0,0,0.0,0,0,277,91,186,820,0,55,27.0608,0.4920145454545455,0.421,1.7806,2.5308,14.3394,0.26071636363636363,0.1431,1.2171,1.7268,34,12.7214,0.37415882352941177,0.2999,0.6604,0.804,completed
1,known_visit,CBAA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_cbaa_topk100,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,00,43,13,2,39,5,3,0,0,0,0.0,0,0,280,88,192,846,0,42,21.7153,0.5170309523809523,0.19685000000000002,1.7644,2.0495,12.5051,0.2977404761904762,0.14285,1.1381,1.2494,20,9.2102,0.46051000000000003,0.42345,0.899,0.9601,completed
1,known_visit,CBAA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_cbaa_topk100,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,01,44,12,1,43,2,1,2,1,1,5.0,1,0,283,91,192,845,0,39,20.2444,0.5190871794871794,0.143,1.8472,2.3445,12.8833,0.33034102564102563,0.1426,1.1955,1.6189,15,7.3611,0.49074,0.5237,0.7256,0.7256,completed
1,known_visit,CBAA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_cbaa_topk100,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,02,43,12,0,43,1,4,0,0,0,0.0,0,0,284,88,196,842,0,40,22.6309,0.5657725,0.15165,1.6305,2.0698,14.0996,0.35249,0.15165,1.085,1.4117,18,8.5313,0.4739611111111111,0.47765,0.6581,0.6581,completed
1,known_visit,CBAA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_cbaa_topk100,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,03,42,13,0,42,1,3,0,0,0,0.0,0,0,281,86,195,845,0,40,22.9979,0.5749475000000001,0.41659999999999997,1.6879,1.8321,13.9498,0.34874499999999997,0.14984999999999998,1.137,1.2635,22,9.0481,0.4112772727272727,0.4132,0.5805,0.5909,completed
2,known_visit,CBAA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_cbaa_topk100,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,00,39,13,1,36,4,1,1,1,0,0.0,0,0,282,84,198,838,0,54,35.9797,0.6662907407407408,0.44405,1.951,4.1283,19.831,0.36724074074074076,0.1664,1.3709,2.3589,37,16.148699999999998,0.4364513513513513,0.3214,1.2026,1.7694,completed
2,known_visit,CBAA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_cbaa_topk100,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,01,43,10,1,41,3,1,1,1,0,0.0,0,0,278,89,189,842,0,41,22.2601,0.542929268292683,0.1583,2.0445,2.3855,13.2804,0.32391219512195124,0.1423,1.3344,1.5382,19,8.9797,0.47261578947368416,0.4269,1.0832,1.0832,completed
