trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,allocator_calls_total,allocator_time_ms_team_total,allocator_solve_time_ms_team_total,candidate_filter_calls_total,candidate_filter_time_ms_team_total,trial_status,allocator_time_ms_team_max,allocator_solve_time_ms_team_max,candidate_filter_time_ms_team_max
0,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,89.75333422130174,89.75333422130174,2,2,2,187,51,177,14,3,6,5,1,5.0,1,500,0,543,1626,0,196,347,387,156,0.0,10.86,3.12,collision_intent:196;pi_clear_path:2;pi_entry:154;state:191,0.17999999999999994,0.07485875706214684,189,629.6467,554.4472,126,75.1995,completed,20.9995,17.6655,1.3699
1,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,90.77864688883305,90.77864688883305,2,2,2,183,51,179,8,2,0,0,0,0.0,0,497,0,528,1581,0,186,342,373,155,0.0,10.56,3.1,collision_intent:186;pi_clear_path:3;pi_entry:152;state:187,0.1299999999999999,0.07681564245810057,206,551.1996,476.89,144,74.3096,completed,17.996,15.3281,5.099
2,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,84.06453488544408,84.06453488544408,2,2,2,167,48,165,6,1,0,0,0,0.0,0,475,0,498,1491,0,170,328,341,157,0.0,9.96,3.14,collision_intent:170;pi_clear_path:3;pi_entry:154;state:171,0.15999999999999992,0.06818181818181812,198,611.6655,535.3795,150,76.286,completed,18.1043,15.3942,1.9301
3,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,112.23025390592025,112.23025390592025,2,2,2,189,64,177,16,0,1,1,0,0.0,0,670,0,533,1596,0,194,339,387,146,0.0,10.66,2.92,collision_intent:194;pi_clear_path:3;pi_entry:143;state:193,0.1399999999999999,0.09180790960451968,342,660.6428,546.6773,286,113.9655,completed,18.3659,15.3076,1.5072
4,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,84.2010092110075,84.2010092110075,3,3,3,161,48,157,8,3,0,0,0,0.0,0,480,0,477,1428,0,164,313,329,148,0.0,9.54,2.96,collision_intent:164;pi_clear_path:3;pi_entry:145;state:165,0.1200000000000001,0.0493630573248407,226,556.0355,483.8957,168,72.1398,completed,21.6548,18.5164,1.198
5,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,98.72352481180171,98.72352481180171,9,9,9,176,55,158,22,2,1,1,0,0.0,0,577,0,529,1584,0,182,347,362,167,0.0,10.58,3.34,collision_intent:182;pi_clear_path:5;pi_entry:162;state:180,0.1399999999999999,0.11708860759493667,294,672.6139,580.176,224,92.4379,completed,26.6185,23.5317,1.1843
6,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,87.45515712197333,87.45515712197333,7,7,7,171,49,154,21,3,0,0,0,0.0,0,492,0,512,1533,0,174,338,349,163,0.0,10.24,3.26,collision_intent:174;pi_clear_path:3;pi_entry:160;state:175,0.09000000000000008,0.06168831168831179,212,574.2102,501.4059,157,72.8043,completed,21.8453,17.9849,1.5174
7,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,83.86061508212364,83.86061508212364,3,3,3,165,47,163,6,1,0,0,0,0.0,0,476,0,497,1488,0,168,329,337,160,0.0,9.94,3.2,collision_intent:168;pi_clear_path:3;pi_entry:157;state:169,0.1299999999999999,0.0690184049079754,230,623.6802,551.5556,150,72.1246,completed,20.0157,17.068,2.7885
8,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,85.5884132243671,85.5884132243671,1,1,1,172,47,170,6,2,0,0,0,0.0,0,478,0,502,1503,0,176,326,352,150,0.0,10.04,3.0,collision_intent:176;pi_clear_path:3;pi_entry:147;state:176,0.08000000000000007,0.02941176470588225,190,528.8192,466.474,132,62.3452,completed,16.8343,14.0964,1.1623
9,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,87.62346011876095,87.62346011876095,3,3,3,170,48,160,14,2,4,4,0,0.0,0,502,0,513,1536,0,176,337,350,163,0.0,10.26,3.26,collision_intent:176;pi_clear_path:3;pi_entry:160;state:174,0.1100000000000001,0.03125,219,635.7336,558.7137,158,77.0199,completed,21.1757,18.4682,1.8429
10,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,86.31269465777034,86.31269465777034,4,4,4,164,49,158,10,1,0,0,0,0.0,0,494,0,486,1455,0,167,319,335,151,0.0,9.72,3.02,collision_intent:167;pi_clear_path:3;pi_entry:148;state:168,0.17999999999999994,0.08544303797468356,228,607.2347,528.2718,165,78.9629,completed,17.6559,14.6794,1.759
11,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,94.88779308046514,94.88779308046514,4,4,4,167,53,159,12,4,6,4,1,5.0,1,563,0,531,1590,0,175,356,346,185,0.0,10.62,3.7,collision_intent:175;pi_clear_path:3;pi_entry:182;state:171,0.06000000000000005,0.08333333333333326,277,655.8403,558.5232,233,97.3171,completed,19.0909,16.2071,1.1537
12,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,74.33108281714439,74.33108281714439,5,5,5,154,42,149,9,3,1,1,0,0.0,0,418,0,467,1398,0,157,310,315,152,0.0,9.34,3.04,collision_intent:157;pi_clear_path:2;pi_entry:150;state:158,0.06000000000000005,0.01845637583892623,165,549.1207,488.9975,114,60.1232,completed,22.2065,19.6733,2.5332
13,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,92.33660182442763,92.33660182442763,2,2,2,154,53,153,5,2,2,2,0,0.0,0,556,0,460,1377,0,159,301,317,143,0.0,9.2,2.86,collision_intent:159;pi_clear_path:3;pi_entry:140;state:158,0.1100000000000001,0.11928104575163401,310,656.2416,553.731,252,102.5106,completed,18.8667,16.0563,1.9921
14,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,90.8941645621181,90.8941645621181,7,7,7,187,52,169,22,3,0,0,0,0.0,0,499,0,539,1614,0,191,348,382,157,0.0,10.78,3.14,collision_intent:191;pi_clear_path:2;pi_entry:155;state:191,0.15999999999999992,0.07544378698224863,188,601.8638,512.5052,130,89.3586,completed,20.6005,17.3584,12.7475
15,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,70.85355457779958,70.85355457779958,1,1,1,145,40,145,4,0,1,1,0,0.0,0,391,0,455,1362,0,150,305,299,156,0.0,9.1,3.12,collision_intent:150;pi_clear_path:4;pi_entry:152;state:149,0.1299999999999999,0.053448275862068906,176,521.2167,463.098,120,58.1187,completed,18.3323,15.3664,1.1022
16,known_visit,PI,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_pi_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,88.9853443171487,88.9853443171487,2,2,2,172,51,170,6,1,1,1,0,0.0,0,508,0,506,1515,0,176,330,352,154,0.0,10.12,3.08,collision_intent:176;pi_clear_path:3;pi_entry:151;state:176,0.1100000000000001,0.055882352941176494,223,576.4672,499.9706,171,76.4966,completed,18.0136,15.4857,1.5231
