trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,top_k_rate,top_k_max_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,trial_status,failure_type,failure_message,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,debug_max_events,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,allocator_calls_total,allocator_time_ms_team_total,allocator_time_ms_team_max,allocator_solve_time_ms_team_total,allocator_solve_time_ms_team_max,candidate_filter_calls_total,candidate_filter_time_ms_team_total,candidate_filter_time_ms_team_max
139,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,82,46,36,85,1,2,0,0,307,920,0,,84,223,170,137,214,137,0.0,3.611764705882353,5.944444444444445,1.670731707317073,3.8055555555555554,1.611764705882353,acbba_entry:137;clue:4;collision_intent:83;state:82;target:1,21,79,0.020588235294117574,66,45.608387,2.280232,14.138319999999998,0.752214,21,31.470067,1.619191
140,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,171,171,0,175,0,0,0,0,343,1027,0,,172,171,343,0,0,0,0.0,1.96,0.0,0.0,0.0,0.0,collision_intent:171;state:171;target:1,43,87,0.004285714285714226,169,5.197015,0.116776,5.197015,0.116776,0,0.0,0.0
141,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,87,87,0,91,0,0,0,0,175,522,0,,88,87,175,0,0,0,0.0,1.9230769230769231,0.0,0.0,0.0,0.0,collision_intent:87;state:87;target:1,22,45,0.008241758241758212,85,2.6263989999999997,0.112425,2.6263989999999997,0.112425,0,0.0,0.0
142,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,315,113,202,252,67,20,2,2,1416,4244,0,,332,1084,659,757,1190,757,0.0,5.619047619047619,5.891089108910891,2.403174603174603,3.7475247524752477,3.003968253968254,acbba_entry:757;clue:12;collision_intent:331;state:315;target:1,84,361,0.017857142857142794,289,374.83494799999994,18.314818,170.82880799999998,17.312697,178,204.00613999999996,16.208455
143,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,385,31,354,293,96,29,2,2,2113,6338,0,,411,1702,812,1301,2050,1301,0.0,7.21160409556314,5.790960451977401,3.379220779220779,3.675141242937853,4.440273037542662,acbba_entry:1301;clue:16;collision_intent:410;state:385;target:1,101,543,0.08105802047781574,325,685.1445929999999,18.700219,340.8592030000001,17.377338,295,344.28539,2.351309
144,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,113,97,16,117,0,2,0,0,293,875,0,,115,178,232,61,99,61,0.0,2.5042735042735043,6.1875,0.5398230088495575,3.8125,0.5213675213675214,acbba_entry:61;clue:4;collision_intent:114;state:113;target:1,29,77,0.014957264957264904,113,37.531188,2.177631,11.541703,0.690994,18,25.989485000000002,1.527472
145,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,47,47,0,51,0,0,0,0,95,281,0,,48,47,95,0,0,0,0.0,1.8627450980392157,0.0,0.0,0.0,0.0,collision_intent:47;state:47;target:1,12,25,0.014705882352941124,45,1.6106429999999998,0.1154,1.6106429999999998,0.1154,0,0.0,0.0
146,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,120,82,38,115,9,7,0,0,375,1121,0,,124,251,252,123,210,123,0.0,3.260869565217391,5.526315789473684,1.025,3.236842105263158,1.0695652173913044,acbba_entry:123;clue:8;collision_intent:123;state:120;target:1,34,100,0.05434782608695654,140,152.18789500000003,37.99785,29.588056,0.758808,59,122.59983899999999,37.514551
147,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,130,63,67,120,14,5,0,0,578,1730,0,,134,444,268,310,452,310,0.0,4.816666666666666,6.746268656716418,2.3846153846153846,4.626865671641791,2.5833333333333335,acbba_entry:310;clue:4;collision_intent:133;state:130;target:1,33,148,0.029166666666666563,113,210.498616,58.505323,37.02714900000001,0.904418,52,173.471467,57.779734
148,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,50,48,2,54,0,0,0,0,117,349,0,,52,65,106,11,21,11,0.0,2.1666666666666665,10.5,0.22,5.5,0.2037037037037037,acbba_entry:11;clue:4;collision_intent:51;state:50;target:1,13,32,0.0185185185185186,49,8.195892,2.353291,3.237194,0.673489,3,4.958698,1.679802
149,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,229,0,229,181,52,15,7,6,1212,3634,0,,247,965,484,728,1212,728,0.0,6.696132596685083,5.292576419213974,3.1790393013100435,3.1790393013100435,4.0220994475138125,acbba_entry:728;clue:8;collision_intent:246;state:229;target:1,62,314,0.056629834254143585,156,409.918109,18.416796,167.513542,17.10102,155,242.40456700000001,17.339373
150,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,1,1,0,5,0,0,0,0,5,11,0,,4,1,5,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,collision_intent:3;state:1;target:1,1,3,0.1499999999999999,3,0.231153,0.105064,0.231153,0.105064,0,0.0,0.0
151,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,78,40,38,77,5,6,1,1,397,1189,0,,85,312,175,222,317,222,0.0,5.1558441558441555,8.342105263157896,2.8461538461538463,5.842105263157895,2.883116883116883,acbba_entry:222;clue:12;collision_intent:84;state:78;target:1,21,104,0.06168831168831179,79,92.52060200000001,2.744999,26.433472000000002,1.149908,41,66.08713,1.788098
152,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,99,99,0,103,0,0,0,0,199,595,0,,100,99,199,0,0,0,0.0,1.9320388349514563,0.0,0.0,0.0,0.0,collision_intent:99;state:99;target:1,25,51,0.00728155339805836,97,2.9021609999999995,0.109352,2.9021609999999995,0.109352,0,0.0,0.0
153,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,385,138,247,274,115,27,2,2,1709,5123,0,,398,1311,795,914,1432,914,0.0,6.237226277372263,5.797570850202429,2.374025974025974,3.700404858299595,3.335766423357664,acbba_entry:914;clue:12;collision_intent:397;state:385;target:1,98,430,0.02372262773722622,295,346.74123099999997,18.217318,163.37617899999998,16.096656,158,183.36505200000002,17.025904
154,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,133,120,13,134,3,1,0,0,337,1006,0,,134,203,271,66,97,66,0.0,2.514925373134328,7.461538461538462,0.49624060150375937,5.076923076923077,0.4925373134328358,acbba_entry:66;clue:4;collision_intent:133;state:133;target:1,34,90,0.00746268656716409,128,23.579056,2.341834,9.906098,0.693139,10,13.672958,1.672762
155,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,7,7,0,11,0,0,0,0,16,45,0,,9,7,16,0,0,0,0.0,1.4545454545454546,0.0,0.0,0.0,0.0,collision_intent:8;state:7;target:1,2,5,0.06818181818181812,7,0.379547,0.113416,0.379547,0.113416,0,0.0,0.0
156,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,297,69,228,258,43,16,3,3,1732,5193,0,,317,1415,622,1110,1593,1110,0.0,6.713178294573644,6.9868421052631575,3.7373737373737375,4.868421052631579,4.3023255813953485,acbba_entry:1110;clue:8;collision_intent:316;state:297;target:1,80,451,0.04651162790697683,286,544.912113,18.618945,275.753682,17.439916,218,269.158431,17.319298
157,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,19,0,19,22,1,6,2,1,181,541,0,,24,157,51,130,181,130,0.0,8.227272727272727,9.526315789473685,6.842105263157895,6.842105263157895,5.909090909090909,acbba_entry:130;clue:8;collision_intent:23;state:19;target:1,5,49,0.045454545454545414,19,67.24858900000001,25.737694,10.62192,0.680818,19,56.626669,25.171541
158,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,95,3,92,83,16,8,0,0,666,1996,0,,99,567,198,468,659,468,0.0,8.024096385542169,7.163043478260869,4.926315789473684,5.086956521739131,5.63855421686747,acbba_entry:468;clue:4;collision_intent:98;state:95;target:1,24,168,0.10542168674698793,66,148.074189,2.6119,47.822491,1.11688,62,100.251698,1.826019
159,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,36,36,0,40,0,0,0,0,73,216,0,,37,36,73,0,0,0,0.0,1.825,0.0,0.0,0.0,0.0,collision_intent:36;state:36;target:1,9,19,0.0,34,1.214551,0.174125,1.214551,0.174125,0,0.0,0.0
160,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,418,108,310,317,105,59,6,4,2300,6896,0,,449,1851,883,1417,2084,1417,0.0,7.255520504731861,6.72258064516129,3.389952153110048,4.570967741935484,4.470031545741325,acbba_entry:1417;clue:16;collision_intent:448;state:418;target:1,107,592,0.03391167192429023,386,633.5532780000001,18.157752,339.40713999999997,1.913353,280,294.14613799999995,17.278041
161,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,24,24,0,28,0,0,0,0,49,142,0,,25,24,49,0,0,0,0.0,1.75,0.0,0.0,0.0,0.0,collision_intent:24;state:24;target:1,6,13,0.0,22,0.8871,0.121705,0.8871,0.121705,0,0.0,0.0
162,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,66,7,59,59,11,8,1,1,419,1254,0,,73,346,147,272,404,272,0.0,7.101694915254237,6.8474576271186445,4.121212121212121,4.610169491525424,4.610169491525424,acbba_entry:272;clue:8;collision_intent:72;state:66;target:1,17,108,0.10593220338983045,59,118.61739100000001,2.477201,33.300976,0.880991,52,85.316415,1.768383
163,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,392,151,241,296,100,30,7,6,1809,5423,0,,413,1396,813,996,1507,996,0.0,6.111486486486487,6.253112033195021,2.5408163265306123,4.132780082987552,3.364864864864865,acbba_entry:996;clue:8;collision_intent:412;state:392;target:1,101,456,0.11993243243243246,321,338.74555599999997,2.52354,184.108967,1.769054,172,154.63658900000001,1.208182
164,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,419,86,333,302,121,36,4,4,2094,6278,0,,458,1636,889,1205,1921,1205,0.0,6.933774834437086,5.768768768768769,2.875894988066826,3.6186186186186187,3.9900662251655628,acbba_entry:1205;clue:12;collision_intent:457;state:419;target:1,112,548,0.07450331125827825,418,843.7358600000002,29.93647,421.59547999999995,21.422676,333,422.14038000000005,29.53737
165,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,291,96,195,219,76,17,5,4,1375,4120,0,,308,1067,607,768,1183,768,0.0,6.2785388127853885,6.066666666666666,2.6391752577319587,3.9384615384615387,3.506849315068493,acbba_entry:768;clue:8;collision_intent:307;state:291;target:1,78,355,0.04908675799086759,269,408.72638000000006,18.323156,182.70914800000003,16.087253,175,226.01723199999998,17.5992
166,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,380,26,354,299,85,45,3,3,2129,6384,0,,407,1722,803,1326,2077,1326,0.0,7.120401337792642,5.867231638418079,3.4894736842105263,3.7457627118644066,4.434782608695652,acbba_entry:1326;clue:16;collision_intent:406;state:380;target:1,100,545,0.056020066889632014,290,811.704747,46.521564,369.72551000000004,20.860004,266,441.979237,45.748037
167,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,159,26,133,135,28,21,5,5,891,2670,0,,176,715,343,548,839,548,0.0,6.6,6.30827067669173,3.4465408805031448,4.120300751879699,4.059259259259259,acbba_entry:548;clue:8;collision_intent:175;state:159;target:1,42,235,0.03518518518518521,128,299.275133,18.519032,106.52964,17.0941,104,192.74549299999998,17.521969
168,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,106,9,97,86,24,16,2,2,721,2159,0,,114,607,224,497,702,497,0.0,8.383720930232558,7.237113402061856,4.688679245283019,5.123711340206185,5.77906976744186,acbba_entry:497;clue:4;collision_intent:113;state:106;target:1,28,184,0.08720930232558133,79,165.676016,2.688028,53.499888,1.128622,70,112.17612799999999,1.780765
169,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,171,0,171,151,24,28,2,2,1076,3224,0,,190,886,369,707,1076,707,0.0,7.125827814569536,6.292397660818714,4.1345029239766085,4.1345029239766085,4.682119205298013,acbba_entry:707;clue:8;collision_intent:189;state:171;target:1,49,281,0.038079470198675525,170,403.67682700000006,18.752804,143.498335,12.70681,169,260.17849199999995,18.071989
170,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,93,86,7,97,0,0,0,0,230,688,0,,96,134,193,37,58,37,0.0,2.3711340206185567,8.285714285714286,0.3978494623655914,5.285714285714286,0.38144329896907214,acbba_entry:37;clue:4;collision_intent:95;state:93;target:1,24,63,0.0077319587628865705,91,14.950674,2.19529,6.007806,0.675983,6,8.942867999999999,1.519307
171,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,156,44,112,134,26,16,2,1,955,2862,0,,170,785,338,617,867,617,0.0,7.126865671641791,7.741071428571429,3.9551282051282053,5.508928571428571,4.604477611940299,acbba_entry:617;clue:12;collision_intent:169;state:156;target:1,40,246,0.04104477611940305,143,247.46826999999996,15.403316,84.931215,1.126222,101,162.537055,14.676321
172,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,82,9,73,76,10,5,0,0,490,1465,0,,90,400,176,314,471,314,0.0,6.447368421052632,6.4520547945205475,3.8292682926829267,4.301369863013699,4.131578947368421,acbba_entry:314;clue:4;collision_intent:89;state:82;target:1,22,127,0.10526315789473695,79,152.234496,2.514064,43.043769999999995,0.976293,70,109.190726,1.736922
173,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,148,148,0,152,0,0,0,0,298,890,0,,150,148,298,0,0,0,0.0,1.9605263157894737,0.0,0.0,0.0,0.0,collision_intent:149;state:148;target:1,37,75,0.0,147,4.614565,0.262546,4.614565,0.262546,0,0.0,0.0
174,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,151,33,118,144,11,13,0,0,796,2386,0,,163,633,322,474,730,474,0.0,5.527777777777778,6.186440677966102,3.1390728476821192,4.016949152542373,3.2916666666666665,acbba_entry:474;clue:8;collision_intent:162;state:151;target:1,39,210,0.02777777777777768,128,268.638616,18.47812,99.01566,17.044803,97,169.62295600000002,17.544742
175,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,111,34,77,112,3,9,0,0,519,1554,0,,114,405,233,286,451,286,0.0,4.633928571428571,5.857142857142857,2.5765765765765765,3.7142857142857144,2.5535714285714284,acbba_entry:286;clue:8;collision_intent:113;state:111;target:1,29,131,0.017857142857142794,71,85.88465599999999,2.337859,27.716036000000003,0.95085,39,58.16862,1.657427
176,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,113,113,0,117,0,0,0,0,227,678,0,,114,113,227,0,0,0,0.0,1.9401709401709402,0.0,0.0,0.0,0.0,collision_intent:113;state:113;target:1,29,59,0.0064102564102563875,111,3.5315730000000003,0.127177,3.5315730000000003,0.127177,0,0.0,0.0
177,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,104,79,25,102,6,3,2,1,317,949,0,,109,208,217,100,158,100,0.0,3.107843137254902,6.32,0.9615384615384616,4.0,0.9803921568627451,acbba_entry:100;clue:4;collision_intent:108;state:104;target:1,26,86,0.009803921568627416,97,40.983295999999996,2.197369,12.479460000000001,0.675375,19,28.503836,1.61608
178,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,66,39,27,69,1,3,0,0,284,849,0,,67,217,141,143,205,143,0.0,4.115942028985507,7.592592592592593,2.1666666666666665,5.296296296296297,2.072463768115942,acbba_entry:143;clue:8;collision_intent:66;state:66;target:1,17,77,0.0253623188405796,56,41.653837,2.364805,12.608683000000001,0.701937,18,29.045153999999997,1.687958
