trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,top_k_rate,top_k_max_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,trial_status,failure_type,failure_message,robot_id,host_trial_runtime_ms,allocator_calls,allocator_calls_pre_clue,allocator_calls_post_clue,allocator_time_ms_total,allocator_time_ms_mean,allocator_time_ms_median,allocator_time_ms_p95,allocator_time_ms_max,allocator_solve_time_ms_total,allocator_solve_time_ms_mean,allocator_solve_time_ms_median,allocator_solve_time_ms_p95,allocator_solve_time_ms_max,allocator_time_pct,candidate_filter_calls,candidate_filter_time_ms_total,candidate_filter_time_ms_mean,candidate_filter_time_ms_max,allocator_time_ms_pre_clue_total,allocator_time_ms_post_clue_total,allocator_host_runtime_pct,max_candidate_cells
3,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,02,1708.488452,89,17,72,159.450354,1.791577011235955,2.130323,2.410249,2.605986,81.42177100000004,0.9148513595505622,1.074873,1.614981,1.683235,9.332831826480499,72,78.02858299999998,1.0837303194444443,1.568872,0.5538680000000001,158.896486,9.332831826480499,4
3,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,03,1708.488452,79,15,64,144.637029,1.8308484683544306,2.151794,2.637409,3.884596,74.84639500000002,0.9474227215189875,1.141655,1.627589,1.961305,8.465789091561271,64,69.790634,1.09047865625,2.529093,0.47703900000000005,144.15999000000002,8.465789091561271,4
4,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,00,182.949824,10,6,4,9.694308,0.9694307999999999,0.065566,2.575332,2.575332,2.996565,0.2996565,0.065566,0.751909,0.751909,5.298888945637903,4,6.697743,1.67443575,1.890492,0.247896,9.446411999999999,5.298888945637903,4
4,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,01,182.949824,13,6,7,42.304140000000004,3.2541646153846155,2.061846,18.444263,18.444263,4.276295,0.32894576923076924,0.469423,0.760997,0.760997,23.12335648926342,7,38.027845,5.432549285714286,17.683266,0.21189600000000003,42.092244,23.12335648926342,4
4,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,02,182.949824,12,6,6,13.802188000000001,1.1501823333333334,1.099656,2.33006,2.33006,3.97067,0.3308891666666667,0.28139749999999997,0.727525,0.727525,7.5442477605225795,6,9.831517999999999,1.6385863333333333,1.72237,0.22799000000000003,13.574197999999999,7.5442477605225795,4
4,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,03,182.949824,9,4,5,10.785372,1.1983746666666668,1.911515,2.297005,2.297005,2.571844,0.28576044444444443,0.273846,0.65508,0.65508,5.895262298803851,5,8.213528,1.6427056,1.674499,0.138459,10.646913000000001,5.895262298803851,4
5,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,00,1456.865881,68,31,37,76.40034999999999,1.1235345588235293,1.795247,2.267375,2.393418,39.832355,0.5857699264705882,0.580299,1.516393,1.587783,5.24415809282035,37,36.567994999999996,0.9883241891891891,1.27365,1.016507,75.383843,5.24415809282035,4
5,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,01,1456.865881,72,30,42,99.084588,1.3761748333333332,1.8050389999999998,2.281326,16.064541,55.694311000000006,0.7735320972222223,0.5829070000000001,1.465131,16.064541,6.801215492258481,42,43.39027699999999,1.033101833333333,1.288082,16.959037,82.125551,6.801215492258481,4
5,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,02,1456.865881,82,31,51,101.056295,1.2323938414634148,1.82683,2.196785,2.246159,50.686016999999985,0.6181221585365851,0.625289,1.399855,1.513193,6.936554443202038,51,50.370278000000006,0.9876525098039217,1.277714,1.014684,100.041611,6.936554443202038,4
5,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,03,1456.865881,152,28,124,258.809461,1.7026938223684212,1.865133,2.196369,17.443212,141.50514299999998,0.9309548881578946,0.9352145000000001,1.41963,16.684232,17.764810362800997,124,117.30431799999994,0.9460025645161285,1.480618,0.8071369999999999,258.002324,17.764810362800997,4
6,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,00,240.384077,11,5,6,14.637967,1.3307242727272728,2.279086,2.750876,2.750876,4.593721,0.417611,0.598443,0.92883,0.92883,6.089407910325108,6,10.044246,1.674041,1.822046,0.170713,14.467253999999999,6.089407910325108,4
6,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,01,240.384077,13,5,8,19.215595,1.4781226923076924,2.250959,2.642433,2.642433,6.072868999999999,0.46714376923076917,0.610858,0.962686,0.962686,7.993705423342163,8,13.142726,1.64284075,1.734658,0.19228,19.023315,7.993705423342163,4
6,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,02,240.384077,15,6,9,21.372764,1.4248509333333332,2.276238,2.509957,2.509957,6.299514,0.4199676,0.586794,0.864544,0.864544,8.891089737195864,9,15.073250000000002,1.6748055555555557,1.831742,0.207288,21.165476,8.891089737195864,4
6,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,03,240.384077,21,3,18,38.042469,1.8115461428571427,2.004664,2.3251,2.453832,8.738437999999999,0.4161160952380952,0.374962,0.746725,0.880225,15.825702548509483,18,29.304031000000002,1.6280017222222223,1.697923,0.15932200000000002,37.883147,15.825702548509483,4
7,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,00,213.034054,5,2,3,6.795308,1.3590616,2.056342,2.527429,2.527429,1.633638,0.3267276,0.418321,0.644328,0.644328,3.1897754712962465,3,5.16167,1.7205566666666667,1.883101,0.076382,6.718926,3.1897754712962465,4
7,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,01,213.034054,5,1,4,12.471582999999999,2.4943166,2.369995,5.249059,5.249059,2.824891,0.5649782,0.677864,0.749669,0.749669,5.854267318219461,4,9.646692,2.411673,4.558268,0.10358,12.368003,5.854267318219461,4
7,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,02,213.034054,9,2,7,32.870689,3.652298777777778,2.358507,18.60013,18.60013,4.750552,0.5278391111111111,0.664968,0.721286,0.721286,15.429781475218979,7,28.120137,4.017162428571429,17.878844,0.09510099999999999,32.775588,15.429781475218979,4
7,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,03,213.034054,7,1,6,14.148897000000002,2.021271,2.357803,2.407657,2.407657,3.8326290000000003,0.5475184285714286,0.598347,0.744005,0.744005,6.641612800552536,6,10.316267999999999,1.7193779999999999,1.789696,0.055294,14.093603000000002,6.641612800552536,4
8,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,00,1506.674722,79,9,70,163.851129,2.074064924050633,2.262415,2.60669,2.689087,83.97915900000002,1.0630273291139243,1.241715,1.588007,1.703074,10.875016790784123,70,79.87196999999999,1.1410281428571427,1.647845,0.31323700000000004,163.53789199999997,10.875016790784123,4
8,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,01,1506.674722,67,8,59,138.862005,2.0725672388059704,2.305709,2.633761,2.678208,65.317738,0.9748916119402986,1.053083,1.634341,1.686083,9.216455481224965,59,73.54426699999996,1.2465129999999993,1.673059,0.32587700000000003,138.53612800000002,9.216455481224965,4
8,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,02,1506.674722,61,9,52,125.197444,2.0524171147540984,2.329804,2.643073,2.658208,60.43453399999998,0.9907300655737701,1.145815,1.642982,1.6873,8.309520440736511,52,64.76290999999999,1.2454405769230767,1.674244,0.39726599999999995,124.800178,8.309520440736511,4
8,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,03,1506.674722,88,6,82,204.9698670000001,2.3292030340909102,2.2639345000000004,2.636545,17.65002,104.093791,1.1828839886363636,1.139767,1.603143,16.315637,13.604121978492987,82,100.876076,1.2301960487804877,1.705026,0.252312,204.7175550000001,13.604121978492987,4
9,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,00,19.618493,1,0,1,2.386634,2.386634,2.386634,2.386634,2.386634,0.582987,0.582987,0.582987,0.582987,0.582987,12.165225942685812,1,1.803647,1.803647,1.803647,0.0,2.386634,12.165225942685812,4
9,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,01,19.618493,1,0,1,2.365867,2.365867,2.365867,2.365867,2.365867,0.589803,0.589803,0.589803,0.589803,0.589803,12.059371736656837,1,1.776064,1.776064,1.776064,0.0,2.365867,12.059371736656837,4
9,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,02,19.618493,1,0,1,2.388426,2.388426,2.388426,2.388426,2.388426,0.619274,0.619274,0.619274,0.619274,0.619274,12.174360181487947,1,1.769152,1.769152,1.769152,0.0,2.388426,12.174360181487947,4
9,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,03,19.618493,1,0,1,2.534181,2.534181,2.534181,2.534181,2.534181,0.743878,0.743878,0.743878,0.743878,0.743878,12.91730715503989,1,1.790303,1.790303,1.790303,0.0,2.534181,12.91730715503989,4
10,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,00,1507.968509,43,7,36,103.85315999999997,2.4151897674418596,2.413162,2.578819,18.451495,57.184542,1.329873069767442,1.100504,1.494603,16.852353,6.886958141378533,36,46.66861800000001,1.2963505000000002,1.861693,0.222136,103.63102399999997,6.886958141378533,4
10,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,01,1507.968509,40,7,33,77.18995799999998,1.9297489499999994,2.319389,2.47639,2.50679,32.382771999999996,0.8095692999999999,0.9003835,1.366799,1.464907,5.1188043741833855,33,44.807185999999994,1.357793515151515,1.704515,0.24469400000000002,76.94526399999998,5.1188043741833855,4
10,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,02,1507.968509,60,8,52,152.06889400000003,2.5344815666666674,2.3124770000000003,2.567428,18.552484,49.678535,0.8279755833333333,0.818114,1.365518,1.48561,10.084354752264925,52,102.390359,1.9690453653846154,17.73661,0.33653299999999997,151.73236100000005,10.084354752264925,4
10,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,03,1507.968509,92,5,87,240.44247000000001,2.6135051086956524,2.232752,2.580003,18.322412,88.54451000000002,0.9624403260869567,1.0264905,1.38507,1.436333,15.944793844497983,87,151.89796000000007,1.7459535632183916,17.142198,0.235543,240.20692700000006,15.944793844497983,4
11,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,00,1122.509948,45,20,25,55.168512,1.2259669333333334,2.041175,2.304237,2.312684,24.282298,0.5396066222222222,0.619561,1.20082,1.279378,4.914745931498863,25,30.886214000000002,1.23544856,1.521385,0.601003,54.567508999999994,4.914745931498863,4
11,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,01,1122.509948,67,21,46,98.773756,1.4742351641791045,2.030263,2.274158,2.330156,45.60965399999999,0.6807411044776118,0.92307,1.180758,1.357295,8.79936575849393,46,53.164102,1.155741347826087,1.549128,0.7112070000000001,98.06254900000002,8.79936575849393,4
11,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,02,1122.509948,69,21,48,118.219907,1.7133319855072464,2.031191,2.30283,18.402409,59.592391,0.8636578405797102,0.695656,1.299506,17.02089,10.531746931119404,48,58.627516,1.2214065833333334,1.532456,0.727076,117.492831,10.531746931119404,4
