trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,allocator_calls_total,allocator_time_ms_team_total,allocator_solve_time_ms_team_total,candidate_filter_calls_total,candidate_filter_time_ms_team_total,trial_status,allocator_time_ms_team_max,allocator_solve_time_ms_team_max,candidate_filter_time_ms_team_max
0,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk005,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,100.2541433283447,100.2541433283447,1,1,1,139,51,141,2,6,1,1,0,0.0,0,642,0,482,1443,0,150,332,293,189,0.0,9.64,3.78,collision_intent:150;hipc_clear_bundle:10;hipc_entry:179;state:143,0.21999999999999997,0.20744680851063824,412,246.953,108.5657,412,138.3873,completed,3.2063,3.0309,1.4308
1,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk005,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,117.30402070358386,117.30402070358386,0,0,0,143,59,144,3,0,0,0,0,0.0,0,767,0,475,1422,0,151,324,298,177,0.0,9.5,3.54,collision_intent:151;hipc_clear_bundle:8;hipc_entry:169;state:147,0.27,0.2743055555555556,520,561.7131,246.8521,520,314.861,completed,3.402,1.6306,2.4796
2,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk005,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,81.23140240656396,81.23140240656396,0,0,0,144,43,145,3,3,0,0,0,0.0,0,480,0,505,1512,0,152,353,300,205,0.0,10.1,4.1,collision_intent:152;hipc_clear_bundle:8;hipc_entry:197;state:148,0.17999999999999994,0.07068965517241388,253,322.7924,142.7796,253,180.0128,completed,3.082,1.9378,1.5762
3,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk005,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,91.9067713726191,91.9067713726191,3,3,3,153,52,151,6,4,0,0,0,0.0,0,550,0,509,1524,0,162,347,319,190,0.0,10.18,3.8,collision_intent:162;hipc_clear_bundle:7;hipc_entry:183;state:157,0.1200000000000001,0.13741721854304645,303,320.3936,149.0496,303,171.344,completed,6.4255,4.2243,5.702
4,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk005,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,94.57876643860381,94.57876643860381,0,0,0,127,51,131,0,1,0,0,0,0.0,0,609,0,430,1287,0,129,301,260,170,0.0,8.6,3.4,collision_intent:129;hipc_clear_bundle:2;hipc_entry:168;state:131,0.3600000000000001,0.3263358778625953,399,556.2369,244.6901,399,311.5468,completed,3.6742,1.6259,2.0483
5,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk005,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,93.1943692247366,93.1943692247366,1,1,1,139,49,141,2,2,0,0,0,0.0,0,582,0,478,1431,0,149,329,292,186,0.0,9.56,3.72,collision_intent:149;hipc_clear_bundle:9;hipc_entry:177;state:143,0.1399999999999999,0.1507092198581561,355,377.5305,178.3022,355,199.2283,completed,2.4913,1.7945,1.413
6,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk005,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,91.13288704296421,91.13288704296421,1,1,1,145,51,147,2,2,0,0,0,0.0,0,555,0,485,1452,0,149,336,298,187,0.0,9.7,3.74,collision_intent:149;hipc_clear_bundle:4;hipc_entry:183;state:149,0.26,0.20578231292517013,319,361.0055,159.2273,319,201.7782,completed,2.7201,1.981,1.6739
7,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk005,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,106.77504811407368,106.77504811407368,4,4,4,153,56,152,5,6,0,0,0,0.0,0,669,0,523,1566,0,164,359,321,202,0.0,10.46,4.04,collision_intent:164;hipc_clear_bundle:12;hipc_entry:190;state:157,0.24,0.23684210526315796,419,391.083,163.469,419,227.614,completed,4.1188,3.417,1.5319
8,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk005,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,87.83771839317465,87.83771839317465,1,1,1,144,48,144,4,1,0,0,0,0.0,0,538,0,474,1419,0,151,323,299,175,0.0,9.48,3.5,collision_intent:151;hipc_clear_bundle:7;hipc_entry:168;state:148,0.25,0.17708333333333326,293,323.72,133.7662,293,189.9538,completed,4.9954,4.7315,1.8607
9,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk005,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,74.88879070675522,74.88879070675522,0,0,0,127,42,131,0,1,0,0,0,0.0,0,452,0,439,1314,0,132,307,263,176,0.0,8.78,3.52,collision_intent:132;hipc_clear_bundle:5;hipc_entry:171;state:131,0.21999999999999997,0.20419847328244267,254,334.3082,144.2149,254,190.0933,completed,6.9329,4.7463,3.4115
