trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,top_k_rate,top_k_max_cells,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,target_x,target_y,clue_locations,first_clue_robot,first_clue_x,first_clue_y,robot_start_locations,robot_end_locations,clues_detected_by_robot,target_found_by_robot,trial_status
30,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,1.0,361,,,pi_topk_100,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,1,6,"(3,6);(9,10);(2,10);(12,3)",00,12,3,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(3,3);01:(4,8);02:(1,6);03:(0,11)",00:2;01:0;02:2;03:1,02,completed
66,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,1.0,361,,,pi_topk_100,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,13,8,"(17,0);(10,0);(18,17);(3,18)",00,10,0,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(15,4);01:(1,10);02:(13,8);03:(1,13)",00:1;01:0;02:0;03:1,02,completed
102,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,1.0,361,,,pi_topk_100,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,12,0,"(13,0);(18,1);(14,0);(16,10)",,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(12,0);01:(10,7);02:(11,12);03:(8,15)",00:0;01:0;02:0;03:0,00,completed
138,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,1.0,361,,,pi_topk_100,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,9,12,"(13,12);(7,12);(9,10);(10,9)",02,7,12,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(6,7);01:(6,10);02:(5,15);03:(9,12)",00:0;01:0;02:1;03:0,03,completed
174,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,1.0,361,,,pi_topk_100,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,9,11,"(15,14);(5,11);(10,15);(9,0)",00,9,0,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(8,3);01:(8,1);02:(8,4);03:(9,11)",00:1;01:0;02:0;03:0,03,completed
210,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,1.0,361,,,pi_topk_100,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,16,13,"(11,3);(14,13);(8,8);(4,11)",,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(17,1);01:(18,8);02:(16,13);03:(17,15)",00:0;01:0;02:0;03:0,02,completed
246,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,1.0,361,,,pi_topk_100,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,6,18,"(16,13);(13,15);(10,16);(3,18)",03,13,15,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,16);01:(13,18);02:(6,18);03:(6,16)",00:0;01:1;02:2;03:1,02,completed
282,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,1.0,361,,,pi_topk_100,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,16,17,"(9,3);(16,16);(17,5);(16,15)",03,16,15,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(16,3);01:(16,9);02:(17,14);03:(16,17)",00:0;01:0;02:0;03:2,03,completed
318,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,1.0,361,,,pi_topk_100,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,4,13,"(15,10);(14,4);(6,11);(4,11)",,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(5,1);01:(6,8);02:(4,13);03:(8,16)",00:0;01:0;02:0;03:0,02,completed
354,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,1.0,361,,,pi_topk_100,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,9,7,"(18,11);(16,8);(5,7);(13,12)",01,5,7,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(9,7);01:(5,4);02:(2,7);03:(6,9)",00:0;01:1;02:0;03:0,00,completed
