trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,top_k_rate,top_k_max_cells,max_candidate_cells,condition_id,scenario_file,host_trial_runtime_ms,robot_id,allocator_calls,allocator_time_ms_total,allocator_time_ms_mean,allocator_time_ms_median,allocator_time_ms_p95,allocator_time_ms_max,allocator_solve_time_ms_total,allocator_solve_time_ms_mean,allocator_solve_time_ms_median,allocator_solve_time_ms_p95,allocator_solve_time_ms_max,allocator_time_pct,candidate_filter_calls,candidate_filter_time_ms_total,candidate_filter_time_ms_mean,candidate_filter_time_ms_median,candidate_filter_time_ms_p95,candidate_filter_time_ms_max,allocator_host_runtime_pct,trial_status
0,known_visit,PI,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_pi_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,357.393244,00,32,59.857883999999984,1.8705588749999995,1.8910010000000002,3.190728,4.332606,55.068881000000005,1.7209025312500001,1.776573,2.760792,3.501437,16.748465452245647,38,4.789003,0.1260263947368421,0.12114749999999999,0.275446,0.287829,16.748465452245647,completed
0,known_visit,PI,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_pi_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,357.393244,01,47,79.937139,1.7007901914893617,1.700321,3.250118,3.726357,73.58863700000002,1.5657156808510642,1.588997,2.800279,3.222632,22.36671798977823,63,6.348502,0.10076987301587301,0.088221,0.250295,0.274454,22.36671798977823,completed
0,known_visit,PI,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_pi_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,357.393244,02,39,68.509271,1.7566479743589742,1.630627,3.371522,4.751086,63.05837299999999,1.6168813589743587,1.560038,2.911027,3.927564,19.169156706275064,45,5.4508980000000005,0.12113106666666668,0.122524,0.27167,0.283286,19.169156706275064,completed
0,known_visit,PI,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_pi_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,357.393244,03,40,72.006037,1.800150925,1.682577,3.378401,4.521207,66.07896600000001,1.6519741500000003,1.5754450000000002,2.935506,3.67887,20.14756524048899,51,5.927070999999999,0.11621707843137252,0.11542,0.26959,0.294517,20.14756524048899,completed
1,known_visit,PI,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_pi_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,387.523252,00,34,60.285228,1.7730949411764705,1.4044755,3.538267,4.108678,56.093321,1.6498035588235296,1.4038035,3.158985,3.353442,15.556544720573308,31,4.191907,0.1352228064516129,0.137179,0.254839,0.254998,15.556544720573308,completed
1,known_visit,PI,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_pi_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,387.523252,01,71,101.24471800000002,1.425981943661972,1.115926,3.250342,3.762099,93.788233,1.320961028169014,1.074775,2.744858,3.267623,26.12610146035831,78,7.456485,0.09559596153846153,0.042479,0.258166,0.618601,26.12610146035831,completed
1,known_visit,PI,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_pi_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,387.523252,02,35,67.791864,1.9369104000000001,1.772286,3.402977,4.581973,62.402435,1.7829267142857141,1.64493,2.910067,3.777299,17.493624872863112,44,5.389429000000002,0.12248702272727276,0.11049149999999999,0.255318,0.276726,17.493624872863112,completed
1,known_visit,PI,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_pi_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,387.523252,03,41,73.506561,1.7928429512195123,1.731007,3.153418,4.106438,66.85436100000001,1.6305941707317075,1.630275,2.663292,3.31578,18.968296901059244,58,6.6522,0.11469310344827585,0.10012399999999999,0.259062,0.48203,18.968296901059244,completed
2,known_visit,PI,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_pi_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,489.313522,00,77,94.063426,1.2216029350649351,0.794787,3.05083,4.206242,89.35265700000001,1.160424116883117,0.790435,2.627582,3.416735,19.22354927277076,82,4.710768999999999,0.05744840243902438,0.005471500000000001,0.238135,0.269398,19.22354927277076,completed
2,known_visit,PI,ideal,1.0,19,361,4,50,0.04,2,2,collaborative_pi_fixed_k2_k2,/home/agxorin/topk_filter_study/results/sensitivity_suite/scenarios/known_targets_g19_t50_n100.csv,489.313522,01,103,124.70000399999999,1.210679650485437,0.932126,2.914163,4.204579,117.944126,1.1450886019417474,0.907167,2.611839,3.417985,25.484683826088908,112,6.755877999999999,0.06032033928571428,0.025263,0.246743,0.27199,25.484683826088908,completed
