trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,top_k_rate,top_k_max_cells,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status,allocator_calls_total,allocator_time_ms_team_total,allocator_time_ms_team_max,allocator_solve_time_ms_team_total,allocator_solve_time_ms_team_max,candidate_filter_calls_total,candidate_filter_time_ms_team_total,candidate_filter_time_ms_team_max
17,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.03,11,,,bayesian_acbba_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,73,11,62,67,10,8,2,1,597,1784,0,78,519,159,438,575,438,0.0,8.91044776119403,9.274193548387096,6.0,7.064516129032258,6.537313432835821,acbba_entry:438;clue:8;collision_intent:77;state:73;target:1,19,159,0.07089552238805963,completed,50,149.271316,19.205367,50.812250000000006,1.465193,41,98.45906599999999,17.921831
18,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.03,11,,,bayesian_acbba_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,137,49,88,132,9,7,2,2,855,2561,0,140,715,285,570,757,570,0.0,6.4772727272727275,8.602272727272727,4.160583941605839,6.4772727272727275,4.318181818181818,acbba_entry:570;clue:8;collision_intent:139;state:137;target:1,35,222,0.03409090909090917,completed,97,161.524461,18.816197,68.59281200000001,1.789436,50,92.93164900000001,17.723501
19,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.03,11,,,bayesian_acbba_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,90,22,68,87,7,8,1,1,669,2004,0,92,577,194,475,625,475,0.0,7.689655172413793,9.191176470588236,5.277777777777778,6.985294117647059,5.459770114942529,acbba_entry:475;clue:12;collision_intent:91;state:90;target:1,23,172,0.03735632183908044,completed,62,119.863966,3.005937,53.322368999999995,1.4866,42,66.54159700000001,1.814781
20,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.03,11,,,bayesian_acbba_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,40,40,0,44,0,0,0,0,81,239,0,41,40,81,0,0,0,0.0,1.8409090909090908,0.0,0.0,0.0,0.0,collision_intent:40;state:40;target:1,10,21,0.0,completed,38,1.330222,0.1031,1.330222,0.1031,0,0.0,0.0
21,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.03,11,,,bayesian_acbba_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,67,4,63,63,8,7,0,0,685,2052,0,68,617,143,542,677,542,0.0,10.873015873015873,10.746031746031745,8.08955223880597,8.603174603174603,8.603174603174603,acbba_entry:542;clue:8;collision_intent:67;state:67;target:1,17,181,0.02777777777777768,completed,56,153.881523,3.432417,64.827483,1.804573,52,89.05404,1.917529
22,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.03,11,,,bayesian_acbba_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,285,5,280,237,52,14,6,4,2412,7233,0,293,2119,594,1818,2401,1818,0.0,10.177215189873417,8.575,6.378947368421053,6.492857142857143,7.670886075949367,acbba_entry:1818;clue:16;collision_intent:292;state:285;target:1,72,628,0.06645569620253156,completed,160,535.0618380000001,5.594513,314.911292,4.637684,154,220.15054600000002,1.968407
23,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.03,11,,,bayesian_acbba_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,51,20,31,53,2,3,0,0,303,907,0,53,250,108,195,263,195,0.0,5.716981132075472,8.483870967741936,3.823529411764706,6.290322580645161,3.6792452830188678,acbba_entry:195;clue:4;collision_intent:52;state:51;target:1,13,85,0.03301886792452824,completed,38,60.68369799999999,3.432385,22.267012,1.214996,20,38.416686,2.264748
24,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.03,11,,,bayesian_acbba_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,119,31,88,113,10,6,2,1,841,2519,0,122,719,249,592,778,592,0.0,7.442477876106195,8.840909090909092,4.974789915966387,6.7272727272727275,5.238938053097345,acbba_entry:592;clue:8;collision_intent:121;state:119;target:1,31,214,0.055309734513274256,completed,85,180.65902699999998,10.548312,72.16936,1.629187,55,108.489667,9.017265
25,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.03,11,,,bayesian_acbba_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,55,55,0,59,0,0,0,0,111,330,0,56,55,111,0,0,0,0.0,1.88135593220339,0.0,0.0,0.0,0.0,collision_intent:55;state:55;target:1,14,29,0.012711864406779627,completed,53,1.726559,0.098685,1.726559,0.098685,0,0.0,0.0
26,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.03,11,,,bayesian_acbba_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,57,57,0,61,0,0,0,0,115,343,0,58,57,115,0,0,0,0.0,1.8852459016393444,0.0,0.0,0.0,0.0,collision_intent:57;state:57;target:1,15,31,0.012295081967213184,completed,55,1.740034,0.102268,1.740034,0.102268,0,0.0,0.0
27,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.03,11,,,bayesian_acbba_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,96,96,0,100,0,0,0,0,193,577,0,97,96,193,0,0,0,0.0,1.93,0.0,0.0,0.0,0.0,collision_intent:96;state:96;target:1,24,49,0.0,completed,94,2.854006,0.092765,2.854006,0.092765,0,0.0,0.0
28,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.03,11,,,bayesian_acbba_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,16,16,0,20,0,0,0,0,33,95,0,17,16,33,0,0,0,0.0,1.65,0.0,0.0,0.0,0.0,collision_intent:16;state:16;target:1,4,9,0.0,completed,14,0.64532,0.13737,0.64532,0.13737,0,0.0,0.0
29,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.03,11,,,bayesian_acbba_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,170,62,108,150,24,10,2,2,1087,3259,0,173,914,351,736,962,736,0.0,7.246666666666667,8.907407407407407,4.329411764705882,6.814814814814815,4.906666666666666,acbba_entry:736;clue:8;collision_intent:172;state:170;target:1,43,278,0.050000000000000044,completed,127,197.45628299999998,3.230888,93.57319399999999,1.767966,66,103.88308900000001,1.866683
30,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.03,11,,,bayesian_acbba_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,378,252,126,333,49,14,3,3,1647,4937,0,383,1264,777,870,1143,870,0.0,4.945945945945946,9.071428571428571,2.3015873015873014,6.904761904761905,2.6126126126126126,acbba_entry:870;clue:16;collision_intent:382;state:378;target:1,96,432,0.054804804804804874,completed,322,185.65582799999999,2.483171,124.983393,1.864028,83,60.67243499999999,0.901311
31,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.03,11,,,bayesian_acbba_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,273,28,245,226,51,25,1,1,2119,6355,0,275,1844,556,1563,2063,1563,0.0,9.376106194690266,8.420408163265305,5.725274725274725,6.3795918367346935,6.915929203539823,acbba_entry:1563;clue:8;collision_intent:274;state:273;target:1,70,535,0.0995575221238938,completed,166,504.578211,19.629544,275.19516799999997,18.049763,140,229.38304300000001,17.622546
32,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.03,11,,,bayesian_acbba_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,280,133,147,242,42,20,4,4,1572,4712,0,285,1287,573,999,1306,999,0.0,6.4958677685950414,8.884353741496598,3.567857142857143,6.795918367346939,4.128099173553719,acbba_entry:999;clue:8;collision_intent:284;state:280;target:1,71,404,0.04132231404958686,completed,232,259.495178,2.883093,151.856574,1.935865,101,107.638604,1.290288
33,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.03,11,,,bayesian_acbba_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,35,0,35,34,5,9,5,3,367,1098,0,41,326,84,283,367,283,0.0,10.794117647058824,10.485714285714286,8.085714285714285,8.085714285714285,8.323529411764707,acbba_entry:283;clue:8;collision_intent:40;state:35;target:1,9,98,0.044117647058823595,completed,33,91.912242,2.915892,35.868981000000005,1.22869,33,56.043260999999994,1.858427
34,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.03,11,,,bayesian_acbba_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,114,97,17,116,2,2,0,0,316,947,0,115,201,233,83,122,83,0.0,2.7241379310344827,7.176470588235294,0.7280701754385965,4.882352941176471,0.7155172413793104,acbba_entry:83;clue:4;collision_intent:114;state:114;target:1,29,82,0.012931034482758674,completed,107,30.077768,2.576321,14.22898,1.092664,11,15.848787999999999,1.483657
35,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.03,11,,,bayesian_acbba_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,116,39,77,106,14,5,0,0,835,2499,0,119,716,239,596,756,596,0.0,7.877358490566038,9.818181818181818,5.137931034482759,7.740259740259741,5.622641509433962,acbba_entry:596;clue:4;collision_intent:118;state:116;target:1,30,211,0.037735849056603765,completed,93,180.349345,18.89274,73.16586699999999,1.633732,55,107.18347800000001,17.78894
36,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.03,11,,,bayesian_acbba_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,6,6,0,10,0,0,0,0,13,35,0,7,6,13,0,0,0,0.0,1.3,0.0,0.0,0.0,0.0,collision_intent:6;state:6;target:1,2,5,0.10000000000000009,completed,6,0.33557200000000004,0.098973,0.33557200000000004,0.098973,0,0.0,0.0
37,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.03,11,,,bayesian_acbba_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,240,78,162,215,29,6,2,2,1734,5201,0,244,1490,496,1238,1577,1238,0.0,8.065116279069768,9.734567901234568,5.158333333333333,7.6419753086419755,5.758139534883721,acbba_entry:1238;clue:12;collision_intent:243;state:240;target:1,61,446,0.03604651162790695,completed,183,445.17846099999997,19.709477,215.76962799999998,18.517489,106,229.40883300000002,17.764749
38,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.03,11,,,bayesian_acbba_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,371,6,365,310,65,21,5,5,3020,9058,0,377,2643,764,2256,3008,2256,0.0,9.741935483870968,8.241095890410959,6.080862533692723,6.1808219178082195,7.27741935483871,acbba_entry:2256;clue:16;collision_intent:376;state:371;target:1,94,771,0.0903225806451613,completed,211,931.6552800000001,22.143051,563.2913349999999,21.046932,205,368.36394500000006,17.882633
